t_s,phase,speed_index,omega_cmd_rad_s,dir,pos_ref_target,vel_ref_target,kp_target,kd_target,t_ref_target,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau1_nm,tau2_nm,tau3_nm,tau4_nm,tau5_nm,tau6_nm
7.549082,vel_neg,0,-0.050000,-1,-0.016795,-0.050000,20.000,1.000,0.000,-0.015000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.285862,0.712294,-0.321300,0.002875,-1.180798,-0.045047
7.551086,vel_neg,0,-0.050000,-1,-0.016895,-0.050000,20.000,1.000,0.000,-0.015000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.285862,0.712294,-0.321300,0.002875,-1.180798,-0.045047
7.553145,vel_neg,0,-0.050000,-1,-0.016998,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.146475,0.712294,-0.321300,0.002875,-1.180798,-0.045047
7.555077,vel_neg,0,-0.050000,-1,-0.017095,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.146475,0.726469,-0.317756,0.003834,-1.185590,-0.045047
7.557088,vel_neg,0,-0.050000,-1,-0.017195,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.146475,0.726469,-0.317756,0.003834,-1.185590,-0.045047
7.559151,vel_neg,0,-0.050000,-1,-0.017298,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.146475,0.726469,-0.317756,0.003834,-1.185590,-0.051756
7.561090,vel_neg,0,-0.050000,-1,-0.017395,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.146475,0.726469,-0.317756,0.003834,-1.185590,-0.051756
7.563323,vel_neg,0,-0.050000,-1,-0.017507,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.256331,0.704025,-0.315394,0.003834,-1.185590,-0.051756
7.565134,vel_neg,0,-0.050000,-1,-0.017598,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.256331,0.704025,-0.315394,-0.013418,-1.169297,-0.053673
7.567086,vel_neg,0,-0.050000,-1,-0.017695,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.256331,0.704025,-0.315394,-0.013418,-1.169297,-0.053673
7.569232,vel_neg,0,-0.050000,-1,-0.017802,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.092137,0.709931,-0.344925,-0.023003,-1.163546,-0.053673
7.571086,vel_neg,0,-0.050000,-1,-0.017895,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.092137,0.709931,-0.344925,-0.023003,-1.163546,-0.053673
7.573199,vel_neg,0,-0.050000,-1,-0.018001,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.092137,0.709931,-0.344925,-0.023003,-1.163546,-0.053673
7.575123,vel_neg,0,-0.050000,-1,-0.018097,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.092137,0.709931,-0.344925,-0.041213,-1.163546,-0.041213
7.577089,vel_neg,0,-0.050000,-1,-0.018195,-0.050000,20.000,1.000,0.000,-0.016000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.092137,0.709931,-0.344925,-0.041213,-1.163546,-0.041213
7.579311,vel_neg,0,-0.050000,-1,-0.018306,-0.050000,20.000,1.000,0.000,-0.017000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.102769,0.706387,-0.311850,-0.041213,-1.176964,-0.044088
7.581090,vel_neg,0,-0.050000,-1,-0.018395,-0.050000,20.000,1.000,0.000,-0.017000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.102769,0.706387,-0.311850,-0.041213,-1.176964,-0.044088
7.583148,vel_neg,0,-0.050000,-1,-0.018498,-0.050000,20.000,1.000,0.000,-0.017000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.173644,0.712294,-0.304762,-0.002875,-1.182715,-0.044088
7.585112,vel_neg,0,-0.050000,-1,-0.018596,-0.050000,20.000,1.000,0.000,-0.017000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.173644,0.712294,-0.304762,-0.002875,-1.182715,-0.044088
7.587077,vel_neg,0,-0.050000,-1,-0.018695,-0.050000,20.000,1.000,0.000,-0.017000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.173644,0.712294,-0.304762,-0.002875,-1.182715,-0.044088
7.589110,vel_neg,0,-0.050000,-1,-0.018796,-0.050000,20.000,1.000,0.000,-0.017000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.087412,0.705206,-0.308306,-0.011501,-1.185590,-0.026836
7.591086,vel_neg,0,-0.050000,-1,-0.018895,-0.050000,20.000,1.000,0.000,-0.017000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.087412,0.705206,-0.308306,-0.011501,-1.185590,-0.026836
7.593188,vel_neg,0,-0.050000,-1,-0.019000,-0.050000,20.000,1.000,0.000,-0.017000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.087412,0.705206,-0.308306,-0.011501,-1.185590,-0.026836
7.595092,vel_neg,0,-0.050000,-1,-0.019096,-0.050000,20.000,1.000,0.000,-0.017000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.087412,0.705206,-0.308306,-0.011501,-1.185590,-0.048880
7.597090,vel_neg,0,-0.050000,-1,-0.019195,-0.050000,20.000,1.000,0.000,-0.017000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.087412,0.705206,-0.308306,-0.011501,-1.185590,-0.048880
7.599142,vel_neg,0,-0.050000,-1,-0.019298,-0.050000,20.000,1.000,0.000,-0.018000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.186637,0.711112,-0.309487,0.024919,-1.175047,-0.049839
7.601091,vel_neg,0,-0.050000,-1,-0.019395,-0.050000,20.000,1.000,0.000,-0.018000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.186637,0.711112,-0.309487,0.024919,-1.175047,-0.049839
7.603172,vel_neg,0,-0.050000,-1,-0.019499,-0.050000,20.000,1.000,0.000,-0.018000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.087412,0.711112,-0.309487,0.024919,-1.175047,-0.049839
7.605110,vel_neg,0,-0.050000,-1,-0.019596,-0.050000,20.000,1.000,0.000,-0.018000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.087412,0.717019,-0.303581,0.011501,-1.186549,-0.049839
7.607085,vel_neg,0,-0.050000,-1,-0.019695,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.044887,0.717019,-0.303581,0.011501,-1.186549,-0.049839
7.609141,vel_neg,0,-0.050000,-1,-0.019798,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.044887,0.717019,-0.303581,-0.011501,-1.178881,-0.070925
7.611086,vel_neg,0,-0.050000,-1,-0.019895,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.044887,0.717019,-0.303581,-0.011501,-1.178881,-0.070925
7.613195,vel_neg,0,-0.050000,-1,-0.020001,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.044887,0.719381,-0.303581,-0.011501,-1.178881,-0.070925
7.615134,vel_neg,0,-0.050000,-1,-0.020098,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.044887,0.719381,-0.307125,-0.011501,-1.178881,-0.051756
7.617090,vel_neg,0,-0.050000,-1,-0.020195,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.044887,0.719381,-0.307125,-0.011501,-1.178881,-0.051756
7.619051,vel_neg,0,-0.050000,-1,-0.020293,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.125213,0.709931,-0.316575,0.003834,-1.181757,-0.051756
7.621090,vel_neg,0,-0.050000,-1,-0.020395,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.125213,0.709931,-0.316575,0.003834,-1.181757,-0.036421
7.623158,vel_neg,0,-0.050000,-1,-0.020499,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.256331,0.713475,-0.316575,0.003834,-1.181757,-0.036421
7.625083,vel_neg,0,-0.050000,-1,-0.020595,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.256331,0.713475,-0.314213,0.002875,-1.176964,-0.036421
7.627077,vel_neg,0,-0.050000,-1,-0.020695,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.256331,0.713475,-0.314213,0.002875,-1.176964,-0.036421
7.629136,vel_neg,0,-0.050000,-1,-0.020798,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.256331,0.713475,-0.314213,0.002875,-1.176964,-0.045047
7.631084,vel_neg,0,-0.050000,-1,-0.020895,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.256331,0.713475,-0.314213,0.002875,-1.176964,-0.045047
7.633134,vel_neg,0,-0.050000,-1,-0.020998,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.166556,0.717019,-0.323662,0.008626,-1.187507,-0.053673
7.635078,vel_neg,0,-0.050000,-1,-0.021095,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.166556,0.717019,-0.323662,0.008626,-1.187507,-0.053673
7.637078,vel_neg,0,-0.050000,-1,-0.021195,-0.050000,20.000,1.000,0.000,-0.019000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.166556,0.717019,-0.323662,0.008626,-1.187507,-0.053673
7.639154,vel_neg,0,-0.050000,-1,-0.021299,-0.050000,20.000,1.000,0.000,-0.020000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.176006,0.706387,-0.313031,0.013418,-1.177923,-0.053673
7.641090,vel_neg,0,-0.050000,-1,-0.021395,-0.050000,20.000,1.000,0.000,-0.020000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.176006,0.706387,-0.313031,0.013418,-1.177923,-0.053673
7.643058,vel_neg,0,-0.050000,-1,-0.021494,-0.050000,20.000,1.000,0.000,-0.020000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.128756,0.706387,-0.313031,0.013418,-1.177923,-0.053673
7.645302,vel_neg,0,-0.050000,-1,-0.021606,-0.050000,20.000,1.000,0.000,-0.020000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.128756,0.713475,-0.313031,0.004792,-1.177923,-0.017252
7.647085,vel_neg,0,-0.050000,-1,-0.021695,-0.050000,20.000,1.000,0.000,-0.020000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.128756,0.713475,-0.313031,0.004792,-1.177923,-0.017252
7.649115,vel_neg,0,-0.050000,-1,-0.021797,-0.050000,20.000,1.000,0.000,-0.020000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.128756,0.713475,-0.314213,0.004792,-1.176964,-0.042171
7.651086,vel_neg,0,-0.050000,-1,-0.021895,-0.050000,20.000,1.000,0.000,-0.020000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.128756,0.713475,-0.314213,0.004792,-1.176964,-0.042171
7.653185,vel_neg,0,-0.050000,-1,-0.022000,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.044887,0.711112,-0.317756,0.004792,-1.176964,-0.042171
7.655079,vel_neg,0,-0.050000,-1,-0.022095,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.044887,0.711112,-0.317756,0.011501,-1.174089,-0.039296
7.657078,vel_neg,0,-0.050000,-1,-0.022195,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.044887,0.711112,-0.317756,0.011501,-1.174089,-0.039296
7.659108,vel_neg,0,-0.050000,-1,-0.022296,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.243337,0.709931,-0.314213,0.002875,-1.171214,-0.039296
7.661091,vel_neg,0,-0.050000,-1,-0.022395,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.243337,0.709931,-0.314213,0.002875,-1.171214,-0.039296
7.663148,vel_neg,0,-0.050000,-1,-0.022498,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.243337,0.709931,-0.314213,0.002875,-1.171214,-0.039296
7.665078,vel_neg,0,-0.050000,-1,-0.022595,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.243337,0.709931,-0.314213,0.002875,-1.171214,-0.164852
7.667086,vel_neg,0,-0.050000,-1,-0.022695,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.243337,0.709931,-0.314213,0.002875,-1.171214,-0.164852
7.669125,vel_neg,0,-0.050000,-1,-0.022797,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.077962,0.701662,-0.315394,0.015335,-1.180798,-0.042171
7.671091,vel_neg,0,-0.050000,-1,-0.022895,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.077962,0.701662,-0.315394,0.015335,-1.180798,-0.042171
7.673215,vel_neg,0,-0.050000,-1,-0.023002,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.197269,0.700481,-0.322481,-0.024919,-1.180798,-0.042171
7.675089,vel_neg,0,-0.050000,-1,-0.023095,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.197269,0.700481,-0.322481,-0.024919,-1.181757,-0.042171
7.677085,vel_neg,0,-0.050000,-1,-0.023195,-0.050000,20.000,1.000,0.000,-0.021000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.197269,0.700481,-0.322481,-0.024919,-1.181757,-0.042171
7.679104,vel_neg,0,-0.050000,-1,-0.023296,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.142931,0.714656,-0.322481,0.020127,-1.176006,-0.036421
7.681090,vel_neg,0,-0.050000,-1,-0.023395,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.142931,0.714656,-0.322481,0.020127,-1.176006,-0.036421
7.683275,vel_neg,0,-0.050000,-1,-0.023505,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.142931,0.714656,-0.327206,0.020127,-1.176006,-0.036421
7.685120,vel_neg,0,-0.050000,-1,-0.023597,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.142931,0.714656,-0.327206,0.020127,-1.176006,-0.071883
7.687084,vel_neg,0,-0.050000,-1,-0.023695,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.142931,0.714656,-0.327206,0.020127,-1.176006,-0.071883
7.689131,vel_neg,0,-0.050000,-1,-0.023797,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.046069,0.706387,-0.324844,0.000000,-1.188466,-0.069966
7.691088,vel_neg,0,-0.050000,-1,-0.023895,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.046069,0.706387,-0.324844,0.000000,-1.188466,-0.069966
7.693061,vel_neg,0,-0.050000,-1,-0.023994,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.206719,0.709931,-0.331931,0.012460,-1.188466,-0.069966
7.695092,vel_neg,0,-0.050000,-1,-0.024096,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.206719,0.709931,-0.331931,0.012460,-1.172172,-0.069966
7.697086,vel_neg,0,-0.050000,-1,-0.024195,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.206719,0.709931,-0.331931,0.012460,-1.172172,-0.069966
7.699148,vel_neg,0,-0.050000,-1,-0.024298,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.206719,0.709931,-0.331931,0.012460,-1.172172,-0.043130
7.701086,vel_neg,0,-0.050000,-1,-0.024395,-0.050000,20.000,1.000,0.000,-0.022000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.206719,0.709931,-0.331931,0.012460,-1.172172,-0.043130
7.703118,vel_neg,0,-0.050000,-1,-0.024497,-0.050000,20.000,1.000,0.000,-0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.103950,0.713475,-0.331931,0.012460,-1.172172,-0.043130
7.705078,vel_neg,0,-0.050000,-1,-0.024595,-0.050000,20.000,1.000,0.000,-0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.103950,0.713475,-0.321300,0.016293,-1.176006,-0.033545
7.707079,vel_neg,0,-0.050000,-1,-0.024695,-0.050000,20.000,1.000,0.000,-0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.103950,0.713475,-0.321300,0.016293,-1.176006,-0.033545
7.709199,vel_neg,0,-0.050000,-1,-0.024801,-0.050000,20.000,1.000,0.000,-0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.166556,0.715838,-0.321300,0.008626,-1.206676,-0.033545
7.711091,vel_neg,0,-0.050000,-1,-0.024895,-0.050000,20.000,1.000,0.000,-0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.166556,0.715838,-0.321300,0.008626,-1.206676,-0.033545
7.713136,vel_neg,0,-0.050000,-1,-0.024998,-0.050000,20.000,1.000,0.000,-0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.159469,0.715838,-0.321300,0.008626,-1.206676,-0.033545
7.715097,vel_neg,0,-0.050000,-1,-0.025096,-0.050000,20.000,1.000,0.000,-0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.159469,0.715838,-0.321300,-0.004792,-1.171214,-0.048880
7.717085,vel_neg,0,-0.050000,-1,-0.025195,-0.050000,20.000,1.000,0.000,-0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.159469,0.715838,-0.321300,-0.004792,-1.171214,-0.048880
7.719127,vel_neg,0,-0.050000,-1,-0.025297,-0.050000,20.000,1.000,0.000,-0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.159469,0.705206,-0.327206,-0.004792,-1.171214,-0.054631
7.721105,vel_neg,0,-0.050000,-1,-0.025396,-0.050000,20.000,1.000,0.000,-0.023000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.159469,0.705206,-0.327206,-0.004792,-1.171214,-0.054631
7.723109,vel_neg,0,-0.050000,-1,-0.025496,-0.050000,20.000,1.000,0.000,-0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.106312,0.714656,-0.327206,-0.004792,-1.171214,-0.054631
7.725088,vel_neg,0,-0.050000,-1,-0.025595,-0.050000,20.000,1.000,0.000,-0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.106312,0.714656,-0.330750,0.004792,-1.172172,-0.057506
7.727090,vel_neg,0,-0.050000,-1,-0.025695,-0.050000,20.000,1.000,0.000,-0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.055519,0.714656,-0.330750,0.004792,-1.172172,-0.057506
7.729142,vel_neg,0,-0.050000,-1,-0.025798,-0.050000,20.000,1.000,0.000,-0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.055519,0.717019,-0.313031,0.011501,-1.171214,-0.057506
7.731091,vel_neg,0,-0.050000,-1,-0.025895,-0.050000,20.000,1.000,0.000,-0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.055519,0.717019,-0.313031,0.011501,-1.171214,-0.057506
7.733144,vel_neg,0,-0.050000,-1,-0.025998,-0.050000,20.000,1.000,0.000,-0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.055519,0.717019,-0.313031,0.011501,-1.171214,-0.057506
7.735081,vel_neg,0,-0.050000,-1,-0.026095,-0.050000,20.000,1.000,0.000,-0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.055519,0.717019,-0.313031,0.011501,-1.171214,-0.049839
7.737077,vel_neg,0,-0.050000,-1,-0.026195,-0.050000,20.000,1.000,0.000,-0.024000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.055519,0.717019,-0.313031,0.011501,-1.171214,-0.049839
7.739137,vel_neg,0,-0.050000,-1,-0.026298,-0.050000,20.000,1.000,0.000,-0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.184275,0.700481,-0.322481,-0.011501,-1.189424,-0.043130
7.741081,vel_neg,0,-0.050000,-1,-0.026395,-0.050000,20.000,1.000,0.000,-0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.184275,0.700481,-0.322481,-0.011501,-1.189424,-0.043130
7.743138,vel_neg,0,-0.050000,-1,-0.026498,-0.050000,20.000,1.000,0.000,-0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.124031,0.711112,-0.320119,0.006709,-1.176006,-0.043130
7.745087,vel_neg,0,-0.050000,-1,-0.026595,-0.050000,20.000,1.000,0.000,-0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.124031,0.711112,-0.320119,0.006709,-1.176006,-0.043130
7.747090,vel_neg,0,-0.050000,-1,-0.026695,-0.050000,20.000,1.000,0.000,-0.025000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.124031,0.711112,-0.320119,0.006709,-1.176006,-0.043130
7.749079,vel_neg,0,-0.050000,-1,-0.026795,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.111037,0.708750,-0.320119,0.009584,-1.178881,-0.043130
7.751072,vel_neg,0,-0.050000,-1,-0.026894,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.111037,0.708750,-0.320119,0.009584,-1.178881,-0.055590
7.753117,vel_neg,0,-0.050000,-1,-0.026997,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.111037,0.708750,-0.320119,0.009584,-1.178881,-0.055590
7.755122,vel_neg,0,-0.050000,-1,-0.027097,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.111037,0.708750,-0.308306,0.009584,-1.178881,-0.068049
7.757090,vel_neg,0,-0.050000,-1,-0.027195,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.036619,0.708750,-0.308306,0.009584,-1.178881,-0.068049
7.759187,vel_neg,0,-0.050000,-1,-0.027300,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.036619,0.714656,-0.316575,0.007668,-1.185590,-0.057506
7.761091,vel_neg,0,-0.050000,-1,-0.027395,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.036619,0.714656,-0.316575,0.007668,-1.185590,-0.057506
7.763080,vel_neg,0,-0.050000,-1,-0.027495,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.209081,0.713475,-0.316575,0.007668,-1.185590,-0.057506
7.765104,vel_neg,0,-0.050000,-1,-0.027596,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.209081,0.713475,-0.314213,0.012460,-1.187507,-0.057506
7.767086,vel_neg,0,-0.050000,-1,-0.027695,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.209081,0.713475,-0.314213,0.012460,-1.187507,-0.057506
7.769127,vel_neg,0,-0.050000,-1,-0.027797,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.209081,0.713475,-0.314213,0.012460,-1.187507,-0.046964
7.771087,vel_neg,0,-0.050000,-1,-0.027895,-0.050000,20.000,1.000,0.000,-0.026000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.209081,0.713475,-0.314213,0.012460,-1.187507,-0.046964
7.773102,vel_neg,0,-0.050000,-1,-0.027996,-0.050000,20.000,1.000,0.000,-0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.043706,0.699300,-0.316575,0.000958,-1.187507,-0.046964
7.775194,vel_neg,0,-0.050000,-1,-0.028101,-0.050000,20.000,1.000,0.000,-0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.043706,0.699300,-0.316575,0.000958,-1.179840,-0.056548
7.777090,vel_neg,0,-0.050000,-1,-0.028195,-0.050000,20.000,1.000,0.000,-0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.043706,0.699300,-0.316575,0.000958,-1.179840,-0.056548
7.779148,vel_neg,0,-0.050000,-1,-0.028298,-0.050000,20.000,1.000,0.000,-0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.025987,0.698119,-0.327206,0.008626,-1.181757,-0.056548
7.781090,vel_neg,0,-0.050000,-1,-0.028395,-0.050000,20.000,1.000,0.000,-0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,0.025987,0.698119,-0.327206,0.008626,-1.181757,-0.056548
7.783078,vel_neg,0,-0.050000,-1,-0.028495,-0.050000,20.000,1.000,0.000,-0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.203175,0.698119,-0.327206,0.008626,-1.181757,-0.056548
7.785133,vel_neg,0,-0.050000,-1,-0.028598,-0.050000,20.000,1.000,0.000,-0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.203175,0.698119,-0.327206,0.009584,-1.188466,-0.056548
7.787089,vel_neg,0,-0.050000,-1,-0.028695,-0.050000,20.000,1.000,0.000,-0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.203175,0.698119,-0.327206,0.009584,-1.188466,-0.056548
7.789133,vel_neg,0,-0.050000,-1,-0.028798,-0.050000,20.000,1.000,0.000,-0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.203175,0.706387,-0.313031,0.009584,-1.188466,-0.037379
7.791086,vel_neg,0,-0.050000,-1,-0.028895,-0.050000,20.000,1.000,0.000,-0.027000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.203175,0.706387,-0.313031,0.009584,-1.188466,-0.037379
7.793135,vel_neg,0,-0.050000,-1,-0.028998,-0.050000,20.000,1.000,0.000,-0.028000,-0.003000,0.000000,0.000000,0.023000,0.001000,-0.232706,0.706387,-0.313031,0.009584,-1.188466,-0.037379
