t_s,phase,speed_index,omega_cmd_rad_s,dir,pos_ref_target,vel_ref_target,kp_target,kd_target,t_ref_target,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau1_nm,tau2_nm,tau3_nm,tau4_nm,tau5_nm,tau6_nm
4.075898,vel_pos,0,0.010000,1,0.000721,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.021263,0.700481,-1.245038,-0.043130,-1.109874,-0.069966
4.078129,vel_pos,0,0.010000,1,0.000743,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.037800,0.700481,-1.245038,-0.043130,-1.109874,-0.069966
4.079922,vel_pos,0,0.010000,1,0.000761,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.037800,0.700481,-1.239131,-0.043130,-1.118499,-0.069966
4.081958,vel_pos,0,0.010000,1,0.000781,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.037800,0.700481,-1.239131,-0.043130,-1.118499,-0.069966
4.083901,vel_pos,0,0.010000,1,0.000801,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.037800,0.692213,-1.239131,-0.058465,-1.118499,-0.058465
4.085897,vel_pos,0,0.010000,1,0.000821,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.037800,0.692213,-1.239131,-0.058465,-1.118499,-0.058465
4.087971,vel_pos,0,0.010000,1,0.000841,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.036619,0.699300,-1.250944,-0.058465,-1.118499,-0.058465
4.089890,vel_pos,0,0.010000,1,0.000861,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.036619,0.699300,-1.250944,-0.024919,-1.110832,-0.081467
4.091998,vel_pos,0,0.010000,1,0.000882,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.036619,0.699300,-1.250944,-0.024919,-1.110832,-0.081467
4.093950,vel_pos,0,0.010000,1,0.000901,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.034256,0.688669,-1.240312,-0.024919,-1.118499,-0.081467
4.095898,vel_pos,0,0.010000,1,0.000921,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.034256,0.688669,-1.240312,-0.024919,-1.118499,-0.081467
4.097996,vel_pos,0,0.010000,1,0.000942,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.034256,0.688669,-1.240312,-0.024919,-1.118499,-0.081467
4.099896,vel_pos,0,0.010000,1,0.000961,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.034256,0.688669,-1.240312,-0.049839,-1.118499,-0.071883
4.101943,vel_pos,0,0.010000,1,0.000981,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.034256,0.688669,-1.240312,-0.049839,-1.118499,-0.071883
4.103924,vel_pos,0,0.010000,1,0.001001,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.044887,0.686306,-1.245038,-0.052714,-1.106998,-0.075717
4.105897,vel_pos,0,0.010000,1,0.001021,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.044887,0.686306,-1.245038,-0.052714,-1.106998,-0.075717
4.108118,vel_pos,0,0.010000,1,0.001043,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.072056,0.681581,-1.247400,-0.052714,-1.106998,-0.075717
4.109890,vel_pos,0,0.010000,1,0.001061,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.072056,0.681581,-1.247400,-0.051756,-1.114666,-0.078592
4.111892,vel_pos,0,0.010000,1,0.001081,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.072056,0.681581,-1.247400,-0.051756,-1.114666,-0.078592
4.113888,vel_pos,0,0.010000,1,0.001101,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.079144,0.681581,-1.240312,-0.051756,-1.109874,-0.078592
4.115888,vel_pos,0,0.010000,1,0.001121,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.079144,0.681581,-1.240312,-0.051756,-1.109874,-0.078592
4.117903,vel_pos,0,0.010000,1,0.001141,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.079144,0.691031,-1.240312,-0.044088,-1.109874,-0.078592
4.119887,vel_pos,0,0.010000,1,0.001161,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.079144,0.691031,-1.240312,-0.044088,-1.109874,-0.078592
4.121945,vel_pos,0,0.010000,1,0.001181,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.079144,0.691031,-1.240312,-0.044088,-1.109874,-0.078592
4.123891,vel_pos,0,0.010000,1,0.001201,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.079144,0.686306,-1.241494,-0.042171,-1.123292,-0.069966
4.125838,vel_pos,0,0.010000,1,0.001220,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.079144,0.686306,-1.241494,-0.042171,-1.123292,-0.069966
4.127890,vel_pos,0,0.010000,1,0.001241,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.081506,0.704025,-1.245038,-0.042171,-1.123292,-0.069966
4.129894,vel_pos,0,0.010000,1,0.001261,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.081506,0.704025,-1.245038,-0.042171,-1.119458,-0.069966
4.131892,vel_pos,0,0.010000,1,0.001281,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.081506,0.704025,-1.245038,-0.042171,-1.119458,-0.069966
4.133848,vel_pos,0,0.010000,1,0.001300,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.081506,0.704025,-1.245038,-0.041213,-1.119458,-0.089135
4.135889,vel_pos,0,0.010000,1,0.001321,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.081506,0.704025,-1.245038,-0.041213,-1.119458,-0.089135
4.137888,vel_pos,0,0.010000,1,0.001341,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.092137,0.691031,-1.245038,-0.041213,-1.119458,-0.089135
4.139889,vel_pos,0,0.010000,1,0.001361,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.092137,0.691031,-1.233225,-0.043130,-1.117541,-0.069008
4.141987,vel_pos,0,0.010000,1,0.001382,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.092137,0.691031,-1.233225,-0.043130,-1.117541,-0.069008
4.143903,vel_pos,0,0.010000,1,0.001401,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.096863,0.683944,-1.241494,-0.046964,-1.118499,-0.056548
4.145896,vel_pos,0,0.010000,1,0.001421,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.096863,0.683944,-1.241494,-0.046964,-1.118499,-0.056548
4.147889,vel_pos,0,0.010000,1,0.001441,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.082687,0.683944,-1.241494,-0.046964,-1.118499,-0.056548
4.149889,vel_pos,0,0.010000,1,0.001461,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.082687,0.683944,-1.240312,-0.046964,-1.118499,-0.056548
4.151920,vel_pos,0,0.010000,1,0.001481,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.082687,0.683944,-1.240312,-0.046964,-1.118499,-0.056548
4.154125,vel_pos,0,0.010000,1,0.001503,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.082687,0.691031,-1.240312,-0.046964,-1.118499,-0.072841
4.155887,vel_pos,0,0.010000,1,0.001521,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.082687,0.691031,-1.240312,-0.046964,-1.118499,-0.072841
4.157908,vel_pos,0,0.010000,1,0.001541,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.095681,0.689850,-1.240312,-0.046964,-1.118499,-0.072841
4.159898,vel_pos,0,0.010000,1,0.001561,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.095681,0.689850,-1.249762,-0.049839,-1.116583,-0.074758
4.161964,vel_pos,0,0.010000,1,0.001581,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.095681,0.689850,-1.249762,-0.049839,-1.116583,-0.074758
4.163914,vel_pos,0,0.010000,1,0.001601,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.129938,0.705206,-1.252125,-0.049839,-1.106998,-0.074758
4.165898,vel_pos,0,0.010000,1,0.001621,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.129938,0.705206,-1.252125,-0.049839,-1.106998,-0.074758
4.167888,vel_pos,0,0.010000,1,0.001641,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.129938,0.705206,-1.252125,-0.049839,-1.106998,-0.074758
4.169888,vel_pos,0,0.010000,1,0.001661,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.129938,0.705206,-1.252125,-0.051756,-1.106998,-0.073800
4.171998,vel_pos,0,0.010000,1,0.001682,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.129938,0.705206,-1.252125,-0.051756,-1.106998,-0.073800
4.173959,vel_pos,0,0.010000,1,0.001701,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.129938,0.695756,-1.249762,-0.041213,-1.120416,-0.069966
4.175898,vel_pos,0,0.010000,1,0.001721,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.129938,0.695756,-1.249762,-0.041213,-1.120416,-0.069966
4.177888,vel_pos,0,0.010000,1,0.001741,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.122850,0.698119,-1.249762,-0.041213,-1.120416,-0.069966
4.179895,vel_pos,0,0.010000,1,0.001761,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.122850,0.698119,-1.232044,-0.042171,-1.110832,-0.067091
4.181841,vel_pos,0,0.010000,1,0.001780,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.122850,0.698119,-1.232044,-0.042171,-1.110832,-0.067091
4.183889,vel_pos,0,0.010000,1,0.001801,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.114581,0.698119,-1.249762,-0.042171,-1.110832,-0.067091
4.185896,vel_pos,0,0.010000,1,0.001821,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.114581,0.698119,-1.249762,-0.042171,-1.110832,-0.067091
4.187904,vel_pos,0,0.010000,1,0.001841,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.114581,0.699300,-1.249762,-0.042171,-1.110832,-0.067091
4.190018,vel_pos,0,0.010000,1,0.001862,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.114581,0.699300,-1.249762,-0.042171,-1.103164,-0.069966
4.191909,vel_pos,0,0.010000,1,0.001881,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.114581,0.699300,-1.249762,-0.042171,-1.103164,-0.069966
4.193930,vel_pos,0,0.010000,1,0.001901,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.127575,0.694575,-1.242675,-0.038338,-1.102206,-0.069966
4.195898,vel_pos,0,0.010000,1,0.001921,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.127575,0.694575,-1.242675,-0.038338,-1.102206,-0.069966
4.198009,vel_pos,0,0.010000,1,0.001942,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.159469,0.679219,-1.242675,-0.038338,-1.102206,-0.069966
4.199890,vel_pos,0,0.010000,1,0.001961,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.159469,0.679219,-1.241494,-0.052714,-1.113707,-0.069966
4.202194,vel_pos,0,0.010000,1,0.001984,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.159469,0.679219,-1.241494,-0.052714,-1.113707,-0.069966
4.204034,vel_pos,0,0.010000,1,0.002002,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.159469,0.679219,-1.241494,-0.052714,-1.113707,-0.068049
4.205895,vel_pos,0,0.010000,1,0.002021,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.159469,0.679219,-1.241494,-0.052714,-1.113707,-0.068049
4.207888,vel_pos,0,0.010000,1,0.002041,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.153562,0.693394,-1.241494,-0.052714,-1.113707,-0.068049
4.209894,vel_pos,0,0.010000,1,0.002061,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.153562,0.693394,-1.241494,-0.028753,-1.123292,-0.060382
4.211895,vel_pos,0,0.010000,1,0.002081,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.137025,0.693394,-1.241494,-0.028753,-1.123292,-0.060382
4.213894,vel_pos,0,0.010000,1,0.002101,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.137025,0.694575,-1.248581,-0.047922,-1.124250,-0.074758
4.215888,vel_pos,0,0.010000,1,0.002121,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.137025,0.694575,-1.248581,-0.047922,-1.124250,-0.074758
4.217909,vel_pos,0,0.010000,1,0.002141,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.153562,0.694575,-1.237950,-0.047922,-1.113707,-0.074758
4.219888,vel_pos,0,0.010000,1,0.002161,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.153562,0.694575,-1.237950,-0.047922,-1.113707,-0.074758
4.221944,vel_pos,0,0.010000,1,0.002181,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.153562,0.694575,-1.237950,-0.047922,-1.113707,-0.074758
4.223902,vel_pos,0,0.010000,1,0.002201,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.153562,0.706387,-1.237950,-0.042171,-1.113707,-0.060382
4.225897,vel_pos,0,0.010000,1,0.002221,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.153562,0.706387,-1.237950,-0.042171,-1.113707,-0.060382
4.228047,vel_pos,0,0.010000,1,0.002242,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.164194,0.686306,-1.247400,-0.042171,-1.113707,-0.060382
4.229890,vel_pos,0,0.010000,1,0.002261,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.164194,0.686306,-1.247400,-0.055590,-1.118499,-0.056548
4.231891,vel_pos,0,0.010000,1,0.002281,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.174825,0.686306,-1.247400,-0.055590,-1.118499,-0.056548
4.233899,vel_pos,0,0.010000,1,0.002301,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.174825,0.696937,-1.247400,-0.044088,-1.122333,-0.056548
4.235888,vel_pos,0,0.010000,1,0.002321,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.174825,0.696937,-1.247400,-0.044088,-1.122333,-0.056548
4.237933,vel_pos,0,0.010000,1,0.002341,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.174825,0.696937,-1.247400,-0.044088,-1.122333,-0.056548
4.240041,vel_pos,0,0.010000,1,0.002362,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.174825,0.696937,-1.247400,-0.044088,-1.122333,-0.082426
4.241875,vel_pos,0,0.010000,1,0.002380,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.174825,0.696937,-1.247400,-0.044088,-1.122333,-0.082426
4.243942,vel_pos,0,0.010000,1,0.002401,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.183094,0.700481,-1.246219,-0.043130,-1.115624,-0.084343
4.245859,vel_pos,0,0.010000,1,0.002420,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.183094,0.700481,-1.246219,-0.043130,-1.115624,-0.084343
4.247945,vel_pos,0,0.010000,1,0.002441,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.206719,0.688669,-1.229681,-0.046964,-1.115624,-0.084343
4.249866,vel_pos,0,0.010000,1,0.002460,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.206719,0.688669,-1.229681,-0.046964,-1.121375,-0.070925
4.251935,vel_pos,0,0.010000,1,0.002481,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.206719,0.688669,-1.229681,-0.046964,-1.121375,-0.070925
4.253872,vel_pos,0,0.010000,1,0.002500,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.194906,0.688669,-1.243856,-0.046964,-1.109874,-0.070925
4.255899,vel_pos,0,0.010000,1,0.002521,0.010000,20.000,1.000,0.000,0.000000,-0.003000,0.005000,0.001000,0.022000,0.001000,0.194906,0.688669,-1.243856,-0.046964,-1.109874,-0.070925
