t_s,phase,speed_index,omega_cmd_rad_s,dir,pos_ref_target,vel_ref_target,kp_target,kd_target,t_ref_target,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau1_nm,tau2_nm,tau3_nm,tau4_nm,tau5_nm,tau6_nm
4.029433,vel_pos,0,0.200000,1,0.004854,0.200000,1.000,0.500,0.000,0.002000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.204356,0.675675,-0.271688,-0.068049,-1.184632,-0.052714
4.031219,vel_pos,0,0.200000,1,0.005212,0.200000,1.000,0.500,0.000,0.002000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.204356,0.675675,-0.266962,-0.070925,-1.199008,-0.055590
4.033226,vel_pos,0,0.200000,1,0.005613,0.200000,1.000,0.500,0.000,0.002000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.204356,0.675675,-0.266962,-0.070925,-1.199008,-0.055590
4.035287,vel_pos,0,0.200000,1,0.006025,0.200000,1.000,0.500,0.000,0.003000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.239794,0.663863,-0.274050,-0.072841,-1.180798,-0.046964
4.037217,vel_pos,0,0.200000,1,0.006411,0.200000,1.000,0.500,0.000,0.003000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.239794,0.663863,-0.274050,-0.072841,-1.180798,-0.046964
4.039297,vel_pos,0,0.200000,1,0.006827,0.200000,1.000,0.500,0.000,0.003000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.282319,0.663863,-0.274050,-0.072841,-1.180798,-0.046964
4.041219,vel_pos,0,0.200000,1,0.007212,0.200000,1.000,0.500,0.000,0.003000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.282319,0.663863,-0.274050,-0.072841,-1.190382,-0.046964
4.043217,vel_pos,0,0.200000,1,0.007611,0.200000,1.000,0.500,0.000,0.003000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.282319,0.663863,-0.274050,-0.072841,-1.190382,-0.046964
4.045259,vel_pos,0,0.200000,1,0.008020,0.200000,1.000,0.500,0.000,0.003000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.282319,0.665044,-0.263419,-0.072841,-1.190382,-0.046964
4.047224,vel_pos,0,0.200000,1,0.008413,0.200000,1.000,0.500,0.000,0.003000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.282319,0.665044,-0.263419,-0.058465,-1.190382,-0.037379
4.049446,vel_pos,0,0.200000,1,0.008857,0.200000,1.000,0.500,0.000,0.004000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.289406,0.665044,-0.263419,-0.058465,-1.190382,-0.037379
4.051220,vel_pos,0,0.200000,1,0.009212,0.200000,1.000,0.500,0.000,0.004000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.289406,0.662681,-0.261056,-0.070925,-1.182715,-0.030670
4.053225,vel_pos,0,0.200000,1,0.009613,0.200000,1.000,0.500,0.000,0.004000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.289406,0.662681,-0.261056,-0.070925,-1.182715,-0.030670
4.055283,vel_pos,0,0.200000,1,0.010024,0.200000,1.000,0.500,0.000,0.005000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.172462,0.662681,-0.272869,-0.059423,-1.182715,-0.030670
4.057219,vel_pos,0,0.200000,1,0.010412,0.200000,1.000,0.500,0.000,0.005000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.172462,0.662681,-0.272869,-0.059423,-1.192299,-0.030670
4.059242,vel_pos,0,0.200000,1,0.010816,0.200000,1.000,0.500,0.000,0.005000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.172462,0.662681,-0.272869,-0.059423,-1.192299,-0.030670
4.061220,vel_pos,0,0.200000,1,0.011212,0.200000,1.000,0.500,0.000,0.005000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.172462,0.662681,-0.272869,-0.059423,-1.192299,-0.072841
4.063225,vel_pos,0,0.200000,1,0.011613,0.200000,1.000,0.500,0.000,0.005000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.172462,0.662681,-0.272869,-0.059423,-1.192299,-0.072841
4.065261,vel_pos,0,0.200000,1,0.012020,0.200000,1.000,0.500,0.000,0.006000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.245700,0.674494,-0.272869,-0.046005,-1.190382,-0.023961
4.067227,vel_pos,0,0.200000,1,0.012413,0.200000,1.000,0.500,0.000,0.006000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.245700,0.674494,-0.272869,-0.046005,-1.190382,-0.023961
4.069217,vel_pos,0,0.200000,1,0.012811,0.200000,1.000,0.500,0.000,0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.152381,0.670950,-0.271688,-0.046005,-1.190382,-0.023961
4.071216,vel_pos,0,0.200000,1,0.013211,0.200000,1.000,0.500,0.000,0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.152381,0.670950,-0.271688,-0.083384,-1.182715,-0.026836
4.073216,vel_pos,0,0.200000,1,0.013611,0.200000,1.000,0.500,0.000,0.007000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.152381,0.670950,-0.271688,-0.083384,-1.182715,-0.026836
4.075246,vel_pos,0,0.200000,1,0.014017,0.200000,1.000,0.500,0.000,0.008000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.283500,0.670950,-0.289406,-0.083384,-1.182715,-0.026836
4.077228,vel_pos,0,0.200000,1,0.014413,0.200000,1.000,0.500,0.000,0.008000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.283500,0.670950,-0.289406,-0.083384,-1.182715,-0.026836
4.079228,vel_pos,0,0.200000,1,0.014813,0.200000,1.000,0.500,0.000,0.008000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.283500,0.657956,-0.289406,-0.083384,-1.182715,-0.026836
4.081221,vel_pos,0,0.200000,1,0.015212,0.200000,1.000,0.500,0.000,0.008000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.283500,0.657956,-0.289406,-0.050797,-1.182715,-0.034504
4.083226,vel_pos,0,0.200000,1,0.015613,0.200000,1.000,0.500,0.000,0.008000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.283500,0.657956,-0.289406,-0.050797,-1.182715,-0.034504
4.085267,vel_pos,0,0.200000,1,0.016021,0.200000,1.000,0.500,0.000,0.009000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.115762,0.661500,-0.295313,-0.050797,-1.198050,-0.034504
4.087228,vel_pos,0,0.200000,1,0.016413,0.200000,1.000,0.500,0.000,0.009000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.115762,0.661500,-0.295313,-0.050797,-1.198050,-0.069008
4.089278,vel_pos,0,0.200000,1,0.016823,0.200000,1.000,0.500,0.000,0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.055519,0.667406,-0.295313,-0.050797,-1.198050,-0.069008
4.091218,vel_pos,0,0.200000,1,0.017212,0.200000,1.000,0.500,0.000,0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.055519,0.667406,-0.288225,-0.053673,-1.186549,-0.069008
4.093224,vel_pos,0,0.200000,1,0.017613,0.200000,1.000,0.500,0.000,0.011000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.055519,0.667406,-0.288225,-0.053673,-1.186549,-0.069008
4.095273,vel_pos,0,0.200000,1,0.018022,0.200000,1.000,0.500,0.000,0.012000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.048431,0.667406,-0.288225,-0.053673,-1.186549,-0.069008
4.097226,vel_pos,0,0.200000,1,0.018413,0.200000,1.000,0.500,0.000,0.012000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.048431,0.667406,-0.288225,-0.053673,-1.186549,-0.066132
4.099286,vel_pos,0,0.200000,1,0.018825,0.200000,1.000,0.500,0.000,0.012000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.048431,0.674494,-0.288225,-0.053673,-1.186549,-0.066132
4.101218,vel_pos,0,0.200000,1,0.019212,0.200000,1.000,0.500,0.000,0.012000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.048431,0.674494,-0.291769,-0.065174,-1.193258,-0.046964
4.103225,vel_pos,0,0.200000,1,0.019613,0.200000,1.000,0.500,0.000,0.012000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.048431,0.674494,-0.291769,-0.065174,-1.193258,-0.046964
4.105268,vel_pos,0,0.200000,1,0.020021,0.200000,1.000,0.500,0.000,0.013000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.106312,0.652050,-0.288225,-0.059423,-1.181757,-0.046964
4.107199,vel_pos,0,0.200000,1,0.020408,0.200000,1.000,0.500,0.000,0.013000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.106312,0.652050,-0.288225,-0.059423,-1.181757,-0.060382
4.109252,vel_pos,0,0.200000,1,0.020818,0.200000,1.000,0.500,0.000,0.015000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.075600,0.652050,-0.288225,-0.059423,-1.181757,-0.060382
4.111224,vel_pos,0,0.200000,1,0.021213,0.200000,1.000,0.500,0.000,0.015000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.075600,0.652050,-0.288225,-0.059423,-1.174089,-0.060382
4.113228,vel_pos,0,0.200000,1,0.021613,0.200000,1.000,0.500,0.000,0.015000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.075600,0.652050,-0.288225,-0.059423,-1.174089,-0.060382
4.115174,vel_pos,0,0.200000,1,0.022003,0.200000,1.000,0.500,0.000,0.015000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.075600,0.665044,-0.282319,-0.059423,-1.174089,-0.058465
4.117225,vel_pos,0,0.200000,1,0.022413,0.200000,1.000,0.500,0.000,0.015000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.075600,0.665044,-0.282319,-0.059423,-1.174089,-0.058465
4.119218,vel_pos,0,0.200000,1,0.022811,0.200000,1.000,0.500,0.000,0.016000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.099225,0.675675,-0.275231,-0.059423,-1.174089,-0.058465
4.121281,vel_pos,0,0.200000,1,0.023224,0.200000,1.000,0.500,0.000,0.016000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.099225,0.675675,-0.275231,-0.058465,-1.194216,-0.056548
4.123216,vel_pos,0,0.200000,1,0.023611,0.200000,1.000,0.500,0.000,0.016000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.099225,0.675675,-0.275231,-0.058465,-1.194216,-0.056548
4.125257,vel_pos,0,0.200000,1,0.024019,0.200000,1.000,0.500,0.000,0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.204356,0.662681,-0.282319,-0.060382,-1.184632,-0.047922
4.127227,vel_pos,0,0.200000,1,0.024413,0.200000,1.000,0.500,0.000,0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.204356,0.662681,-0.282319,-0.060382,-1.184632,-0.047922
4.129428,vel_pos,0,0.200000,1,0.024854,0.200000,1.000,0.500,0.000,0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.204356,0.662681,-0.282319,-0.060382,-1.184632,-0.047922
4.131219,vel_pos,0,0.200000,1,0.025212,0.200000,1.000,0.500,0.000,0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.204356,0.662681,-0.282319,-0.060382,-1.184632,-0.047922
4.133225,vel_pos,0,0.200000,1,0.025613,0.200000,1.000,0.500,0.000,0.017000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.204356,0.662681,-0.282319,-0.060382,-1.184632,-0.047922
4.135285,vel_pos,0,0.200000,1,0.026025,0.200000,1.000,0.500,0.000,0.018000,-0.003000,0.000000,0.001000,0.024000,0.001000,0.210262,0.673312,-0.275231,-0.057506,-1.195175,-0.047922
4.137225,vel_pos,0,0.200000,1,0.026413,0.200000,1.000,0.500,0.000,0.018000,-0.003000,0.000000,0.001000,0.024000,0.001000,0.210262,0.673312,-0.275231,-0.057506,-1.195175,-0.054631
4.139278,vel_pos,0,0.200000,1,0.026823,0.200000,1.000,0.500,0.000,0.019000,-0.003000,0.000000,0.001000,0.024000,0.001000,0.142931,0.673312,-0.275231,-0.057506,-1.195175,-0.054631
4.141218,vel_pos,0,0.200000,1,0.027211,0.200000,1.000,0.500,0.000,0.019000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.142931,0.676856,-0.282319,-0.061340,-1.186549,-0.052714
4.143223,vel_pos,0,0.200000,1,0.027612,0.200000,1.000,0.500,0.000,0.019000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.142931,0.676856,-0.282319,-0.061340,-1.186549,-0.052714
4.145283,vel_pos,0,0.200000,1,0.028025,0.200000,1.000,0.500,0.000,0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.251606,0.676856,-0.278775,-0.061340,-1.188466,-0.052714
4.147226,vel_pos,0,0.200000,1,0.028413,0.200000,1.000,0.500,0.000,0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.251606,0.676856,-0.278775,-0.061340,-1.188466,-0.052714
4.149331,vel_pos,0,0.200000,1,0.028834,0.200000,1.000,0.500,0.000,0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.251606,0.668588,-0.278775,-0.061340,-1.188466,-0.052714
4.151219,vel_pos,0,0.200000,1,0.029212,0.200000,1.000,0.500,0.000,0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.251606,0.668588,-0.278775,-0.067091,-1.188466,-0.054631
4.153225,vel_pos,0,0.200000,1,0.029613,0.200000,1.000,0.500,0.000,0.020000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.251606,0.668588,-0.278775,-0.067091,-1.188466,-0.054631
4.155219,vel_pos,0,0.200000,1,0.030012,0.200000,1.000,0.500,0.000,0.021000,-0.003000,0.000000,0.001000,0.024000,0.001000,0.151200,0.675675,-0.282319,-0.063257,-1.208593,-0.054631
4.157217,vel_pos,0,0.200000,1,0.030411,0.200000,1.000,0.500,0.000,0.021000,-0.003000,0.000000,0.001000,0.024000,0.001000,0.151200,0.675675,-0.282319,-0.063257,-1.208593,-0.037379
4.159294,vel_pos,0,0.200000,1,0.030827,0.200000,1.000,0.500,0.000,0.023000,-0.003000,0.000000,0.001000,0.024000,0.001000,-0.009450,0.657956,-0.282319,-0.063257,-1.208593,-0.037379
4.161227,vel_pos,0,0.200000,1,0.031213,0.200000,1.000,0.500,0.000,0.023000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.009450,0.657956,-0.282319,-0.067091,-1.187507,-0.037379
4.163224,vel_pos,0,0.200000,1,0.031613,0.200000,1.000,0.500,0.000,0.023000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.009450,0.657956,-0.282319,-0.067091,-1.187507,-0.037379
4.165296,vel_pos,0,0.200000,1,0.032027,0.200000,1.000,0.500,0.000,0.024000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.022444,0.657956,-0.282319,-0.067091,-1.187507,-0.068049
4.167227,vel_pos,0,0.200000,1,0.032413,0.200000,1.000,0.500,0.000,0.024000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.022444,0.657956,-0.282319,-0.067091,-1.187507,-0.068049
4.169256,vel_pos,0,0.200000,1,0.032819,0.200000,1.000,0.500,0.000,0.024000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.022444,0.657956,-0.282319,-0.067091,-1.187507,-0.068049
4.171823,vel_pos,0,0.200000,1,0.033332,0.200000,1.000,0.500,0.000,0.024000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.022444,0.660319,-0.278775,-0.055590,-1.200925,-0.065174
4.173217,vel_pos,0,0.200000,1,0.033611,0.200000,1.000,0.500,0.000,0.024000,-0.003000,0.000000,0.001000,0.023000,0.001000,-0.022444,0.660319,-0.278775,-0.055590,-1.200925,-0.065174
4.175167,vel_pos,0,0.200000,1,0.034001,0.200000,1.000,0.500,0.000,0.025000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.096863,0.657956,-0.275231,-0.064215,-1.189424,-0.065174
4.177228,vel_pos,0,0.200000,1,0.034414,0.200000,1.000,0.500,0.000,0.025000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.096863,0.657956,-0.275231,-0.064215,-1.189424,-0.061340
4.179343,vel_pos,0,0.200000,1,0.034836,0.200000,1.000,0.500,0.000,0.027000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.250425,0.657956,-0.275231,-0.064215,-1.189424,-0.061340
4.181296,vel_pos,0,0.200000,1,0.035227,0.200000,1.000,0.500,0.000,0.027000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.250425,0.657956,-0.272869,-0.064215,-1.193258,-0.061340
4.183226,vel_pos,0,0.200000,1,0.035613,0.200000,1.000,0.500,0.000,0.027000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.250425,0.657956,-0.272869,-0.064215,-1.193258,-0.061340
4.185218,vel_pos,0,0.200000,1,0.036011,0.200000,1.000,0.500,0.000,0.027000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.250425,0.672131,-0.272869,-0.063257,-1.193258,-0.041213
4.187226,vel_pos,0,0.200000,1,0.036413,0.200000,1.000,0.500,0.000,0.027000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.250425,0.672131,-0.272869,-0.063257,-1.193258,-0.041213
4.189300,vel_pos,0,0.200000,1,0.036828,0.200000,1.000,0.500,0.000,0.028000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.181913,0.656775,-0.274050,-0.080509,-1.193258,-0.041213
4.191220,vel_pos,0,0.200000,1,0.037212,0.200000,1.000,0.500,0.000,0.028000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.181913,0.656775,-0.274050,-0.080509,-1.188466,-0.081467
4.193226,vel_pos,0,0.200000,1,0.037613,0.200000,1.000,0.500,0.000,0.028000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.181913,0.656775,-0.274050,-0.080509,-1.188466,-0.081467
4.195457,vel_pos,0,0.200000,1,0.038059,0.200000,1.000,0.500,0.000,0.028000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.236250,0.662681,-0.279956,-0.039296,-1.188466,-0.081467
4.197233,vel_pos,0,0.200000,1,0.038414,0.200000,1.000,0.500,0.000,0.028000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.236250,0.662681,-0.279956,-0.039296,-1.183673,-0.065174
4.199285,vel_pos,0,0.200000,1,0.038825,0.200000,1.000,0.500,0.000,0.028000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.236250,0.662681,-0.279956,-0.039296,-1.183673,-0.065174
4.201227,vel_pos,0,0.200000,1,0.039213,0.200000,1.000,0.500,0.000,0.028000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.236250,0.662681,-0.279956,-0.039296,-1.183673,-0.065174
4.203226,vel_pos,0,0.200000,1,0.039613,0.200000,1.000,0.500,0.000,0.028000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.236250,0.662681,-0.279956,-0.039296,-1.183673,-0.065174
4.205220,vel_pos,0,0.200000,1,0.040012,0.200000,1.000,0.500,0.000,0.030000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.230344,0.663863,-0.275231,-0.074758,-1.132876,-0.069008
4.207225,vel_pos,0,0.200000,1,0.040413,0.200000,1.000,0.500,0.000,0.030000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.230344,0.663863,-0.275231,-0.074758,-1.132876,-0.069008
4.209218,vel_pos,0,0.200000,1,0.040811,0.200000,1.000,0.500,0.000,0.031000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.157106,0.668588,-0.275231,-0.080509,-1.132876,-0.069008
4.211185,vel_pos,0,0.200000,1,0.041205,0.200000,1.000,0.500,0.000,0.031000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.157106,0.668588,-0.275231,-0.080509,-1.187507,-0.049839
4.213226,vel_pos,0,0.200000,1,0.041613,0.200000,1.000,0.500,0.000,0.031000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.157106,0.668588,-0.275231,-0.080509,-1.187507,-0.049839
4.215218,vel_pos,0,0.200000,1,0.042011,0.200000,1.000,0.500,0.000,0.032000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.209081,0.668588,-0.284681,-0.054631,-1.199008,-0.049839
4.217222,vel_pos,0,0.200000,1,0.042412,0.200000,1.000,0.500,0.000,0.032000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.209081,0.668588,-0.284681,-0.054631,-1.199008,-0.049839
4.219166,vel_pos,0,0.200000,1,0.042801,0.200000,1.000,0.500,0.000,0.032000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.209081,0.668588,-0.284681,-0.054631,-1.199008,-0.049839
4.221221,vel_pos,0,0.200000,1,0.043212,0.200000,1.000,0.500,0.000,0.032000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.209081,0.659137,-0.284681,-0.054631,-1.199008,-0.053673
4.223217,vel_pos,0,0.200000,1,0.043611,0.200000,1.000,0.500,0.000,0.032000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.209081,0.659137,-0.284681,-0.054631,-1.199008,-0.053673
4.225187,vel_pos,0,0.200000,1,0.044005,0.200000,1.000,0.500,0.000,0.033000,-0.003000,0.000000,0.001000,0.024000,0.001000,0.124031,0.644962,-0.272869,-0.050797,-1.196133,-0.053673
4.227227,vel_pos,0,0.200000,1,0.044413,0.200000,1.000,0.500,0.000,0.033000,-0.003000,0.000000,0.001000,0.024000,0.001000,0.124031,0.644962,-0.272869,-0.050797,-1.196133,-0.046964
4.229296,vel_pos,0,0.200000,1,0.044827,0.200000,1.000,0.500,0.000,0.033000,-0.003000,0.000000,0.001000,0.024000,0.001000,0.124031,0.644962,-0.272869,-0.050797,-1.196133,-0.046964
4.231276,vel_pos,0,0.200000,1,0.045223,0.200000,1.000,0.500,0.000,0.035000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.003544,0.646144,-0.275231,-0.060382,-1.180798,-0.056548
4.233225,vel_pos,0,0.200000,1,0.045613,0.200000,1.000,0.500,0.000,0.035000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.003544,0.646144,-0.275231,-0.060382,-1.180798,-0.056548
4.235210,vel_pos,0,0.200000,1,0.046010,0.200000,1.000,0.500,0.000,0.036000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.064969,0.646144,-0.275231,-0.060382,-1.201884,-0.056548
4.237227,vel_pos,0,0.200000,1,0.046413,0.200000,1.000,0.500,0.000,0.036000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.064969,0.646144,-0.275231,-0.060382,-1.201884,-0.056548
4.239259,vel_pos,0,0.200000,1,0.046820,0.200000,1.000,0.500,0.000,0.036000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.064969,0.666225,-0.275231,-0.060382,-1.201884,-0.056548
4.241218,vel_pos,0,0.200000,1,0.047211,0.200000,1.000,0.500,0.000,0.036000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.064969,0.666225,-0.278775,-0.067091,-1.201884,-0.045047
4.243218,vel_pos,0,0.200000,1,0.047611,0.200000,1.000,0.500,0.000,0.036000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.064969,0.666225,-0.278775,-0.067091,-1.201884,-0.045047
4.245270,vel_pos,0,0.200000,1,0.048022,0.200000,1.000,0.500,0.000,0.037000,-0.003000,0.000000,0.001000,0.024000,0.001000,0.111037,0.656775,-0.275231,-0.066132,-1.187507,-0.045047
4.247228,vel_pos,0,0.200000,1,0.048413,0.200000,1.000,0.500,0.000,0.037000,-0.003000,0.000000,0.001000,0.024000,0.001000,0.111037,0.656775,-0.275231,-0.066132,-1.187507,-0.060382
4.249187,vel_pos,0,0.200000,1,0.048805,0.200000,1.000,0.500,0.000,0.038000,-0.003000,0.000000,0.001000,0.024000,0.001000,0.257512,0.656775,-0.275231,-0.066132,-1.187507,-0.060382
4.251217,vel_pos,0,0.200000,1,0.049211,0.200000,1.000,0.500,0.000,0.038000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.257512,0.656775,-0.274050,-0.066132,-1.185590,-0.060382
4.253225,vel_pos,0,0.200000,1,0.049613,0.200000,1.000,0.500,0.000,0.038000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.257512,0.656775,-0.274050,-0.066132,-1.185590,-0.060382
4.255406,vel_pos,0,0.200000,1,0.050049,0.200000,1.000,0.500,0.000,0.038000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.257512,0.666225,-0.274050,-0.058465,-1.185590,-0.065174
4.257217,vel_pos,0,0.200000,1,0.050411,0.200000,1.000,0.500,0.000,0.038000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.257512,0.666225,-0.274050,-0.058465,-1.185590,-0.065174
4.259219,vel_pos,0,0.200000,1,0.050812,0.200000,1.000,0.500,0.000,0.039000,-0.003000,0.000000,0.001000,0.023000,0.001000,0.213806,0.643781,-0.278775,-0.058465,-1.185590,-0.065174
