time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,angle_ref_rad,vel_ref_rad_s,joint_id
2.167094498872757e-05,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.0921375,0.7170187499999999,-1.18951875,-0.05463108,-1.13000076,0.0,0.0,0.0,1
0.008197026792913675,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.099225,0.7371,-1.2119624999999998,-0.01629348,-1.1616292799999999,0.0,5.585053606381854e-07,0.0005585053606381855,1
0.012463223654776812,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.099225,0.7371,-1.2119624999999998,-0.01629348,-1.1616292799999999,0.00287532,2.2340214425527417e-06,0.001117010721276371,1
0.017611566931009293,0.0,0.003,-0.003,0.0,-0.005,0.0,-0.0543375,0.269325,-0.17955,0.01054284,-0.22331652,0.012459719999999999,5.026548245743669e-06,0.0016755160819145565,1
0.027921638917177916,0.0,0.002,-0.002,0.0,-0.002,0.0,-0.0590625,0.15001874999999998,-0.3425625,0.01150128,-0.21469056,0.049838879999999995,8.936085770210967e-06,0.002234021442552742,1
0.034183214884251356,0.0,0.002,-0.002,0.0,-0.002,0.0,-0.0590625,0.15001874999999998,-0.3425625,0.01150128,-0.21469056,0.0335454,1.3962634015954637e-05,0.0027925268031909274,1
0.037699103821069,0.0,0.001,-0.001,0.0,0.0,0.0,-0.057881249999999995,0.5232937499999999,-0.5221125,0.01150128,-0.30670079999999994,0.01725192,2.0106192982974677e-05,0.003351032163829113,1
0.041750427801162004,0.0,0.001,-0.001,0.0,0.0,0.0,-0.057881249999999995,0.5232937499999999,-0.5221125,0.01150128,-0.30670079999999994,0.01725192,2.736676267127109e-05,0.003909537524467298,1
0.04473519558086991,0.0,0.0,0.0,0.0,0.003,0.0,-0.0496125,0.78080625,-0.8127,-0.019168799999999996,-0.599025,0.01725192,3.574434308084387e-05,0.004468042885105484,1
0.04872596589848399,0.0,0.0,0.0,0.0,0.003,0.0,-0.0496125,0.78080625,-0.8127,-0.019168799999999996,-0.599025,0.01725192,4.5238934211693033e-05,0.00502654824574367,1
0.051910468842834234,0.0,0.0,0.0,0.0,0.003,0.0,-0.0496125,0.78080625,-0.8127,-0.019168799999999996,-0.599025,0.012459719999999999,5.585053606381855e-05,0.005585053606381855,1
0.05555316060781479,0.0,-0.002,0.001,0.0,0.003,0.0,-0.042525,1.01705625,-1.0725749999999998,-0.019168799999999996,-0.599025,0.012459719999999999,6.757914863722044e-05,0.00614355896702004,1
0.058547519613057375,0.0,-0.002,0.001,0.0,0.008,0.0,-0.042525,1.01705625,-1.0725749999999998,-0.02204412,-0.838635,0.01629348,8.04247719318987e-05,0.006702064327658226,1
0.061806109733879566,0.0,-0.003,0.003,0.0,0.008,0.0,-0.035437500000000004,1.006425,-1.1399062500000001,-0.02204412,-0.838635,0.01629348,9.438740594785337e-05,0.007260569688296412,1
0.06536421366035938,0.0,-0.003,0.003,0.0,0.013000000000000001,0.0,-0.035437500000000004,1.006425,-1.1399062500000001,-0.01629348,-1.04086584,0.01629348,0.00010946705068508436,0.007819075048934596,1
0.06888822978362441,0.0,-0.003,0.003,0.0,0.019,0.0,-0.04134375,1.006425,-1.1399062500000001,-0.01629348,-1.26130704,0.03258696,0.0001256637061435917,0.008377580409572781,1
0.07280299765989184,0.0,-0.003,0.003,0.0,0.019,0.0,-0.04134375,1.006425,-1.1399062500000001,-0.01629348,-1.26130704,0.03258696,0.00014297737232337547,0.008936085770210968,1
0.07609687000513077,0.0,-0.005,0.004,0.001,0.026000000000000002,0.0,-0.0401625,0.76545,-0.8375062499999999,-0.05942328,-1.62072204,-0.0143766,0.00016140804922443563,0.009494591130849153,1
0.08468140801414847,0.0,-0.005,0.004,0.001,0.033,0.0,-0.0401625,0.76545,-0.85168125,-0.023961,-1.78557372,-0.0143766,0.00018095573684677213,0.01005309649148734,1
0.09047245560213923,0.0,-0.005,0.004,0.001,0.033,0.0,-0.0401625,0.76545,-0.85168125,-0.023961,-1.78557372,0.00095844,0.00020162043519038493,0.010611601852125523,1
0.09375173272565007,0.0,-0.005,0.004,0.001,0.039,0.0,-0.04843125,0.6177937499999999,-0.81151875,-0.024919439999999998,-1.84116324,-0.04217136,0.0002234021442552742,0.01117010721276371,1
