time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,angle_ref_rad,vel_ref_rad_s,joint_id
2.0745210349559784e-05,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.19608749999999997,0.6189749999999999,-1.1599875,-0.071883,-1.22584476,-0.04504668,0.0,0.0,1
0.004975184332579374,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.20199374999999997,0.6189749999999999,-1.1599875,-0.071883,-1.22584476,-0.04504668,5.585053606381854e-07,0.0005585053606381855,1
0.009282315149903297,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.20199374999999997,0.24451874999999998,-1.0961999999999998,-0.06325704,-1.2057175199999999,-0.02108568,2.2340214425527417e-06,0.001117010721276371,1
0.015207722317427397,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.20199374999999997,0.24451874999999998,-1.0961999999999998,-0.06325704,-1.2057175199999999,-0.00575064,5.026548245743669e-06,0.0016755160819145565,1
0.019019976258277893,0.0,0.005,-0.005,0.0,-0.008,0.0,-0.1630125,0.62015625,-0.987525,-0.06996612,-1.2057175199999999,-0.00575064,8.936085770210967e-06,0.002234021442552742,1
0.022050853352993727,0.0,0.005,-0.005,0.0,-0.007,0.0,-0.14175000000000001,0.62015625,-0.987525,-0.06996612,-0.5894406,-0.00575064,1.3962634015954637e-05,0.0027925268031909274,1
0.026801242027431726,0.0,0.005,-0.005,0.0,-0.004,0.0,-0.14175000000000001,0.62015625,-0.987525,-0.06996612,-0.36995784,0.0,2.0106192982974677e-05,0.003351032163829113,1
0.031078395433723927,0.0,0.004,-0.004,0.0,-0.004,0.0,-0.14175000000000001,0.25160625,-0.6355124999999999,-0.01054284,-0.36995784,0.0,2.736676267127109e-05,0.003909537524467298,1
0.03415921935811639,0.0,0.004,-0.004,0.0,-0.004,0.0,-0.14175000000000001,0.25160625,-0.6355124999999999,-0.01054284,-0.36995784,-0.01725192,3.574434308084387e-05,0.004468042885105484,1
0.037298225332051516,0.0,0.003,-0.003,0.0,-0.002,0.0,-0.10749375,0.27286875,-0.48195,0.0143766,-0.43992395999999995,-0.01725192,4.5238934211693033e-05,0.00502654824574367,1
