time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,angle_ref_rad,vel_ref_rad_s,joint_id
1.9671861082315445e-05,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.1913625,0.7300125,-1.35489375,-0.03546228,-1.2085928400000001,-0.024919439999999998,0.0,0.0,1
0.005471726879477501,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.1913625,0.7371,-1.3797,-0.04408824,-1.20667596,-0.004792199999999999,5.585053606381854e-07,0.0005585053606381855,1
0.008594010956585407,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.1913625,0.7371,-1.3797,-0.04408824,-1.20667596,-0.004792199999999999,2.2340214425527417e-06,0.001117010721276371,1
0.011437445878982544,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.1346625,0.13584375,-0.5551875000000001,-0.04408824,-1.20667596,-0.004792199999999999,5.026548245743669e-06,0.0016755160819145565,1
0.014313115272670984,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.1346625,0.13584375,-0.5551875000000001,-0.01629348,-1.22584476,-0.004792199999999999,8.936085770210967e-06,0.002234021442552742,1
0.016324962954968214,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.1346625,0.13584375,-0.5551875000000001,-0.01629348,-1.22584476,-0.012459719999999999,1.3962634015954637e-05,0.0027925268031909274,1
0.019021311309188604,0.0,0.002,-0.003,0.0,0.0,0.0,-0.08505,0.29295,-0.0189,0.02108568,-0.41117075999999997,0.00287532,2.0106192982974677e-05,0.003351032163829113,1
0.036085264291614294,0.0,0.002,-0.003,0.0,0.0,0.0,-0.08505,0.29295,-0.0189,0.02108568,-0.41117075999999997,0.024919439999999998,2.736676267127109e-05,0.003909537524467298,1
0.03953148890286684,0.0,0.0,-0.003,0.0,0.0,0.0,-0.07205624999999999,0.57526875,-0.0189,0.02108568,-0.41117075999999997,0.024919439999999998,3.574434308084387e-05,0.004468042885105484,1
0.04277136130258441,0.0,0.0,-0.002,0.0,0.003,0.0,-0.07205624999999999,0.57526875,-0.23152499999999998,-0.004792199999999999,-0.60669252,0.00862596,4.5238934211693033e-05,0.00502654824574367,1
0.04622182296589017,0.0,0.0,-0.002,0.0,0.003,0.0,-0.07796249999999999,0.8552249999999999,-0.23152499999999998,-0.004792199999999999,-0.60669252,0.00862596,5.585053606381855e-05,0.005585053606381855,1
0.049473030027002096,0.0,0.0,-0.001,0.0,0.009000000000000001,0.0,-0.07796249999999999,0.8552249999999999,-0.09331874999999999,-0.012459719999999999,-0.88751544,-0.01725192,6.757914863722044e-05,0.00614355896702004,1
0.05225611012428999,0.0,0.0,-0.001,0.0,0.009000000000000001,0.0,-0.07796249999999999,0.8552249999999999,-0.09331874999999999,-0.012459719999999999,-0.88751544,-0.01725192,8.04247719318987e-05,0.006702064327658226,1
0.05347196711227298,0.0,0.0,-0.001,0.0,0.009000000000000001,0.0,-0.07796249999999999,0.8552249999999999,-0.09331874999999999,-0.012459719999999999,-0.88751544,-0.01725192,9.438740594785337e-05,0.007260569688296412,1
0.054680970031768084,0.0,0.0,-0.001,0.0,0.009000000000000001,0.0,-0.07796249999999999,0.8552249999999999,-0.09331874999999999,-0.012459719999999999,-0.88751544,-0.01725192,0.00010946705068508436,0.007819075048934596,1
0.05593514908105135,0.0,0.0,-0.001,0.0,0.009000000000000001,0.0,-0.07796249999999999,0.8552249999999999,-0.09331874999999999,-0.012459719999999999,-0.88751544,-0.01725192,0.0001256637061435917,0.008377580409572781,1
0.057134396862238646,0.0,0.0,-0.001,0.0,0.009000000000000001,0.0,-0.07796249999999999,0.8552249999999999,-0.09331874999999999,-0.012459719999999999,-0.88751544,-0.01725192,0.00014297737232337547,0.008936085770210968,1
0.058328392915427685,0.0,0.0,-0.001,0.0,0.009000000000000001,0.0,-0.07796249999999999,0.8552249999999999,-0.09331874999999999,-0.012459719999999999,-0.88751544,-0.01725192,0.00016140804922443563,0.009494591130849153,1
0.0599667951464653,0.0,0.0,-0.001,0.0,0.009000000000000001,0.0,-0.07796249999999999,0.8552249999999999,-0.09331874999999999,-0.012459719999999999,-0.88751544,-0.01725192,0.00018095573684677213,0.01005309649148734,1
0.06304862489923835,0.0,0.0,-0.001,0.0,0.016,0.0,-0.07796249999999999,0.8552249999999999,-0.09331874999999999,-0.012459719999999999,-1.1788812,-0.01725192,0.00020162043519038493,0.010611601852125523,1
0.06615143502131104,0.0,0.0,-0.001,0.0,0.016,0.0,-0.0732375,0.8552249999999999,-0.09331874999999999,-0.012459719999999999,-1.1788812,-0.01725192,0.0002234021442552742,0.01117010721276371,1
0.06926316628232598,0.0,-0.002,-0.001,0.0,0.016,0.0,-0.0732375,0.9024749999999999,-0.25515,0.02779476,-1.1788812,0.01341816,0.0002463008640414398,0.011728612573401895,1
0.0721502392552793,0.0,-0.002,-0.001,0.0,0.016,0.0,-0.0732375,0.9024749999999999,-0.25515,0.02779476,-1.1788812,0.01341816,0.00027031659454888174,0.01228711793404008,1
0.07499556615948677,0.0,-0.003,0.0,0.0,0.016,0.0,-0.07205624999999999,0.9733499999999999,-0.203175,0.02779476,-1.1788812,0.01341816,0.0002954493357776001,0.012845623294678265,1
0.07787551917135715,0.0,-0.003,0.0,0.0,0.023,0.0,-0.07205624999999999,0.9733499999999999,-0.203175,-0.00383376,-1.38590424,0.00383376,0.0003216990877275948,0.013404128655316452,1
0.08094049524515867,0.0,-0.004,0.0,0.0,0.048,0.001,0.035437500000000004,0.48667499999999997,-0.04725,-0.01341816,-1.38590424,-0.0335454,0.000349065850398866,0.013962634015954637,1
0.10566226905211806,0.0,-0.004,0.0,0.0,0.048,0.001,0.035437500000000004,0.48667499999999997,-0.04725,-0.01341816,-1.38590424,-0.0335454,0.00037754962379141346,0.014521139376592824,1
0.10844188323244452,0.0,-0.004,0.0,0.0,0.048,0.001,0.035437500000000004,0.48667499999999997,-0.04725,-0.01341816,-1.38590424,-0.0335454,0.00040715040790523715,0.015079644737231007,1
0.11135390494018793,0.0,-0.004,0.0,0.0,0.048,0.001,0.035437500000000004,0.48667499999999997,-0.04725,-0.01341816,-1.38590424,0.00287532,0.00043786820274033743,0.015638150097869192,1
0.11421809112653136,0.0,-0.004,0.0,0.0,0.048,0.001,0.03661875,0.50911875,-0.04725,-0.01341816,-1.38590424,0.00287532,0.000469703008296714,0.01619665545850738,1
0.11721991701051593,0.0,-0.004,0.0,0.0,0.049,0.001,0.03661875,0.50911875,-0.0543375,0.00191688,-1.2929355599999999,-0.019168799999999996,0.0005026548245743669,0.016755160819145562,1
0.12013766495510936,0.0,-0.004,0.0,0.0,0.049,0.001,0.03661875,0.50911875,-0.0543375,0.00191688,-1.2929355599999999,-0.019168799999999996,0.0005367236515732962,0.01731366617978375,1
0.12293124385178089,0.0,-0.005,0.0,0.0,0.049,0.001,0.03661875,0.5859,-0.0448875,-0.00575064,-1.2929355599999999,-0.019168799999999996,0.0005719094892935019,0.017872171540421936,1
0.12590499129146338,0.0,-0.005,0.0,0.0,0.05,0.001,0.03661875,0.5859,-0.0448875,-0.00575064,-1.29581088,-0.02204412,0.000608212337734984,0.018430676901060122,1
0.12875412590801716,0.0,-0.005,0.0,0.0,0.05,0.001,0.03661875,0.5859,-0.0448875,-0.00575064,-1.29581088,-0.02204412,0.0006456321968977425,0.018989182261698306,1
0.1315920460037887,0.0,-0.005,0.0,0.0,0.05,0.001,0.03661875,0.5859,-0.0448875,-0.00575064,-1.24405512,-0.02204412,0.0006841690667817773,0.019547687622336492,1
0.13473298586905003,0.0,-0.005,0.0,0.0,0.05,0.001,0.03661875,0.5859,-0.0448875,-0.00575064,-1.24405512,-0.02204412,0.0007238229473870885,0.02010619298297468,1
0.1374632199294865,0.0,-0.005,0.0,0.0,0.05,0.001,0.035437500000000004,0.67449375,-0.04725,-0.0143766,-1.24405512,-0.02204412,0.0007645938387136758,0.02066469834361286,1
0.1403267802670598,0.0,-0.005,0.0,0.0,0.05,0.001,0.038981249999999995,0.66976875,-0.0401625,-0.0143766,-1.24405512,0.00575064,0.0008064817407615397,0.021223203704251046,1
0.1456834482960403,0.0,-0.005,0.0,0.0,0.049,0.001,0.038981249999999995,0.66976875,-0.0401625,-0.01821036,-1.18079808,0.00287532,0.0008494866535306801,0.021781709064889233,1
0.14877169206738472,0.0,-0.005,0.0,0.0,0.049,0.001,0.0590625,0.65559375,-0.028349999999999997,0.00287532,-1.14821112,0.00287532,0.0008936085770210968,0.02234021442552742,1
0.15259415516629815,0.0,-0.005,0.0,0.0,0.049,0.001,0.0590625,0.65559375,-0.028349999999999997,0.00287532,-1.14821112,0.00287532,0.0009388475112327899,0.022898719786165606,1
0.1548707359470427,0.0,-0.005,0.0,0.0,0.049,0.001,0.0590625,0.65559375,-0.028349999999999997,0.00287532,-1.14821112,0.00287532,0.0009852034561657593,0.02345722514680379,1
0.15631480002775788,0.0,-0.005,0.0,0.0,0.049,0.001,0.0590625,0.65559375,-0.028349999999999997,0.00287532,-1.14821112,0.00287532,0.0010326764118200051,0.024015730507441976,1
0.15751846693456173,0.0,-0.005,0.0,0.0,0.049,0.001,0.0590625,0.65559375,-0.028349999999999997,0.00287532,-1.14821112,0.00287532,0.001081266378195527,0.02457423586808016,1
0.15875129587948322,0.0,-0.005,0.0,0.0,0.049,0.001,0.0590625,0.65559375,-0.028349999999999997,0.00287532,-1.14821112,0.00095844,0.0011309733552923255,0.025132741228718343,1
0.16287704417482018,0.0,-0.006,0.0,0.0,0.045,0.001,0.07205624999999999,0.6189749999999999,-0.04606875,0.00383376,-1.05715932,-0.024919439999999998,0.0011817973431104004,0.02569124658935653,1
0.1862092660740018,0.0,-0.006,0.0,0.0,0.045,0.001,0.07205624999999999,0.6189749999999999,-0.04606875,0.00383376,-1.05715932,-0.023961,0.0012337383416497517,0.026249751949994717,1
0.18965256307274103,0.0,-0.006,0.0,0.0,0.045,0.001,0.07205624999999999,0.6189749999999999,-0.04606875,0.00383376,-1.05715932,-0.023961,0.0012867963509103793,0.026808257310632903,1
0.1926934658549726,0.0,-0.006,0.0,0.0,0.044,0.001,0.09095625,0.6248812499999999,-0.03661875,0.00766752,-1.0705774799999999,-0.023961,0.0013409713708922835,0.027366762671271087,1
0.19575804192572832,0.0,-0.006,0.0,0.0,0.044,0.001,0.09095625,0.6248812499999999,-0.03661875,0.00766752,-1.0705774799999999,0.0143766,0.001396263401595464,0.027925268031909273,1
0.19858727417886257,0.0,-0.006,0.0,0.0,0.044,0.001,0.089775,0.61425,-0.04134375,0.00766752,-1.0705774799999999,0.0143766,0.0014526724430199206,0.02848377339254746,1
0.2014284823089838,0.0,-0.006,0.0,0.0,0.045,0.001,0.089775,0.61425,-0.04134375,0.01054284,-1.14629424,0.01341816,0.0015101984951656538,0.029042278753185647,1
0.20432337000966072,0.0,-0.006,0.0,0.0,0.045,0.001,0.089775,0.61425,-0.04134375,0.01054284,-1.14629424,0.01341816,0.001568841558032663,0.029600784113823827,1
0.20712315989658237,0.0,-0.006,0.0,0.0,0.045,0.001,0.08859375,0.61425,-0.04134375,0.01054284,-1.13287608,0.01341816,0.0016286016316209486,0.030159289474462014,1
0.21000559628009796,0.0,-0.006,0.0,0.0,0.045,0.001,0.08859375,0.61425,-0.04134375,0.01054284,-1.13287608,0.01341816,0.001689478715930511,0.0307177948351002,1
0.21276326617226005,0.0,-0.006,0.0,0.0,0.045,0.001,0.10631249999999999,0.6236999999999999,-0.03661875,0.0143766,-1.11945792,-0.01629348,0.0017514728109613497,0.031276300195738384,1
0.2357569052837789,0.0,-0.006,0.0,0.0,0.045,0.001,0.10631249999999999,0.6213375,-0.0401625,0.0143766,-1.11945792,-0.01629348,0.0018145839167134647,0.03183480555637657,1
0.23871544003486633,0.0,-0.006,0.0,0.0,0.045,0.001,0.10631249999999999,0.6213375,-0.0401625,0.023961,-1.11945792,-0.01821036,0.001878812033186856,0.03239331091701476,1
0.241618812084198,0.001,-0.006,0.0,0.0,0.045,0.001,0.12166874999999999,0.6236999999999999,-0.038981249999999995,0.023961,-1.11945792,-0.01821036,0.001944157160381524,0.032951816277652944,1
0.24514599004760385,0.001,-0.006,0.0,0.0,0.045,0.001,0.12166874999999999,0.6236999999999999,-0.038981249999999995,0.023961,-1.11945792,-0.01821036,0.0020106192982974674,0.033510321638291124,1
0.24669429985806346,0.001,-0.006,0.0,0.0,0.045,0.001,0.12166874999999999,0.6236999999999999,-0.038981249999999995,0.012459719999999999,-1.1137072799999999,-0.01629348,0.002078198446934688,0.03406882699892931,1
0.24925592821091413,0.001,-0.006,0.0,0.0,0.045,0.001,0.12166874999999999,0.6236999999999999,-0.038981249999999995,0.012459719999999999,-1.1137072799999999,-0.01629348,0.002146894606293185,0.0346273323595675,1
0.25204908289015293,0.001,-0.006,0.0,0.0,0.045,0.001,0.10513125,0.6260625,-0.043706249999999995,0.01533504,-1.1098735199999998,-0.01629348,0.002216707776372958,0.035185837720205684,1
0.25492219999432564,0.001,-0.006,0.0,0.0,0.045,0.001,0.10513125,0.6260625,-0.043706249999999995,0.01533504,-1.1098735199999998,-0.01629348,0.0022876379571740075,0.03574434308084387,1
0.2581306230276823,0.001,-0.006,0.0,0.0,0.045,0.001,0.10513125,0.6260625,-0.043706249999999995,0.01533504,-1.1098735199999998,-0.01629348,0.0023596851486963337,0.03630284844148206,1
0.26106260903179646,0.001,-0.006,0.0,0.0,0.045,0.001,0.10513125,0.6260625,-0.043706249999999995,0.01533504,-1.1098735199999998,-0.024919439999999998,0.002432849350939936,0.036861353802120245,1
0.26396489329636097,0.001,-0.006,0.0,0.0,0.045,0.001,0.09095625,0.6236999999999999,-0.0401625,0.004792199999999999,-1.1117903999999998,-0.024919439999999998,0.002507130563904815,0.037419859162758425,1
0.26764740515500307,0.001,-0.006,0.0,0.0,0.045,0.001,0.09095625,0.6236999999999999,-0.0401625,0.004792199999999999,-1.1117903999999998,-0.023961,0.00258252878759097,0.03797836452339661,1
0.2704186742193997,0.001,-0.006,0.0,0.0,0.045,0.001,0.08741249999999999,0.6307875,-0.0401625,0.004792199999999999,-1.1117903999999998,-0.023961,0.002659044021998401,0.0385368698840348,1
0.27323742024600506,0.001,-0.006,0.0,0.0,0.045,0.001,0.08741249999999999,0.6307875,-0.0401625,-0.00383376,-1.1069982,-0.024919439999999998,0.002736676267127109,0.039095375244672985,1
0.2761506009846926,0.001,-0.006,0.0,0.0,0.045,0.001,0.08741249999999999,0.6307875,-0.0401625,-0.00383376,-1.1069982,-0.024919439999999998,0.0028154255229770934,0.03965388060531117,1
0.2774092210456729,0.001,-0.006,0.0,0.0,0.045,0.001,0.08741249999999999,0.6307875,-0.0401625,-0.00383376,-1.1069982,-0.024919439999999998,0.002895291789548354,0.04021238596594936,1
0.2790058352984488,0.001,-0.006,0.0,0.0,0.045,0.001,0.08741249999999999,0.6307875,-0.0401625,-0.00383376,-1.1069982,-0.024919439999999998,0.00297627506684089,0.04077089132658754,1
0.28175258822739124,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.6307875,-0.0401625,-0.00383376,-1.1271254400000001,-0.024919439999999998,0.0030583753548547032,0.04132939668722572,1
0.28462851606309414,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.6307875,-0.0401625,-0.00383376,-1.1271254400000001,-0.024919439999999998,0.003141592653589793,0.041887902047863905,1
0.28645185427740216,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.6307875,-0.0401625,-0.00383376,-1.1271254400000001,-0.024919439999999998,0.003225926963046159,0.04244640740850209,1
0.2878898228518665,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.6307875,-0.0401625,-0.00383376,-1.1271254400000001,-0.024919439999999998,0.003311378283223802,0.04300491276914028,1
0.28915923507884145,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.6307875,-0.0401625,-0.00383376,-1.1271254400000001,-0.024919439999999998,0.0033979466141227203,0.043563418129778465,1
0.29036047914996743,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.6307875,-0.0401625,-0.00383376,-1.1271254400000001,-0.024919439999999998,0.0034856319557429153,0.04412192349041665,1
0.2915641162544489,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.6307875,-0.0401625,-0.00383376,-1.1271254400000001,-0.024919439999999998,0.003574434308084387,0.04468042885105484,1
0.29277601931244135,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.6307875,-0.0401625,-0.00383376,-1.1271254400000001,-0.024919439999999998,0.003664353671147135,0.045238934211693026,1
0.29396283626556396,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.6307875,-0.0401625,-0.00383376,-1.1271254400000001,-0.024919439999999998,0.0037553900449311594,0.04579743957233121,1
0.2951549170538783,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.6307875,-0.0401625,-0.00383376,-1.1271254400000001,-0.024919439999999998,0.00384754342943646,0.04635594493296939,1
0.2974731489084661,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.63196875,-0.0401625,-0.00383376,-1.1271254400000001,-0.024919439999999998,0.003940813824663037,0.04691445029360758,1
0.3003454520367086,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.63196875,-0.0401625,0.00862596,-1.1271254400000001,-0.019168799999999996,0.004035201230610891,0.047472955654245766,1
0.30318603897467256,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.63196875,-0.0401625,0.00862596,-1.1271254400000001,-0.019168799999999996,0.0041307056472800205,0.04803146101488395,1
0.3055129870772362,0.001,-0.006,0.0,0.0,0.045,0.001,0.0118125,0.63196875,-0.0401625,0.00862596,-1.1271254400000001,-0.019168799999999996,0.004227327074670426,0.04858996637552214,1
0.30698361014947295,0.002,-0.006,0.0,0.0,0.045,0.001,0.007087499999999999,0.63905625,-0.0378,0.00287532,-1.12904232,-0.019168799999999996,0.004325065512782108,0.04914847173616032,1
0.3101351782679558,0.002,-0.006,0.0,0.0,0.045,0.001,0.007087499999999999,0.63905625,-0.0378,0.00287532,-1.12904232,-0.019168799999999996,0.004423920961615067,0.049706977096798506,1
