time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,angle_ref_rad,vel_ref_rad_s,joint_id
6.109476089477539e-07,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.0543375,0.74300625,-1.20369375,-0.07475832,-1.15300332,-0.02012724,0.0,0.0,1
0.002389637753367424,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.0543375,0.7406437499999999,-1.18951875,-0.06900768,-1.17025524,-0.02779476,8.726646259971647e-06,0.008726646259971646,1
0.004878527019172907,0.0,0.006,-0.007,0.0,-0.008,0.0,-0.0543375,0.7406437499999999,-1.18951875,-0.06900768,-1.17025524,-0.02779476,3.4906585039886586e-05,0.017453292519943292,1
0.006215130910277367,0.0,0.005,-0.006,0.0,-0.008,0.0,-0.07205624999999999,0.20789999999999997,-0.6473249999999999,-0.06900768,-1.17025524,-0.02779476,7.853981633974483e-05,0.02617993877991494,1
0.008859009947627783,0.0,0.005,-0.006,0.0,-0.007,0.0,-0.07205624999999999,0.20789999999999997,-0.6473249999999999,-0.03258696,-0.48113688,-0.02779476,0.00013962634015954634,0.034906585039886584,1
0.010653221979737282,0.0,0.005,-0.006,0.0,-0.007,0.0,-0.07205624999999999,0.20789999999999997,-0.6473249999999999,-0.03258696,-0.48113688,-0.02779476,0.00021816615649929117,0.04363323129985824,1
0.012128288857638836,0.0,0.005,-0.006,0.0,-0.007,0.0,-0.07205624999999999,0.20789999999999997,-0.6473249999999999,-0.03258696,-0.48113688,-0.02779476,0.0003141592653589793,0.05235987755982988,1
0.014249927829951048,0.0,0.005,-0.006,0.0,-0.004,0.0,0.0189,0.20789999999999997,-0.6473249999999999,-0.03258696,-0.5558951999999999,-0.02779476,0.00042760566673861073,0.06108652381980153,1
0.016369640827178955,0.0,0.005,-0.006,0.0,-0.004,0.0,0.0189,0.20789999999999997,-0.6473249999999999,-0.03258696,-0.5558951999999999,-0.00670908,0.0005585053606381854,0.06981317007977317,1
0.018126770853996277,0.0,0.004,-0.005,0.0,-0.004,0.0,0.0189,0.0921375,-0.3331125,-0.00862596,-0.5558951999999999,-0.00670908,0.0007068583470577035,0.07853981633974483,1
0.020677896682173014,0.0,0.004,-0.005,0.0,-0.004,0.0,0.0189,0.0921375,-0.3331125,-0.00862596,-0.5558951999999999,-0.019168799999999996,0.0008726646259971647,0.08726646259971647,1
0.022152326069772243,0.0,0.004,-0.005,0.0,-0.004,0.0,0.0189,0.0921375,-0.3331125,-0.00862596,-0.5558951999999999,-0.019168799999999996,0.001055924197456569,0.0959931088596881,1
0.024144339840859175,0.0,0.003,-0.003,0.0,-0.001,0.0,0.1299375,0.32366249999999996,-0.4323375,-0.04408824,-0.5415186,0.0,0.0012566370614359172,0.10471975511965977,1
0.02614527801051736,0.0,0.003,-0.003,0.0,-0.001,0.0,0.1299375,0.32366249999999996,-0.4323375,-0.04408824,-0.5415186,0.0,0.0014748032179352087,0.11344640137963141,1
0.02810455998405814,0.0,0.002,-0.002,0.0,0.0,0.0,0.184275,0.49258124999999997,-0.38036249999999994,-0.00575064,-0.40350324000000004,0.0,0.001710422666954443,0.12217304763960306,1
0.030114438850432634,0.0,0.002,-0.002,0.0,0.0,0.0,0.184275,0.49258124999999997,-0.38036249999999994,-0.00575064,-0.40350324000000004,0.0,0.0019634954084936204,0.1308996938995747,1
