time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,angle_ref_rad,vel_ref_rad_s,joint_id
1.0640360414981842e-06,0.0,0.006,-0.007,0.0,-0.008,0.0,0.07796249999999999,0.6449625,-1.25566875,-0.04025448,-1.18079808,-0.012459719999999999,0.0,0.0,1
0.0022429917007684708,0.0,0.006,-0.007,0.0,-0.008,0.0,0.07087500000000001,0.656775,-1.26748125,-0.05367264,-1.18175652,-0.00575064,5.585053606381854e-07,0.0005585053606381855,1
0.004488418810069561,0.0,0.006,-0.007,0.0,-0.008,0.0,0.07087500000000001,0.656775,-1.26748125,-0.05367264,-1.18175652,-0.00575064,2.2340214425527417e-06,0.001117010721276371,1
0.006108325906097889,0.0,0.006,-0.007,0.0,-0.008,0.0,0.07087500000000001,0.656775,-1.26748125,-0.05367264,-1.18175652,-0.00575064,5.026548245743669e-06,0.0016755160819145565,1
0.008078187704086304,0.0,0.006,-0.006,0.0,-0.008,0.0,0.02953125,0.02953125,-0.8256937499999999,-0.03642072,-0.4217136,-0.00575064,8.936085770210967e-06,0.002234021442552742,1
0.010077785700559616,0.0,0.006,-0.006,0.0,-0.008,0.0,0.02953125,0.02953125,-0.8256937499999999,-0.03642072,-0.4217136,-0.00575064,1.3962634015954637e-05,0.0027925268031909274,1
0.012073044665157795,0.0,0.006,-0.006,0.0,-0.004,0.0,0.02953125,0.02953125,-0.8256937499999999,-0.03642072,-0.45621744,-0.00575064,2.0106192982974677e-05,0.003351032163829113,1
0.014080683700740337,0.0,0.006,-0.006,0.0,-0.004,0.0,0.02953125,0.02953125,-0.8256937499999999,-0.03642072,-0.45621744,-0.004792199999999999,2.736676267127109e-05,0.003909537524467298,1
0.01607001479715109,0.0,0.006,-0.006,0.0,-0.004,0.0,0.02953125,0.02953125,-0.8256937499999999,-0.03642072,-0.45621744,-0.004792199999999999,3.574434308084387e-05,0.004468042885105484,1
0.0181081248447299,0.0,0.004,-0.005,0.0,-0.004,0.0,0.06733125,0.269325,-0.07205624999999999,-0.00191688,-0.45621744,-0.004792199999999999,4.5238934211693033e-05,0.00502654824574367,1
0.02016798174008727,0.0,0.004,-0.005,0.0,-0.004,0.0,0.06733125,0.269325,-0.07205624999999999,-0.00191688,-0.45621744,-0.004792199999999999,5.585053606381855e-05,0.005585053606381855,1
0.02210066793486476,0.0,0.003,-0.003,0.0,-0.002,0.0,0.028349999999999997,0.193725,-0.344925,-0.06421548,-0.43704864,-0.004792199999999999,6.757914863722044e-05,0.00614355896702004,1
0.024100556038320065,0.0,0.003,-0.003,0.0,-0.002,0.0,0.028349999999999997,0.193725,-0.344925,-0.06421548,-0.43704864,-0.004792199999999999,8.04247719318987e-05,0.006702064327658226,1
0.02610447583720088,0.0,0.003,-0.003,0.0,-0.002,0.0,0.038981249999999995,0.193725,-0.344925,-0.06421548,-0.43704864,-0.004792199999999999,9.438740594785337e-05,0.007260569688296412,1
0.02849112404510379,0.0,0.002,-0.003,0.0,-0.001,0.0,0.038981249999999995,0.55755,-0.344925,0.01150128,-0.42554736,0.01150128,0.00010946705068508436,0.007819075048934596,1
0.030101844109594822,0.0,0.002,-0.003,0.0,-0.001,0.0,0.038981249999999995,0.55755,-0.344925,0.01150128,-0.42554736,0.01150128,0.0001256637061435917,0.008377580409572781,1
0.03256488498300314,0.0,0.002,-0.002,0.0,-0.001,0.0,0.038981249999999995,0.55755,-0.61070625,0.01150128,-0.42554736,0.01150128,0.00014297737232337547,0.008936085770210968,1
0.034135646652430296,0.0,0.002,-0.002,0.0,-0.001,0.0,0.038981249999999995,0.55755,-0.61070625,0.01150128,-0.42554736,0.01821036,0.00016140804922443563,0.009494591130849153,1
0.0361130996607244,0.0,0.002,-0.002,0.0,-0.001,0.0,0.038981249999999995,0.55755,-0.61070625,0.01150128,-0.42554736,0.01821036,0.00018095573684677213,0.01005309649148734,1
0.038287955801934004,0.0,0.001,-0.002,0.0,0.001,0.0,0.034256249999999995,0.82215,-0.45241875,-0.11788812,-0.73704036,-0.01054284,0.00020162043519038493,0.010611601852125523,1
0.04007621994242072,0.0,0.001,-0.002,0.0,0.001,0.0,0.034256249999999995,0.82215,-0.45241875,-0.11788812,-0.73704036,-0.01054284,0.0002234021442552742,0.01117010721276371,1
0.04207272082567215,0.0,0.0,-0.001,0.001,0.001,0.0,0.06496875,0.8493187499999999,-0.50675625,-0.14759976,-0.73704036,-0.01054284,0.0002463008640414398,0.011728612573401895,1
0.04434455372393131,0.0,0.0,-0.001,0.001,0.006,0.0,0.06496875,0.8493187499999999,-0.50675625,-0.14759976,-1.27568364,-0.01054284,0.00027031659454888174,0.01228711793404008,1
0.04607262974604964,0.0,0.0,-0.001,0.001,0.006,0.0,0.06496875,0.8493187499999999,-0.50675625,-0.14759976,-1.27568364,-0.01054284,0.0002954493357776001,0.012845623294678265,1
0.048210573848336935,0.0,0.0,-0.001,0.001,0.011,0.0,0.06496875,0.8493187499999999,-0.50675625,-0.14759976,-1.5536312399999999,-0.01054284,0.0003216990877275948,0.013404128655316452,1
0.05009732395410538,0.0,0.0,-0.001,0.001,0.011,0.0,0.06496875,0.8493187499999999,-0.50675625,-0.14759976,-1.5536312399999999,-0.00575064,0.000349065850398866,0.013962634015954637,1
0.052132900804281235,0.0,0.0,-0.001,0.001,0.011,0.0,0.11930624999999999,1.02650625,-0.50675625,-0.14759976,-1.5536312399999999,-0.00575064,0.00037754962379141346,0.014521139376592824,1
0.0541384918615222,0.0,0.0,0.0,0.001,0.011,0.0,0.11930624999999999,1.02650625,-0.40280625,-0.15239196,-1.5536312399999999,0.00287532,0.00040715040790523715,0.015079644737231007,1
0.05611870205029845,0.0,0.0,0.0,0.001,0.011,0.0,0.11930624999999999,1.02650625,-0.40280625,-0.15239196,-1.5536312399999999,0.00287532,0.00043786820274033743,0.015638150097869192,1
0.058245324064046144,0.0,-0.001,0.0,0.001,0.015,0.0,0.16419375,0.741825,-0.3213,-0.10926216,-1.62072204,0.00287532,0.000469703008296714,0.01619665545850738,1
0.060820593032985926,0.0,-0.001,0.0,0.001,0.015,0.0,0.16419375,0.741825,-0.3213,-0.10926216,-1.62072204,0.00287532,0.0005026548245743669,0.016755160819145562,1
0.06251340499147773,0.0,-0.001,0.0,0.001,0.018000000000000002,0.0,0.14175000000000001,0.64850625,-0.3213,-0.0670908,-1.70794008,-0.00095844,0.0005367236515732962,0.01731366617978375,1
