t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,tau_ff_target_nm,tau_total_target_est_nm
0.219329,0.047000,0.100000,0.004000,3.182116,3.225116
0.225028,0.048000,0.100000,0.004000,3.182116,3.226116
0.234414,0.049000,0.100000,0.004000,3.182116,3.227116
0.236005,0.050000,0.100000,0.004000,3.182116,3.228116
0.239368,0.051000,0.100000,0.004000,3.182116,3.229116
0.243164,0.052000,0.100000,0.004000,3.182116,3.230116
0.249980,0.053000,0.100000,0.004000,3.182116,3.231116
0.253521,0.054000,0.100000,0.004000,3.182116,3.232116
0.256907,0.055000,0.100000,0.004000,3.182116,3.233116
0.260058,0.056000,0.100000,0.004000,3.182116,3.234116
0.261544,0.057000,0.100000,0.004000,3.182116,3.235116
0.269007,0.058000,0.100000,0.005000,3.180858,3.233858
0.272464,0.059000,0.100000,0.005000,3.180858,3.234858
0.275992,0.060000,0.100000,0.005000,3.180858,3.235858
0.279491,0.061000,0.100000,0.005000,3.180858,3.236858
0.282840,0.062000,0.100000,0.005000,3.180858,3.237858
0.286393,0.063000,0.100000,0.005000,3.180858,3.238858
0.289817,0.064000,0.100000,0.005000,3.180858,3.239858
0.294944,0.065000,0.100000,0.005000,3.180858,3.240858
0.298281,0.066000,0.100000,0.005000,3.180858,3.241858
0.301405,0.067000,0.100000,0.005000,3.180858,3.242858
0.305007,0.068000,0.100000,0.005000,3.180858,3.243858
0.307060,0.069000,0.100000,0.005000,3.180858,3.244858
0.309835,0.070000,0.100000,0.005000,3.180858,3.245858
0.335637,0.071000,0.100000,0.005000,3.180858,3.246858
0.339962,0.072000,0.100000,0.005000,3.180858,3.247858
0.343942,0.073000,0.100000,0.005000,3.180858,3.248858
0.349506,0.074000,0.100000,0.005000,3.180858,3.249858
0.352826,0.075000,0.100000,0.005000,3.180858,3.250858
0.356250,0.076000,0.100000,0.005000,3.180858,3.251858
0.359765,0.077000,0.100000,0.005000,3.180858,3.252858
0.363504,0.078000,0.100000,0.005000,3.180858,3.253858
0.366811,0.079000,0.100000,0.005000,3.180858,3.254858
0.370160,0.080000,0.100000,0.005000,3.180858,3.255858
0.373584,0.081000,0.100000,0.005000,3.180858,3.256858
0.376898,0.082000,0.100000,0.005000,3.180858,3.257858
0.380258,0.083000,0.100000,0.005000,3.180858,3.258858
0.383533,0.084000,0.100000,0.005000,3.180858,3.259858
0.385864,0.085000,0.100000,0.005000,3.180858,3.260858
0.389856,0.086000,0.100000,0.005000,3.180858,3.261858
0.393219,0.087000,0.100000,0.005000,3.180858,3.262858
0.399151,0.088000,0.100000,0.005000,3.180858,3.263858
0.409123,0.089000,0.100000,0.005000,3.180858,3.264858
0.426267,0.090000,0.100000,0.005000,3.180858,3.265858
0.430463,0.091000,0.100000,0.005000,3.180858,3.266858
0.433754,0.092000,0.100000,0.005000,3.180858,3.267858
0.439086,0.093000,0.100000,0.005000,3.180858,3.268858
0.447157,0.094000,0.100000,0.005000,3.180859,3.269859
0.452712,0.095000,0.100000,0.006000,3.179597,3.268597
0.456557,0.096000,0.100000,0.006000,3.179597,3.269597
0.459843,0.097000,0.100000,0.006000,3.179597,3.270597
0.464345,0.098000,0.100000,0.006000,3.179597,3.271597
0.467774,0.099000,0.100000,0.006000,3.179597,3.272597
0.472367,0.100000,0.100000,0.006000,3.179597,3.273597
0.476809,0.101000,0.100000,0.006000,3.179597,3.274597
0.480967,0.102000,0.100000,0.006000,3.179597,3.275597
0.484229,0.103000,0.100000,0.006000,3.179597,3.276597
0.487731,0.104000,0.100000,0.006000,3.179597,3.277597
0.491081,0.105000,0.100000,0.006000,3.179597,3.278597
