t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
0.167408,0.021500,0.100000,0.006000,0.000000,3.179577,0.128406,3.307983,1.653992
0.172297,0.022000,0.100000,0.006000,0.000000,3.179577,0.129991,3.309568,1.654784
0.177777,0.022500,0.100000,0.006000,0.000000,3.179577,0.131576,3.311154,1.655577
0.185188,0.023000,0.100000,0.006000,0.000000,3.179577,0.133162,3.312739,1.656369
0.190561,0.023500,0.100000,0.006000,0.000000,3.179577,0.134747,3.314324,1.657162
0.195435,0.024000,0.100000,0.006000,0.000000,3.179577,0.136332,3.315909,1.657955
0.200594,0.024500,0.100000,0.006000,0.000000,3.179577,0.137918,3.317495,1.658747
0.206182,0.025000,0.100000,0.006000,0.000000,3.179577,0.139503,3.319080,1.659540
0.211391,0.025500,0.100000,0.006000,0.000000,3.179577,0.141088,3.320665,1.660333
0.216417,0.026000,0.100000,0.006000,0.000000,3.179577,0.142673,3.322250,1.661125
0.221818,0.026500,0.100000,0.006000,0.000000,3.179577,0.144259,3.323836,1.661918
0.227140,0.027000,0.100000,0.006000,0.000000,3.179577,0.145844,3.325421,1.662710
0.232797,0.027500,0.100000,0.006000,0.000000,3.179577,0.147429,3.327006,1.663503
0.237395,0.028000,0.100000,0.006000,0.000000,3.179577,0.149014,3.328591,1.664296
0.242421,0.028500,0.100000,0.006000,0.000000,3.179577,0.150600,3.330177,1.665088
0.247762,0.029000,0.100000,0.006000,0.000000,3.179577,0.152185,3.331762,1.665881
0.253025,0.029500,0.100000,0.006000,0.000000,3.179577,0.153770,3.333347,1.666674
0.258121,0.030000,0.100000,0.006000,0.000000,3.179577,0.155355,3.334933,1.667466
0.265146,0.030500,0.100000,0.006000,0.000000,3.179577,0.156941,3.336518,1.668259
0.269946,0.031000,0.100000,0.006000,0.000000,3.179577,0.158526,3.338103,1.669052
0.275661,0.031500,0.100000,0.006000,0.000000,3.179577,0.160111,3.339688,1.669844
0.280458,0.032000,0.100000,0.006000,0.000000,3.179577,0.161696,3.341274,1.670637
0.285986,0.032500,0.100000,0.006000,0.000000,3.179558,0.163277,3.342835,1.671418
0.291039,0.033000,0.100000,0.006000,0.000000,3.179558,0.164863,3.344421,1.672210
0.296106,0.033500,0.100000,0.006000,0.000000,3.179558,0.166448,3.346006,1.673003
0.301529,0.034000,0.100000,0.006000,0.000000,3.179558,0.168033,3.347591,1.673796
0.306367,0.034500,0.100000,0.006000,0.000000,3.179558,0.169618,3.349176,1.674588
0.311465,0.035000,0.100000,0.006000,0.000000,3.179558,0.171203,3.350762,1.675381
0.317204,0.035500,0.100000,0.006000,0.000000,3.179558,0.172789,3.352347,1.676173
0.322334,0.036000,0.100000,0.006000,0.000000,3.179558,0.174374,3.353932,1.676966
0.327440,0.036500,0.100000,0.006000,0.000000,3.179558,0.175959,3.355517,1.677759
0.332720,0.037000,0.100000,0.006000,0.000000,3.179558,0.177544,3.357102,1.678551
0.337833,0.037500,0.100000,0.006000,0.000000,3.179558,0.179130,3.358688,1.679344
0.343087,0.038000,0.100000,0.006000,0.000000,3.179558,0.180715,3.360273,1.680136
0.348293,0.038500,0.100000,0.006000,0.000000,3.179558,0.182300,3.361858,1.680929
0.353574,0.039000,0.100000,0.006000,0.000000,3.179558,0.183885,3.363443,1.681722
0.358769,0.039500,0.100000,0.006000,0.000000,3.179558,0.185470,3.365028,1.682514
0.364033,0.040000,0.100000,0.006000,0.000000,3.179558,0.187056,3.366614,1.683307
0.369959,0.040500,0.100000,0.006000,0.000000,3.179558,0.188641,3.368199,1.684099
0.374794,0.041000,0.100000,0.006000,0.000000,3.179558,0.190226,3.369784,1.684892
0.380639,0.041500,0.100000,0.006000,0.000000,3.179558,0.191811,3.371369,1.685685
0.386016,0.042000,0.100000,0.006000,0.000000,3.179558,0.193396,3.372955,1.686477
0.392020,0.042500,0.100000,0.006000,0.000000,3.179577,0.194987,3.374564,1.687282
0.396588,0.043000,0.100000,0.006000,0.000000,3.179577,0.196572,3.376149,1.688075
0.401693,0.043500,0.100000,0.006000,0.000000,3.179577,0.198157,3.377734,1.688867
0.406849,0.044000,0.100000,0.006000,0.000000,3.179577,0.199743,3.379320,1.689660
0.412424,0.044500,0.100000,0.006000,0.000000,3.179577,0.201328,3.380905,1.690453
0.417594,0.045000,0.100000,0.006000,0.000000,3.179577,0.202913,3.382490,1.691245
0.424875,0.045500,0.100000,0.006000,0.000000,3.179577,0.204498,3.384076,1.692038
0.429716,0.046000,0.100000,0.006000,0.000000,3.179577,0.206084,3.385661,1.692830
0.434907,0.046500,0.100000,0.006000,0.000000,3.179577,0.207669,3.387246,1.693623
0.440045,0.047000,0.100000,0.006000,0.000000,3.179577,0.209254,3.388831,1.694416
0.445089,0.047500,0.100000,0.006000,0.000000,3.179577,0.210839,3.390417,1.695208
0.450875,0.048000,0.100000,0.006000,0.000000,3.179577,0.212425,3.392002,1.696001
0.455665,0.048500,0.100000,0.006000,0.000000,3.179577,0.214010,3.393587,1.696794
0.460940,0.049000,0.100000,0.006000,0.000000,3.179577,0.215595,3.395172,1.697586
0.466152,0.049500,0.100000,0.006000,0.000000,3.179577,0.217180,3.396758,1.698379
0.470980,0.050000,0.100000,0.006000,0.000000,3.179577,0.218766,3.398343,1.699171
0.476132,0.050500,0.100000,0.006000,0.000000,3.179577,0.220351,3.399928,1.699964
0.481451,0.051000,0.100000,0.006000,0.000000,3.179577,0.221936,3.401513,1.700757
0.486383,0.051500,0.100000,0.006000,0.000000,3.179577,0.223522,3.403099,1.701549
0.491458,0.052000,0.100000,0.006000,0.000000,3.179577,0.225107,3.404684,1.702342
0.496913,0.052500,0.100000,0.006000,0.000000,3.179577,0.226692,3.406269,1.703135
0.502027,0.053000,0.100000,0.006000,0.000000,3.179577,0.228277,3.407854,1.703927
0.507399,0.053500,0.100000,0.006000,0.000000,3.179577,0.229863,3.409440,1.704720
0.512644,0.054000,0.100000,0.006000,0.000000,3.179577,0.231448,3.411025,1.705512
0.518333,0.054500,0.100000,0.006000,0.000000,3.179577,0.233033,3.412610,1.706305
0.524740,0.055000,0.100000,0.006000,0.000000,3.179558,0.234612,3.414170,1.707085
0.530094,0.055500,0.100000,0.006000,0.000000,3.179558,0.236197,3.415755,1.707878
0.534914,0.056000,0.100000,0.006000,0.000000,3.179558,0.237783,3.417341,1.708670
0.540267,0.056500,0.100000,0.006000,0.000000,3.179558,0.239368,3.418926,1.709463
0.545142,0.057000,0.100000,0.006000,0.000000,3.179558,0.240953,3.420511,1.710256
0.550186,0.057500,0.100000,0.006000,0.000000,3.179558,0.242538,3.422096,1.711048
0.555416,0.058000,0.100000,0.006000,0.000000,3.179558,0.244123,3.423682,1.711841
0.560508,0.058500,0.100000,0.006000,0.000000,3.179558,0.245709,3.425267,1.712633
0.565523,0.059000,0.100000,0.006000,0.000000,3.179558,0.247294,3.426852,1.713426
0.570756,0.059500,0.100000,0.006000,0.000000,3.179558,0.248879,3.428437,1.714219
0.575690,0.060000,0.100000,0.006000,0.000000,3.179558,0.250464,3.430022,1.715011
0.581787,0.060500,0.100000,0.006000,0.000000,3.179558,0.252050,3.431608,1.715804
0.586359,0.061000,0.100000,0.006000,0.000000,3.179558,0.253635,3.433193,1.716596
0.591246,0.061500,0.100000,0.006000,0.000000,3.179558,0.255220,3.434778,1.717389
0.600141,0.062000,0.100000,0.006000,0.000000,3.179577,0.256812,3.436389,1.718195
0.604836,0.062500,0.100000,0.006000,0.000000,3.179577,0.258397,3.437974,1.718987
0.609958,0.063000,0.100000,0.006000,0.000000,3.179577,0.259982,3.439560,1.719780
0.615088,0.063500,0.100000,0.006000,0.000000,3.179577,0.261568,3.441145,1.720572
0.620437,0.064000,0.100000,0.006000,0.000000,3.179577,0.263153,3.442730,1.721365
0.625189,0.064500,0.100000,0.006000,0.000000,3.179577,0.264738,3.444315,1.722158
0.630731,0.065000,0.100000,0.006000,0.000000,3.179577,0.266324,3.445901,1.722950
0.635771,0.065500,0.100000,0.006000,0.000000,3.179577,0.267909,3.447486,1.723743
0.640832,0.066000,0.100000,0.006000,0.000000,3.179577,0.269494,3.449071,1.724536
0.645898,0.066500,0.100000,0.006000,0.000000,3.179577,0.271079,3.450656,1.725328
0.651159,0.067000,0.100000,0.006000,0.000000,3.179577,0.272665,3.452242,1.726121
0.656117,0.067500,0.100000,0.006000,0.000000,3.179577,0.274250,3.453827,1.726913
0.661493,0.068000,0.100000,0.006000,0.000000,3.179577,0.275835,3.455412,1.727706
0.666256,0.068500,0.100000,0.006000,0.000000,3.179577,0.277420,3.456997,1.728499
0.671336,0.069000,0.100000,0.006000,0.000000,3.179577,0.279006,3.458583,1.729291
0.677022,0.069500,0.100000,0.006000,0.000000,3.179577,0.280591,3.460168,1.730084
0.685093,0.070000,0.100000,0.006000,0.000000,3.179577,0.282176,3.461753,1.730877
0.690500,0.070500,0.100000,0.006000,0.000000,3.179577,0.283761,3.463338,1.731669
0.695409,0.071000,0.100000,0.006000,0.000000,3.179577,0.285347,3.464924,1.732462
0.700274,0.071500,0.100000,0.006000,0.000000,3.179577,0.286932,3.466509,1.733255
0.705262,0.072000,0.100000,0.006000,0.000000,3.179577,0.288517,3.468094,1.734047
0.710670,0.072500,0.100000,0.006000,0.000000,3.179577,0.290102,3.469680,1.734840
0.715681,0.073000,0.100000,0.006000,0.000000,3.179577,0.291688,3.471265,1.735632
0.721327,0.073500,0.100000,0.006000,0.000000,3.179577,0.293273,3.472850,1.736425
0.726124,0.074000,0.100000,0.006000,0.000000,3.179577,0.294858,3.474435,1.737218
0.731403,0.074500,0.100000,0.006000,0.000000,3.179577,0.296443,3.476021,1.738010
0.739827,0.075000,0.100000,0.006000,0.000000,3.179577,0.298029,3.477606,1.738803
0.744676,0.075500,0.100000,0.006000,0.000000,3.179577,0.299614,3.479191,1.739596
0.749864,0.076000,0.100000,0.006000,0.000000,3.179577,0.301199,3.480776,1.740388
0.755635,0.076500,0.100000,0.006000,0.000000,3.179558,0.302776,3.482335,1.741167
0.760306,0.077000,0.100000,0.006000,0.000000,3.179558,0.304362,3.483920,1.741960
0.766008,0.077500,0.100000,0.006000,0.000000,3.179558,0.305947,3.485505,1.742752
0.770879,0.078000,0.100000,0.006000,0.000000,3.179558,0.307532,3.487090,1.743545
0.776863,0.078500,0.100000,0.006000,0.000000,3.179558,0.309117,3.488675,1.744338
0.781419,0.079000,0.100000,0.006000,0.000000,3.179558,0.310703,3.490261,1.745130
0.786486,0.079500,0.100000,0.006000,0.000000,3.179558,0.312288,3.491846,1.745923
0.794683,0.080000,0.100000,0.006000,0.000000,3.179558,0.313873,3.493431,1.746716
0.799511,0.080500,0.100000,0.006000,0.000000,3.179558,0.315458,3.495016,1.747508
0.805063,0.081000,0.100000,0.006000,0.000000,3.179558,0.317043,3.496601,1.748301
0.809946,0.081500,0.100000,0.006000,0.000000,3.179558,0.318629,3.498187,1.749093
0.815085,0.082000,0.100000,0.006000,0.000000,3.179558,0.320214,3.499772,1.749886
0.820209,0.082500,0.100000,0.006000,0.000000,3.179558,0.321799,3.501357,1.750679
0.825206,0.083000,0.100000,0.006000,0.000000,3.179558,0.323384,3.502942,1.751471
0.830719,0.083500,0.100000,0.006000,0.000000,3.179558,0.324969,3.504528,1.752264
0.835651,0.084000,0.100000,0.006000,0.000000,3.179558,0.326555,3.506113,1.753056
0.840718,0.084500,0.100000,0.006000,0.000000,3.179558,0.328140,3.507698,1.753849
0.846100,0.085000,0.100000,0.006000,0.000000,3.179558,0.329725,3.509283,1.754642
0.851101,0.085500,0.100000,0.006000,0.000000,3.179558,0.331310,3.510868,1.755434
0.857376,0.086000,0.100000,0.006000,0.000000,3.179558,0.332896,3.512454,1.756227
0.863273,0.086500,0.100000,0.006000,0.000000,3.179558,0.334481,3.514039,1.757019
0.868383,0.087000,0.100000,0.006000,0.000000,3.179558,0.336066,3.515624,1.757812
0.873467,0.087500,0.100000,0.006000,0.000000,3.179558,0.337651,3.517209,1.758605
0.878592,0.088000,0.100000,0.006000,0.000000,3.179558,0.339236,3.518795,1.759397
0.884523,0.088500,0.100000,0.006000,0.000000,3.179577,0.340831,3.520408,1.760204
0.889777,0.089000,0.100000,0.006000,0.000000,3.179577,0.342416,3.521993,1.760997
0.895052,0.089500,0.100000,0.006000,0.000000,3.179577,0.344001,3.523578,1.761789
0.900129,0.090000,0.100000,0.006000,0.000000,3.179577,0.345586,3.525164,1.762582
0.905461,0.090500,0.100000,0.006000,0.000000,3.179577,0.347172,3.526749,1.763374
0.911154,0.091000,0.100000,0.006000,0.000000,3.179557,0.348747,3.528304,1.764152
0.916020,0.091500,0.100000,0.006000,0.000000,3.179557,0.350333,3.529890,1.764945
0.921110,0.092000,0.100000,0.006000,0.000000,3.179557,0.351918,3.531475,1.765737
0.925958,0.092500,0.100000,0.006000,0.000000,3.179557,0.353503,3.533060,1.766530
0.931040,0.093000,0.100000,0.006000,0.000000,3.179557,0.355088,3.534645,1.767323
0.936196,0.093500,0.100000,0.006000,0.000000,3.179557,0.356673,3.536231,1.768115
0.941267,0.094000,0.100000,0.006000,0.000000,3.179557,0.358259,3.537816,1.768908
0.946873,0.094500,0.100000,0.006000,0.000000,3.179557,0.359844,3.539401,1.769700
0.951804,0.095000,0.100000,0.006000,0.000000,3.179557,0.361429,3.540986,1.770493
0.956918,0.095500,0.100000,0.006000,0.000000,3.179557,0.363014,3.542571,1.771286
0.962146,0.096000,0.100000,0.006000,0.000000,3.179558,0.364600,3.544158,1.772079
0.967276,0.096500,0.100000,0.006000,0.000000,3.179558,0.366185,3.545743,1.772872
0.972351,0.097000,0.100000,0.006000,0.000000,3.179558,0.367770,3.547328,1.773664
0.977585,0.097500,0.100000,0.006000,0.000000,3.179558,0.369356,3.548914,1.774457
0.982794,0.098000,0.100000,0.006000,0.000000,3.179558,0.370941,3.550499,1.775249
0.988074,0.098500,0.100000,0.006000,0.000000,3.179558,0.372526,3.552084,1.776042
0.993163,0.099000,0.100000,0.006000,0.000000,3.179558,0.374111,3.553669,1.776835
0.999683,0.099500,0.100000,0.006000,0.000000,3.179558,0.375696,3.555255,1.777627
1.004498,0.100000,0.100000,0.006000,0.000000,3.179558,0.377282,3.556840,1.778420
1.009706,0.100500,0.100000,0.006000,0.000000,3.179558,0.378867,3.558425,1.779212
1.014840,0.101000,0.100000,0.006000,0.000000,3.179558,0.380452,3.560010,1.780005
1.019992,0.101500,0.100000,0.006000,0.000000,3.179558,0.382037,3.561595,1.780798
1.025312,0.102000,0.100000,0.006000,0.000000,3.179558,0.383623,3.563181,1.781590
1.030685,0.102500,0.100000,0.006000,0.000000,3.179558,0.385208,3.564766,1.782383
1.035712,0.103000,0.100000,0.006000,0.000000,3.179558,0.386793,3.566351,1.783176
1.041272,0.103500,0.100000,0.006000,0.000000,3.179558,0.388378,3.567936,1.783968
1.046088,0.104000,0.100000,0.006000,0.000000,3.179558,0.389963,3.569521,1.784761
1.051621,0.104500,0.100000,0.006000,0.000000,3.179558,0.391549,3.571107,1.785553
1.059712,0.105000,0.100000,0.006000,0.000000,3.179558,0.393134,3.572692,1.786346
1.064658,0.105500,0.100000,0.006000,0.000000,3.179558,0.394719,3.574277,1.787139
1.070123,0.106000,0.100000,0.006000,0.000000,3.179558,0.396304,3.575862,1.787931
1.075429,0.106500,0.100000,0.006000,0.000000,3.179558,0.397889,3.577448,1.788724
1.081068,0.107000,0.100000,0.006000,0.000000,3.179558,0.399475,3.579033,1.789516
1.085981,0.107500,0.100000,0.006000,0.000000,3.179558,0.401060,3.580618,1.790309
1.091047,0.108000,0.100000,0.006000,0.000000,3.179558,0.402645,3.582203,1.791102
1.096135,0.108500,0.100000,0.006000,0.000000,3.179558,0.404230,3.583788,1.791894
1.101072,0.109000,0.100000,0.006000,0.000000,3.179558,0.405816,3.585374,1.792687
1.106232,0.109500,0.100000,0.006000,0.000000,3.179558,0.407401,3.586959,1.793479
1.111288,0.110000,0.100000,0.006000,0.000000,3.179558,0.408986,3.588544,1.794272
1.116914,0.110500,0.100000,0.006000,0.000000,3.179558,0.410571,3.590129,1.795065
1.122036,0.111000,0.100000,0.006000,0.000000,3.179577,0.412167,3.591744,1.795872
1.127359,0.111500,0.100000,0.006000,0.000000,3.179577,0.413753,3.593330,1.796665
1.132737,0.112000,0.100000,0.006000,0.000000,3.179577,0.415338,3.594915,1.797457
1.137793,0.112500,0.100000,0.006000,0.000000,3.179577,0.416923,3.596500,1.798250
1.142891,0.113000,0.100000,0.006000,0.000000,3.179577,0.418508,3.598086,1.799043
1.148004,0.113500,0.100000,0.006000,0.000000,3.179577,0.420094,3.599671,1.799835
1.153235,0.114000,0.100000,0.006000,0.000000,3.179577,0.421679,3.601256,1.800628
1.158357,0.114500,0.100000,0.006000,0.000000,3.179577,0.423264,3.602841,1.801421
1.163480,0.115000,0.100000,0.006000,0.000000,3.179577,0.424849,3.604427,1.802213
1.168656,0.115500,0.100000,0.006000,0.000000,3.179577,0.426435,3.606012,1.803006
1.173913,0.116000,0.100000,0.006000,0.000000,3.179577,0.428020,3.607597,1.803799
1.179156,0.116500,0.100000,0.006000,0.000000,3.179577,0.429605,3.609182,1.804591
1.184353,0.117000,0.100000,0.006000,0.000000,3.179577,0.431190,3.610768,1.805384
1.189484,0.117500,0.100000,0.006000,0.000000,3.179577,0.432776,3.612353,1.806176
1.194770,0.118000,0.100000,0.006000,0.000000,3.179577,0.434361,3.613938,1.806969
1.200034,0.118500,0.100000,0.006000,0.000000,3.179577,0.435946,3.615523,1.807762
1.205122,0.119000,0.100000,0.006000,0.000000,3.179577,0.437531,3.617109,1.808554
1.210209,0.119500,0.100000,0.006000,0.000000,3.179577,0.439117,3.618694,1.809347
1.215702,0.120000,0.100000,0.006000,0.000000,3.179577,0.440702,3.620279,1.810140
1.220400,0.120500,0.100000,0.006000,0.000000,3.179577,0.442287,3.621864,1.810932
1.225472,0.121000,0.100000,0.006000,0.000000,3.179577,0.443873,3.623450,1.811725
1.230315,0.121500,0.100000,0.006000,0.000000,3.179577,0.445458,3.625035,1.812517
1.236049,0.122000,0.100000,0.006000,0.000000,3.179577,0.447043,3.626620,1.813310
1.241065,0.122500,0.100000,0.006000,0.000000,3.179577,0.448628,3.628205,1.814103
1.246130,0.123000,0.100000,0.006000,0.000000,3.179558,0.450202,3.629760,1.814880
1.252222,0.123500,0.100000,0.006000,0.000000,3.179558,0.451787,3.631345,1.815672
1.256729,0.124000,0.100000,0.006000,0.000000,3.179558,0.453372,3.632930,1.816465
1.263806,0.124500,0.100000,0.006000,0.000000,3.179558,0.454957,3.634515,1.817258
1.269335,0.125000,0.100000,0.006000,0.000000,3.179558,0.456543,3.636101,1.818050
1.274652,0.125500,0.100000,0.006000,0.018000,3.179558,0.443861,3.623419,1.811709
1.279774,0.126000,0.100000,0.006000,0.000000,3.179558,0.459713,3.639271,1.819636
1.284837,0.126500,0.100000,0.006000,0.000000,3.179558,0.461298,3.640856,1.820428
1.289976,0.127000,0.100000,0.006000,0.000000,3.179558,0.462883,3.642441,1.821221
1.294787,0.127500,0.100000,0.006000,0.000000,3.179558,0.464469,3.644027,1.822013
1.300220,0.128000,0.100000,0.006000,0.000000,3.179558,0.466054,3.645612,1.822806
1.304954,0.128500,0.100000,0.006000,0.000000,3.179558,0.467639,3.647197,1.823599
1.310056,0.129000,0.100000,0.006000,0.000000,3.179558,0.469224,3.648782,1.824391
1.315497,0.129500,0.100000,0.006000,0.000000,3.179558,0.470809,3.650368,1.825184
1.320247,0.130000,0.100000,0.006000,0.000000,3.179558,0.472395,3.651953,1.825976
1.325899,0.130500,0.100000,0.006000,0.000000,3.179558,0.473980,3.653538,1.826769
1.330738,0.131000,0.100000,0.006000,0.000000,3.179558,0.475565,3.655123,1.827562
1.335835,0.131500,0.100000,0.006000,0.000000,3.179558,0.477150,3.656708,1.828354
1.342130,0.132000,0.100000,0.006000,0.000000,3.179558,0.478736,3.658294,1.829147
1.347111,0.132500,0.100000,0.006000,0.000000,3.179558,0.480321,3.659879,1.829939
1.352185,0.133000,0.100000,0.006000,0.000000,3.179558,0.481906,3.661464,1.830732
1.357469,0.133500,0.100000,0.006000,0.000000,3.179558,0.483491,3.663049,1.831525
1.362629,0.134000,0.100000,0.006000,0.000000,3.179558,0.485076,3.664634,1.832317
1.367753,0.134500,0.100000,0.006000,0.000000,3.179558,0.486662,3.666220,1.833110
1.373007,0.135000,0.100000,0.006000,0.000000,3.179558,0.488247,3.667805,1.833902
1.378199,0.135500,0.100000,0.006000,0.000000,3.179558,0.489832,3.669390,1.834695
1.383366,0.136000,0.100000,0.006000,0.000000,3.179558,0.491417,3.670975,1.835488
1.388574,0.136500,0.100000,0.006000,0.000000,3.179558,0.493003,3.672561,1.836280
1.393674,0.137000,0.100000,0.006000,0.000000,3.179558,0.494588,3.674146,1.837073
1.398845,0.137500,0.100000,0.006000,0.000000,3.179558,0.496173,3.675731,1.837866
1.403917,0.138000,0.100000,0.006000,0.000000,3.179558,0.497758,3.677316,1.838658
1.409591,0.138500,0.100000,0.006000,0.000000,3.179558,0.499343,3.678901,1.839451
1.415091,0.139000,0.100000,0.006000,0.000000,3.179558,0.500929,3.680487,1.840243
1.420488,0.139500,0.100000,0.006000,0.000000,3.179558,0.502514,3.682072,1.841036
1.425263,0.140000,0.100000,0.006000,0.000000,3.179558,0.504099,3.683657,1.841829
1.430716,0.140500,0.100000,0.006000,0.000000,3.179558,0.505684,3.685242,1.842621
1.435724,0.141000,0.100000,0.006000,0.000000,3.179558,0.507269,3.686828,1.843414
1.440550,0.141500,0.100000,0.006000,0.000000,3.179558,0.508855,3.688413,1.844206
1.445627,0.142000,0.100000,0.006000,0.000000,3.179558,0.510440,3.689998,1.844999
1.450697,0.142500,0.100000,0.006000,0.000000,3.179558,0.512025,3.691583,1.845792
1.455875,0.143000,0.100000,0.006000,0.000000,3.179558,0.513610,3.693168,1.846584
1.462173,0.143500,0.100000,0.006000,0.000000,3.179558,0.515196,3.694754,1.847377
1.466539,0.144000,0.100000,0.006000,0.000000,3.179558,0.516781,3.696339,1.848169
1.471592,0.144500,0.100000,0.006000,0.000000,3.179558,0.518366,3.697924,1.848962
1.477021,0.145000,0.100000,0.006000,0.000000,3.179558,0.519951,3.699509,1.849755
1.481897,0.145500,0.100000,0.006000,0.000000,3.179558,0.521536,3.701094,1.850547
1.487062,0.146000,0.100000,0.006000,0.000000,3.179558,0.523122,3.702680,1.851340
1.492228,0.146500,0.100000,0.006000,0.000000,3.179558,0.524707,3.704265,1.852132
1.497205,0.147000,0.100000,0.006000,0.000000,3.179558,0.526292,3.705850,1.852925
1.502511,0.147500,0.100000,0.006000,0.000000,3.179558,0.527877,3.707435,1.853718
1.509339,0.148000,0.100000,0.006000,0.000000,3.179558,0.529462,3.709021,1.854510
1.514535,0.148500,0.100000,0.006000,0.000000,3.179558,0.531048,3.710606,1.855303
1.519890,0.149000,0.100000,0.006000,0.000000,3.179558,0.532633,3.712191,1.856096
1.524958,0.149500,0.100000,0.006000,0.000000,3.179558,0.534218,3.713776,1.856888
1.530608,0.150000,0.100000,0.006000,0.000000,3.179558,0.535803,3.715361,1.857681
1.535832,0.150500,0.100000,0.006000,0.000000,3.179558,0.537389,3.716947,1.858473
1.540835,0.151000,0.100000,0.006000,0.000000,3.179558,0.538974,3.718532,1.859266
1.545896,0.151500,0.100000,0.006000,0.000000,3.179558,0.540559,3.720117,1.860059
1.550986,0.152000,0.100000,0.006000,0.000000,3.179558,0.542144,3.721702,1.860851
1.556040,0.152500,0.100000,0.006000,0.000000,3.179558,0.543729,3.723288,1.861644
1.561115,0.153000,0.100000,0.006000,0.000000,3.179558,0.545315,3.724873,1.862436
1.566829,0.153500,0.100000,0.006000,0.000000,3.179558,0.546900,3.726458,1.863229
1.571887,0.154000,0.100000,0.006000,0.000000,3.179558,0.548485,3.728043,1.864022
1.577131,0.154500,0.100000,0.006000,0.000000,3.179558,0.550070,3.729628,1.864814
1.582108,0.155000,0.100000,0.006000,0.000000,3.179558,0.551656,3.731214,1.865607
1.587274,0.155500,0.100000,0.006000,0.000000,3.179558,0.553241,3.732799,1.866399
1.592669,0.156000,0.100000,0.006000,0.000000,3.179558,0.554826,3.734384,1.867192
1.597601,0.156500,0.100000,0.006000,0.000000,3.179558,0.556411,3.735969,1.867985
1.602788,0.157000,0.100000,0.006000,0.000000,3.179577,0.558011,3.737588,1.868794
1.607991,0.157500,0.100000,0.006000,0.000000,3.179577,0.559596,3.739174,1.869587
1.614750,0.158000,0.100000,0.006000,0.000000,3.179577,0.561182,3.740759,1.870379
1.619755,0.158500,0.100000,0.006000,0.000000,3.179577,0.562767,3.742344,1.871172
