t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,tau_ff_target_nm,tau_total_target_est_nm
0.211984,0.041000,0.100000,0.000000,-0.000000,-0.000000
0.220838,0.042000,0.100000,0.000000,0.000000,0.000000
0.225650,0.043000,0.100000,0.000000,-0.000000,-0.000000
0.228752,0.044000,0.100000,0.000000,-0.000000,-0.000000
0.235717,0.045000,0.100000,0.000000,-0.000000,-0.000000
0.240272,0.046000,0.100000,0.000000,-0.000000,-0.000000
0.244034,0.047000,0.100000,0.000000,-0.000000,-0.000000
0.247763,0.048000,0.100000,0.000000,-0.000000,-0.000000
0.251188,0.049000,0.100000,0.000000,-0.000000,-0.000000
0.257696,0.050000,0.100000,0.000000,0.000000,0.000000
0.261188,0.051000,0.100000,0.000000,0.000000,0.000000
0.268871,0.052000,0.100000,0.000000,0.000000,0.000000
0.272578,0.053000,0.100000,0.000000,0.000000,0.000000
0.276019,0.054000,0.100000,0.000000,0.000000,0.000000
0.280103,0.055000,0.100000,0.000000,-0.000000,-0.000000
0.283458,0.056000,0.100000,0.000000,0.000000,0.000000
0.286218,0.057000,0.100000,0.000000,0.000000,0.000000
0.287716,0.058000,0.100000,0.000000,0.000000,0.000000
0.290445,0.059000,0.100000,0.000000,0.000000,0.000000
0.295708,0.060000,0.100000,0.000000,-0.000000,-0.000000
0.299613,0.061000,0.100000,0.000000,-0.000000,-0.000000
0.302927,0.062000,0.100000,0.000000,-0.000000,-0.000000
0.310111,0.063000,0.100000,0.000000,-0.000000,-0.000000
0.315146,0.064000,0.100000,0.000000,-0.000000,-0.000000
0.332700,0.065000,0.100000,0.000000,-0.000000,-0.000000
0.338692,0.066000,0.100000,0.000000,-0.000000,-0.000000
0.340224,0.067000,0.100000,0.000000,-0.000000,-0.000000
0.343995,0.068000,0.100000,0.000000,-0.000000,-0.000000
0.350258,0.069000,0.100000,0.000000,-0.000000,-0.000000
0.359501,0.070000,0.100000,0.000000,0.000000,0.000000
0.362742,0.071000,0.100000,0.000000,0.000000,0.000000
0.366098,0.072000,0.100000,0.000000,-0.000000,-0.000000
0.371171,0.073000,0.100000,0.000000,-0.000000,-0.000000
0.377289,0.074000,0.100000,0.000000,0.000000,0.000000
0.380782,0.075000,0.100000,0.000000,0.000000,0.000000
0.385565,0.076000,0.100000,0.000000,0.000000,0.000000
0.389740,0.077000,0.100000,0.000000,-0.000000,-0.000000
0.393052,0.078000,0.100000,0.000000,-0.000000,-0.000000
0.396692,0.079000,0.100000,0.000000,0.000000,0.000000
0.400190,0.080000,0.100000,0.000000,-0.000000,-0.000000
0.402325,0.081000,0.100000,0.000000,0.000000,0.000000
0.409101,0.082000,0.100000,0.000000,0.000000,0.000000
0.412903,0.083000,0.100000,0.000000,-0.000000,-0.000000
0.419369,0.084000,0.100000,0.000000,-0.000000,-0.000000
0.423242,0.085000,0.100000,0.000000,0.000000,0.000000
0.426639,0.086000,0.100000,0.000000,0.000000,0.000000
0.430133,0.087000,0.100000,0.000000,-0.000000,-0.000000
0.432290,0.088000,0.100000,0.000000,-0.000000,-0.000000
0.436559,0.089000,0.100000,0.000000,-0.000000,-0.000000
0.460040,0.090000,0.100000,0.000000,0.000000,0.000000
0.464689,0.091000,0.100000,0.000000,-0.000000,-0.000000
0.466513,0.092000,0.100000,0.000000,-0.000000,-0.000000
0.470613,0.093000,0.100000,0.000000,-0.000000,-0.000000
0.474262,0.094000,0.100000,0.000000,0.000000,0.000000
0.477659,0.095000,0.100000,0.000000,0.000000,0.000000
0.481133,0.096000,0.100000,0.000000,0.000000,0.000000
0.485685,0.097000,0.100000,0.000000,0.000000,0.000000
0.489060,0.098000,0.100000,0.000000,0.000000,0.000000
0.492529,0.099000,0.100000,0.000000,0.000000,0.000000
