time_s,target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm
0.0233,-59.8970,0.000000,0.705000,-0.705000,0.348000,-1.050000,0.000000,0.002000,-0.001000,-0.001000,0.000000,0.001000,-0.001000,0.041344,0.248062,-1.128094,-0.433215,-0.474428,-0.023961
0.0254,-59.8780,0.000000,0.705000,-0.705000,0.348000,-1.050000,0.000000,0.002000,0.001000,-0.005000,0.005000,-0.005000,-0.034000,0.041344,0.233887,-1.126912,-0.424589,-0.430340,-0.004792
0.0275,-59.8570,0.000000,0.705000,-0.705000,0.348000,-1.050000,0.000000,0.002000,0.001000,-0.005000,0.005000,-0.005000,-0.034000,0.041344,0.233887,-1.126912,-0.424589,-0.430340,-0.004792
0.0296,-59.8350,0.000000,0.705000,-0.705000,0.347000,-1.050000,0.000000,0.005000,0.000000,0.002000,-0.015000,-0.005000,-0.034000,0.038981,0.252787,-1.128094,-0.428423,-0.430340,-0.004792
0.0316,-59.8110,0.000000,0.705000,-0.705000,0.347000,-1.050000,0.000000,0.005000,0.000000,0.002000,-0.015000,-0.005000,0.026000,0.038981,0.252787,-1.128094,-0.428423,-0.430340,-0.035462
0.0337,-59.7850,0.000000,0.705000,-0.705000,0.347000,-1.050000,0.000000,0.005000,0.000000,0.002000,-0.015000,-0.005000,0.026000,0.038981,0.252787,-1.128094,-0.428423,-0.430340,-0.035462
0.0358,-59.7580,0.000000,0.705000,-0.705000,0.347000,-1.050000,0.000000,0.002000,-0.003000,0.002000,-0.015000,0.030000,0.026000,0.069694,0.239794,-1.128094,-0.428423,-0.393919,-0.035462
0.0379,-59.7290,0.000000,0.705000,-0.705000,0.347000,-1.050000,0.000000,0.002000,-0.003000,0.002000,-0.015000,0.030000,0.026000,0.069694,0.239794,-1.128094,-0.428423,-0.393919,-0.035462
0.0400,-59.6980,0.000000,0.705000,-0.705000,0.348000,-1.050000,0.000000,0.002000,-0.003000,0.002000,0.003000,0.036000,0.007000,0.069694,0.239794,-1.131637,-0.429381,-0.365166,-0.046964
0.0421,-59.6650,0.000000,0.705000,-0.705000,0.348000,-1.050000,0.000000,0.002000,-0.003000,0.002000,0.003000,0.036000,0.007000,0.069694,0.239794,-1.131637,-0.429381,-0.365166,-0.046964
0.0442,-59.6310,0.000000,0.705000,-0.705000,0.348000,-1.050000,0.000000,0.000000,0.002000,0.000000,0.003000,0.036000,0.007000,0.064969,0.242156,-1.115100,-0.429381,-0.365166,-0.046964
0.0462,-59.5960,0.000000,0.705000,-0.705000,0.348000,-1.049000,0.000000,0.000000,0.002000,0.000000,0.007000,0.047000,-0.009000,0.064969,0.242156,-1.115100,-0.443758,-0.274114,-0.028753
0.0484,-59.5570,0.000000,0.705000,-0.705000,0.348000,-1.049000,0.000000,0.000000,0.002000,0.000000,0.007000,0.047000,-0.009000,0.064969,0.242156,-1.115100,-0.443758,-0.274114,-0.028753
0.0505,-59.5190,0.000000,0.705000,-0.705000,0.348000,-1.049000,0.000000,0.000000,-0.002000,0.000000,0.007000,0.047000,-0.009000,0.059062,0.246881,-1.118644,-0.443758,-0.274114,-0.028753
0.0525,-59.4780,0.000000,0.705000,-0.705000,0.348000,-1.049000,0.000000,0.000000,-0.002000,0.000000,0.007000,0.047000,-0.009000,0.059062,0.246881,-1.118644,-0.443758,-0.274114,-0.028753
0.0546,-59.4370,0.000000,0.705000,-0.705000,0.348000,-1.049000,0.000000,0.001000,-0.002000,0.000000,0.007000,0.047000,-0.009000,0.055519,0.246881,-1.118644,-0.443758,-0.274114,-0.028753
0.0567,-59.3930,0.000000,0.705000,-0.705000,0.348000,-1.048000,0.000000,0.001000,-0.002000,0.000000,0.013000,0.302000,0.001000,0.055519,0.246881,-1.118644,-0.458134,-0.371875,-0.047922
0.0589,-59.3440,0.000000,0.705000,-0.705000,0.348000,-1.048000,0.000000,0.001000,-0.002000,0.000000,0.013000,0.302000,0.001000,0.055519,0.246881,-1.118644,-0.458134,-0.371875,-0.047922
0.0610,-59.2970,0.000000,0.705000,-0.705000,0.348000,-1.047000,0.000000,0.001000,-0.004000,-0.008000,0.019000,0.092000,0.005000,0.055519,0.253969,-1.093837,-0.435132,-0.349831,-0.045047
0.0630,-59.2490,0.000000,0.705000,-0.705000,0.348000,-1.047000,0.000000,0.001000,-0.004000,-0.008000,0.019000,0.092000,0.005000,0.055519,0.253969,-1.093837,-0.435132,-0.349831,-0.045047
0.0654,-59.1930,0.000000,0.705000,-0.705000,0.348000,-1.047000,0.000000,0.002000,-0.003000,0.001000,0.007000,0.092000,0.003000,0.067331,0.261056,-1.098563,-0.444716,-0.349831,-0.030670
0.0674,-59.1410,0.000000,0.705000,-0.705000,0.348000,-1.047000,0.000000,0.002000,-0.003000,0.001000,0.007000,0.092000,0.003000,0.067331,0.261056,-1.098563,-0.444716,-0.349831,-0.030670
0.0695,-59.0890,0.000000,0.705000,-0.705000,0.348000,-1.047000,0.000000,-0.008000,-0.005000,0.001000,0.007000,0.092000,0.003000,0.074419,0.287044,-1.098563,-0.444716,-0.349831,-0.030670
0.0715,-59.0340,0.000000,0.705000,-0.705000,0.348000,-1.045000,0.000000,-0.008000,-0.005000,0.001000,0.007000,0.270000,0.003000,0.074419,0.287044,-1.098563,-0.444716,-0.427464,-0.030670
0.0738,-58.9730,0.000000,0.705000,-0.705000,0.348000,-1.045000,0.000000,-0.008000,-0.005000,0.001000,0.007000,0.270000,0.003000,0.074419,0.287044,-1.098563,-0.444716,-0.427464,-0.030670
0.0758,-58.9140,0.000000,0.705000,-0.705000,0.348000,-1.044000,0.000000,-0.008000,-0.005000,-0.003000,-0.013000,0.141000,-0.003000,0.074419,0.287044,-1.097381,-0.424589,-0.250153,-0.023003
0.0779,-58.8550,0.000000,0.705000,-0.705000,0.348000,-1.044000,0.000000,-0.008000,-0.005000,-0.003000,-0.013000,0.141000,-0.003000,0.074419,0.287044,-1.097381,-0.424589,-0.250153,-0.023003
0.0800,-58.7930,0.000000,0.705000,-0.705000,0.348000,-1.042000,0.000000,-0.002000,-0.006000,0.002000,0.005000,0.251000,-0.005000,0.059062,0.303581,-1.084387,-0.430340,-0.360373,-0.030670
0.0820,-58.7300,0.000000,0.705000,-0.705000,0.348000,-1.042000,0.000000,-0.002000,-0.006000,0.002000,0.005000,0.251000,-0.005000,0.059062,0.303581,-1.084387,-0.430340,-0.360373,-0.030670
0.0841,-58.6640,0.000000,0.705000,-0.705000,0.348000,-1.042000,0.000000,0.000000,-0.003000,-0.004000,0.005000,0.251000,-0.005000,0.069694,0.282319,-1.085569,-0.430340,-0.360373,-0.030670
0.0862,-58.5980,0.000000,0.705000,-0.705000,0.348000,-1.042000,0.000000,0.000000,-0.003000,-0.004000,0.005000,0.251000,-0.005000,0.069694,0.282319,-1.085569,-0.430340,-0.360373,-0.030670
0.0885,-58.5230,0.000000,0.705000,-0.705000,0.348000,-1.042000,0.000000,0.000000,-0.003000,-0.004000,0.005000,0.251000,-0.005000,0.069694,0.282319,-1.085569,-0.430340,-0.360373,-0.030670
0.0905,-58.4540,0.000000,0.705000,-0.705000,0.348000,-1.040000,0.000000,-0.002000,-0.003000,-0.004000,-0.003000,0.456000,-0.001000,0.077962,0.282319,-1.085569,-0.425547,-0.323953,-0.018210
0.0926,-58.3830,0.000000,0.705000,-0.705000,0.348000,-1.040000,0.000000,-0.002000,-0.003000,-0.004000,-0.003000,0.456000,-0.001000,0.077962,0.282319,-1.085569,-0.425547,-0.323953,-0.018210
0.0947,-58.3080,0.000000,0.705000,-0.705000,0.348000,-1.040000,0.000000,-0.002000,0.000000,-0.005000,0.009000,0.456000,-0.001000,0.077962,0.298856,-1.076119,-0.438007,-0.323953,-0.018210
0.0968,-58.2330,0.000000,0.705000,-0.705000,0.348000,-1.038000,0.000000,-0.002000,0.000000,-0.005000,0.009000,0.444000,-0.011000,0.077962,0.298856,-1.076119,-0.438007,-0.307659,-0.026836
0.0989,-58.1580,0.000000,0.705000,-0.705000,0.348000,-1.038000,0.000000,-0.005000,0.000000,-0.005000,0.009000,0.444000,-0.011000,0.070875,0.298856,-1.076119,-0.438007,-0.307659,-0.026836
0.1009,-58.0800,0.000000,0.705000,-0.705000,0.348000,-1.038000,0.000000,-0.005000,-0.001000,-0.007000,-0.017000,0.444000,-0.001000,0.070875,0.334294,-1.057219,-0.420755,-0.307659,-0.023003
0.1030,-58.0010,0.000000,0.705000,-0.705000,0.348000,-1.038000,0.000000,-0.005000,-0.001000,-0.007000,-0.017000,0.444000,-0.001000,0.070875,0.334294,-1.057219,-0.420755,-0.307659,-0.023003
0.1051,-57.9210,0.000000,0.705000,-0.705000,0.348000,-1.036000,0.000000,-0.007000,0.002000,-0.007000,-0.017000,0.437000,-0.001000,0.064969,0.315394,-1.057219,-0.420755,-0.298075,-0.023003
0.1071,-57.8380,0.000000,0.705000,-0.705000,0.348000,-1.036000,0.000000,-0.007000,0.002000,-0.007000,-0.017000,0.437000,-0.001000,0.064969,0.315394,-1.057219,-0.420755,-0.298075,-0.023003
0.1094,-57.7490,0.000000,0.705000,-0.705000,0.347000,-1.033000,0.000000,-0.007000,0.002000,-0.004000,-0.024000,0.483000,-0.001000,0.064969,0.315394,-1.046587,-0.411171,-0.289449,-0.023003
0.1114,-57.6630,0.000000,0.705000,-0.705000,0.347000,-1.033000,0.000000,-0.007000,0.002000,-0.004000,-0.024000,0.483000,0.003000,0.064969,0.315394,-1.046587,-0.411171,-0.289449,-0.020127
0.1136,-57.5700,0.000000,0.705000,-0.705000,0.347000,-1.033000,0.000000,-0.007000,0.002000,-0.004000,-0.024000,0.483000,0.003000,0.064969,0.315394,-1.046587,-0.411171,-0.289449,-0.020127
0.1157,-57.4810,0.000000,0.705000,-0.705000,0.347000,-1.030000,0.000000,0.008000,0.002000,-0.004000,-0.011000,0.515000,0.040000,0.028350,0.322481,-1.037137,-0.400628,-0.362290,-0.000958
0.1178,-57.3910,0.000000,0.705000,-0.705000,0.347000,-1.030000,0.000000,0.008000,0.002000,-0.004000,-0.011000,0.515000,0.040000,0.028350,0.322481,-1.037137,-0.400628,-0.362290,-0.000958
0.1199,-57.2970,0.000000,0.705000,-0.705000,0.347000,-1.030000,0.000000,0.006000,0.000000,0.007000,-0.011000,0.515000,0.040000,0.046069,0.316575,-1.053675,-0.400628,-0.362290,-0.000958
0.1220,-57.2040,0.000000,0.705000,-0.705000,0.347000,-1.030000,0.000000,0.006000,0.000000,0.007000,-0.011000,0.515000,0.040000,0.046069,0.316575,-1.053675,-0.400628,-0.362290,-0.000958
0.1240,-57.1100,0.000000,0.705000,-0.705000,0.347000,-1.030000,0.000000,-0.007000,0.000000,0.007000,-0.011000,0.515000,0.040000,0.075600,0.316575,-1.053675,-0.400628,-0.362290,-0.000958
0.1261,-57.0140,0.000000,0.705000,-0.705000,0.347000,-1.027000,0.000000,-0.007000,0.000000,0.007000,0.026000,0.542000,0.021000,0.075600,0.316575,-1.053675,-0.416921,-0.365166,-0.084343
0.1281,-56.9160,0.000000,0.705000,-0.705000,0.347000,-1.027000,0.000000,-0.007000,0.000000,0.007000,0.026000,0.542000,0.021000,0.075600,0.316575,-1.053675,-0.416921,-0.365166,-0.084343
0.1302,-56.8170,0.000000,0.705000,-0.705000,0.347000,-1.024000,0.000000,-0.007000,-0.002000,-0.007000,-0.003000,0.400000,-0.032000,0.075600,0.323662,-1.033594,-0.409254,-0.372833,-0.006709
0.1323,-56.7160,0.000000,0.705000,-0.705000,0.347000,-1.024000,0.000000,-0.007000,-0.002000,-0.007000,-0.003000,0.400000,-0.032000,0.075600,0.323662,-1.033594,-0.409254,-0.372833,-0.006709
0.1344,-56.6080,0.000000,0.705000,-0.705000,0.347000,-1.024000,0.000000,-0.002000,-0.004000,0.004000,-0.001000,0.400000,-0.032000,0.062606,0.311850,-1.044225,-0.396794,-0.372833,-0.006709
0.1365,-56.5060,0.000000,0.705000,-0.705000,0.347000,-1.024000,0.000000,-0.002000,-0.004000,0.004000,-0.001000,0.400000,0.011000,0.062606,0.311850,-1.044225,-0.396794,-0.372833,-0.043130
0.1389,-56.3830,0.000000,0.705000,-0.705000,0.347000,-1.024000,0.000000,0.000000,-0.002000,0.004000,-0.001000,0.400000,0.011000,0.060244,0.324844,-1.044225,-0.396794,-0.372833,-0.043130
0.1409,-56.2760,0.000000,0.705000,-0.705000,0.347000,-1.021000,0.000000,0.000000,-0.002000,0.004000,-0.001000,0.510000,0.011000,0.060244,0.324844,-1.044225,-0.396794,-0.340246,-0.043130
0.1430,-56.1670,0.000000,0.705000,-0.705000,0.347000,-1.021000,0.000000,0.000000,-0.002000,0.004000,-0.001000,0.510000,0.011000,0.060244,0.324844,-1.044225,-0.396794,-0.340246,-0.043130
0.1451,-56.0580,0.000000,0.705000,-0.705000,0.347000,-1.017000,0.000000,0.000000,-0.002000,-0.003000,-0.019000,0.500000,-0.011000,0.060244,0.324844,-1.038319,-0.392002,-0.423630,-0.040254
0.1471,-55.9460,0.000000,0.705000,-0.705000,0.347000,-1.017000,0.000000,0.000000,-0.002000,-0.003000,-0.019000,0.500000,-0.011000,0.060244,0.324844,-1.038319,-0.392002,-0.423630,-0.040254
0.1496,-55.8100,0.000000,0.705000,-0.705000,0.347000,-1.014000,0.000000,-0.004000,0.005000,0.001000,-0.011000,0.381000,-0.005000,0.054337,0.317756,-1.044225,-0.398711,-0.307659,-0.050797
0.1517,-55.6950,0.000000,0.705000,-0.705000,0.347000,-1.014000,0.000000,-0.004000,0.005000,0.001000,-0.011000,0.381000,-0.005000,0.054337,0.317756,-1.044225,-0.398711,-0.307659,-0.050797
0.1538,-55.5730,0.000000,0.705000,-0.705000,0.347000,-1.014000,0.000000,-0.001000,0.005000,0.001000,-0.011000,0.381000,-0.005000,0.057881,0.317756,-1.044225,-0.398711,-0.307659,-0.050797
0.1559,-55.4560,0.000000,0.705000,-0.705000,0.347000,-1.014000,0.000000,-0.001000,-0.001000,0.000000,-0.011000,0.381000,-0.005000,0.057881,0.327206,-1.046587,-0.398711,-0.307659,-0.050797
0.1579,-55.3360,0.000000,0.705000,-0.705000,0.347000,-1.014000,0.000000,-0.001000,-0.001000,0.000000,-0.011000,0.381000,-0.005000,0.057881,0.327206,-1.046587,-0.398711,-0.307659,-0.050797
0.1600,-55.2120,0.000000,0.705000,-0.705000,0.347000,-1.010000,0.000000,0.001000,-0.001000,0.000000,0.001000,0.615000,-0.003000,0.046069,0.327206,-1.046587,-0.402545,-0.400628,-0.041213
0.1621,-55.0890,0.000000,0.705000,-0.705000,0.347000,-1.010000,0.000000,0.001000,-0.001000,0.000000,0.001000,0.615000,-0.003000,0.046069,0.327206,-1.046587,-0.402545,-0.400628,-0.041213
0.1642,-54.9620,0.000000,0.705000,-0.705000,0.347000,-1.010000,0.000000,0.001000,0.000000,-0.002000,0.000000,0.615000,-0.003000,0.046069,0.303581,-1.017056,-0.398711,-0.400628,-0.041213
0.1663,-54.8360,0.000000,0.705000,-0.705000,0.347000,-1.006000,0.000000,0.001000,0.000000,-0.002000,0.000000,0.554000,-0.001000,0.046069,0.303581,-1.017056,-0.398711,-0.344080,-0.027795
0.1684,-54.7060,0.000000,0.705000,-0.705000,0.347000,-1.006000,0.000000,0.001000,0.000000,-0.002000,0.000000,0.554000,-0.001000,0.046069,0.303581,-1.017056,-0.398711,-0.344080,-0.027795
0.1705,-54.5780,0.000000,0.705000,-0.705000,0.347000,-1.006000,0.000000,0.003000,0.002000,0.000000,0.024000,0.554000,-0.003000,0.054337,0.297675,-1.033594,-0.401586,-0.344080,-0.032587
0.1725,-54.4480,0.000000,0.705000,-0.705000,0.347000,-1.006000,0.000000,0.003000,0.002000,0.000000,0.024000,0.554000,-0.003000,0.054337,0.297675,-1.033594,-0.401586,-0.344080,-0.032587
0.1746,-54.3160,0.000000,0.705000,-0.705000,0.347000,-1.002000,0.000000,-0.008000,0.000000,0.000000,0.024000,0.508000,-0.003000,0.080325,0.302400,-1.033594,-0.401586,-0.402545,-0.032587
0.1767,-54.1830,0.000000,0.705000,-0.705000,0.347000,-1.002000,0.000000,-0.008000,0.000000,0.000000,0.024000,0.508000,-0.003000,0.080325,0.302400,-1.033594,-0.401586,-0.402545,-0.032587
0.1790,-54.0320,0.000000,0.705000,-0.705000,0.347000,-1.002000,0.000000,-0.008000,0.000000,0.000000,0.024000,0.508000,-0.003000,0.080325,0.302400,-1.033594,-0.401586,-0.402545,-0.032587
0.1810,-53.8960,0.000000,0.705000,-0.705000,0.348000,-0.998000,0.000000,-0.008000,0.000000,-0.002000,0.024000,0.604000,0.001000,0.080325,0.302400,-1.026506,-0.403503,-0.461968,-0.030670
0.1831,-53.7590,0.000000,0.705000,-0.705000,0.348000,-0.998000,0.000000,-0.008000,0.000000,-0.002000,0.024000,0.604000,0.001000,0.080325,0.302400,-1.026506,-0.403503,-0.461968,-0.030670
0.1852,-53.6150,0.000000,0.705000,-0.705000,0.347000,-0.993000,0.000000,-0.001000,0.000000,0.004000,-0.005000,0.696000,-0.001000,0.062606,0.300037,-1.038319,-0.387210,-0.402545,-0.036421
0.1873,-53.4750,0.000000,0.705000,-0.705000,0.347000,-0.993000,0.000000,-0.001000,0.000000,0.004000,-0.005000,0.696000,-0.001000,0.062606,0.300037,-1.038319,-0.387210,-0.402545,-0.036421
0.1894,-53.3330,0.000000,0.705000,-0.705000,0.347000,-0.993000,0.000000,0.000000,0.001000,0.001000,-0.005000,0.696000,-0.001000,0.063787,0.278775,-1.027688,-0.387210,-0.402545,-0.036421
0.1914,-53.1900,0.000000,0.705000,-0.705000,0.347000,-0.993000,0.000000,0.000000,0.001000,0.001000,-0.005000,0.696000,-0.001000,0.063787,0.278775,-1.027688,-0.387210,-0.402545,-0.036421
0.1935,-53.0410,0.000000,0.705000,-0.705000,0.347000,-0.993000,0.000000,0.000000,0.001000,0.001000,-0.005000,0.696000,-0.001000,0.059062,0.295313,-1.027688,-0.387210,-0.402545,-0.036421
0.1956,-52.8950,0.000000,0.705000,-0.705000,0.347000,-0.989000,0.000000,0.000000,0.001000,0.001000,-0.001000,0.646000,-0.003000,0.059062,0.295313,-1.027688,-0.387210,-0.281781,-0.039296
0.1977,-52.7470,0.000000,0.705000,-0.705000,0.347000,-0.989000,0.000000,0.000000,0.001000,0.001000,-0.001000,0.646000,-0.003000,0.059062,0.295313,-1.027688,-0.387210,-0.281781,-0.039296
0.1997,-52.5990,0.000000,0.705000,-0.705000,0.347000,-0.984000,0.000000,0.000000,0.001000,0.002000,0.000000,0.634000,-0.003000,0.059062,0.295313,-1.021781,-0.392960,-0.361332,-0.039296
0.2018,-52.4480,0.000000,0.705000,-0.705000,0.347000,-0.984000,0.000000,0.000000,0.001000,0.002000,0.000000,0.634000,0.009000,0.059062,0.295313,-1.021781,-0.392960,-0.361332,-0.033545
0.2039,-52.2920,0.000000,0.705000,-0.705000,0.347000,-0.984000,0.000000,0.000000,0.001000,0.002000,0.000000,0.634000,0.009000,0.059062,0.295313,-1.021781,-0.392960,-0.361332,-0.033545
0.2060,-52.1380,0.000000,0.705000,-0.705000,0.347000,-0.984000,0.000000,-0.001000,0.002000,-0.001000,-0.015000,0.634000,0.000000,0.060244,0.282319,-1.018237,-0.381459,-0.361332,-0.038338
0.2080,-51.9840,0.000000,0.705000,-0.705000,0.347000,-0.984000,0.000000,-0.001000,0.002000,-0.001000,-0.015000,0.634000,0.000000,0.060244,0.282319,-1.018237,-0.381459,-0.361332,-0.038338
0.2102,-51.8230,0.000000,0.705000,-0.705000,0.347000,-0.979000,0.000000,0.004000,-0.008000,-0.001000,-0.015000,0.726000,0.000000,0.061425,0.304762,-1.018237,-0.381459,-0.381459,-0.038338
0.2123,-51.6600,0.000000,0.705000,-0.705000,0.347000,-0.979000,0.000000,0.004000,-0.008000,-0.001000,-0.015000,0.726000,0.000000,0.061425,0.304762,-1.018237,-0.381459,-0.381459,-0.038338
0.2144,-51.5020,0.000000,0.705000,-0.705000,0.347000,-0.979000,0.000000,0.004000,-0.008000,0.001000,0.000000,0.726000,0.000000,0.061425,0.304762,-1.011150,-0.391044,-0.381459,-0.038338
0.2164,-51.3420,0.000000,0.705000,-0.705000,0.347000,-0.974000,0.000000,0.004000,-0.008000,0.001000,0.000000,0.830000,0.011000,0.061425,0.304762,-1.011150,-0.391044,-0.420755,-0.035462
0.2187,-51.1620,0.000000,0.705000,-0.705000,0.347000,-0.974000,0.000000,0.004000,-0.008000,0.001000,0.000000,0.830000,0.011000,0.061425,0.304762,-1.011150,-0.391044,-0.420755,-0.035462
0.2208,-50.9990,0.000000,0.705000,-0.705000,0.347000,-0.968000,0.000000,0.000000,-0.001000,0.000000,-0.009000,0.782000,0.000000,0.061425,0.294131,-1.014694,-0.380501,-0.438007,-0.051756
0.2228,-50.8340,0.000000,0.705000,-0.705000,0.347000,-0.968000,0.000000,0.000000,-0.001000,0.000000,-0.009000,0.782000,0.000000,0.061425,0.294131,-1.014694,-0.380501,-0.438007,-0.051756
0.2250,-50.6610,0.000000,0.705000,-0.705000,0.347000,-0.968000,0.000000,0.001000,0.000000,0.001000,-0.009000,0.782000,0.000000,0.053156,0.291769,-1.005244,-0.380501,-0.438007,-0.051756
0.2271,-50.4930,0.000000,0.705000,-0.705000,0.347000,-0.968000,0.000000,0.001000,0.000000,0.001000,-0.009000,0.782000,0.000000,0.053156,0.291769,-1.005244,-0.380501,-0.438007,-0.051756
0.2294,-50.3020,0.000000,0.705000,-0.705000,0.347000,-0.968000,0.000000,0.002000,0.000000,0.001000,-0.009000,0.782000,0.000000,0.044887,0.302400,-1.005244,-0.380501,-0.438007,-0.051756
0.2315,-50.1310,0.000000,0.705000,-0.705000,0.348000,-0.963000,0.000000,0.002000,0.000000,0.001000,0.000000,0.793000,-0.001000,0.044887,0.302400,-1.005244,-0.379542,-0.432256,-0.041213
0.2337,-49.9450,0.000000,0.705000,-0.705000,0.348000,-0.963000,0.000000,0.002000,0.000000,0.001000,0.000000,0.793000,-0.001000,0.044887,0.302400,-1.005244,-0.379542,-0.432256,-0.041213
0.2358,-49.7720,0.000000,0.705000,-0.705000,0.348000,-0.957000,0.000000,0.002000,0.000000,0.006000,0.003000,0.799000,-0.007000,0.044887,0.302400,-1.020600,-0.382418,-0.434173,0.009584
0.2378,-49.5970,0.000000,0.705000,-0.705000,0.348000,-0.957000,0.000000,0.002000,0.000000,0.006000,0.003000,0.799000,-0.007000,0.044887,0.302400,-1.020600,-0.382418,-0.434173,0.009584
0.2400,-49.4150,0.000000,0.705000,-0.705000,0.347000,-0.957000,0.000000,0.004000,0.001000,0.001000,-0.003000,0.799000,-0.007000,0.060244,0.283500,-0.998156,-0.372833,-0.434173,0.009584
0.2420,-49.2380,0.000000,0.705000,-0.705000,0.347000,-0.957000,0.000000,0.004000,0.001000,0.001000,-0.003000,0.799000,0.013000,0.060244,0.283500,-0.998156,-0.372833,-0.434173,0.091052
0.2446,-49.0200,0.000000,0.705000,-0.705000,0.347000,-0.952000,0.000000,0.000000,0.002000,0.001000,-0.003000,0.816000,0.013000,0.064969,0.276412,-0.998156,-0.372833,-0.408295,0.091052
0.2466,-48.8390,0.000000,0.705000,-0.705000,0.347000,-0.952000,0.000000,0.000000,0.002000,0.001000,-0.003000,0.816000,0.013000,0.064969,0.276412,-0.998156,-0.372833,-0.408295,0.091052
0.2496,-48.5770,0.000000,0.705000,-0.705000,0.348000,-0.945000,0.000000,0.000000,0.002000,0.002000,0.007000,0.916000,0.013000,0.064969,0.276412,-1.001700,-0.381459,-0.463885,0.091052
0.2517,-48.3940,0.000000,0.705000,-0.705000,0.348000,-0.945000,0.000000,0.000000,0.002000,0.002000,0.007000,0.916000,-0.013000,0.064969,0.276412,-1.001700,-0.381459,-0.463885,-0.026836
0.2539,-48.1920,0.000000,0.705000,-0.705000,0.348000,-0.945000,0.000000,0.003000,0.002000,0.002000,0.007000,0.916000,-0.013000,0.067331,0.276412,-1.001700,-0.381459,-0.463885,-0.026836
0.2560,-48.0060,0.000000,0.705000,-0.705000,0.348000,-0.939000,0.000000,0.003000,0.004000,0.000000,0.038000,0.837000,0.021000,0.067331,0.255150,-1.019419,-0.370916,-0.418838,-0.028753
0.2580,-47.8180,0.000000,0.705000,-0.705000,0.348000,-0.939000,0.000000,0.003000,0.004000,0.000000,0.038000,0.837000,0.021000,0.067331,0.255150,-1.019419,-0.370916,-0.418838,-0.028753
0.2603,-47.6160,0.000000,0.705000,-0.705000,0.348000,-0.939000,0.000000,0.011000,0.008000,0.000000,0.038000,0.837000,0.021000,0.048431,0.262237,-1.009969,-0.370916,-0.418838,-0.028753
