time_s,tau_cmd_j1,tau_cmd_j2,tau_cmd_j3,tau_cmd_j4,tau_cmd_j5,tau_cmd_j6
13.466709865257144,1.3877787807814457e-17,0.5510188833639035,-1.2056709409097128,0.056431057802983006,-0.3493148297789678,0.006159624100343897
13.476007774472237,-6.938893903907228e-18,0.5536857152650709,-1.2064285786735007,0.056485143908443995,-0.35006391911578977,0.006153383197323803
13.485974388197064,1.474514954580286e-17,0.5547485759555526,-1.2067231898319193,0.05650638302781101,-0.35036110547722477,0.0061508437523228356
13.496163330972195,1.6479873021779667e-17,0.5574550557159604,-1.207379552139626,0.05869472412692662,-0.350634977587139,0.006162979290522831
13.50544087588787,3.469446951953614e-18,0.5590959343986193,-1.2077352060613369,0.06086354196846244,-0.3506219949429657,0.006177121541523779
13.515763061121106,-5.204170427930421e-18,0.5623022741437315,-1.2084742092942842,0.06306670011806313,-0.3510697638485086,0.006185805755793286
13.526093633845448,5.204170427930421e-18,0.5634677225998741,-1.2086097159426543,0.06736681676587089,-0.3504829717721314,0.006218046295447076
13.536166343837976,-7.806255641895632e-18,0.5651215818384885,-1.2088939971660089,0.07061054191746191,-0.3502847934793961,0.0062388786026953665
13.551982149481773,1.8214596497756474e-17,0.5684163229483519,-1.2094276212958195,0.07710320953106722,-0.3499303062143771,0.0062782442221588994
13.562366887927055,1.474514954580286e-17,0.570538025073187,-1.2098226143045743,0.07929391933361708,-0.3501486767512791,0.006285819770847884
13.567153280600905,-1.1275702593849246e-17,0.5738018476529715,-1.2102804112183565,0.08579561407164388,-0.349878007329498,0.00632045601367629
13.578281421214342,5.204170427930421e-18,0.5754951030147405,-1.2104238888484868,0.09119059027928064,-0.34935396382152106,0.006353006840429712
13.590479969978333,3.0357660829594124e-17,0.5786300183017385,-1.2109142033827485,0.0944852354919782,-0.34977653216992705,0.006358670967253673
13.599331744015217,2.862293735361732e-17,0.5809198922025791,-1.2110053665463372,0.10311211094243386,-0.34889174210618645,0.00640858954084139
13.610810143873096,8.673617379884035e-18,0.582600731436644,-1.2110914919866285,0.10851126321517279,-0.34845344848242116,0.006436768213412844
13.620357545092702,1.214306433183765e-17,0.5864513083823308,-1.211301026219666,0.1193250160929383,-0.3478361182283596,0.006485476393421315
13.629469085484743,1.0408340855860843e-17,0.5881248864995061,-1.2113405410231775,0.12472409034662525,-0.347468235430825,0.006510105717958911
13.640934592112899,-6.938893903907228e-18,0.5920369795465933,-1.2113626571731448,0.13767513243623297,-0.346633071247566,0.006565774950139967
13.650297882035375,-2.7755575615628914e-17,0.5942319411019225,-1.211376152715168,0.14415597083982995,-0.3463684049107946,0.006588563925729404
13.66114572621882,1.3877787807814457e-17,0.5979065158514458,-1.211496841071385,0.15175191831892115,-0.34661863108199636,0.006599094025812886
13.670734696090221,2.6020852139652106e-17,0.5999289732956672,-1.211073794708534,0.1656824470774802,-0.3449699089926828,0.006673119330907638
13.68207518197596,-1.734723475976807e-17,0.6021603515141575,-1.210949608111955,0.1732150947697887,-0.3446655458295427,0.006696071561131008
13.691513611003757,-6.938893903907228e-18,0.606198086911359,-1.2105296333927866,0.18930719821829822,-0.34375017980662553,0.006750474575167033
13.701696552336216,2.949029909160572e-17,0.6084816846067388,-1.2102733708570854,0.19774708376534378,-0.34445128843366235,0.00672306292728116
13.711664136499166,2.0816681711721685e-17,0.6126381689618268,-1.2095946818046557,0.21589422766349228,-0.34341003777897955,0.006780437303797736
13.722003985196352,1.214306433183765e-17,0.6162909942120934,-1.2093303628119583,0.2244774547712311,-0.34402928394474513,0.0067705775131887014
13.730615425854921,-1.214306433183765e-17,0.61910195151785,-1.2084155417592948,0.2424852442816427,-0.3423623259022839,0.006844587414376722
13.74354094453156,4.163336342344337e-17,0.6231797531345702,-1.2080422620557485,0.25103552155046266,-0.3434868779886052,0.006814392839514454
13.75100794993341,3.469446951953614e-18,0.6254093967221056,-1.2071716116787297,0.2651522891389311,-0.3463485883677925,0.006668019540722176
13.760927375406027,6.938893903907228e-18,0.6292634468027949,-1.2068608772394542,0.27002036358844,-0.35127524839558333,0.006456180432616258
13.771044680848718,3.2959746043559335e-17,0.631608660964367,-1.206243268029413,0.27897125598913,-0.35430307955942186,0.006312668439457049
13.781153101474047,3.122502256758253e-17,0.6334997246367563,-1.2060504037168982,0.279267501562144,-0.3667546053085466,0.00571673885536109
13.791635766625404,1.734723475976807e-17,0.6367142774669415,-1.205736861101407,0.28125911516897856,-0.3758871937340139,0.005293070679037769
13.801333850249648,1.734723475976807e-18,0.6383785087665236,-1.2056898251000745,0.2769606308614119,-0.3969463765175181,0.004268392242248873
13.81185108423233,1.734723475976807e-18,0.6414856527439996,-1.2057285311540826,0.2709745647107114,-0.41146639896424875,0.00358479941070411
13.823127819225192,2.2551405187698492e-17,0.6430470243203311,-1.2056957639774524,0.2638890064262766,-0.44154833770973256,0.002090407219775026
13.832911347970366,3.642919299551295e-17,0.6457399404478693,-1.2056067146010467,0.2579187002192985,-0.46037097312004255,0.0011681178868393769
13.844457505270839,-1.734723475976807e-18,0.6471225624068621,-1.2056712950400827,0.25052702771928875,-0.4802346560329574,0.00017365544226332274
13.85607391409576,-6.938893903907228e-18,0.6498808156152663,-1.20537429989801,0.2421563832411022,-0.5201097609862275,-0.0018670836518060096
13.866017889231443,8.673617379884035e-18,0.6512845060820779,-1.2053362347178316,0.23522351579434223,-0.5412477992235066,-0.002957812553615459
13.875564252957702,0.0,0.6523970062720494,-1.2052284601781027,0.22579347815064763,-0.5815733807871667,-0.005100774430483469
13.886133551597595,-8.673617379884035e-18,0.6551089266478838,-1.204795867462968,0.2212998841600736,-0.6033974960935282,-0.006255355759122408
13.89673943258822,-2.0816681711721685e-17,0.6566174914161705,-1.204548864884769,0.21203740348294442,-0.6432566436264675,-0.008440379355107216
13.905659306794405,-1.3010426069826053e-17,0.6592515835825793,-1.204050839868012,0.2074715981881624,-0.6633104630794446,-0.00953381966063708
13.914631398394704,-3.469446951953614e-17,0.6605831310886012,-1.2036068062343164,0.20612523339332234,-0.6821885632021061,-0.010604511226820264
13.924883084371686,-3.209238430557093e-17,0.6628659882469602,-1.2030486358934331,0.19770476732960962,-0.7199281148063064,-0.01276543496828443
13.936062606051564,-2.862293735361732e-17,0.6642761724683595,-1.2024756090950124,0.19723307018804703,-0.7383129770742608,-0.013855467647680706
13.945794846862555,3.209238430557093e-17,0.665413666347103,-1.202158471885815,0.18769707772727212,-0.7739512372835856,-0.015992137449008993
13.955895505845547,-1.9081958235744878e-17,0.6681578795247592,-1.2012630468167802,0.18570135414139585,-0.7924859350379045,-0.017110578214881274
13.969656728208065,7.806255641895632e-18,0.6693512817388637,-1.2008339462874982,0.17558141810167768,-0.8254025611349919,-0.01916226568249018
