time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint1_acc_rad_s2,joint2_acc_rad_s2,joint3_acc_rad_s2,joint4_acc_rad_s2,joint5_acc_rad_s2,joint6_acc_rad_s2
0.1126,0.045596483,0.582994764,-0.469888639,0.065003291,-0.461948882,0.071328522,0.215697053,0.261689546,0.317117382,0.352418869,0.391849836,0.402742951,1.589324471,1.916763606,2.399048076,2.667045742,2.985621795,3.067930417
0.1178,0.04671749,0.58435489,-0.468240185,0.066835375,-0.459912197,0.073421941,0.223762093,0.271524445,0.329186982,0.365957432,0.406882736,0.418301847,1.554475679,1.875160253,2.351204888,2.615779565,2.926973924,3.009071461
0.1229,0.047879193,0.585764636,-0.466530792,0.068735827,-0.457799627,0.075593946,0.231647196,0.281144569,0.341008536,0.379229808,0.421609996,0.433553694,1.518813415,1.832470939,2.301908476,2.562708434,2.866010901,2.947642132
0.128,0.049080663,0.587222897,-0.464761742,0.070703285,-0.45561275,0.077842895,0.239348401,0.290544077,0.352574724,0.392226658,0.436020535,0.448484944,1.482411865,1.788778505,2.251234262,2.507900596,2.802776618,2.883631395
0.133,0.050320939,0.588728539,-0.462934368,0.072736313,-0.453353217,0.08016712,0.246862008,0.299718168,0.363879093,0.404939052,0.450102357,0.463082471,1.445338117,1.744166154,2.199247511,2.45140879,2.737310739,2.817055599
0.1382,0.051599059,0.590280393,-0.461050013,0.074833429,-0.451022742,0.082564923,0.254185189,0.308662757,0.374914856,0.41735905,0.463843974,0.477333814,1.407667096,1.69871111,2.146032199,2.393285937,2.669652521,2.747957467
0.1433,0.052914055,0.59187729,-0.459110057,0.076993126,-0.448623074,0.085034475,0.2613148,0.317373469,0.385675848,0.429478094,0.477235063,0.491225407,1.369481031,1.65250339,2.091668146,2.333599417,2.599857167,2.676344245
0.1484,0.054264934,0.593518019,-0.457115921,0.07921386,-0.44615603,0.087573909,0.268248403,0.325846456,0.396156506,0.441288589,0.490264031,0.504744287,1.330854037,1.605620286,2.036231408,2.272418352,2.527975476,2.602243134
0.1535,0.055650677,0.595201368,-0.455069043,0.081494027,-0.443623473,0.090181293,0.274983816,0.334078701,0.406351465,0.452782863,0.502919877,0.517877842,1.291852145,1.558148828,1.97980386,2.209804025,2.454066917,2.525685221
0.1587,0.057070282,0.596926097,-0.452970898,0.083832002,-0.441027359,0.092854651,0.281519434,0.342067304,0.416255973,0.463953683,0.515193282,0.530614794,1.252555206,1.510168561,1.922463212,2.145826461,2.378170133,2.446719656
0.1638,0.058522719,0.598690957,-0.450822989,0.086226116,-0.438369634,0.095591899,0.287853922,0.349809671,0.425865869,0.474794271,0.527074407,0.542941797,1.2130299,1.461760538,1.864283326,2.080554797,2.300362419,2.36537068
0.1689,0.060006947,0.600494681,-0.448626814,0.088674664,-0.435652346,0.098390932,0.29398638,0.357304432,0.435176694,0.485298813,0.538553119,0.55484683,1.173339285,1.41300069,1.80535532,2.014055644,2.220694161,2.281692427
0.174,0.061521953,0.602336009,-0.446383909,0.091175925,-0.432877581,0.101249597,0.29991607,0.364549598,0.444184839,0.495460533,0.549620384,0.566318901,1.133564445,1.363973982,1.74576008,1.946409105,2.139223259,2.195751936
0.1791,0.063066704,0.604213664,-0.444095829,0.093728137,-0.430047422,0.104165604,0.305642733,0.371544008,0.452886999,0.505273971,0.560267245,0.577346017,1.093772416,1.314758704,1.685575818,1.877688527,2.056042641,2.107572277
0.1846,0.064640152,0.606126361,-0.441764152,0.09632951,-0.427164055,0.107136662,0.311166739,0.378286788,0.46128087,0.514734047,0.570484821,0.587916713,1.05402146,1.265429129,1.624876071,1.807968935,1.971210937,2.017216821
0.1908,0.066241263,0.608072813,-0.439390447,0.098978211,-0.424229691,0.110160426,0.316488051,0.384778056,0.46936374,0.52383593,0.580264878,0.598019966,1.014374983,1.216058412,1.563748758,1.737314461,1.884801301,1.924755481
