time_s,tau_cmd_j1,tau_cmd_j2,tau_cmd_j3,tau_cmd_j4,tau_cmd_j5,tau_cmd_j6,tau_meas_j1,tau_meas_j2,tau_meas_j3,tau_meas_j4,tau_meas_j5,tau_meas_j6
0.00439828634262085,-8.131516293641283e-18,1.6068463258743375,-1.401103988078104,0.0008573160798868047,-0.5723079747105226,5.058153693177217e-07,-0.004725,-0.004725,-0.0023625,0.0,0.000766752,0.001533504
0.012138396501541138,-8.131516293641283e-18,1.6068463258743375,-1.401103988078104,0.0008573160798868047,-0.5723079747105226,5.058153693177217e-07,-0.0023625,0.0,0.0,-0.001533504,0.006900768,0.000766752
0.024824796244502068,-8.131516293641283e-18,1.6068463258743375,-1.401103988078104,0.0008573160798868047,-0.5723079747105226,5.058153693177217e-07,0.0448875,0.8788499999999999,-0.741825,-0.000383376,-0.05942328,-0.010351151999999999
0.03435511328279972,-1.1600963245594897e-17,1.6057997012425935,-1.4013529816709154,0.0007770378848742697,-0.5723053820844524,5.059693653790551e-07,0.07796249999999999,1.6702875,-1.512,-0.000383376,-0.13379822400000002,0.008817648
0.0439824964851141,-5.854691731421724e-18,1.6055577010699285,-1.4013230901682288,0.0008573933745955188,-0.5721585143932572,5.06256162295075e-07,0.07796249999999999,1.8025875,-1.72935,0.006134016,-0.123447072,0.013034783999999999
0.05557718686759472,-8.890457814381136e-18,1.605587708125782,-1.4012930831123747,0.0009377201820530727,-0.5720110745435953,5.065440901698243e-07,0.0496125,1.3300874999999999,-1.31355,0.010734528,-0.09392712,0.01150128
0.06724605895578861,-7.48099499014998e-18,1.6050350958128219,-1.4015707968694426,0.000777107095412988,-0.572155927376144,5.064085100067328e-07,0.0637875,1.6419374999999998,-1.3962375,0.016101792,-0.118463184,0.013034783999999999
0.07414446398615837,-7.48099499014998e-18,1.6050350958128219,-1.4015707968694426,0.000777107095412988,-0.572155927376144,5.064085100067328e-07,0.05669999999999999,1.601775,-1.3962375,0.007284143999999999,-0.118463184,0.01150128
0.085023894906044,-6.938893903907228e-18,1.6050052195654136,-1.4016006731168507,0.0008986728854480956,-0.5722221178336069,5.175725679281244e-07,0.0543375,1.4434875,-1.2828374999999999,0.012651408,-0.121530192,0.012651408
0.09628451429307461,-5.421010862427522e-18,1.6050651187646223,-1.4015407739176415,0.0010605354976319964,-0.57192785647904,5.181472024507893e-07,0.0590625,1.4694749999999999,-1.3111875,0.013418160000000002,-0.10734528000000002,0.013418160000000002
0.10468962043523788,-5.421010862427522e-18,1.6050651187646223,-1.4015407739176415,0.0010605354976319964,-0.57192785647904,5.181472024507893e-07,0.0637875,1.431675,-1.3206375,0.013418160000000002,-0.10427827199999999,0.014184912
