t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
0.152359,-0.020000,0.100000,-0.028000,0.000000,3.210303,0.529785,3.740088,1.870044
0.157684,-0.019500,0.100000,-0.028000,0.000000,3.210303,0.553158,3.763461,1.881730
0.163343,-0.019000,0.100000,-0.028000,0.000000,3.210303,0.576530,3.786833,1.893417
0.168995,-0.018500,0.100000,-0.028000,-0.024000,3.210303,0.637300,3.847603,1.923801
0.174320,-0.018000,0.100000,-0.028000,-0.024000,3.210303,0.660673,3.870976,1.935488
0.179098,-0.017500,0.100000,-0.028000,-0.001000,3.210303,0.648207,3.858510,1.929255
0.184724,-0.017000,0.100000,-0.028000,0.000000,3.210303,0.670022,3.880325,1.940162
0.190240,-0.016500,0.100000,-0.028000,0.000000,3.210303,0.693395,3.903698,1.951849
0.195052,-0.016000,0.100000,-0.028000,0.000000,3.210303,0.716768,3.927071,1.963535
0.200858,-0.015500,0.100000,-0.028000,0.000000,3.210303,0.740140,3.950443,1.975222
0.206326,-0.015000,0.100000,-0.028000,0.000000,3.210303,0.763513,3.973816,1.986908
0.211029,-0.014500,0.100000,-0.028000,0.000000,3.210303,0.786886,3.997189,1.998595
0.215941,-0.014000,0.100000,-0.028000,0.005000,3.210303,0.802468,4.012771,2.006386
0.224191,-0.013500,0.100000,-0.028000,0.000000,3.210303,0.833632,4.043935,2.021967
0.230697,-0.013000,0.100000,-0.028000,0.000000,3.210303,0.857005,4.067308,2.033654
0.235620,-0.012500,0.100000,-0.028000,0.000000,3.210303,0.880377,4.090681,2.045340
0.241847,-0.012000,0.100000,-0.028000,0.000000,3.210303,0.903750,4.114053,2.057027
0.246166,-0.011500,0.100000,-0.028000,0.000000,3.210303,0.927123,4.137426,2.068713
0.251521,-0.011000,0.100000,-0.028000,0.000000,3.210303,0.950496,4.160799,2.080400
0.256747,-0.010500,0.100000,-0.028000,0.000000,3.210303,0.973869,4.184172,2.092086
0.261814,-0.010000,0.100000,-0.028000,0.000000,3.210303,0.997242,4.207545,2.103772
0.267384,-0.009500,0.100000,-0.028000,0.000000,3.210303,1.020615,4.230918,2.115459
0.272626,-0.009000,0.100000,-0.028000,0.000000,3.210303,1.043987,4.254291,2.127145
0.277749,-0.008500,0.100000,-0.028000,0.000000,3.210303,1.067360,4.277663,2.138832
0.283433,-0.008000,0.100000,-0.028000,0.000000,3.210303,1.090733,4.301036,2.150518
0.288633,-0.007500,0.100000,-0.028000,0.000000,3.210303,1.114106,4.324409,2.162205
0.293706,-0.007000,0.100000,-0.028000,0.000000,3.210303,1.137479,4.347782,2.173891
0.298726,-0.006500,0.100000,-0.028000,0.000000,3.210303,1.160852,4.371155,2.185577
0.304177,-0.006000,0.100000,-0.028000,0.000000,3.210303,1.184225,4.394528,2.197264
0.309305,-0.005500,0.100000,-0.028000,0.000000,3.210303,1.207597,4.417900,2.208950
0.314879,-0.005000,0.100000,-0.028000,0.000000,3.210303,1.230970,4.441273,2.220637
0.319471,-0.004500,0.100000,-0.028000,0.000000,3.210303,1.254343,4.464646,2.232323
0.324912,-0.004000,0.100000,-0.028000,0.027000,3.210303,1.235645,4.445948,2.222974
0.329823,-0.003500,0.100000,-0.028000,0.027000,3.210303,1.259018,4.469321,2.234660
0.335078,-0.003000,0.100000,-0.028000,0.000000,3.210303,1.324462,4.534765,2.267382
0.340383,-0.002500,0.100000,-0.028000,0.000000,3.210303,1.347835,4.558138,2.279069
0.345233,-0.002000,0.100000,-0.028000,0.001000,3.210303,1.369649,4.579952,2.289976
0.350042,-0.001500,0.100000,-0.028000,0.001000,3.210303,1.393022,4.603325,2.301663
0.356175,-0.001000,0.100000,-0.028000,0.000000,3.210303,1.417953,4.628256,2.314128
0.360827,-0.000500,0.100000,-0.028000,0.001000,3.210303,1.439768,4.650071,2.325035
0.365878,0.000000,0.100000,-0.028000,0.000000,3.210303,1.464699,4.675002,2.337501
0.370945,0.000500,0.100000,-0.028000,0.000000,3.210303,1.488072,4.698375,2.349187
0.375730,0.001000,0.100000,-0.028000,0.000000,3.210303,1.511445,4.721748,2.360874
0.381776,0.001500,0.100000,-0.028000,0.000000,3.210303,1.534817,4.745120,2.372560
0.387400,0.002000,0.100000,-0.028000,0.000000,3.210303,1.558190,4.768493,2.384247
0.392602,0.002500,0.100000,-0.028000,0.000000,3.210303,1.581563,4.791866,2.395933
0.397754,0.003000,0.100000,-0.028000,0.000000,3.210303,1.604936,4.815239,2.407620
0.402939,0.003500,0.100000,-0.028000,0.000000,3.210303,1.628309,4.838612,2.419306
0.408476,0.004000,0.100000,-0.028000,0.005000,3.210303,1.643891,4.854194,2.427097
0.414009,0.004500,0.100000,-0.028000,0.002000,3.210303,1.671938,4.882241,2.441121
0.418597,0.005000,0.100000,-0.028000,0.002000,3.210303,1.695311,4.905614,2.452807
0.424049,0.005500,0.100000,-0.027000,0.002000,3.209314,1.671938,4.881252,2.440626
0.429036,0.006000,0.100000,-0.027000,0.000000,3.209314,1.698427,4.907741,2.453870
0.434122,0.006500,0.100000,-0.027000,0.000000,3.209314,1.721800,4.931114,2.465557
0.439812,0.007000,0.100000,-0.027000,0.000000,3.209314,1.745173,4.954487,2.477243
0.444492,0.007500,0.100000,-0.027000,0.000000,3.209314,1.768546,4.977860,2.488930
0.449965,0.008000,0.100000,-0.027000,0.000000,3.209314,1.791919,5.001232,2.500616
0.454726,0.008500,0.100000,-0.027000,0.000000,3.209314,1.815292,5.024605,2.512303
0.459832,0.009000,0.100000,-0.027000,0.000000,3.209314,1.838664,5.047978,2.523989
0.465143,0.009500,0.100000,-0.027000,0.000000,3.209314,1.862037,5.071351,2.535675
0.469946,0.010000,0.100000,-0.027000,0.000000,3.209374,1.885373,5.094747,2.547373
0.475145,0.010500,0.100000,-0.027000,0.000000,3.209374,1.908745,5.118119,2.559060
0.480025,0.011000,0.100000,-0.027000,0.015000,3.209374,1.908745,5.118119,2.559060
0.485269,0.011500,0.100000,-0.027000,0.019000,3.209374,1.925885,5.135259,2.567629
0.490313,0.012000,0.100000,-0.027000,0.019000,3.209374,1.949257,5.158631,2.579316
0.495362,0.012500,0.100000,-0.027000,0.030000,3.209374,1.955490,5.164864,2.582432
0.500456,0.013000,0.100000,-0.027000,0.041000,3.209374,1.961723,5.171097,2.585548
0.506029,0.013500,0.100000,-0.026000,0.108000,3.208382,1.833953,5.042335,2.521168
0.511658,0.014000,0.100000,-0.026000,0.108000,3.208382,1.857326,5.065708,2.532854
0.516906,0.014500,0.100000,-0.025000,0.103000,3.207386,1.841744,5.049130,2.524565
0.522038,0.015000,0.100000,-0.025000,0.113000,3.207386,1.849535,5.056921,2.528461
0.527149,0.015500,0.100000,-0.025000,0.113000,3.207386,1.872907,5.080293,2.540147
0.532244,0.016000,0.100000,-0.024000,0.153000,3.206387,1.787209,4.993596,2.496798
0.537336,0.016500,0.100000,-0.022000,0.203000,3.204380,1.639184,4.843563,2.421782
0.543528,0.017000,0.100000,-0.021000,0.229000,3.203371,1.575299,4.778670,2.389335
0.548632,0.017500,0.100000,-0.019000,0.293000,3.201345,1.405460,4.606804,2.303402
0.553852,0.018000,0.100000,-0.017000,0.257000,3.199305,1.391436,4.590742,2.295371
0.558984,0.018500,0.100000,-0.017000,0.257000,3.199305,1.414809,4.614114,2.307057
0.563739,0.019000,0.100000,-0.015000,0.226000,3.197253,1.392994,4.590248,2.295124
0.569072,0.019500,0.100000,-0.013000,0.285000,3.195125,1.230970,4.426095,2.213047
0.574537,0.020000,0.100000,-0.011000,0.371000,3.193046,1.026847,4.219894,2.109947
0.579218,0.020500,0.100000,-0.011000,0.371000,3.193046,1.050220,4.243267,2.121633
0.584434,0.021000,0.100000,-0.008000,0.327000,3.189841,1.001936,4.191777,2.095888
0.589749,0.021500,0.100000,-0.006000,0.256000,3.187730,1.042450,4.230180,2.115090
0.594687,0.022000,0.100000,-0.006000,0.256000,3.187730,1.065823,4.253553,2.126777
0.600269,0.022500,0.100000,-0.004000,0.256000,3.185607,0.995703,4.181310,2.090655
0.605151,0.023000,0.100000,-0.003000,0.270000,3.184540,0.950515,4.135055,2.067528
0.610090,0.023500,0.100000,-0.001000,0.316000,3.182398,0.808717,3.991115,1.995557
0.615331,0.024000,0.100000,-0.001000,0.316000,3.182398,0.832090,4.014488,2.007244
0.620195,0.024500,0.100000,0.001000,0.305000,3.180243,0.779111,3.959353,1.979677
0.625643,0.025000,0.100000,0.003000,0.253000,3.178075,0.790018,3.968093,1.984046
0.630459,0.025500,0.100000,0.003000,0.253000,3.178075,0.813391,3.991466,1.995733
0.635725,0.026000,0.100000,0.004000,0.194000,3.176986,0.881953,4.058939,2.029470
0.641251,0.026500,0.100000,0.006000,0.216000,3.174799,0.777552,3.952351,1.976176
0.646451,0.027000,0.100000,0.007000,0.194000,3.173701,0.788460,3.962161,1.981080
0.651709,0.027500,0.100000,0.007000,0.194000,3.173701,0.811833,3.985534,1.992767
0.657328,0.028000,0.100000,0.009000,0.242000,3.171495,0.666919,3.838414,1.919207
0.662498,0.028500,0.100000,0.010000,0.227000,3.170387,0.666919,3.837306,1.918653
0.668203,0.029000,0.100000,0.011000,0.177000,3.169276,0.721456,3.890733,1.945366
0.673358,0.029500,0.100000,0.011000,0.177000,3.169276,0.744830,3.914106,1.957053
0.679307,0.030000,0.100000,0.013000,0.096000,3.167045,0.800926,3.967971,1.983985
0.684099,0.030500,0.100000,0.013000,0.096000,3.167045,0.824299,3.991344,1.995672
0.689622,0.031000,0.100000,0.014000,0.136000,3.165924,0.738597,3.904521,1.952261
0.694606,0.031500,0.100000,0.015000,0.161000,3.164801,0.676268,3.841069,1.920534
0.699642,0.032000,0.100000,0.015000,0.161000,3.164871,0.699627,3.864498,1.932249
0.704732,0.032500,0.100000,0.015000,0.063000,3.164871,0.875703,4.040574,2.020287
0.709946,0.033000,0.100000,0.015000,0.004000,3.164871,0.991009,4.155880,2.077940
0.714931,0.033500,0.100000,0.015000,0.000000,3.164871,1.020615,4.185485,2.092743
0.719733,0.034000,0.100000,0.015000,0.000000,3.164871,1.043987,4.208858,2.104429
0.724928,0.034500,0.100000,0.015000,0.023000,3.164871,1.031522,4.196393,2.098196
0.729909,0.035000,0.100000,0.015000,0.016000,3.164871,1.065802,4.230673,2.115336
0.735113,0.035500,0.100000,0.015000,0.016000,3.164871,1.089175,4.254046,2.127023
0.740484,0.036000,0.100000,0.015000,0.002000,3.164871,1.134362,4.299233,2.149617
0.745352,0.036500,0.100000,0.015000,0.000000,3.164871,1.160852,4.325722,2.162861
0.750229,0.037000,0.100000,0.015000,0.000000,3.164871,1.184225,4.349095,2.174548
0.755438,0.037500,0.100000,0.015000,0.000000,3.164871,1.207597,4.372468,2.186234
0.760494,0.038000,0.100000,0.015000,0.000000,3.164871,1.230970,4.395841,2.197921
0.765670,0.038500,0.100000,0.015000,0.000000,3.164871,1.254343,4.419214,2.209607
0.770795,0.039000,0.100000,0.015000,0.000000,3.164871,1.277716,4.442587,2.221293
0.775857,0.039500,0.100000,0.016000,0.015000,3.163744,1.230970,4.394715,2.197357
0.781423,0.040000,0.100000,0.016000,0.051000,3.163744,1.198248,4.361993,2.180996
0.787013,0.040500,0.100000,0.016000,0.060000,3.163744,1.207597,4.371342,2.185671
0.792365,0.041000,0.100000,0.016000,0.060000,3.163744,1.230970,4.394715,2.197357
0.796744,0.041500,0.100000,0.017000,0.039000,3.162615,1.240319,4.402934,2.201467
0.801797,0.042000,0.100000,0.017000,0.025000,3.162615,1.285507,4.448121,2.224061
0.807006,0.042500,0.100000,0.017000,0.025000,3.162615,1.308880,4.471494,2.235747
0.812318,0.043000,0.100000,0.017000,0.011000,3.162615,1.354067,4.516682,2.258341
0.817453,0.043500,0.100000,0.017000,0.097000,3.162615,1.243436,4.406050,2.203025
0.822765,0.044000,0.100000,0.018000,0.066000,3.161482,1.268367,4.429849,2.214924
0.827715,0.044500,0.100000,0.018000,0.066000,3.161482,1.291740,4.453221,2.226611
0.832802,0.045000,0.100000,0.018000,0.031000,3.161482,1.369649,4.531131,2.265565
0.838692,0.045500,0.100000,0.018000,0.000000,3.161411,1.441355,4.602766,2.301383
0.844172,0.046000,0.100000,0.018000,0.006000,3.161411,1.455379,4.616790,2.308395
0.849008,0.046500,0.100000,0.018000,0.015000,3.161411,1.464728,4.626139,2.313070
0.854157,0.047000,0.100000,0.018000,0.001000,3.161411,1.509916,4.671327,2.335664
0.859818,0.047500,0.100000,0.018000,0.001000,3.161411,1.533290,4.694701,2.347350
0.864689,0.048000,0.100000,0.018000,0.000000,3.161411,1.558221,4.719632,2.359816
0.869837,0.048500,0.100000,0.018000,0.000000,3.161482,1.581563,4.743045,2.371522
0.874873,0.049000,0.100000,0.018000,0.000000,3.161482,1.604936,4.766418,2.383209
0.879636,0.049500,0.100000,0.018000,0.000000,3.161482,1.628309,4.789790,2.394895
0.885075,0.050000,0.100000,0.018000,0.000000,3.161482,1.651682,4.813163,2.406582
0.889840,0.050500,0.100000,0.018000,0.000000,3.161482,1.675054,4.836536,2.418268
0.895261,0.051000,0.100000,0.018000,0.000000,3.161482,1.698427,4.859909,2.429955
0.899937,0.051500,0.100000,0.018000,0.000000,3.161482,1.721800,4.883282,2.441641
0.905036,0.052000,0.100000,0.018000,0.011000,3.161482,1.728033,4.889515,2.444757
0.910227,0.052500,0.100000,0.018000,0.011000,3.161482,1.751406,4.912888,2.456444
0.916076,0.053000,0.100000,0.018000,0.000000,3.161482,1.791919,4.953400,2.476700
0.920537,0.053500,0.100000,0.018000,0.011000,3.161482,1.798152,4.959633,2.479817
0.925344,0.054000,0.100000,0.019000,0.030000,3.160346,1.745173,4.905519,2.452759
0.930684,0.054500,0.100000,0.019000,0.030000,3.160346,1.768546,4.928892,2.464446
0.936363,0.055000,0.100000,0.019000,0.038000,3.160346,1.779453,4.939799,2.469899
0.940873,0.055500,0.100000,0.020000,0.095000,3.159207,1.667264,4.826470,2.413235
0.945713,0.056000,0.100000,0.020000,0.095000,3.159207,1.690636,4.849843,2.424921
0.953119,0.056500,0.100000,0.020000,0.105000,3.159207,1.698427,4.857634,2.428817
0.957744,0.057000,0.100000,0.021000,0.129000,3.158064,1.637658,4.795722,2.397861
0.962836,0.057500,0.100000,0.022000,0.135000,3.156919,1.604936,4.761855,2.380927
0.967925,0.058000,0.100000,0.022000,0.135000,3.156919,1.628309,4.785227,2.392614
0.973161,0.058500,0.100000,0.025000,0.187000,3.153463,1.430419,4.583882,2.291941
0.978357,0.059000,0.100000,0.025000,0.187000,3.153463,1.453791,4.607255,2.303627
0.984222,0.059500,0.100000,0.026000,0.244000,3.152305,1.341602,4.493907,2.246953
0.989312,0.060000,0.100000,0.028000,0.237000,3.149979,1.282391,4.432370,2.216185
0.994803,0.060500,0.100000,0.030000,0.219000,3.147641,1.240319,4.387961,2.193980
0.999594,0.061000,0.100000,0.030000,0.219000,3.147641,1.263692,4.411333,2.205667
1.004652,0.061500,0.100000,0.031000,0.230000,3.146467,1.223179,4.369647,2.184823
1.009753,0.062000,0.100000,0.033000,0.273000,3.144110,1.086059,4.230169,2.115084
1.015283,0.062500,0.100000,0.033000,0.273000,3.144036,1.109454,4.253490,2.126745
1.019997,0.063000,0.100000,0.035000,0.273000,3.141666,1.039334,4.180999,2.090500
1.025392,0.063500,0.100000,0.037000,0.234000,3.139283,1.029984,4.169267,2.084634
1.030344,0.064000,0.100000,0.039000,0.272000,3.136888,0.900652,4.037540,2.018770
1.036332,0.064500,0.100000,0.039000,0.272000,3.136888,0.924025,4.060913,2.030457
1.040591,0.065000,0.100000,0.041000,0.260000,3.134480,0.872604,4.007084,2.003542
1.045868,0.065500,0.100000,0.042000,0.198000,3.133271,0.945840,4.079112,2.039556
1.051597,0.066000,0.100000,0.042000,0.198000,3.133271,0.969214,4.102485,2.051242
1.056235,0.066500,0.100000,0.044000,0.229000,3.130845,0.850789,3.981633,1.990817
1.061632,0.067000,0.100000,0.046000,0.242000,3.128405,0.760412,3.888817,1.944409
1.066972,0.067500,0.100000,0.047000,0.233000,3.127181,0.751063,3.878244,1.939122
1.072243,0.068000,0.100000,0.047000,0.233000,3.127181,0.774436,3.901617,1.950809
1.077505,0.068500,0.100000,0.049000,0.227000,3.124723,0.713665,3.838389,1.919194
1.082632,0.069000,0.100000,0.051000,0.197000,3.122253,0.690292,3.812545,1.906272
1.087934,0.069500,0.100000,0.052000,0.207000,3.121013,0.651336,3.772349,1.886175
1.093063,0.070000,0.100000,0.052000,0.207000,3.121013,0.674710,3.795723,1.897861
1.098097,0.070500,0.100000,0.053000,0.166000,3.119770,0.715224,3.834993,1.917497
1.103459,0.071000,0.100000,0.054000,0.196000,3.118524,0.645104,3.763627,1.881814
1.108759,0.071500,0.100000,0.056000,0.181000,3.116022,0.598357,3.714379,1.857189
1.114181,0.072000,0.100000,0.057000,0.167000,3.114766,0.596799,3.711565,1.855783
1.119023,0.072500,0.100000,0.057000,0.167000,3.114766,0.620172,3.734939,1.867469
1.124057,0.073000,0.100000,0.058000,0.126000,3.113508,0.660686,3.774194,1.887097
1.129584,0.073500,0.100000,0.059000,0.047000,3.112246,0.760412,3.872658,1.936329
1.134532,0.074000,0.100000,0.059000,0.084000,3.112246,0.726131,3.838377,1.919189
1.140098,0.074500,0.100000,0.059000,0.084000,3.112246,0.749504,3.861751,1.930875
1.145741,0.075000,0.100000,0.060000,0.121000,3.110981,0.668477,3.779458,1.889729
1.151351,0.075500,0.100000,0.061000,0.145000,3.109713,0.607706,3.717420,1.858710
1.156568,0.076000,0.100000,0.061000,0.145000,3.109713,0.631080,3.740793,1.870396
1.161811,0.076500,0.100000,0.062000,0.051000,3.108442,0.754179,3.862621,1.931311
1.166914,0.077000,0.100000,0.062000,0.031000,3.108442,0.808717,3.917159,1.958580
1.172042,0.077500,0.100000,0.062000,0.000000,3.108442,0.880395,3.988837,1.994419
1.177300,0.078000,0.100000,0.062000,0.000000,3.108442,0.903768,4.012211,2.006105
1.182408,0.078500,0.100000,0.062000,0.014000,3.108442,0.905327,4.013769,2.006884
1.187656,0.079000,0.100000,0.063000,0.071000,3.107168,0.793135,3.900303,1.950151
1.192865,0.079500,0.100000,0.063000,0.049000,3.107168,0.850789,3.957957,1.978978
1.198053,0.080000,0.100000,0.063000,0.049000,3.107168,0.874162,3.981330,1.990665
1.203253,0.080500,0.100000,0.063000,0.000000,3.107168,0.973888,4.081056,2.040528
1.208690,0.081000,0.100000,0.063000,0.000000,3.107168,0.997262,4.104430,2.052215
1.213928,0.081500,0.100000,0.063000,0.000000,3.107168,1.020635,4.127803,2.063901
1.218920,0.082000,0.100000,0.063000,0.001000,3.107168,1.042450,4.149618,2.074809
1.224041,0.082500,0.100000,0.063000,0.001000,3.107168,1.065823,4.172991,2.086496
1.229149,0.083000,0.100000,0.063000,0.001000,3.107168,1.089197,4.196365,2.098182
1.234811,0.083500,0.100000,0.063000,0.015000,3.107168,1.090755,4.197923,2.098961
1.239290,0.084000,0.100000,0.063000,0.000000,3.107168,1.137501,4.244670,2.122335
1.244818,0.084500,0.100000,0.063000,0.000000,3.107168,1.160875,4.268043,2.134021
1.249478,0.085000,0.100000,0.063000,0.000000,3.107168,1.184248,4.291416,2.145708
1.254997,0.085500,0.100000,0.063000,0.000000,3.107168,1.207621,4.314790,2.157395
1.259633,0.086000,0.100000,0.063000,0.000000,3.107168,1.230995,4.338163,2.169081
1.264853,0.086500,0.100000,0.063000,0.000000,3.107168,1.254368,4.361536,2.180768
1.269737,0.087000,0.100000,0.063000,0.000000,3.107168,1.277741,4.384909,2.192455
1.274906,0.087500,0.100000,0.063000,0.000000,3.107168,1.301115,4.408283,2.204141
1.279897,0.088000,0.100000,0.063000,0.000000,3.107168,1.324488,4.431656,2.215828
1.285240,0.088500,0.100000,0.063000,0.000000,3.107168,1.347861,4.455029,2.227515
1.290026,0.089000,0.100000,0.063000,0.016000,3.107168,1.346303,4.453471,2.226736
1.295192,0.089500,0.100000,0.063000,0.016000,3.107249,1.369649,4.476898,2.238449
1.302873,0.090000,0.100000,0.063000,0.033000,3.107249,1.366533,4.473782,2.236891
1.306948,0.090500,0.100000,0.064000,0.012000,3.105972,1.375882,4.481854,2.240927
1.311364,0.091000,0.100000,0.064000,0.003000,3.105972,1.413279,4.519250,2.259625
1.316788,0.091500,0.100000,0.064000,0.003000,3.105972,1.436651,4.542623,2.271312
1.323750,0.092000,0.100000,0.064000,0.032000,3.105972,1.414837,4.520809,2.260404
1.328687,0.092500,0.100000,0.064000,0.016000,3.105972,1.463141,4.569112,2.284556
1.333808,0.093000,0.100000,0.064000,0.016000,3.105972,1.486513,4.592485,2.296243
1.338759,0.093500,0.100000,0.065000,0.022000,3.104692,1.453791,4.558483,2.279242
1.344079,0.094000,0.100000,0.065000,0.026000,3.104692,1.470932,4.575623,2.287812
1.349327,0.094500,0.100000,0.065000,0.026000,3.104692,1.494304,4.598996,2.299498
1.354914,0.095000,0.100000,0.065000,0.006000,3.104692,1.548841,4.653533,2.326766
1.359673,0.095500,0.100000,0.065000,0.001000,3.104692,1.580005,4.684697,2.342348
1.365227,0.096000,0.100000,0.065000,0.000000,3.104692,1.604936,4.709628,2.354814
1.369960,0.096500,0.100000,0.065000,0.000000,3.104692,1.628309,4.733000,2.366500
1.375258,0.097000,0.100000,0.065000,0.000000,3.104692,1.651682,4.756373,2.378187
1.380112,0.097500,0.100000,0.065000,0.000000,3.104692,1.675054,4.779746,2.389873
1.385206,0.098000,0.100000,0.065000,0.000000,3.104692,1.698427,4.803119,2.401559
1.390217,0.098500,0.100000,0.065000,0.000000,3.104692,1.721800,4.826492,2.413246
1.395801,0.099000,0.100000,0.065000,0.000000,3.104692,1.745173,4.849865,2.424932
1.400332,0.099500,0.100000,0.065000,0.000000,3.104692,1.768546,4.873238,2.436619
1.405440,0.100000,0.100000,0.065000,0.000000,3.104692,1.791919,4.896610,2.448305
1.410964,0.100500,0.100000,0.065000,0.000000,3.104692,1.815292,4.919983,2.459992
1.415896,0.101000,0.100000,0.065000,0.022000,3.104692,1.804384,4.909076,2.454538
1.420701,0.101500,0.100000,0.065000,0.022000,3.104692,1.827757,4.932449,2.466224
1.426128,0.102000,0.100000,0.065000,0.025000,3.104692,1.846455,4.951147,2.475574
1.431315,0.102500,0.100000,0.065000,0.042000,3.104692,1.843339,4.948031,2.474015
1.436489,0.103000,0.100000,0.066000,0.083000,3.103408,1.756080,4.859489,2.429744
1.444273,0.103500,0.100000,0.067000,0.098000,3.102122,1.709335,4.811457,2.405728
1.449315,0.104000,0.100000,0.067000,0.110000,3.102122,1.714009,4.816131,2.408066
1.454391,0.104500,0.100000,0.067000,0.110000,3.102122,1.737382,4.839504,2.419752
1.460021,0.105000,0.100000,0.068000,0.141000,3.100833,1.665705,4.766538,2.383269
1.464811,0.105500,0.100000,0.070000,0.224000,3.098244,1.466257,4.564501,2.282251
1.469590,0.106000,0.100000,0.071000,0.213000,3.096945,1.460024,4.556970,2.278485
1.475319,0.106500,0.100000,0.071000,0.213000,3.096945,1.483397,4.580343,2.290171
1.480184,0.107000,0.100000,0.073000,0.236000,3.094339,1.377440,4.471779,2.235889
1.485522,0.107500,0.100000,0.074000,0.223000,3.093031,1.374324,4.467354,2.233677
1.490361,0.108000,0.100000,0.074000,0.223000,3.093031,1.397697,4.490727,2.245364
1.495679,0.108500,0.100000,0.076000,0.228000,3.090405,1.319787,4.410192,2.205096
1.500796,0.109000,0.100000,0.077000,0.230000,3.089088,1.293298,4.382386,2.191193
1.505987,0.109500,0.100000,0.079000,0.281000,3.086444,1.143712,4.230156,2.115078
1.511000,0.110000,0.100000,0.079000,0.281000,3.086444,1.167084,4.253528,2.126764
1.515661,0.110500,0.100000,0.082000,0.301000,3.082455,1.019056,4.101511,2.050756
1.520987,0.111000,0.100000,0.083000,0.248000,3.081119,1.078268,4.159387,2.079693
1.526812,0.111500,0.100000,0.083000,0.248000,3.081119,1.101640,4.182760,2.091380
1.534375,0.112000,0.100000,0.087000,0.276000,3.075659,0.894419,3.970078,1.985039
1.539692,0.112500,0.100000,0.089000,0.253000,3.072953,0.860138,3.933091,1.966545
1.545173,0.113000,0.100000,0.089000,0.253000,3.072953,0.883511,3.956464,1.978232
1.549977,0.113500,0.100000,0.091000,0.282000,3.070234,0.768203,3.838437,1.919219
1.555166,0.114000,0.100000,0.092000,0.261000,3.068871,0.777552,3.846423,1.923212
1.560089,0.114500,0.100000,0.092000,0.261000,3.068871,0.800926,3.869796,1.934898
1.566033,0.115000,0.100000,0.094000,0.203000,3.066134,0.821183,3.887316,1.943658
1.570618,0.115500,0.100000,0.095000,0.180000,3.064761,0.833648,3.898409,1.949205
1.575697,0.116000,0.100000,0.097000,0.209000,3.062006,0.718340,3.780346,1.890173
1.580824,0.116500,0.100000,0.097000,0.209000,3.062006,0.741713,3.803719,1.901860
