time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,excited_joint,freq_hz,amp_deg
0.1957,0.000000,0.523599,-0.523599,0.000000,0.523599,0.302066,0.000000,0.530000,-0.531000,0.000000,0.515000,0.083000,-0.007000,-0.011000,0.000000,0.003000,0.000000,0.836000,-0.005906,0.279956,-1.255669,-0.111179,-1.027448,0.042171,single_joint_sine,6,0.5,30.0
0.2008,0.000000,0.523599,-0.523599,0.000000,0.523599,0.308832,0.000000,0.530000,-0.530000,0.000000,0.515000,0.090000,-0.005000,-0.002000,0.004000,-0.005000,0.003000,0.983000,-0.020081,0.269325,-1.273387,-0.098719,-1.019780,0.074758,single_joint_sine,6,0.5,30.0
0.2059,0.000000,0.523599,-0.523599,0.000000,0.523599,0.315540,0.000000,0.530000,-0.531000,0.000000,0.515000,0.096000,0.001000,-0.002000,0.000000,-0.005000,0.003000,0.964000,-0.004725,0.269325,-1.252125,-0.098719,-1.019780,0.047922,single_joint_sine,6,0.5,30.0
0.2110,0.000000,0.523599,-0.523599,0.000000,0.523599,0.322230,0.000000,0.530000,-0.531000,0.000000,0.515000,0.096000,0.003000,-0.001000,0.000000,0.001000,0.007000,0.964000,-0.021263,0.259875,-1.252125,-0.117888,-1.024572,0.047922,single_joint_sine,6,0.5,30.0
0.2161,0.000000,0.523599,-0.523599,0.000000,0.523599,0.328759,0.000000,0.530000,-0.531000,0.000000,0.515000,0.104000,0.003000,0.004000,0.000000,0.007000,-0.005000,1.022000,-0.021263,0.275231,-1.241494,-0.118847,-1.018822,0.020127,single_joint_sine,6,0.5,30.0
0.2212,0.000000,0.523599,-0.523599,0.000000,0.523599,0.335224,0.000000,0.530000,-0.531000,0.000000,0.515000,0.111000,-0.002000,0.009000,0.000000,0.007000,-0.005000,1.091000,0.003544,0.250425,-1.249762,-0.118847,-1.018822,0.080509,single_joint_sine,6,0.5,30.0
0.2263,0.000000,0.523599,-0.523599,0.000000,0.523599,0.341658,0.000000,0.530000,-0.531000,0.000000,0.515000,0.111000,-0.006000,0.009000,0.000000,-0.017000,-0.017000,1.091000,0.003544,0.250425,-1.249762,-0.095844,-0.985276,0.080509,single_joint_sine,6,0.5,30.0
0.2314,0.000000,0.523599,-0.523599,0.000000,0.523599,0.348029,0.000000,0.530000,-0.531000,0.000000,0.515000,0.118000,-0.006000,0.008000,-0.002000,0.003000,0.003000,1.100000,0.003544,0.263419,-1.239131,-0.093927,-1.012113,0.078592,single_joint_sine,6,0.5,30.0
0.2366,0.000000,0.523599,-0.523599,0.000000,0.523599,0.354289,0.000000,0.530000,-0.531000,0.000000,0.514000,0.126000,-0.003000,-0.005000,0.000000,-0.009000,0.001000,1.160000,-0.005906,0.281137,-1.239131,-0.091052,-0.992944,0.033545,single_joint_sine,6,0.5,30.0
0.2421,0.000000,0.523599,-0.523599,0.000000,0.523599,0.360918,0.000000,0.530000,-0.531000,0.000000,0.514000,0.134000,0.012000,-0.005000,-0.004000,-0.009000,0.001000,1.200000,-0.033075,0.281137,-1.240312,-0.091052,-0.992944,0.059423,single_joint_sine,6,0.5,30.0
0.2476,0.000000,0.523599,-0.523599,0.000000,0.523599,0.367404,0.000000,0.530000,-0.531000,0.000000,0.515000,0.134000,0.012000,-0.005000,-0.004000,0.009000,0.007000,1.200000,-0.033075,0.263419,-1.240312,-0.113096,-1.027448,0.059423,single_joint_sine,6,0.5,30.0
0.2527,0.000000,0.523599,-0.523599,0.000000,0.523599,0.373398,0.000000,0.530000,-0.531000,0.000000,0.515000,0.142000,0.008000,-0.001000,0.002000,0.003000,0.015000,1.137000,-0.016537,0.268144,-1.253306,-0.101595,-1.022655,0.063257,single_joint_sine,6,0.5,30.0
0.2579,0.000000,0.523599,-0.523599,0.000000,0.523599,0.379294,0.000000,0.530000,-0.531000,0.000000,0.515000,0.150000,0.008000,-0.001000,0.002000,-0.001000,0.015000,1.234000,-0.011813,0.268144,-1.253306,-0.101595,-1.022655,0.065174,single_joint_sine,6,0.5,30.0
0.2630,0.000000,0.523599,-0.523599,0.000000,0.523599,0.385089,0.000000,0.530000,-0.531000,0.000000,0.514000,0.150000,0.008000,-0.002000,0.005000,0.000000,-0.005000,1.234000,-0.011813,0.274050,-1.241494,-0.102553,-1.001570,0.065174,single_joint_sine,6,0.5,30.0
0.2681,0.000000,0.523599,-0.523599,0.000000,0.523599,0.390736,0.000000,0.530000,-0.531000,0.000000,0.515000,0.167000,-0.002000,0.000000,0.000000,-0.005000,0.021000,1.242000,-0.001181,0.269325,-1.247400,-0.095844,-1.018822,0.101595,single_joint_sine,6,0.5,30.0
0.2732,0.000000,0.523599,-0.523599,0.000000,0.523599,0.396242,0.000000,0.530000,-0.531000,0.000000,0.515000,0.177000,-0.003000,0.000000,-0.001000,-0.005000,0.021000,1.365000,-0.001181,0.269325,-1.250944,-0.095844,-1.018822,0.015335,single_joint_sine,6,0.5,30.0
0.2784,0.000000,0.523599,-0.523599,0.000000,0.523599,0.401771,0.000000,0.530000,-0.531000,0.000000,0.515000,0.177000,-0.007000,-0.002000,-0.001000,0.001000,0.023000,1.365000,-0.005906,0.266962,-1.250944,-0.097761,-1.018822,0.015335,single_joint_sine,6,0.5,30.0
0.2835,0.000000,0.523599,-0.523599,0.000000,0.523599,0.407126,0.000000,0.530000,-0.531000,0.000000,0.515000,0.187000,-0.007000,0.001000,0.000000,0.005000,-0.009000,1.323000,-0.005906,0.259875,-1.253306,-0.117888,-1.008279,0.054631,single_joint_sine,6,0.5,30.0
0.2886,0.000000,0.523599,-0.523599,0.000000,0.523599,0.412319,0.000000,0.530000,-0.531000,0.000000,0.515000,0.196000,0.005000,0.002000,0.000000,0.005000,-0.009000,1.376000,0.003544,0.263419,-1.233225,-0.117888,-1.008279,0.096802,single_joint_sine,6,0.5,30.0
0.2937,0.000000,0.523599,-0.523599,0.000000,0.523599,0.417423,0.000000,0.530000,-0.531000,0.000000,0.514000,0.196000,-0.001000,0.002000,0.000000,-0.007000,-0.017000,1.376000,-0.001181,0.263419,-1.233225,-0.100636,-0.996778,0.096802,single_joint_sine,6,0.5,30.0
0.2988,0.000000,0.523599,-0.523599,0.000000,0.523599,0.422459,0.000000,0.530000,-0.531000,0.000000,0.515000,0.206000,-0.001000,0.001000,-0.004000,0.015000,0.011000,1.384000,-0.001181,0.262237,-1.253306,-0.121722,-1.010196,0.070925,single_joint_sine,6,0.5,30.0
0.3040,0.000000,0.523599,-0.523599,0.000000,0.523599,0.427387,0.000000,0.530000,-0.531000,0.000000,0.515000,0.216000,-0.007000,-0.002000,0.000000,-0.032000,0.032000,1.505000,0.004725,0.263419,-1.252125,-0.093927,-1.014988,0.096802,single_joint_sine,6,0.5,30.0
0.3091,0.000000,0.523599,-0.523599,0.000000,0.523599,0.432206,0.000000,0.530000,-0.531000,0.000000,0.515000,0.226000,0.006000,-0.002000,0.002000,-0.032000,0.032000,1.516000,-0.023625,0.263419,-1.255669,-0.093927,-1.014988,0.033545,single_joint_sine,6,0.5,30.0
0.3142,0.000000,0.523599,-0.523599,0.000000,0.523599,0.436914,0.000000,0.530000,-0.531000,0.000000,0.515000,0.226000,0.002000,0.002000,0.002000,0.015000,0.007000,1.516000,-0.015356,0.253969,-1.255669,-0.113096,-1.000611,0.033545,single_joint_sine,6,0.5,30.0
0.3193,0.000000,0.523599,-0.523599,0.000000,0.523599,0.441504,0.000000,0.530000,-0.531000,0.000000,0.514000,0.236000,0.002000,-0.002000,-0.001000,-0.003000,-0.013000,1.487000,-0.015356,0.264600,-1.237950,-0.113096,-1.010196,-0.020127,single_joint_sine,6,0.5,30.0
0.3245,0.000000,0.523599,-0.523599,0.000000,0.523599,0.445988,0.000000,0.530000,-0.531000,0.000000,0.514000,0.246000,-0.005000,-0.006000,-0.001000,-0.003000,-0.013000,1.380000,-0.003544,0.275231,-1.252125,-0.113096,-1.010196,0.082426,single_joint_sine,6,0.5,30.0
0.3295,0.000000,0.523599,-0.523599,0.000000,0.523599,0.450305,0.000000,0.530000,-0.531000,0.000000,0.515000,0.246000,-0.012000,-0.006000,-0.001000,0.009000,-0.005000,1.380000,0.003544,0.275231,-1.252125,-0.115971,-1.017863,0.082426,single_joint_sine,6,0.5,30.0
0.3347,0.000000,0.523599,-0.523599,0.000000,0.523599,0.454564,0.000000,0.530000,-0.531000,0.000000,0.515000,0.255000,-0.012000,-0.003000,-0.001000,-0.003000,-0.005000,1.403000,0.003544,0.277594,-1.248581,-0.099678,-1.025531,0.076675,single_joint_sine,6,0.5,30.0
0.3398,0.000000,0.523599,-0.523599,0.000000,0.523599,0.458646,0.000000,0.530000,-0.531000,0.000000,0.515000,0.265000,-0.014000,0.008000,0.001000,0.011000,-0.013000,1.378000,0.004725,0.251606,-1.259212,-0.109262,-1.017863,0.004792,single_joint_sine,6,0.5,30.0
0.3449,0.000000,0.523599,-0.523599,0.000000,0.523599,0.462652,0.000000,0.530000,-0.531000,0.000000,0.515000,0.274000,0.000000,0.008000,0.000000,0.011000,-0.013000,1.401000,-0.020081,0.251606,-1.258031,-0.109262,-1.017863,0.021086,single_joint_sine,6,0.5,30.0
0.3500,0.000000,0.523599,-0.523599,0.000000,0.523599,0.466560,0.000000,0.530000,-0.531000,0.000000,0.514000,0.274000,0.015000,0.007000,0.000000,0.001000,-0.028000,1.401000,-0.030713,0.265781,-1.258031,-0.110221,-1.004445,0.021086,single_joint_sine,6,0.5,30.0
0.3551,0.000000,0.523599,-0.523599,0.000000,0.523599,0.470296,0.000000,0.530000,-0.531000,0.000000,0.514000,0.284000,0.015000,0.004000,-0.002000,0.003000,0.000000,1.309000,-0.030713,0.250425,-1.258031,-0.118847,-0.986235,0.021086,single_joint_sine,6,0.5,30.0
0.3603,0.000000,0.523599,-0.523599,0.000000,0.523599,0.473955,0.000000,0.530000,-0.531000,0.000000,0.514000,0.293000,0.016000,0.002000,0.001000,0.001000,0.000000,1.330000,-0.015356,0.263419,-1.258031,-0.109262,-0.986235,0.056548,single_joint_sine,6,0.5,30.0
0.3654,0.000000,0.523599,-0.523599,0.000000,0.523599,0.477505,0.000000,0.530000,-0.531000,0.000000,0.514000,0.293000,-0.007000,0.002000,0.001000,0.001000,0.015000,1.330000,0.000000,0.263419,-1.258031,-0.109262,-0.998694,0.056548,single_joint_sine,6,0.5,30.0
0.3706,0.000000,0.523599,-0.523599,0.000000,0.523599,0.480915,0.000000,0.530000,-0.531000,0.000000,0.515000,0.302000,-0.007000,-0.001000,0.000000,-0.001000,0.047000,1.280000,0.000000,0.265781,-1.253306,-0.103512,-1.018822,0.073800,single_joint_sine,6,0.5,30.0
0.3757,0.000000,0.523599,-0.523599,0.000000,0.523599,0.484188,0.000000,0.530000,-0.531000,0.000000,0.514000,0.311000,-0.012000,-0.003000,0.000000,0.001000,-0.021000,1.384000,0.017719,0.274050,-1.252125,-0.100636,-0.982401,0.014377,single_joint_sine,6,0.5,30.0
0.3809,0.000000,0.523599,-0.523599,0.000000,0.523599,0.487351,0.000000,0.530000,-0.531000,0.000000,0.514000,0.320000,-0.006000,-0.003000,-0.005000,0.001000,-0.021000,1.236000,0.004725,0.274050,-1.239131,-0.100636,-0.982401,0.048880,single_joint_sine,6,0.5,30.0
0.3860,0.000000,0.523599,-0.523599,0.000000,0.523599,0.490392,0.000000,0.530000,-0.531000,0.000000,0.514000,0.320000,0.008000,-0.002000,-0.005000,-0.015000,0.009000,1.236000,-0.025987,0.277594,-1.239131,-0.105428,-0.982401,0.048880,single_joint_sine,6,0.5,30.0
0.3911,0.000000,0.523599,-0.523599,0.000000,0.523599,0.493274,0.000000,0.530000,-0.531000,0.000000,0.514000,0.328000,0.008000,-0.005000,0.000000,0.003000,0.003000,1.192000,-0.025987,0.281137,-1.255669,-0.113096,-1.001570,0.087218,single_joint_sine,6,0.5,30.0
0.3963,0.000000,0.523599,-0.523599,0.000000,0.523599,0.496038,0.000000,0.530000,-0.531000,0.000000,0.514000,0.337000,0.000000,-0.005000,0.000000,-0.021000,0.003000,1.315000,-0.005906,0.284681,-1.256850,-0.100636,-1.001570,0.000000,single_joint_sine,6,0.5,30.0
0.4014,0.000000,0.523599,-0.523599,0.000000,0.523599,0.498682,0.000000,0.530000,-0.531000,0.000000,0.514000,0.337000,0.001000,-0.005000,0.000000,-0.021000,0.003000,1.315000,-0.011813,0.284681,-1.256850,-0.100636,-1.013071,0.000000,single_joint_sine,6,0.5,30.0
0.4065,0.000000,0.523599,-0.523599,0.000000,0.523599,0.501186,0.000000,0.530000,-0.531000,0.000000,0.515000,0.346000,0.001000,0.001000,-0.001000,0.005000,0.017000,1.125000,-0.011813,0.263419,-1.254487,-0.108304,-0.991985,0.019169,single_joint_sine,6,0.5,30.0
0.4120,0.000000,0.523599,-0.523599,0.000000,0.523599,0.503710,0.000000,0.530000,-0.531000,0.000000,0.515000,0.354000,0.002000,0.000000,0.000000,-0.013000,0.007000,1.160000,-0.015356,0.257512,-1.262756,-0.113096,-1.003487,0.040254,single_joint_sine,6,0.5,30.0
0.4174,0.000000,0.523599,-0.523599,0.000000,0.523599,0.506067,0.000000,0.530000,-0.531000,0.000000,0.515000,0.363000,0.006000,0.000000,0.000000,-0.013000,0.007000,1.190000,-0.015356,0.257512,-1.250944,-0.113096,-1.003487,-0.002875,single_joint_sine,6,0.5,30.0
0.4226,0.000000,0.523599,-0.523599,0.000000,0.523599,0.508211,0.000000,0.530000,-0.531000,0.000000,0.515000,0.363000,-0.002000,0.006000,0.000000,0.011000,0.023000,1.190000,-0.007087,0.271688,-1.250944,-0.117888,-0.998694,-0.002875,single_joint_sine,6,0.5,30.0
0.4279,0.000000,0.523599,-0.523599,0.000000,0.523599,0.510212,0.000000,0.530000,-0.531000,0.000000,0.514000,0.371000,0.006000,0.005000,-0.002000,-0.005000,0.005000,1.102000,-0.025987,0.256331,-1.253306,-0.117888,-0.996778,0.008626,single_joint_sine,6,0.5,30.0
0.4330,0.000000,0.523599,-0.523599,0.000000,0.523599,0.512028,0.000000,0.530000,-0.531000,0.000000,0.514000,0.378000,0.004000,0.005000,-0.002000,-0.005000,0.005000,1.004000,-0.002363,0.256331,-1.253306,-0.117888,-0.996778,0.081467,single_joint_sine,6,0.5,30.0
0.4380,0.000000,0.523599,-0.523599,0.000000,0.523599,0.513712,0.000000,0.530000,-0.531000,0.000000,0.515000,0.386000,0.004000,0.002000,-0.001000,-0.003000,0.026000,1.102000,-0.002363,0.261056,-1.253306,-0.113096,-0.993902,0.061340,single_joint_sine,6,0.5,30.0
0.4437,0.000000,0.523599,-0.523599,0.000000,0.523599,0.515427,0.000000,0.530000,-0.531000,0.000000,0.514000,0.394000,0.000000,-0.005000,-0.002000,0.000000,-0.001000,1.014000,-0.003544,0.278775,-1.248581,-0.116930,-0.992944,0.021086,single_joint_sine,6,0.5,30.0
