t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
0.195283,0.019000,0.100000,0.000000,0.000000,3.184591,0.036088,3.220679,1.610340
0.200326,0.019500,0.100000,0.000000,0.000000,3.184591,0.037038,3.221629,1.610815
0.205326,0.020000,0.100000,0.000000,0.000000,3.184591,0.037988,3.222579,1.611289
0.210386,0.020500,0.100000,0.000000,0.000000,3.184591,0.038937,3.223528,1.611764
0.215882,0.021000,0.100000,0.000000,0.000000,3.184591,0.039887,3.224478,1.612239
0.220953,0.021500,0.100000,0.000000,0.000000,3.184591,0.040837,3.225428,1.612714
0.226072,0.022000,0.100000,0.000000,0.000000,3.184591,0.041786,3.226378,1.613189
0.230691,0.022500,0.100000,0.000000,0.000000,3.184591,0.042736,3.227327,1.613664
0.236370,0.023000,0.100000,0.000000,0.000000,3.184591,0.043686,3.228277,1.614138
0.241227,0.023500,0.100000,0.000000,0.000000,3.184591,0.044635,3.229227,1.614613
0.246463,0.024000,0.100000,0.000000,0.000000,3.184591,0.045585,3.230176,1.615088
0.251248,0.024500,0.100000,0.000000,0.000000,3.184591,0.046535,3.231126,1.615563
0.256869,0.025000,0.100000,0.000000,0.000000,3.184591,0.047485,3.232076,1.616038
0.261572,0.025500,0.100000,0.000000,0.000000,3.184591,0.048434,3.233025,1.616513
0.266636,0.026000,0.100000,0.000000,0.000000,3.184591,0.049384,3.233975,1.616988
0.271703,0.026500,0.100000,0.000000,0.000000,3.184591,0.050334,3.234925,1.617462
0.277288,0.027000,0.100000,0.000000,0.000000,3.184591,0.051283,3.235874,1.617937
0.281879,0.027500,0.100000,0.000000,0.000000,3.184591,0.052233,3.236824,1.618412
0.286900,0.028000,0.100000,0.000000,0.000000,3.184591,0.053183,3.237774,1.618887
0.292392,0.028500,0.100000,0.000000,0.000000,3.184591,0.054132,3.238724,1.619362
0.297502,0.029000,0.100000,0.000000,0.000000,3.184591,0.055082,3.239673,1.619837
0.302602,0.029500,0.100000,0.000000,0.000000,3.184591,0.056032,3.240623,1.620311
0.307636,0.030000,0.100000,0.000000,0.000000,3.184591,0.056981,3.241573,1.620786
0.312726,0.030500,0.100000,0.000000,0.000000,3.184591,0.057931,3.242522,1.621261
0.318220,0.031000,0.100000,0.000000,0.000000,3.184591,0.058881,3.243472,1.621736
0.323207,0.031500,0.100000,0.000000,0.000000,3.184591,0.059831,3.244422,1.622211
0.328508,0.032000,0.100000,0.000000,0.000000,3.184591,0.060780,3.245371,1.622686
0.333620,0.032500,0.100000,0.000000,0.000000,3.184591,0.061730,3.246321,1.623161
0.338648,0.033000,0.100000,0.000000,0.000000,3.184591,0.062680,3.247271,1.623635
0.343715,0.033500,0.100000,0.000000,0.000000,3.184591,0.063629,3.248220,1.624110
0.349189,0.034000,0.100000,0.000000,0.000000,3.184591,0.064579,3.249170,1.624585
0.353782,0.034500,0.100000,0.000000,0.000000,3.184591,0.065529,3.250120,1.625060
0.359464,0.035000,0.100000,0.000000,0.000000,3.184591,0.066478,3.251070,1.625535
0.364570,0.035500,0.100000,0.000000,0.000000,3.184591,0.067428,3.252019,1.626010
0.369684,0.036000,0.100000,0.000000,0.000000,3.184591,0.068378,3.252969,1.626484
0.374739,0.036500,0.100000,0.000000,0.000000,3.184591,0.069327,3.253919,1.626959
0.379553,0.037000,0.100000,0.000000,0.000000,3.184591,0.070277,3.254868,1.627434
0.384853,0.037500,0.100000,0.000000,0.000000,3.184591,0.071227,3.255818,1.627909
0.389833,0.038000,0.100000,0.000000,0.000000,3.184591,0.072177,3.256768,1.628384
0.395757,0.038500,0.100000,0.000000,0.000000,3.184591,0.073126,3.257717,1.628859
0.400641,0.039000,0.100000,0.000000,0.000000,3.184591,0.074076,3.258667,1.629334
0.405716,0.039500,0.100000,0.000000,0.000000,3.184591,0.075026,3.259617,1.629808
0.410525,0.040000,0.100000,0.000000,0.000000,3.184591,0.075975,3.260566,1.630283
0.415429,0.040500,0.100000,0.000000,0.000000,3.184591,0.076925,3.261516,1.630758
0.420573,0.041000,0.100000,0.000000,0.000000,3.184591,0.077875,3.262466,1.631233
0.425983,0.041500,0.100000,0.000000,0.000000,3.184591,0.078824,3.263416,1.631708
0.431357,0.042000,0.100000,0.000000,0.000000,3.184591,0.079774,3.264365,1.632183
0.436075,0.042500,0.100000,0.000000,0.000000,3.184591,0.080724,3.265315,1.632657
0.441124,0.043000,0.100000,0.000000,0.000000,3.184591,0.081673,3.266265,1.633132
0.446465,0.043500,0.100000,0.000000,0.000000,3.184591,0.082623,3.267214,1.633607
0.451812,0.044000,0.100000,0.000000,0.000000,3.184591,0.083573,3.268164,1.634082
0.456998,0.044500,0.100000,0.000000,0.000000,3.184591,0.084523,3.269114,1.634557
0.462022,0.045000,0.100000,0.000000,0.000000,3.184591,0.085472,3.270063,1.635032
0.467174,0.045500,0.100000,0.000000,0.000000,3.184591,0.086422,3.271013,1.635507
0.472649,0.046000,0.100000,0.000000,0.000000,3.184591,0.087372,3.271963,1.635981
0.477707,0.046500,0.100000,0.000000,0.000000,3.184591,0.088321,3.272912,1.636456
0.482320,0.047000,0.100000,0.000000,0.000000,3.184591,0.089271,3.273862,1.636931
0.487917,0.047500,0.100000,0.000000,0.000000,3.184591,0.090221,3.274812,1.637406
0.492713,0.048000,0.100000,0.000000,0.000000,3.184591,0.091170,3.275761,1.637881
0.497747,0.048500,0.100000,0.000000,0.000000,3.184591,0.092120,3.276711,1.638356
0.503011,0.049000,0.100000,0.000000,0.000000,3.184591,0.093070,3.277661,1.638830
0.508084,0.049500,0.100000,0.000000,0.000000,3.184591,0.094019,3.278611,1.639305
0.513100,0.050000,0.100000,0.000000,0.000000,3.184591,0.094969,3.279560,1.639780
0.518734,0.050500,0.100000,0.000000,0.000000,3.184591,0.095919,3.280510,1.640255
0.523865,0.051000,0.100000,0.000000,0.000000,3.184591,0.096868,3.281460,1.640730
0.528985,0.051500,0.100000,0.000000,0.000000,3.184591,0.097818,3.282409,1.641205
0.534025,0.052000,0.100000,0.000000,0.000000,3.184591,0.098768,3.283359,1.641680
0.539111,0.052500,0.100000,0.000000,0.000000,3.184591,0.099718,3.284309,1.642154
0.544238,0.053000,0.100000,0.000000,0.000000,3.184591,0.100667,3.285258,1.642629
0.549145,0.053500,0.100000,0.000000,0.000000,3.184591,0.101617,3.286208,1.643104
0.554704,0.054000,0.100000,0.000000,0.000000,3.184591,0.102567,3.287158,1.643579
0.559316,0.054500,0.100000,0.000000,0.000000,3.184591,0.103516,3.288107,1.644054
0.564437,0.055000,0.100000,0.000000,0.000000,3.184591,0.104466,3.289057,1.644529
0.570077,0.055500,0.100000,0.000000,0.000000,3.184591,0.105416,3.290007,1.645003
0.575147,0.056000,0.100000,0.000000,0.000000,3.184591,0.106365,3.290957,1.645478
0.580198,0.056500,0.100000,0.000000,0.000000,3.184591,0.107315,3.291906,1.645953
0.585181,0.057000,0.100000,0.000000,0.000000,3.184591,0.108265,3.292856,1.646428
0.590259,0.057500,0.100000,0.000000,0.000000,3.184591,0.109214,3.293806,1.646903
0.595855,0.058000,0.100000,0.000000,0.000000,3.184591,0.110164,3.294755,1.647378
0.600457,0.058500,0.100000,0.000000,0.000000,3.184591,0.111114,3.295705,1.647852
0.606107,0.059000,0.100000,0.000000,0.000000,3.184591,0.112064,3.296655,1.648327
0.611323,0.059500,0.100000,0.000000,0.000000,3.184591,0.113013,3.297604,1.648802
0.616210,0.060000,0.100000,0.000000,0.000000,3.184591,0.113963,3.298554,1.649277
0.621270,0.060500,0.100000,0.000000,0.000000,3.184591,0.114913,3.299504,1.649752
0.626286,0.061000,0.100000,0.000000,0.000000,3.184591,0.115862,3.300453,1.650227
0.631337,0.061500,0.100000,0.000000,0.000000,3.184591,0.116812,3.301403,1.650702
0.636434,0.062000,0.100000,0.000000,0.000000,3.184591,0.117762,3.302353,1.651176
0.641563,0.062500,0.100000,0.000000,0.000000,3.184591,0.118711,3.303303,1.651651
0.647200,0.063000,0.100000,0.000000,0.000000,3.184591,0.119661,3.304252,1.652126
0.652295,0.063500,0.100000,0.000000,0.000000,3.184591,0.120611,3.305202,1.652601
0.657299,0.064000,0.100000,0.000000,0.000000,3.184591,0.121560,3.306152,1.653076
0.662409,0.064500,0.100000,0.000000,0.000000,3.184591,0.122510,3.307101,1.653551
0.667294,0.065000,0.100000,0.000000,0.000000,3.184591,0.123460,3.308051,1.654025
0.672457,0.065500,0.100000,0.000000,0.000000,3.184591,0.124410,3.309001,1.654500
0.677801,0.066000,0.100000,0.000000,0.000000,3.184591,0.125359,3.309950,1.654975
0.682503,0.066500,0.100000,0.000000,0.000000,3.184591,0.126309,3.310900,1.655450
0.688216,0.067000,0.100000,0.000000,0.000000,3.184591,0.127259,3.311850,1.655925
0.693255,0.067500,0.100000,0.000000,0.000000,3.184591,0.128208,3.312799,1.656400
0.698338,0.068000,0.100000,0.000000,0.000000,3.184591,0.129158,3.313749,1.656875
0.703406,0.068500,0.100000,0.000000,0.000000,3.184591,0.130108,3.314699,1.657349
0.708394,0.069000,0.100000,0.000000,0.000000,3.184591,0.131057,3.315649,1.657824
0.713465,0.069500,0.100000,0.000000,0.000000,3.184591,0.132007,3.316598,1.658299
0.718659,0.070000,0.100000,0.000000,0.000000,3.184591,0.132957,3.317548,1.658774
0.724205,0.070500,0.100000,0.000000,0.000000,3.184591,0.133906,3.318498,1.659249
0.728720,0.071000,0.100000,0.000000,0.000000,3.184591,0.134856,3.319447,1.659724
0.734198,0.071500,0.100000,0.000000,0.000000,3.184591,0.135806,3.320397,1.660198
0.739480,0.072000,0.100000,0.000000,0.000000,3.184591,0.136756,3.321347,1.660673
0.744442,0.072500,0.100000,0.000000,0.000000,3.184591,0.137705,3.322296,1.661148
0.749691,0.073000,0.100000,0.000000,0.000000,3.184591,0.138655,3.323246,1.661623
0.754777,0.073500,0.100000,0.000000,0.000000,3.184591,0.139605,3.324196,1.662098
0.760367,0.074000,0.100000,0.000000,0.000000,3.184591,0.140554,3.325145,1.662573
0.765492,0.074500,0.100000,0.000000,0.000000,3.184591,0.141504,3.326095,1.663048
0.770548,0.075000,0.100000,0.000000,0.000000,3.184591,0.142454,3.327045,1.663522
0.775704,0.075500,0.100000,0.000000,0.000000,3.184591,0.143403,3.327994,1.663997
0.780759,0.076000,0.100000,0.000000,0.000000,3.184591,0.144353,3.328944,1.664472
0.785718,0.076500,0.100000,0.000000,0.000000,3.184591,0.145303,3.329894,1.664947
0.790800,0.077000,0.100000,0.000000,0.000000,3.184591,0.146252,3.330844,1.665422
0.796347,0.077500,0.100000,0.000000,0.000000,3.184591,0.147202,3.331793,1.665897
0.801017,0.078000,0.100000,0.000000,0.000000,3.184591,0.148152,3.332743,1.666371
0.806542,0.078500,0.100000,0.000000,0.000000,3.184591,0.149102,3.333693,1.666846
0.811687,0.079000,0.100000,0.000000,0.000000,3.184591,0.150051,3.334642,1.667321
0.816699,0.079500,0.100000,0.000000,0.000000,3.184591,0.151001,3.335592,1.667796
0.821572,0.080000,0.100000,0.000000,0.000000,3.184591,0.151951,3.336542,1.668271
0.826931,0.080500,0.100000,0.000000,0.000000,3.184591,0.152900,3.337491,1.668746
0.831886,0.081000,0.100000,0.000000,0.000000,3.184591,0.153850,3.338441,1.669221
0.836939,0.081500,0.100000,0.000000,0.000000,3.184591,0.154800,3.339391,1.669695
0.842046,0.082000,0.100000,0.000000,0.000000,3.184591,0.155749,3.340340,1.670170
0.847147,0.082500,0.100000,0.000000,0.000000,3.184591,0.156699,3.341290,1.670645
0.852527,0.083000,0.100000,0.000000,0.000000,3.184591,0.157649,3.342240,1.671120
0.857515,0.083500,0.100000,0.000000,0.000000,3.184591,0.158598,3.343190,1.671595
0.862864,0.084000,0.100000,0.000000,0.000000,3.184591,0.159548,3.344139,1.672070
0.867933,0.084500,0.100000,0.000000,0.000000,3.184591,0.160498,3.345089,1.672544
0.872750,0.085000,0.100000,0.000000,0.000000,3.184591,0.161447,3.346039,1.673019
0.878075,0.085500,0.100000,0.000000,0.000000,3.184591,0.162397,3.346988,1.673494
0.883090,0.086000,0.100000,0.000000,0.000000,3.184591,0.163347,3.347938,1.673969
0.888090,0.086500,0.100000,0.000000,0.000000,3.184591,0.164297,3.348888,1.674444
0.893777,0.087000,0.100000,0.000000,0.000000,3.184591,0.165246,3.349837,1.674919
0.898267,0.087500,0.100000,0.000000,0.000000,3.184591,0.166196,3.350787,1.675394
0.903866,0.088000,0.100000,0.000000,0.000000,3.184591,0.167146,3.351737,1.675868
0.908960,0.088500,0.100000,0.000000,0.000000,3.184591,0.168095,3.352686,1.676343
0.913905,0.089000,0.100000,0.000000,0.000000,3.184591,0.169045,3.353636,1.676818
0.918897,0.089500,0.100000,0.000000,0.000000,3.184591,0.169995,3.354586,1.677293
0.924171,0.090000,0.100000,0.000000,0.000000,3.184591,0.170944,3.355536,1.677768
0.929659,0.090500,0.100000,0.000000,0.000000,3.184591,0.171894,3.356485,1.678243
0.934722,0.091000,0.100000,0.000000,0.000000,3.184591,0.172844,3.357435,1.678717
0.939700,0.091500,0.100000,0.000000,0.000000,3.184591,0.173793,3.358385,1.679192
0.944470,0.092000,0.100000,0.000000,0.000000,3.184591,0.174743,3.359334,1.679667
0.949785,0.092500,0.100000,0.000000,0.000000,3.184591,0.175693,3.360284,1.680142
0.955093,0.093000,0.100000,0.000000,0.000000,3.184591,0.176643,3.361234,1.680617
0.960172,0.093500,0.100000,0.000000,0.000000,3.184591,0.177592,3.362183,1.681092
0.964932,0.094000,0.100000,0.000000,0.000000,3.184591,0.178542,3.363133,1.681567
0.970621,0.094500,0.100000,0.000000,0.000000,3.184591,0.179492,3.364083,1.682041
0.975273,0.095000,0.100000,0.000000,0.000000,3.184591,0.180441,3.365032,1.682516
0.980881,0.095500,0.100000,0.000000,0.000000,3.184591,0.181391,3.365982,1.682991
0.986071,0.096000,0.100000,0.000000,0.000000,3.184591,0.182341,3.366932,1.683466
0.991181,0.096500,0.100000,0.000000,0.000000,3.184591,0.183290,3.367882,1.683941
0.995769,0.097000,0.100000,0.000000,0.000000,3.184591,0.184240,3.368831,1.684416
1.001495,0.097500,0.100000,0.000000,0.000000,3.184591,0.185190,3.369781,1.684890
1.006338,0.098000,0.100000,0.000000,0.000000,3.184591,0.186139,3.370731,1.685365
1.011411,0.098500,0.100000,0.000000,0.000000,3.184591,0.187089,3.371680,1.685840
1.016394,0.099000,0.100000,0.000000,0.000000,3.184591,0.188039,3.372630,1.686315
1.022057,0.099500,0.100000,0.000000,0.000000,3.184591,0.188989,3.373580,1.686790
1.027215,0.100000,0.100000,0.000000,0.000000,3.184591,0.189938,3.374529,1.687265
1.032208,0.100500,0.100000,0.000000,0.000000,3.184591,0.190888,3.375479,1.687740
1.037290,0.101000,0.100000,0.000000,0.000000,3.184591,0.191838,3.376429,1.688214
1.042434,0.101500,0.100000,0.000000,0.000000,3.184591,0.192787,3.377378,1.688689
1.047462,0.102000,0.100000,0.000000,0.000000,3.184591,0.193737,3.378328,1.689164
1.052380,0.102500,0.100000,0.000000,0.000000,3.184591,0.194687,3.379278,1.689639
1.058076,0.103000,0.100000,0.000000,0.000000,3.184591,0.195636,3.380228,1.690114
1.063217,0.103500,0.100000,0.000000,0.000000,3.184591,0.196586,3.381177,1.690589
1.068288,0.104000,0.100000,0.000000,0.000000,3.184591,0.197536,3.382127,1.691063
1.073399,0.104500,0.100000,0.000000,0.000000,3.184591,0.198485,3.383077,1.691538
1.078514,0.105000,0.100000,0.000000,0.000000,3.184591,0.199435,3.384026,1.692013
1.083368,0.105500,0.100000,0.000000,0.000000,3.184591,0.200385,3.384976,1.692488
1.088982,0.106000,0.100000,0.000000,0.000000,3.184591,0.201335,3.385926,1.692963
1.093661,0.106500,0.100000,0.000000,0.000000,3.184591,0.202284,3.386875,1.693438
1.098726,0.107000,0.100000,0.000000,0.000000,3.184591,0.203234,3.387825,1.693913
1.104388,0.107500,0.100000,0.000000,0.000000,3.184591,0.204184,3.388775,1.694387
1.109487,0.108000,0.100000,0.000000,0.000000,3.184591,0.205133,3.389724,1.694862
1.114415,0.108500,0.100000,0.000000,0.000000,3.184591,0.206083,3.390674,1.695337
1.119433,0.109000,0.100000,0.000000,0.000000,3.184591,0.207033,3.391624,1.695812
1.124467,0.109500,0.100000,0.000000,0.000000,3.184591,0.207982,3.392573,1.696287
1.129483,0.110000,0.100000,0.000000,0.000000,3.184591,0.208932,3.393523,1.696762
1.134516,0.110500,0.100000,0.000000,0.000000,3.184591,0.209882,3.394473,1.697236
1.139666,0.111000,0.100000,0.000000,0.000000,3.184591,0.210831,3.395423,1.697711
1.144818,0.111500,0.100000,0.000000,0.000000,3.184591,0.211781,3.396372,1.698186
1.149874,0.112000,0.100000,0.000000,0.000000,3.184591,0.212731,3.397322,1.698661
1.154990,0.112500,0.100000,0.000000,0.000000,3.184591,0.213681,3.398272,1.699136
1.160499,0.113000,0.100000,0.000000,0.000000,3.184591,0.214630,3.399221,1.699611
1.165375,0.113500,0.100000,0.000000,0.000000,3.184591,0.215580,3.400171,1.700086
1.170584,0.114000,0.100000,0.000000,0.000000,3.184591,0.216530,3.401121,1.700560
1.175646,0.114500,0.100000,0.000000,0.000000,3.184591,0.217479,3.402070,1.701035
1.181260,0.115000,0.100000,0.000000,0.000000,3.184591,0.218429,3.403020,1.701510
1.185758,0.115500,0.100000,0.000000,0.000000,3.184591,0.219379,3.403970,1.701985
1.191492,0.116000,0.100000,0.000000,0.000000,3.184591,0.220328,3.404919,1.702460
1.195997,0.116500,0.100000,0.000000,0.000000,3.184591,0.221278,3.405869,1.702935
1.201047,0.117000,0.100000,0.000000,0.000000,3.184591,0.222228,3.406819,1.703409
1.206553,0.117500,0.100000,0.000000,0.000000,3.184591,0.223177,3.407769,1.703884
1.211665,0.118000,0.100000,0.000000,0.000000,3.184591,0.224127,3.408718,1.704359
1.216667,0.118500,0.100000,0.000000,0.000000,3.184591,0.225077,3.409668,1.704834
1.221611,0.119000,0.100000,0.000000,0.000000,3.184591,0.226026,3.410618,1.705309
1.226878,0.119500,0.100000,0.000000,0.000000,3.184591,0.226976,3.411567,1.705784
1.232322,0.120000,0.100000,0.000000,0.000000,3.184591,0.227926,3.412517,1.706259
1.237470,0.120500,0.100000,0.000000,0.000000,3.184591,0.228876,3.413467,1.706733
1.242389,0.121000,0.100000,0.000000,0.000000,3.184591,0.229825,3.414416,1.707208
1.247208,0.121500,0.100000,0.000000,0.000000,3.184591,0.230775,3.415366,1.707683
1.252519,0.122000,0.100000,0.000000,0.000000,3.184591,0.231725,3.416316,1.708158
1.257861,0.122500,0.100000,0.000000,0.000000,3.184591,0.232674,3.417265,1.708633
1.262823,0.123000,0.100000,0.000000,0.000000,3.184591,0.233624,3.418215,1.709108
1.267922,0.123500,0.100000,0.000000,0.000000,3.184591,0.234574,3.419165,1.709582
1.272956,0.124000,0.100000,0.000000,0.000000,3.184591,0.235523,3.420115,1.710057
1.278589,0.124500,0.100000,0.000000,0.000000,3.184591,0.236473,3.421064,1.710532
1.283726,0.125000,0.100000,0.000000,0.000000,3.184591,0.237423,3.422014,1.711007
1.288840,0.125500,0.100000,0.000000,0.000000,3.184591,0.238372,3.422964,1.711482
1.293930,0.126000,0.100000,0.000000,0.000000,3.184591,0.239322,3.423913,1.711957
1.298685,0.126500,0.100000,0.000000,0.000000,3.184591,0.240272,3.424863,1.712431
1.304323,0.127000,0.100000,0.000000,0.000000,3.184591,0.241222,3.425813,1.712906
1.309083,0.127500,0.100000,0.000000,0.000000,3.184591,0.242171,3.426762,1.713381
1.314098,0.128000,0.100000,0.000000,0.000000,3.184591,0.243121,3.427712,1.713856
1.319783,0.128500,0.100000,0.000000,0.000000,3.184591,0.244071,3.428662,1.714331
1.324812,0.129000,0.100000,0.000000,0.000000,3.184591,0.245020,3.429611,1.714806
1.329478,0.129500,0.100000,0.000000,0.000000,3.184591,0.245970,3.430561,1.715281
1.334949,0.130000,0.100000,0.000000,0.000000,3.184591,0.246920,3.431511,1.715755
1.339995,0.130500,0.100000,0.000000,0.000000,3.184591,0.247869,3.432461,1.716230
1.345479,0.131000,0.100000,0.000000,0.000000,3.184591,0.248819,3.433410,1.716705
1.350637,0.131500,0.100000,0.000000,0.000000,3.184591,0.249769,3.434360,1.717180
1.355202,0.132000,0.100000,0.000000,0.000000,3.184591,0.250718,3.435310,1.717655
1.360857,0.132500,0.100000,0.000000,0.000000,3.184591,0.251668,3.436259,1.718130
1.366014,0.133000,0.100000,0.000000,0.000000,3.184591,0.252618,3.437209,1.718604
1.371104,0.133500,0.100000,0.000000,0.000000,3.184591,0.253568,3.438159,1.719079
1.376154,0.134000,0.100000,0.000000,0.000000,3.184591,0.254517,3.439108,1.719554
1.381093,0.134500,0.100000,0.000000,0.000000,3.184591,0.255467,3.440058,1.720029
1.386116,0.135000,0.100000,0.000000,0.000000,3.184591,0.256417,3.441008,1.720504
1.391719,0.135500,0.100000,0.000000,0.000000,3.184591,0.257366,3.441957,1.720979
1.396467,0.136000,0.100000,0.000000,0.000000,3.184591,0.258316,3.442907,1.721454
1.401793,0.136500,0.100000,0.000000,0.000000,3.184591,0.259266,3.443857,1.721928
1.406811,0.137000,0.100000,0.000000,0.000000,3.184591,0.260215,3.444807,1.722403
1.411896,0.137500,0.100000,0.000000,0.000000,3.184591,0.261165,3.445756,1.722878
1.417179,0.138000,0.100000,0.000000,0.000000,3.184591,0.262115,3.446706,1.723353
1.422634,0.138500,0.100000,0.000000,0.000000,3.184591,0.263064,3.447656,1.723828
1.427395,0.139000,0.100000,0.000000,0.000000,3.184591,0.264014,3.448605,1.724303
1.432377,0.139500,0.100000,0.000000,0.000000,3.184591,0.264964,3.449555,1.724777
1.437513,0.140000,0.100000,0.000000,0.000000,3.184591,0.265914,3.450505,1.725252
1.443127,0.140500,0.100000,0.000000,0.000000,3.184591,0.266863,3.451454,1.725727
1.448090,0.141000,0.100000,0.000000,0.000000,3.184591,0.267813,3.452404,1.726202
1.453385,0.141500,0.100000,0.000000,0.000000,3.184591,0.268763,3.453354,1.726677
1.458030,0.142000,0.100000,0.000000,0.000000,3.184591,0.269712,3.454303,1.727152
1.463210,0.142500,0.100000,0.000000,0.000000,3.184591,0.270662,3.455253,1.727627
1.468453,0.143000,0.100000,0.000000,0.000000,3.184591,0.271612,3.456203,1.728101
1.473419,0.143500,0.100000,0.000000,0.000000,3.184591,0.272561,3.457152,1.728576
1.478505,0.144000,0.100000,0.000000,0.000000,3.184591,0.273511,3.458102,1.729051
1.483599,0.144500,0.100000,0.000000,0.000000,3.184591,0.274461,3.459052,1.729526
1.489232,0.145000,0.100000,0.000000,0.000000,3.184591,0.275410,3.460002,1.730001
1.494350,0.145500,0.100000,0.000000,0.000000,3.184591,0.276360,3.460951,1.730476
1.499358,0.146000,0.100000,0.000000,0.000000,3.184591,0.277310,3.461901,1.730950
1.504447,0.146500,0.100000,0.000000,0.000000,3.184591,0.278260,3.462851,1.731425
1.509510,0.147000,0.100000,0.000000,0.000000,3.184591,0.279209,3.463800,1.731900
1.514506,0.147500,0.100000,0.000000,0.000000,3.184591,0.280159,3.464750,1.732375
1.519961,0.148000,0.100000,0.000000,0.000000,3.184591,0.281109,3.465700,1.732850
1.524594,0.148500,0.100000,0.000000,0.000000,3.184591,0.282058,3.466649,1.733325
1.530199,0.149000,0.100000,0.000000,0.000000,3.184591,0.283008,3.467599,1.733800
1.535114,0.149500,0.100000,0.000000,0.000000,3.184591,0.283958,3.468549,1.734274
1.540407,0.150000,0.100000,0.000000,0.000000,3.184591,0.284907,3.469498,1.734749
1.545462,0.150500,0.100000,0.000000,0.000000,3.184591,0.285857,3.470448,1.735224
1.550538,0.151000,0.100000,0.000000,0.000000,3.184591,0.286807,3.471398,1.735699
1.555721,0.151500,0.100000,0.000000,0.000000,3.184591,0.287756,3.472348,1.736174
1.560935,0.152000,0.100000,0.000000,0.000000,3.184591,0.288706,3.473297,1.736649
1.566294,0.152500,0.100000,0.000000,0.000000,3.184591,0.289656,3.474247,1.737123
1.571444,0.153000,0.100000,0.000000,0.000000,3.184591,0.290605,3.475197,1.737598
