t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,tau_ff_target_nm,tau_total_target_est_nm
0.523279,0.057000,0.100000,0.052000,3.118141,3.228141
0.533437,0.058000,0.100000,0.052000,3.118141,3.250141
0.542465,0.059000,0.100000,0.053000,3.116732,3.248732
0.552844,0.060000,0.100000,0.053000,3.116732,3.270732
0.563127,0.061000,0.100000,0.053000,3.116732,3.292732
0.573270,0.062000,0.100000,0.053000,3.116732,3.314732
0.583472,0.063000,0.100000,0.053000,3.116732,3.336732
0.593604,0.064000,0.100000,0.055000,3.113904,3.311904
0.604866,0.065000,0.100000,0.056000,3.112485,3.310485
0.615236,0.066000,0.100000,0.059000,3.108210,3.262210
0.625455,0.067000,0.100000,0.063000,3.102467,3.190467
0.635350,0.068000,0.100000,0.065000,3.099577,3.165577
0.645748,0.069000,0.100000,0.067000,3.096675,3.140675
0.655816,0.070000,0.100000,0.069000,3.093760,3.115760
0.666355,0.071000,0.100000,0.070000,3.092297,3.114297
0.676527,0.072000,0.100000,0.070000,3.092297,3.136297
0.686636,0.073000,0.100000,0.070000,3.092297,3.158297
0.696670,0.074000,0.100000,0.070000,3.092297,3.180297
0.706782,0.075000,0.100000,0.070000,3.092297,3.202297
0.718040,0.076000,0.100000,0.070000,3.092297,3.224297
0.728962,0.077000,0.100000,0.070000,3.092297,3.246297
0.737598,0.078000,0.100000,0.070000,3.092297,3.268297
0.749050,0.079000,0.100000,0.071000,3.090832,3.266832
0.758201,0.080000,0.100000,0.073000,3.087893,3.241893
0.768524,0.081000,0.100000,0.074000,3.086418,3.240418
0.778722,0.082000,0.100000,0.075000,3.084941,3.238941
0.788906,0.083000,0.100000,0.077000,3.081976,3.213976
0.798967,0.084000,0.100000,0.079000,3.078999,3.188999
0.809218,0.085000,0.100000,0.081000,3.076010,3.164010
0.819440,0.086000,0.100000,0.082000,3.074511,3.162511
0.829613,0.087000,0.100000,0.083000,3.073009,3.161009
0.839851,0.088000,0.100000,0.085000,3.069995,3.135995
0.850164,0.089000,0.100000,0.085000,3.069995,3.157995
0.860063,0.090000,0.100000,0.085000,3.069995,3.179995
0.870194,0.091000,0.100000,0.085000,3.069995,3.201995
0.880892,0.092000,0.100000,0.085000,3.069995,3.223995
0.890950,0.093000,0.100000,0.085000,3.069995,3.245995
0.900797,0.094000,0.100000,0.085000,3.069995,3.267995
0.911328,0.095000,0.100000,0.087000,3.066970,3.242970
0.921104,0.096000,0.100000,0.088000,3.065452,3.241452
0.931458,0.097000,0.100000,0.091000,3.060881,3.192881
0.941472,0.098000,0.100000,0.092000,3.059351,3.191351
0.953934,0.099000,0.100000,0.094000,3.056282,3.166282
0.963013,0.100000,0.100000,0.096000,3.053201,3.141201
0.972582,0.101000,0.100000,0.097000,3.051656,3.139656
0.982318,0.102000,0.100000,0.099000,3.048557,3.114557
0.992514,0.103000,0.100000,0.100000,3.047003,3.113003
1.003387,0.104000,0.100000,0.100000,3.047003,3.135003
1.015474,0.105000,0.100000,0.100000,3.047003,3.157003
1.025497,0.106000,0.100000,0.099000,3.048557,3.202557
1.035636,0.107000,0.100000,0.099000,3.048557,3.224557
1.045788,0.108000,0.100000,0.100000,3.047003,3.223003
1.056260,0.109000,0.100000,0.100000,3.047003,3.245003
1.066600,0.110000,0.100000,0.102000,3.043885,3.219885
1.076689,0.111000,0.100000,0.104000,3.040755,3.194755
1.086840,0.112000,0.100000,0.106000,3.037613,3.169613
1.096722,0.113000,0.100000,0.108000,3.034459,3.144459
1.106888,0.114000,0.100000,0.111000,3.029705,3.095705
1.117613,0.115000,0.100000,0.112000,3.028115,3.094115
1.128770,0.116000,0.100000,0.112000,3.028115,3.116115
1.139015,0.117000,0.100000,0.114000,3.024924,3.090924
1.149320,0.118000,0.100000,0.114000,3.024924,3.112924
1.159652,0.119000,0.100000,0.114000,3.024924,3.134924
1.169805,0.120000,0.100000,0.114000,3.024924,3.156924
1.180069,0.121000,0.100000,0.114000,3.024924,3.178924
1.190348,0.122000,0.100000,0.115000,3.023324,3.177324
1.200357,0.123000,0.100000,0.115000,3.023324,3.199324
1.210967,0.124000,0.100000,0.117000,3.020116,3.174116
1.220671,0.125000,0.100000,0.118000,3.018507,3.172507
1.231149,0.126000,0.100000,0.119000,3.016895,3.170895
1.241232,0.127000,0.100000,0.122000,3.012041,3.122041
1.251712,0.128000,0.100000,0.123000,3.010418,3.120418
1.261380,0.129000,0.100000,0.126000,3.005528,3.071528
1.271495,0.130000,0.100000,0.128000,3.002253,3.046253
1.281887,0.131000,0.100000,0.129000,3.000611,3.044611
1.292125,0.132000,0.100000,0.129000,3.000611,3.066611
1.302228,0.133000,0.100000,0.130000,2.998966,3.064966
1.312306,0.134000,0.100000,0.131000,2.997318,3.063318
1.322972,0.135000,0.100000,0.131000,2.997318,3.085318
1.333155,0.136000,0.100000,0.131000,2.997318,3.107318
1.343426,0.137000,0.100000,0.131000,2.997318,3.129318
1.353681,0.138000,0.100000,0.132000,2.995667,3.127667
1.364010,0.139000,0.100000,0.132000,2.995667,3.149667
1.374269,0.140000,0.100000,0.133000,2.994013,3.148013
1.384451,0.141000,0.100000,0.134000,2.992356,3.146356
1.394689,0.142000,0.100000,0.135000,2.990696,3.144696
1.405072,0.143000,0.100000,0.137000,2.987367,3.119367
1.415036,0.144000,0.100000,0.140000,2.982351,3.070351
1.425466,0.145000,0.100000,0.141000,2.980673,3.068673
1.435478,0.146000,0.100000,0.143000,2.977309,3.043309
1.445786,0.147000,0.100000,0.144000,2.975622,3.041622
1.456317,0.148000,0.100000,0.146000,2.972239,3.016239
1.466301,0.149000,0.100000,0.146000,2.972239,3.038239
1.476356,0.150000,0.100000,0.146000,2.972239,3.060239
1.486397,0.151000,0.100000,0.146000,2.972239,3.082239
1.496373,0.152000,0.100000,0.146000,2.972239,3.104239
1.506501,0.153000,0.100000,0.146000,2.972239,3.126239
1.516638,0.154000,0.100000,0.146000,2.972239,3.148239
1.526791,0.155000,0.100000,0.146000,2.972239,3.170239
1.537211,0.156000,0.100000,0.147000,2.970544,3.168544
1.548927,0.157000,0.100000,0.150000,2.965439,3.119439
1.558271,0.158000,0.100000,0.152000,2.962020,3.094020
1.568374,0.159000,0.100000,0.153000,2.960307,3.092307
1.578679,0.160000,0.100000,0.157000,2.953423,3.019423
1.589211,0.161000,0.100000,0.159000,2.949964,2.993964
1.599523,0.162000,0.100000,0.160000,2.948247,2.992247
1.609698,0.163000,0.100000,0.161000,2.946510,2.990510
1.620015,0.164000,0.100000,0.161000,2.946510,3.012510
1.629883,0.165000,0.100000,0.161000,2.946510,3.034510
1.640058,0.166000,0.100000,0.161000,2.946510,3.056510
1.650205,0.167000,0.100000,0.161000,2.946510,3.078510
1.660364,0.168000,0.100000,0.161000,2.946492,3.100492
1.670439,0.169000,0.100000,0.161000,2.946492,3.122492
1.680579,0.170000,0.100000,0.163000,2.943009,3.097009
1.690717,0.171000,0.100000,0.164000,2.941264,3.095264
1.700867,0.172000,0.100000,0.166000,2.937763,3.069763
1.711011,0.173000,0.100000,0.167000,2.936008,3.068008
1.721386,0.174000,0.100000,0.170000,2.930726,3.018726
1.731802,0.175000,0.100000,0.170000,2.930726,3.040726
1.742483,0.176000,0.100000,0.172000,2.927190,3.015190
1.752196,0.177000,0.100000,0.173000,2.925418,3.013418
1.762261,0.178000,0.100000,0.174000,2.923643,3.011643
1.772654,0.179000,0.100000,0.174000,2.923643,3.033643
1.782668,0.180000,0.100000,0.174000,2.923643,3.055643
1.792999,0.181000,0.100000,0.174000,2.923643,3.077643
1.803794,0.182000,0.100000,0.174000,2.923643,3.099643
1.814032,0.183000,0.100000,0.174000,2.923643,3.121643
1.824097,0.184000,0.100000,0.174000,2.923643,3.143643
1.834376,0.185000,0.100000,0.175000,2.921864,3.141864
1.844553,0.186000,0.100000,0.177000,2.918299,3.116299
1.854782,0.187000,0.100000,0.180000,2.912929,3.066929
1.864968,0.188000,0.100000,0.181000,2.911134,3.065134
1.875193,0.189000,0.100000,0.185000,2.903922,2.991922
1.885369,0.190000,0.100000,0.187000,2.900298,2.966298
1.895654,0.191000,0.100000,0.190000,2.894841,2.916841
1.906290,0.192000,0.100000,0.190000,2.894841,2.938841
1.916021,0.193000,0.100000,0.191000,2.893017,2.937017
1.926216,0.194000,0.100000,0.192000,2.891189,2.935189
1.936521,0.195000,0.100000,0.192000,2.891189,2.957189
1.946691,0.196000,0.100000,0.191000,2.893017,3.003017
1.957895,0.197000,0.100000,0.191000,2.893017,3.025017
1.967423,0.198000,0.100000,0.191000,2.893017,3.047017
1.977554,0.199000,0.100000,0.191000,2.893017,3.069017
1.988583,0.200000,0.100000,0.192000,2.891189,3.067189
2.001026,0.201000,0.100000,0.193000,2.889358,3.065358
2.011676,0.202000,0.100000,0.194000,2.887525,3.063525
2.021397,0.203000,0.100000,0.196000,2.883849,3.037849
2.031656,0.204000,0.100000,0.198000,2.880162,3.012162
2.043895,0.205000,0.100000,0.199000,2.878314,3.010314
