time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint1_acc_rad_s2,joint2_acc_rad_s2,joint3_acc_rad_s2,joint4_acc_rad_s2,joint5_acc_rad_s2,joint6_acc_rad_s2
0,0,0.53,-0.531,0,-0.531,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0051,0,0.53,-0.531,0,-0.531,0,0,0,0,0,0,0,0,0,-6.97E-13,0,-6.97E-13,0
0.0102,0,0.53,-0.531,0,-0.531,0,0,0,-7.11E-15,0,-7.11E-15,0,0,0,6.97E-13,0,6.97E-13,0
0.0153,0,0.53,-0.531,0,-0.531,0,0,0,7.11E-15,0,7.11E-15,0,0,9.335324869,9.335324869,0,1.39E-12,0
0.0204,0,0.53,-0.531,0,-0.531,0,0,0.095220314,0.095220314,0,7.11E-15,0,0,9.425959091,9.425959091,0,0,0
0.0256,0,0.531,-0.53,0,-0.531,0,0,0.095220314,0.095220314,0,7.11E-15,0,0,-9.425959091,-9.425959091,0,-7.03E-13,0
0.0307,0,0.531,-0.53,0,-0.531,0,0,0,7.11E-15,0,0,0,9.900990099,0.56566523,-9.335324869,9.900990099,-6.97E-13,0
0.0358,0,0.531,-0.53,0,-0.531,0,0.100990099,0.100990099,0,0.100990099,0,0,19.60592099,9.802960494,9.802960494,9.802960494,0,19.60592099
0.0408,0.001,0.532,-0.53,0.001,-0.531,0,0.198058629,0.100990099,0.09706853,0.100990099,0,0.194137061,0.366123641,-1.071928661,10.16908414,-9.802960494,0,20.33816827
0.0459,0.002,0.532,-0.529,0.001,-0.531,0.002,0.100840336,0.08994709,0.100840336,0,0,0.201680672,-9.533160814,-1.195949876,0.650714716,8.497443151,0,-8.039229909
0.0513,0.002,0.533,-0.529,0.001,-0.531,0.002,0.103846154,0.089031339,0.103846154,0.207692308,0,0.103846154,20.13140875,10.83329442,20.13140875,27.97813718,0,-9.006928489
0.0563,0.003,0.533,-0.528,0.003,-0.531,0.003,0.29512716,0.194137061,0.29512716,0.299048728,0,0.100990099,19.21949581,10.80308324,19.21949581,-10.28560402,9.516522587,8.941651418
0.0614,0.005,0.535,-0.526,0.004,-0.531,0.003,0.294117647,0.196078431,0.294117647,0.098039216,0.098039216,0.196078431,-19.2290301,-0.362395434,-19.2290301,-10.64785305,19.04033004,28.17966998
0.0665,0.006,0.535,-0.525,0.004,-0.53,0.005,0.098991053,0.190440627,0.098991053,0.190440627,0.194211366,0.388422733,-9.889827897,8.867866934,-9.889827897,27.9988312,18.94614153,0.188446702
0.0717,0.006,0.537,-0.525,0.006,-0.529,0.007,0.197982105,0.28943168,0.197982105,0.388422733,0.293202419,0.190440627,28.64752273,-9.520182442,28.64752273,19.22156364,-0.188446702,-18.29382603
0.0768,0.008,0.538,-0.523,0.008,-0.527,0.007,0.392156863,0.098039216,0.392156863,0.392156863,0.196078431,0.196078431,-0.186634715,-9.152279284,-0.186634715,-18.85728445,0.089728228,19.77610151
0.0819,0.01,0.538,-0.521,0.01,-0.527,0.009,0.196078431,0.196078431,0.196078431,0.196078431,0.294117647,0.392156863,-9.611687812,38.44675125,-9.611687812,-9.611687812,28.83506344,28.83506344
0.087,0.01,0.54,-0.521,0.01,-0.524,0.011,0.294117647,0.490196078,0.294117647,0.294117647,0.490196078,0.490196078,37.89761449,37.89761449,37.89761449,28.56228962,-9.425053098,-9.33173574
0.0921,0.013,0.543,-0.518,0.013,-0.522,0.014,0.582634099,0.582634099,0.582634099,0.487413786,0.197982105,0.296973158,28.56054733,-19.12734029,28.56054733,-9.143289038,-19.50060972,-19.12734029
0.0973,0.016,0.546,-0.515,0.015,-0.522,0.014,0.582634099,0.285660941,0.582634099,0.190440627,0.296973158,0.296973158,-28.56054733,-27.44073904,-28.56054733,-18.01477995,47.96330972,28.83234546
0.1024,0.019,0.546,-0.512,0.015,-0.519,0.017,0.294117647,0.294117647,0.294117647,0.294117647,0.68627451,0.588235294,-28.28592668,29.66415227,-28.28592668,48.61116495,57.3901748,-0.279952072
0.1075,0.019,0.549,-0.512,0.018,-0.515,0.02,0.294117647,0.588235294,0.294117647,0.68627451,0.882352941,0.294117647,37.62125155,0.279952072,28.28592668,37.99093185,-18.75678884,-29.66415227
0.1126,0.022,0.552,-0.509,0.022,-0.51,0.02,0.677854413,0.296973158,0.582634099,0.681625152,0.494955264,0.285660941,9.708629145,-19.40638636,0.282670053,-38.1640812,-47.77486301,46.29265722
0.1178,0.026,0.552,-0.506,0.025,-0.51,0.023,0.380881255,0.395964211,0.285660941,0.285660941,0.395964211,0.780616205,-36.86669813,47.86908637,-17.73573387,-17.45668779,29.01716818,47.49581694
0.1229,0.026,0.556,-0.506,0.025,-0.506,0.028,0.294117647,0.784313725,0.392156863,0.490196078,0.784313725,0.784313725,20.91123858,38.85003006,49.66407613,59.18059872,-0.753930333,-47.9814327
0.128,0.029,0.56,-0.502,0.03,-0.502,0.031,0.594175888,0.792234518,0.792234518,0.889303048,0.388274122,0.291205591,38.09215098,-38.05086391,47.61614037,-9.881957054,-30.05391037,-39.19343225
0.133,0.032,0.564,-0.498,0.034,-0.502,0.031,0.682956259,0.407843137,0.87918552,0.407843137,0.471342383,0.377073906,-19.42403424,-30.98091917,-29.13251767,-50.2098384,55.57702494,55.77279239
0.1382,0.036,0.564,-0.493,0.034,-0.497,0.035,0.380881255,0.494955264,0.476101568,0.395964211,0.971056832,0.875836518,-37.35249756,46.64374792,-46.69155512,27.60700701,48.5070802,9.317379224
0.1433,0.036,0.569,-0.493,0.038,-0.492,0.04,0.294117647,0.882352941,0.392156863,0.68627451,0.980392157,0.490196078,20.3288274,-10.0782746,39.82856596,38.07348182,-47.14321113,-47.41957408
0.1484,0.039,0.573,-0.489,0.041,-0.487,0.04,0.588235294,0.392156863,0.882352941,0.784313725,0.490196078,0.392156863,0.279952072,-49.16389083,10.0782746,-18.75678884,-49.44025378,37.43820596
0.1535,0.042,0.573,-0.484,0.046,-0.487,0.044,0.296973158,0.380881255,0.494955264,0.494955264,0.476101568,0.872065779,-28.83234546,46.01361114,-38.34890392,-19.21793966,55.16052416,56.93264795
0.1587,0.042,0.577,-0.484,0.046,-0.482,0.049,0.296973158,0.875836518,0.494955264,0.593946316,1.070047885,0.971056832,57.94736097,47.77486301,96.57893494,57.38564483,8.860618984,-38.17495312
0.1638,0.045,0.582,-0.479,0.052,-0.476,0.054,0.882352941,0.882352941,1.470588235,1.078431373,0.588235294,0.490196078,28.55511136,-47.41957408,47.59185227,-10.17159196,-56.8482163,-47.14321113
0.1689,0.051,0.586,-0.469,0.057,-0.476,0.054,0.588235294,0.392156863,0.980392157,0.490196078,0.490196078,0.490196078,-86.50519031,-57.67012687,-144.1753172,-57.67012687,48.05843906,57.67012687
0.174,0.051,0.586,-0.469,0.057,-0.471,0.059,0,0.294117647,0,0.490196078,1.078431373,1.078431373,-6.212150888,25.78174511,-1.777255482,96.15314864,63.245895,63.245895
0.1791,0.051,0.589,-0.469,0.062,-0.465,0.065,0.524871355,0.655130663,0.962264151,1.470958195,1.135304207,1.135304207,58.05515239,39.66329869,106.4344461,63.816585,-3.162375342,-9.795020441
0.1846,0.057,0.593,-0.458,0.073,-0.459,0.071,0.578088578,0.688673334,1.05982906,1.05982906,1.033010001,0.957189764,-14.23256194,5.721487698,-30.17150906,-62.86929646,2.035678391,-5.040063769
0.1908,0.057,0.597,-0.458,0.073,-0.453,0.076,0.322748568,0.721510414,0.537914281,0.753079993,1.189848477,1.11705373,9.974408725,9.146926579,9.61037921,33.76718752,-42.75890843,-34.70720183
0.1959,0.06,0.601,-0.453,0.08,-0.446,0.083,0.588235294,0.784313725,0.980392157,1.274509804,0.68627451,0.68627451,24.96092006,-31.55020325,41.60153343,-15.05220409,-53.15398856,-55.08836618
0.201,0.063,0.605,-0.448,0.086,-0.446,0.083,0.577349953,0.399698341,0.962249922,0.599547511,0.647677794,0.555152395,-28.82439958,-38.43253278,-48.04066597,-67.44532713,60.86217408,51.61661195
0.2063,0.066,0.605,-0.443,0.086,-0.439,0.089,0.277576197,0.399698341,0.462626996,0.599547511,1.34714989,1.254624491,-26.08378889,28.63600481,-43.47298149,57.64879916,67.25693236,7.926798751
0.2114,0.066,0.609,-0.443,0.092,-0.432,0.096,0.294117647,0.68627451,0.490196078,1.176470588,1.37254902,0.68627451,29.90763743,27.27020314,49.84606239,55.46281246,-64.13848248,-57.65512702
0.2165,0.069,0.612,-0.438,0.098,-0.425,0.096,0.582634099,0.677854413,0.971056832,1.165268198,0.692937369,0.666542196,0.282670053,-29.11139153,0.471116756,-57.66469091,-76.70143182,64.02839109
0.2217,0.072,0.616,-0.433,0.104,-0.425,0.103,0.285660941,0.380881255,0.476101568,0.571321882,0.593946316,1.359479565,-27.44073904,-27.16169296,-45.73456506,-54.88147808,57.94373699,67.27547273
0.2268,0.072,0.616,-0.433,0.104,-0.419,0.11,0.294117647,0.392156863,0.490196078,0.588235294,1.274509804,1.37254902,29.11501551,38.82002068,39.18970098,58.23003102,9.70500517,-65.34727409
0.2319,0.075,0.62,-0.428,0.11,-0.412,0.117,0.582634099,0.776845466,0.875836518,1.165268198,0.692937369,0.692937369,28.56054733,0.376893405,38.17495312,0.565340107,-57.57046756,-57.84951364
0.2371,0.078,0.624,-0.424,0.116,-0.412,0.117,0.582634099,0.380881255,0.875836518,0.571321882,0.692937369,0.791928422,-28.27787727,-47.12979546,-37.70383637,-56.55575455,65.98171364,84.83363182
0.2422,0.081,0.624,-0.419,0.116,-0.405,0.125,0.296973158,0.285660941,0.494955264,0.571321882,1.359479565,1.553690931,-28.27787727,28.27787727,-37.70383637,47.12979546,56.55575455,1.56E-13
0.2474,0.081,0.627,-0.419,0.122,-0.398,0.133,0.296973158,0.681625152,0.494955264,1.066277146,1.260488512,0.761762509,28.83234546,47.86908637,48.05390909,58.03796034,-75.97301284,-73.1753041
0.2525,0.084,0.631,-0.414,0.127,-0.392,0.133,0.588235294,0.784313725,0.980392157,1.176470588,0.588235294,0.784313725,-0.279952072,-28.37924404,47.59185227,-37.25516038,-56.29549042,79.10440604
0.2576,0.087,0.635,-0.409,0.134,-0.392,0.141,0.294117647,0.392156863,0.980392157,0.68627451,0.68627451,1.568627451,-29.66415227,-48.88752789,-47.59185227,-68.6636294,75.6121834,84.76446268
0.2627,0.087,0.635,-0.404,0.134,-0.385,0.149,0.285660941,0.285660941,0.494955264,0.476101568,1.359479565,1.648911245,36.86669813,27.16169296,-48.05390909,35.75051382,0.659563458,-67.46029546
0.2679,0.09,0.638,-0.404,0.139,-0.378,0.158,0.681625152,0.681625152,0.494955264,1.070047885,0.666542196,0.856982823,28.45907603,9.049065687,48.05390909,8.860618984,-64.02839109,-92.30626836
0.273,0.094,0.642,-0.399,0.145,-0.378,0.158,0.588235294,0.392156863,0.980392157,0.588235294,0.68627451,0.68627451,-47.41598495,-29.48469581,-1.40E-12,-48.89470615,67.93503619,58.59971132
0.2781,0.096,0.642,-0.394,0.145,-0.371,0.165,0.197982105,0.380881255,0.494955264,0.571321882,1.359479565,1.454699878,-29.20561489,27.16169296,-57.47986818,45.45551899,57.21531801,10.08552255
0.2833,0.096,0.646,-0.394,0.151,-0.364,0.173,0.296973158,0.677854413,0.395964211,1.066277146,1.260488512,0.761762509,38.25830455,29.11139153,38.72217335,58.03796034,-75.97301284,-63.74934501
0.2884,0.099,0.649,-0.39,0.156,-0.358,0.173,0.588235294,0.68627451,0.882352941,1.176470588,0.588235294,0.784313725,1.74E-13,-27.63629431,56.38162952,-36.60193888,-58.23003102,68.30471649
0.2935,0.102,0.653,-0.385,0.163,-0.358,0.181,0.296973158,0.395964211,0.971056832,0.692937369,0.666542196,1.458470618,-28.83234546,-28.7381221,-38.34890392,-66.71738057,73.73339626,66.73550045
0.2987,0.102,0.653,-0.38,0.163,-0.351,0.188,0.296973158,0.395964211,0.476101568,0.494955264,1.359479565,1.458470618,57.94736097,28.7381221,-6.914544385,29.20199091,47.86546239,1.19953574
0.3038,0.105,0.657,-0.38,0.168,-0.344,0.196,0.882352941,0.68627451,0.882352941,0.980392157,1.176470588,1.470588235,28.55511136,28.46179401,39.82856596,47.59185227,-8.330368713,-8.42368607
0.3089,0.111,0.66,-0.371,0.173,-0.339,0.203,0.588235294,0.68627451,0.882352941,0.980392157,1.274509804,1.37254902,-86.50519031,-28.83506344,-86.50519031,-48.05843906,-38.44675125,-76.8935025
0.314,0.111,0.664,-0.371,0.178,-0.331,0.21,0,0.392156863,0,0.490196078,0.784313725,0.68627451,-31.94113888,-41.55282669,-43.62354366,-44.65890214,-73.49396557,-134.5636294
0.3191,0.111,0.664,-0.371,0.178,-0.331,0.21,0.262435678,0.262435678,0.437392796,0.524871355,0.524871355,0,53.95736339,23.22421183,80.7645185,58.04276172,-26.86694023,-5.669807694
0.3246,0.114,0.667,-0.366,0.184,-0.325,0.21,0.574025974,0.678787879,0.851948052,1.148051948,0.519480519,0.733333333,28.51351386,47.1661031,38.74567903,47.15128256,63.62043432,130.5681247
0.3296,0.117,0.671,-0.362,0.19,-0.325,0.217,0.588687783,0.784917044,0.87918552,1.083107089,1.131221719,1.373604827,-3.306623882,-2.692563872,-2.725253117,-24.23610559,73.16958592,54.07895901
0.3348,0.12,0.675,-0.357,0.195,-0.313,0.224,0.537752904,0.641565021,0.820815989,0.89625484,1.245745405,1.254756777,-12.55996855,-46.56840937,-4.240565633,-59.15630352,-24.04831452,-1.668335549
0.3409,0.123,0.678,-0.353,0.2,-0.313,0.231,0.441352828,0.221533008,0.844926894,0.369221681,0.769369369,1.396189632,-33.42802384,-12.69048443,-35.58632164,-26.15556832,21.97245918,-0.86859275
0.3459,0.125,0.678,-0.348,0.2,-0.306,0.239,0.201980198,0.388274122,0.504950495,0.485342652,1.289341875,1.293263444,-15.23061885,45.76566127,-45.28296233,59.78079629,41.5558249,-88.34709492
0.351,0.125,0.682,-0.348,0.205,-0.3,0.244,0.294117647,0.68627451,0.392156863,0.980392157,1.176470588,0.490196078,37.31900992,28.39022464,35.99169453,56.95436213,-68.17603519,-61.44325964
0.3561,0.128,0.685,-0.344,0.21,-0.294,0.244,0.582634099,0.677854413,0.872065779,1.066277146,0.593946316,0.666542196,0.282670053,-29.11139153,47.50668886,-38.62795,-67.09065,83.43840143
0.3613,0.131,0.689,-0.339,0.216,-0.294,0.251,0.285660941,0.380881255,0.872065779,0.571321882,0.494955264,1.359479565,-27.44073904,-36.86669813,-47.50668886,-55.16052416,48.33295517,57.57046756
0.3664,0.131,0.689,-0.335,0.216,-0.289,0.258,0.294117647,0.294117647,0.392156863,0.490196078,1.078431373,1.274509804,29.66415227,29.94051521,-37.43820596,30.4932411,9.145101025,-75.6121834
0.3715,0.134,0.692,-0.335,0.221,-0.283,0.264,0.588235294,0.68627451,0.490196078,0.882352941,0.588235294,0.588235294,28.28592668,9.984957242,47.41957408,-9.238418383,-49.71661672,-68.93999235
0.3766,0.137,0.696,-0.33,0.225,-0.283,0.264,0.582634099,0.395964211,0.875836518,0.395964211,0.571321882,0.571321882,-28.83234546,-38.1640812,-8.954842336,-38.72217335,54.88147808,45.45551899
0.3818,0.14,0.696,-0.326,0.225,-0.277,0.27,0.285660941,0.296973158,0.380881255,0.494955264,1.165268198,1.066277146,-27.44073904,29.11139153,-46.01361114,57.47986818,47.95968574,-9.897075847
0.3869,0.14,0.699,-0.326,0.23,-0.271,0.275,0.294117647,0.68627451,0.392156863,0.980392157,1.078431373,0.490196078,29.11501551,37.71097978,38.82002068,46.67662435,-65.71695439,-48.52502585
0.392,0.143,0.703,-0.322,0.235,-0.266,0.275,0.582634099,0.681625152,0.776845466,0.971056832,0.494955264,0.571321882,0.282670053,-38.1640812,47.50668886,-48.05390909,-57.75891426,64.58648325
0.3972,0.146,0.706,-0.318,0.24,-0.266,0.281,0.285660941,0.285660941,0.875836518,0.476101568,0.494955264,1.165268198,-37.14574421,-27.16169296,-28.74899403,-45.73456506,57.75891426,47.95968574
0.4023,0.146,0.706,-0.313,0.24,-0.261,0.287,0.196078431,0.392156863,0.490196078,0.490196078,1.078431373,1.078431373,29.66415227,39.27584008,-47.41957408,49.44025378,9.145101025,-66.18354117
0.4074,0.148,0.71,-0.313,0.245,-0.255,0.292,0.588235294,0.68627451,0.392156863,0.980392157,0.588235294,0.490196078,38.26729479,-9.33173574,28.10288109,0.466586787,-59.05194159,-59.05194159
0.4125,0.152,0.713,-0.309,0.25,-0.255,0.292,0.586404838,0.296973158,0.776845466,0.494955264,0.476101568,0.476101568,-37.88503512,-29.11139153,0.376893405,-57.47986818,36.02955989,45.73456506
0.4177,0.154,0.713,-0.305,0.25,-0.25,0.297,0.190440627,0.395964211,0.380881255,0.395964211,0.971056832,0.971056832,-28.27787727,37.70383637,-37.70383637,28.27787727,47.12979546,-2.84E-13
0.4228,0.154,0.717,-0.305,0.254,-0.245,0.302,0.285660941,0.681625152,0.380881255,0.776845466,0.971056832,0.494955264,37.70383637,18.85191818,47.12979546,47.12979546,-47.12979546,-47.12979546
0.428,0.157,0.72,-0.301,0.258,-0.24,0.302,0.582634099,0.582634099,0.875836518,0.875836518,0.476101568,0.494955264,-4.97E-14,-37.70383637,37.70383637,-28.27787727,-56.55575455,37.70383637
0.4331,0.16,0.723,-0.296,0.263,-0.24,0.307,0.296973158,0.296973158,0.780616205,0.494955264,0.380881255,0.875836518,-28.27787727,-18.85191818,-56.55575455,-37.70383637,37.70383637,37.70383637
0.4383,0.16,0.723,-0.293,0.263,-0.236,0.311,0.296973158,0.395964211,0.285660941,0.494955264,0.875836518,0.875836518,28.83234546,38.1640812,-26.88264688,48.05390909,8.954842336,-38.17495312
0.4434,0.163,0.727,-0.293,0.268,-0.231,0.316,0.588235294,0.68627451,0.490196078,0.980392157,0.490196078,0.490196078,18.67064974,-9.70500517,48.52502585,3.48E-13,-48.52502585,-48.52502585
0.4485,0.166,0.73,-0.288,0.273,-0.231,0.316,0.487413786,0.296973158,0.780616205,0.494955264,0.380881255,0.380881255,-38.25830455,-38.53735063,-18.38080143,-66.90582728,26.88264688,8.030728699
0.4537,0.168,0.73,-0.285,0.273,-0.227,0.32,0.190440627,0.296973158,0.285660941,0.296973158,0.776845466,0.57886336,-18.01477995,28.83234546,-36.58765205,19.68543244,48.14813244,-19.04036489
0.4588,0.168,0.733,-0.285,0.276,-0.223,0.322,0.294117647,0.588235294,0.392156863,0.68627451,0.882352941,0.196078431,38.99947714,28.55511136,48.88752789,57.3901748,-28.10288109,-18.30455857
0.4639,0.171,0.736,-0.281,0.28,-0.218,0.322,0.588235294,0.588235294,0.784313725,0.882352941,0.490196078,0.392156863,0.823858955,-28.01120448,36.37184721,-17.85027737,-60.05016386,55.59522284
0.469,0.174,0.739,-0.277,0.285,-0.218,0.326,0.302521008,0.302521008,0.763149704,0.504201681,0.26984127,0.763149704,-38.39852342,-20.77463787,-38.09210616,-48.23660304,4.457620342,19.07700924
0.4744,0.174,0.739,-0.273,0.285,-0.215,0.33,0.195936139,0.391872279,0.36338225,0.391872279,0.566440897,0.55931839,17.01713081,34.81705961,-45.21706366,25.39522989,0.244866745,-54.11702806
0.4796,0.176,0.743,-0.273,0.289,-0.212,0.332,0.468472827,0.664408966,0.272536688,0.755254529,0.293904209,0.195936139,26.6998932,17.7999288,26.6998932,26.6998932,17.7999288,-26.6998932
0.485,0.179,0.746,-0.27,0.293,-0.212,0.332,0.468472827,0.566440897,0.664408966,0.657286459,0.783744557,0.293904209,1.855609148,-7.313547603,36.91708205,-16.213512,81.13813259,37.1862744
0.4902,0.181,0.749,-0.266,0.296,-0.204,0.335,0.487413786,0.582634099,0.677854413,0.582634099,1.15772672,0.582634099,12.37205695,2.684455669,2.993970606,-5.965887291,-40.55822392,18.63836833
0.4953,0.184,0.752,-0.263,0.299,-0.2,0.338,0.594175888,0.594175888,0.695165987,0.594175888,0.388274122,0.493185789,-19.04564108,-28.28853699,1.680409078,-28.28853699,-94.29555395,-18.48557649
0.5003,0.187,0.755,-0.259,0.302,-0.2,0.34,0.302970297,0.302970297,0.695165987,0.302970297,0.194137061,0.396117259,-42.29408122,-34.03224035,-37.59508104,-25.77039948,-2.004398621,-28.33104086
0.5054,0.187,0.755,-0.256,0.302,-0.198,0.342,0.170226969,0.255340454,0.307861462,0.340453939,0.375467944,0.205240975,12.58097685,21.31536413,-31.01099185,38.7841387,1.139489081,-37.05659186
0.511,0.189,0.758,-0.256,0.306,-0.196,0.342,0.478088432,0.563201916,0.41048195,0.750935888,0.170226969,0,37.50648657,-1.410397024,37.03635423,-1.880529365,-14.81588493,12.71372174
0.5161,0.192,0.761,-0.252,0.31,-0.196,0.342,0.588235294,0.294117647,0.68627451,0.392156863,0.196078431,0.294117647,-18.03635143,-26.38081071,-11.40826497,-44.78610209,31.3695205,38.44675125
0.5212,0.195,0.761,-0.249,0.31,-0.194,0.345,0.294117647,0.294117647,0.294117647,0.294117647,0.490196078,0.392156863,-38.44675125,28.83506344,-38.44675125,19.22337562,28.83506344,-19.22337562
0.5263,0.195,0.764,-0.249,0.313,-0.191,0.346,0.196078431,0.588235294,0.294117647,0.588235294,0.490196078,0.098039216,18.58092151,28.28592668,37.62125155,37.62125155,-28.64842872,-29.11142638
0.5314,0.197,0.767,-0.246,0.316,-0.189,0.346,0.483643046,0.582634099,0.677854413,0.677854413,0.197982105,0.095220314,9.614405794,-28.83234546,37.98650642,-19.40638636,-19.50060972,-0.279046078
0.5366,0.2,0.77,-0.242,0.32,-0.189,0.347,0.285660941,0.285660941,0.677854413,0.380881255,0.296973158,0.095220314,-18.01477995,-27.44073904,-37.98650642,-46.5717033,9.143289038,9.984051248
0.5417,0.2,0.77,-0.239,0.32,-0.186,0.347,0.294117647,0.294117647,0.294117647,0.196078431,0.294117647,0.196078431,20.05246445,29.66415227,-37.62125155,10.71713958,-29.11501551,9.888050755
0.5468,0.203,0.773,-0.239,0.322,-0.186,0.349,0.490196078,0.588235294,0.294117647,0.490196078,0,0.196078431,19.22337562,0,28.83506344,9.611687812,-9.611687812,-19.22337562
0.5519,0.205,0.776,-0.236,0.325,-0.186,0.349,0.490196078,0.294117647,0.588235294,0.294117647,0.196078431,0,-19.22337562,-28.83506344,2.13E-13,-19.22337562,19.22337562,-19.22337562
0.557,0.208,0.776,-0.233,0.325,-0.184,0.349,0.294117647,0.294117647,0.294117647,0.294117647,0.196078431,0,-29.38778932,18.95060181,-29.66415227,18.95060181,-0.552725886,0
0.5621,0.208,0.779,-0.233,0.328,-0.184,0.349,0.190440627,0.487413786,0.285660941,0.487413786,0.190440627,0,18.01477995,19.13458824,27.44073904,19.13458824,-0.558092157,0
0.5673,0.21,0.781,-0.23,0.33,-0.182,0.349,0.487413786,0.487413786,0.582634099,0.487413786,0.190440627,0,9.143289038,-19.13458824,28.83234546,-19.13458824,-18.85191818,0
0.5724,0.213,0.784,-0.227,0.333,-0.182,0.349,0.294117647,0.294117647,0.588235294,0.294117647,0,0,-29.11501551,-19.77969064,-28.00597461,-29.11501551,-18.67064974,-9.335324869
0.5775,0.213,0.784,-0.224,0.333,-0.182,0.349,0.190440627,0.285660941,0.296973158,0.190440627,0,-0.095220314,18.01477995,27.44073904,-28.83234546,8.588820856,0,-9.425959091
0.5827,0.215,0.787,-0.224,0.335,-0.182,0.348,0.487413786,0.582634099,0.296973158,0.388422733,0,-0.095220314,28.27787727,-2.41E-12,18.85191818,8.53E-14,0,2.84E-14
0.5878,0.218,0.79,-0.221,0.337,-0.182,0.348,0.487413786,0.296973158,0.487413786,0.197982105,0,-0.095220314,-28.27787727,-28.27787727,-9.425959091,-18.85191818,0,2.49E-14
0.593,0.22,0.79,-0.219,0.337,-0.182,0.347,0.190440627,0.296973158,0.190440627,0.197982105,0,-0.095220314,-18.01477995,19.12734029,-18.01477995,19.22156364,-9.70500517,9.425959091
0.5981,0.22,0.793,-0.219,0.339,-0.182,0.347,0.294117647,0.490196078,0.294117647,0.392156863,-0.098039216,0,29.38778932,18.94342355,29.38778932,9.425053098,-9.611687812,-9.888050755
0.6032,0.223,0.795,-0.216,0.341,-0.183,0.347,0.490196078,0.490196078,0.490196078,0.294117647,-0.098039216,-0.196078431,-9.611687812,-19.22337562,19.22337562,-28.83506344,9.611687812,-48.05843906
0.6083,0.225,0.798,-0.214,0.342,-0.183,0.345,0.196078431,0.294117647,0.490196078,0.098039216,0,-0.490196078,-19.22337562,-19.22337562,-19.22337562,-1.39E-12,0,-19.22337562
0.6134,0.225,0.798,-0.211,0.342,-0.183,0.342,0.294117647,0.294117647,0.294117647,0.294117647,-0.098039216,-0.392156863,28.56228962,18.95060181,-29.38778932,19.5033277,-9.70500517,38.35343389
0.6185,0.228,0.801,-0.211,0.345,-0.184,0.341,0.487413786,0.487413786,0.190440627,0.296973158,-0.098991053,-0.098991053,19.13458824,-9.143289038,18.01477995,-27.99520722,9.33173574,29.02079216
0.6237,0.23,0.803,-0.209,0.345,-0.184,0.341,0.487413786,0.190440627,0.487413786,-7.11E-15,0,-0.098991053,-18.85191818,-18.85191818,9.425959091,-9.425959091,-18.85191818,-37.70383637
0.6288,0.233,0.803,-0.206,0.345,-0.184,0.34,0.296973158,0.285660941,0.296973158,0.190440627,-0.285660941,-0.479872307,-28.27787727,28.27787727,-28.27787727,18.85191818,-28.27787727,-28.27787727
0.634,0.233,0.806,-0.206,0.347,-0.187,0.336,0.197982105,0.483643046,0.197982105,0.190440627,-0.285660941,-0.380881255,8.143550929,16.56902438,8.143550929,-10.42644474,28.27787727,30.27884856
0.6391,0.235,0.808,-0.204,0.347,-0.187,0.336,0.375467944,0.460581429,0.375467944,0.085113485,0,-0.170226969,17.86641407,-2.640210589,17.86641407,-10.73506966,12.34046579,-3.991159512
0.6447,0.237,0.811,-0.202,0.348,-0.187,0.334,0.371387871,0.457366707,0.371387871,0.085978836,-0.199430199,-0.471102971,9.927311346,1.428325044,0.609817752,-8.498986303,-35.25417047,-26.56578951
0.6499,0.239,0.813,-0.2,0.348,-0.189,0.331,0.474462644,0.474462644,0.381021494,0,-0.381021494,-0.478091091,9.74710571,-16.22923092,0.592856613,9.284474704,-17.28471854,-0.080966787
0.6552,0.242,0.816,-0.198,0.348,-0.191,0.329,0.471698113,0.283018868,0.377358491,0.188679245,-0.377358491,-0.471698113,-27.30300434,-25.90693149,-18.48780151,8.030774815,-9.79274148,-28.21773889
0.6605,0.244,0.816,-0.196,0.35,-0.193,0.326,0.185050798,0.19984917,0.185050798,0.085126213,-0.484824554,-0.777199123,-25.98358079,11.14782555,-26.7696199,-27.97912705,-10.2020683,-0.063502287
0.6656,0.244,0.818,-0.196,0.349,-0.196,0.321,0.190440627,0.388422733,0.095220314,-0.098991053,-0.487413786,-0.494955264,19.02292615,27.46035796,9.508075801,-17.95580226,27.843784,47.60201409
0.6708,0.246,0.82,-0.195,0.349,-0.198,0.321,0.384615385,0.480769231,0.288461538,-0.096153846,-0.192307692,-0.288461538,29.22871912,-10.1555099,28.58059694,0.454093857,17.45494544,-28.62058536
0.676,0.248,0.823,-0.193,0.348,-0.198,0.318,0.494419306,0.28280543,0.392458522,-0.094268477,-0.305882353,-0.792609351,-8.872327211,-28.27343375,-9.419738426,9.789418726,-49.15326149,-47.52524632
0.681,0.251,0.823,-0.191,0.348,-0.201,0.313,0.305882353,0.188536953,0.203921569,7.11E-15,-0.682956259,-0.792609351,-29.39496758,9.231240125,-29.11501551,9.611687812,-37.96580795,47.78925438
