time_s,tau_cmd_j1,tau_cmd_j2,tau_cmd_j3,tau_cmd_j4,tau_cmd_j5,tau_cmd_j6,tau_meas_j1,tau_meas_j2,tau_meas_j3,tau_meas_j4,tau_meas_j5,tau_meas_j6
0.005609380081295967,-8.673617379884035e-19,1.3810624140004613,-2.378190513161967,-0.31263837501974695,-2.089822965642127,-0.04264202652714017,0.0,0.0189,0.0,0.000383376,0.0095844,0.0
0.013942239806056023,-8.673617379884035e-19,1.3810624140004613,-2.378190513161967,-0.31263837501974695,-2.089822965642127,-0.04264202652714017,-0.007087499999999999,0.0,0.004725,0.000383376,-0.004600511999999999,0.032970336
0.023925084620714188,-8.673617379884035e-19,1.3810624140004613,-2.378190513161967,-0.31263837501974695,-2.089822965642127,-0.04264202652714017,0.04725,0.5929875,-0.7938,-0.023769312,-0.001533504,0.0023002559999999997
0.03408679738640785,2.168404344971009e-17,1.3809565381230768,-2.3779593548149673,-0.309371945938939,-2.0960723875552962,-0.042659277302510845,0.0543375,0.704025,-1.308825,-0.028369824,-0.35653968,0.005367264
0.04515933804214001,7.806255641895632e-18,1.3792155362294494,-2.3786667019088936,-0.3062143847273465,-2.0993576453821374,-0.04267431672837094,0.05197499999999999,1.8781875,-3.1114125,-0.047538624,-0.4566008159999999,0.003067008
0.0545522291213274,-2.862293735361732e-17,1.3778307657094362,-2.379343579245228,-0.3026759107651339,-2.1018693179854715,-0.04249081762549492,0.06851249999999999,1.5214499999999997,-2.461725,-0.0191688,-0.40867881599999994,0.0065173919999999995
0.06481178849935532,-4.597017211338539e-17,1.3773507106291665,-2.379464051794698,-0.3007241684440984,-2.102393858671605,-0.04210570856219155,0.07087500000000001,1.33245,-1.9726874999999997,-0.013034783999999999,-0.369574464,0.007284143999999999
0.07380436360836029,7.806255641895632e-18,1.3776110634735756,-2.379203698950288,-0.30292003568178505,-2.101208356791915,-0.042114863573346206,0.0756,1.3442625,-2.2278374999999997,-0.046388496,-0.383376,0.01150128
0.08359249494969845,3.9898639947466563e-17,1.3763082041128307,-2.380143218965784,-0.29970465540837365,-2.1037415454801383,-0.04203546097681699,0.061425,1.4765625,-2.48535,-0.059039904,-0.40446168,0.017251919999999997
0.09564661793410778,2.168404344971009e-17,1.3763026687157536,-2.3801487543628608,-0.29887733374266406,-2.1043706392462282,-0.04193912869003908,0.06614999999999999,1.46475,-2.12625,-0.030670079999999995,-0.395260656,0.014951664
0.10363650880753994,1.3877787807814457e-17,1.3770382180200498,-2.3797765444038137,-0.29781800754847426,-2.1056704799194406,-0.04174370629201231,0.0637875,1.3489875,-2.1475125,-0.029519952,-0.387593136,0.014184912
0.11372072994709015,-8.673617379884035e-19,1.3777830120926269,-2.379391332862037,-0.29841354693185,-2.105718383930784,-0.04174104329581291,0.061425,1.299375,-2.2302,-0.032970336,-0.39104352,0.011884656
0.12417330220341682,-6.158268339717665e-17,1.3775417218639738,-2.37963262309069,-0.29927348350455624,-2.1044022011004673,-0.04183730453492827,0.042525,1.091475,-2.2585499999999996,-0.037187472,-0.3929604,0.0095844
0.1349942833185196,-4.336808689942018e-18,1.3776805062341313,-2.379493838720532,-0.29989883369462844,-2.1037565472378694,-0.041834484225352984,0.0543375,1.337175,-2.29635,-0.039871104,-0.387593136,0.013034783999999999
0.1450723111629486,-5.204170427930421e-18,1.3774419238115634,-2.3797324211431006,-0.3007604067899935,-2.102434187851429,-0.041930669902016444,0.04725,1.3159125,-2.055375,-0.0383376,-0.38145912,0.014568287999999999
0.15526761300861835,6.071532165918825e-18,1.3773027071086643,-2.3798716378459996,-0.30013297702412667,-2.1030817749464568,-0.04193350049635716,0.07087500000000001,1.3017375,-2.2491,-0.039871104,-0.39602740799999997,0.016868544
0.16783862002193928,-3.122502256758253e-17,1.3772001061892007,-2.3799742387654628,-0.30078806928115287,-2.101735956175025,-0.04193044517506601,0.080325,1.3111875,-1.9325249999999998,-0.033353711999999994,-0.372258096,0.008050896
0.17796590365469456,2.6020852139652106e-17,1.3771011645861337,-2.38007318036853,-0.30144271340900886,-2.100381547456329,-0.04192731398244428,0.0637875,1.3442625,-1.9915874999999998,-0.035653967999999994,-0.388359888,0.018785424000000002
0.18569321744143963,-1.1275702593849246e-17,1.3768206110127945,-2.3803537339418694,-0.3001878864311007,-2.1016875970293176,-0.04193303206519562,0.0496125,1.337175,-2.2467374999999996,-0.041021232,-0.383376,0.018785424000000002
0.19649585708975792,-1.3877787807814457e-17,1.3768152906036786,-2.3803590543509854,-0.2991631586620868,-2.1023086131507047,-0.041649659603175654,0.07796249999999999,1.3348125,-2.2089375,-0.035653967999999994,-0.389893392,0.009201023999999999
