time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,excited_joint,freq_hz,amp_deg
0.0000,0.000000,0.523599,-0.523599,0.000000,0.523599,0.000000,0.000000,0.530000,-0.531000,0.000000,0.515000,0.000000,-0.001000,0.008000,-0.004000,-0.021000,0.000000,-0.003000,-0.015356,0.244519,-1.220231,-0.099678,-1.017863,-0.005751,single_joint_sine,5,0.5,30.0
0.0000,0.000000,0.523599,-0.523599,0.000000,0.523604,0.000000,0.000000,0.530000,-0.531000,0.000000,0.515000,0.000000,-0.001000,0.000000,-0.002000,-0.021000,0.000000,0.036000,-0.015356,0.245700,-1.215506,-0.099678,-1.017863,-0.037379,single_joint_sine,5,0.5,30.0
0.0051,0.000000,0.523599,-0.523599,0.000000,0.532048,0.000000,0.000000,0.530000,-0.531000,0.000000,0.515000,0.000000,0.000000,-0.004000,0.000000,0.015000,0.017000,-0.005000,-0.016537,0.269325,-1.224956,-0.103512,-1.079203,-0.001917,single_joint_sine,5,0.5,30.0
0.0102,0.000000,0.523599,-0.523599,0.000000,0.540380,0.000000,0.000000,0.530000,-0.531000,0.000000,0.515000,0.000000,0.007000,-0.004000,0.002000,-0.015000,0.019000,-0.005000,-0.034256,0.269325,-1.222594,-0.092969,-1.008279,-0.001917,single_joint_sine,5,0.5,30.0
0.0153,0.000000,0.523599,-0.523599,0.000000,0.548735,0.000000,0.000000,0.530000,-0.531000,0.000000,0.515000,0.000000,0.007000,0.001000,0.002000,-0.007000,0.019000,-0.032000,-0.030713,0.252787,-1.222594,-0.109262,-1.008279,-0.004792,single_joint_sine,5,0.5,30.0
0.0204,0.000000,0.523599,-0.523599,0.000000,0.557058,0.000000,0.000000,0.530000,-0.531000,0.000000,0.515000,0.000000,0.007000,0.000000,0.001000,-0.007000,-0.003000,-0.032000,-0.030713,0.272869,-1.222594,-0.109262,-0.991027,0.000000,single_joint_sine,5,0.5,30.0
0.0255,0.000000,0.523599,-0.523599,0.000000,0.565481,0.000000,0.000000,0.530000,-0.531000,0.000000,0.515000,0.000000,0.006000,0.000000,0.000000,0.007000,-0.011000,-0.032000,-0.034256,0.272869,-1.223775,-0.108304,-0.907643,0.000000,single_joint_sine,5,0.5,30.0
0.0306,0.000000,0.523599,-0.523599,0.000000,0.573899,0.000000,0.000000,0.530000,-0.531000,0.000000,0.515000,0.000000,0.008000,-0.002000,0.000000,-0.007000,0.088000,-0.028000,-0.033075,0.261056,-1.223775,-0.108304,-0.899975,-0.015335,single_joint_sine,5,0.5,30.0
0.0357,0.000000,0.523599,-0.523599,0.000000,0.582184,0.000000,0.000000,0.530000,-0.531000,0.000000,0.515000,0.000000,0.008000,0.005000,0.002000,-0.007000,0.088000,-0.001000,-0.033075,0.242156,-1.230862,-0.108304,-0.899975,-0.037379,single_joint_sine,5,0.5,30.0
0.0408,0.000000,0.523599,-0.523599,0.000000,0.590550,0.000000,0.000000,0.530000,-0.531000,0.000000,0.516000,0.000000,0.000000,0.006000,0.001000,0.009000,0.113000,0.000000,-0.008269,0.252787,-1.224956,-0.113096,-0.893266,-0.024919,single_joint_sine,5,0.5,30.0
0.0459,0.000000,0.523599,-0.523599,0.000000,0.598904,0.000000,0.000000,0.530000,-0.531000,0.000000,0.517000,0.000000,-0.002000,0.006000,0.000000,0.001000,0.070000,0.000000,-0.009450,0.252787,-1.211962,-0.100636,-0.814674,-0.024919,single_joint_sine,5,0.5,30.0
0.0511,0.000000,0.523599,-0.523599,0.000000,0.607234,0.000000,0.000000,0.530000,-0.531000,0.000000,0.517000,0.000000,-0.006000,-0.004000,0.000000,0.007000,0.070000,0.047000,-0.015356,0.275231,-1.211962,-0.111179,-0.814674,-0.028753,single_joint_sine,5,0.5,30.0
0.0562,0.000000,0.523599,-0.523599,0.000000,0.615598,0.000000,0.000000,0.530000,-0.531000,0.000000,0.518000,0.000000,-0.006000,-0.006000,0.000000,0.007000,0.201000,-0.049000,-0.015356,0.257512,-1.222594,-0.111179,-0.785921,0.015335,single_joint_sine,5,0.5,30.0
0.0613,0.000000,0.523599,-0.523599,0.000000,0.623789,0.000000,0.000000,0.530000,-0.531000,0.000000,0.520000,0.000000,0.000000,-0.006000,0.000000,0.000000,0.209000,-0.049000,-0.022444,0.257512,-1.223775,-0.096802,-0.776336,0.015335,single_joint_sine,5,0.5,30.0
0.0664,0.000000,0.523599,-0.523599,0.000000,0.632100,0.000000,0.000000,0.530000,-0.531000,0.000000,0.521000,0.000000,-0.004000,0.002000,0.000000,-0.005000,0.233000,-0.017000,-0.014175,0.270506,-1.223775,-0.102553,-0.731290,0.012460,single_joint_sine,5,0.5,30.0
0.0716,0.000000,0.523599,-0.523599,0.000000,0.640383,0.000000,0.000000,0.530000,-0.531000,0.000000,0.521000,0.000000,-0.004000,0.002000,-0.002000,-0.005000,0.233000,0.001000,-0.014175,0.261056,-1.209600,-0.102553,-0.731290,-0.008626,single_joint_sine,5,0.5,30.0
0.0769,0.000000,0.523599,-0.523599,0.000000,0.648792,0.000000,0.000000,0.530000,-0.531000,0.000000,0.523000,0.000000,-0.006000,0.009000,0.000000,-0.005000,0.147000,-0.044000,-0.015356,0.269325,-1.221413,-0.103512,-0.746625,-0.004792,single_joint_sine,5,0.5,30.0
0.0821,0.000000,0.523599,-0.523599,0.000000,0.657105,0.000000,0.000000,0.530000,-0.531000,0.000000,0.526000,0.000000,-0.007000,0.009000,0.001000,0.005000,0.199000,-0.044000,-0.003544,0.269325,-1.211962,-0.105428,-0.759084,-0.004792,single_joint_sine,5,0.5,30.0
0.0875,0.000000,0.523599,-0.523599,0.000000,0.665768,0.000000,0.000000,0.530000,-0.531000,0.000000,0.526000,0.000000,-0.003000,0.000000,0.001000,0.000000,0.199000,-0.003000,-0.034256,0.296494,-1.211962,-0.120763,-0.759084,-0.029712,single_joint_sine,5,0.5,30.0
0.0926,0.000000,0.523599,-0.523599,0.000000,0.673758,0.000000,0.000000,0.530000,-0.531000,0.000000,0.529000,0.000000,-0.003000,-0.017000,0.000000,0.000000,0.339000,-0.042000,-0.034256,0.317756,-1.219050,-0.120763,-0.794547,-0.004792,single_joint_sine,5,0.5,30.0
0.0978,0.000000,0.523599,-0.523599,0.000000,0.682003,0.000000,0.000000,0.530000,-0.531000,0.000000,0.532000,0.000000,0.000000,-0.010000,0.000000,-0.011000,0.584000,-0.042000,-0.021263,0.291769,-1.210781,-0.093927,-0.866430,-0.004792,single_joint_sine,5,0.5,30.0
0.1030,0.000000,0.523599,-0.523599,0.000000,0.690145,0.000000,0.000000,0.530000,-0.531000,0.000000,0.536000,0.000000,0.000000,0.005000,-0.001000,0.019000,0.561000,-0.007000,-0.021263,0.268144,-1.208419,-0.112137,-0.931604,-0.019169,single_joint_sine,5,0.5,30.0
0.1083,0.000000,0.523599,-0.523599,0.000000,0.698365,0.000000,0.000000,0.530000,-0.531000,0.000000,0.538000,0.000000,0.000000,0.008000,-0.002000,-0.011000,0.318000,-0.130000,-0.034256,0.277594,-1.222594,-0.103512,-0.839593,0.058465,single_joint_sine,5,0.5,30.0
0.1134,0.000000,0.523599,-0.523599,0.000000,0.706277,0.000000,0.000000,0.530000,-0.531000,0.000000,0.542000,0.000000,-0.003000,0.008000,0.005000,-0.009000,0.448000,-0.130000,-0.001181,0.277594,-1.228500,-0.097761,-0.757168,0.058465,single_joint_sine,5,0.5,30.0
0.1186,0.000000,0.523599,-0.523599,0.000000,0.714163,0.000000,0.000000,0.530000,-0.531000,0.000000,0.542000,0.000000,0.000000,-0.002000,0.005000,0.047000,0.448000,0.015000,-0.025987,0.291769,-1.228500,-0.116930,-0.757168,-0.051756,single_joint_sine,5,0.5,30.0
0.1237,0.000000,0.523599,-0.523599,0.000000,0.721990,0.000000,0.000000,0.530000,-0.531000,0.000000,0.546000,0.000000,0.000000,-0.011000,0.000000,0.047000,0.611000,0.034000,-0.025987,0.288225,-1.219050,-0.116930,-0.876014,-0.016293,single_joint_sine,5,0.5,30.0
0.1288,0.000000,0.523599,-0.523599,0.000000,0.729767,0.000000,0.000000,0.530000,-0.531000,0.000000,0.550000,0.000000,0.000000,-0.011000,0.000000,-0.032000,0.588000,0.034000,-0.037800,0.288225,-1.216687,-0.089135,-0.781129,-0.016293,single_joint_sine,5,0.5,30.0
0.1339,0.000000,0.523599,-0.523599,0.000000,0.737489,0.000000,0.000000,0.530000,-0.531000,0.000000,0.554000,0.000000,0.007000,-0.003000,0.000000,0.005000,0.523000,0.030000,-0.015356,0.272869,-1.216687,-0.108304,-0.870264,-0.015335,single_joint_sine,5,0.5,30.0
0.1391,0.000000,0.523599,-0.523599,0.000000,0.745142,0.000000,0.000000,0.530000,-0.531000,0.000000,0.554000,0.000000,0.007000,0.000000,0.000000,0.005000,0.523000,0.019000,-0.015356,0.264600,-1.227319,-0.108304,-0.870264,-0.013418,single_joint_sine,5,0.5,30.0
0.1442,0.000000,0.523599,-0.523599,0.000000,0.752753,0.000000,0.000000,0.530000,-0.531000,0.000000,0.559000,0.000000,0.003000,-0.001000,0.000000,0.007000,0.690000,0.030000,-0.018900,0.265781,-1.216687,-0.095844,-0.888474,-0.000958,single_joint_sine,5,0.5,30.0
0.1493,0.000000,0.523599,-0.523599,0.000000,0.760303,0.000000,0.000000,0.530000,-0.531000,0.000000,0.564000,0.000000,0.002000,-0.001000,0.000000,-0.005000,0.790000,0.030000,-0.027169,0.265781,-1.217869,-0.095844,-0.843427,-0.000958,single_joint_sine,5,0.5,30.0
0.1545,0.000000,0.523599,-0.523599,0.000000,0.767815,0.000000,0.000000,0.530000,-0.531000,0.000000,0.569000,0.000000,0.003000,0.000000,0.000000,0.011000,0.799000,-0.021000,-0.025987,0.284681,-1.217869,-0.105428,-0.800297,-0.011501,single_joint_sine,5,0.5,30.0
0.1596,0.000000,0.523599,-0.523599,0.000000,0.775244,0.000000,0.000000,0.530000,-0.531000,0.000000,0.569000,0.000000,0.003000,0.004000,0.001000,0.011000,0.799000,0.038000,-0.025987,0.291769,-1.209600,-0.105428,-0.800297,-0.022044,single_joint_sine,5,0.5,30.0
0.1647,0.000000,0.523599,-0.523599,0.000000,0.782606,0.000000,0.000000,0.530000,-0.531000,0.000000,0.574000,0.000000,-0.001000,0.004000,0.000000,-0.009000,0.855000,0.038000,-0.015356,0.291769,-1.216687,-0.110221,-0.823300,-0.022044,single_joint_sine,5,0.5,30.0
0.1698,0.000000,0.523599,-0.523599,0.000000,0.789902,0.000000,0.000000,0.530000,-0.531000,0.000000,0.580000,0.000000,-0.008000,-0.004000,0.000000,-0.011000,0.814000,0.026000,0.000000,0.301219,-1.216687,-0.101595,-0.863554,0.000000,single_joint_sine,5,0.5,30.0
0.1750,0.000000,0.523599,-0.523599,0.000000,0.797125,0.000000,0.000000,0.530000,-0.531000,0.000000,0.580000,0.000000,-0.008000,-0.002000,0.000000,-0.011000,0.814000,0.001000,0.000000,0.285862,-1.208419,-0.101595,-0.863554,-0.010543,single_joint_sine,5,0.5,30.0
0.1801,0.000000,0.523599,-0.523599,0.000000,0.804277,0.000000,0.000000,0.530000,-0.531000,0.000000,0.586000,0.000000,-0.001000,0.003000,0.000000,-0.001000,0.809000,-0.040000,-0.042525,0.294131,-1.222594,-0.099678,-0.832884,0.000958,single_joint_sine,5,0.5,30.0
0.1852,0.000000,0.523599,-0.523599,0.000000,0.811354,0.000000,0.000000,0.530000,-0.531000,0.000000,0.592000,0.000000,0.001000,0.003000,0.002000,0.005000,0.878000,-0.040000,-0.021263,0.294131,-1.217869,-0.107345,-0.801256,0.000958,single_joint_sine,5,0.5,30.0
0.1903,0.000000,0.523599,-0.523599,0.000000,0.818358,0.000000,0.000000,0.530000,-0.531000,0.000000,0.597000,0.000000,0.003000,0.000000,0.002000,-0.005000,0.799000,0.003000,-0.017719,0.295313,-1.217869,-0.102553,-0.775378,0.000958,single_joint_sine,5,0.5,30.0
0.1955,0.000000,0.523599,-0.523599,0.000000,0.825317,0.000000,0.000000,0.530000,-0.531000,0.000000,0.597000,0.000000,0.003000,-0.007000,0.000000,-0.005000,0.799000,0.019000,-0.017719,0.302400,-1.219050,-0.102553,-0.775378,-0.018210,single_joint_sine,5,0.5,30.0
0.2006,0.000000,0.523599,-0.523599,0.000000,0.832102,0.000000,0.000000,0.530000,-0.531000,0.000000,0.604000,0.000000,-0.007000,-0.007000,0.000000,-0.011000,1.023000,0.019000,-0.007087,0.302400,-1.219050,-0.103512,-0.794547,-0.018210,single_joint_sine,5,0.5,30.0
0.2057,0.000000,0.523599,-0.523599,0.000000,0.838872,0.000000,0.000000,0.530000,-0.531000,0.000000,0.611000,0.000000,-0.009000,-0.005000,0.000000,-0.001000,1.037000,-0.034000,-0.003544,0.281137,-1.219050,-0.098719,-0.779212,0.017252,single_joint_sine,5,0.5,30.0
0.2108,0.000000,0.523599,-0.523599,0.000000,0.845592,0.000000,0.000000,0.530000,-0.531000,0.000000,0.611000,0.000000,-0.009000,0.007000,0.000000,-0.001000,1.037000,0.015000,-0.003544,0.250425,-1.210781,-0.098719,-0.779212,-0.012460,single_joint_sine,5,0.5,30.0
0.2160,0.000000,0.523599,-0.523599,0.000000,0.852197,0.000000,0.000000,0.530000,-0.531000,0.000000,0.618000,0.000000,0.000000,0.025000,0.001000,0.017000,1.006000,-0.005000,-0.009450,0.248062,-1.213144,-0.104470,-0.785921,-0.022044,single_joint_sine,5,0.5,30.0
0.2210,0.000000,0.523599,-0.523599,0.000000,0.858645,0.000000,0.000000,0.530000,-0.531000,0.000000,0.625000,0.000000,0.000000,0.025000,0.002000,-0.017000,1.037000,-0.005000,-0.027169,0.248062,-1.215506,-0.094886,-0.764835,-0.022044,single_joint_sine,5,0.5,30.0
0.2262,0.000000,0.523599,-0.523599,0.000000,0.865086,0.000000,0.000000,0.530000,-0.531000,0.000000,0.632000,0.000000,-0.003000,0.009000,0.002000,0.009000,1.102000,-0.007000,-0.020081,0.258694,-1.215506,-0.109262,-0.761960,-0.020127,single_joint_sine,5,0.5,30.0
0.2313,0.000000,0.523599,-0.523599,0.000000,0.871416,0.000000,0.000000,0.530000,-0.531000,0.000000,0.632000,0.000000,-0.003000,-0.004000,0.000000,0.009000,1.102000,-0.019000,-0.020081,0.298856,-1.208419,-0.109262,-0.761960,-0.002875,single_joint_sine,5,0.5,30.0
