time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,excited_joint,freq_hz,amp_deg
0.0000,0.000000,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.000000,0.000000,0.000000,0.034000,-0.017000,-0.088000,-0.015356,1.006425,-0.903656,-0.071883,-1.035115,-0.039296,single_joint_sine,1,0.5,30.0
0.0022,0.003613,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.001000,-0.001000,0.002000,0.034000,-0.003000,0.042000,-0.012994,1.005244,-0.909562,-0.071883,-1.049492,-0.079551,single_joint_sine,1,0.5,30.0
0.0043,0.007016,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.001000,-0.001000,0.002000,0.034000,-0.003000,0.042000,-0.012994,1.005244,-0.909562,-0.071883,-1.049492,-0.079551,single_joint_sine,1,0.5,30.0
0.0069,0.011310,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.001000,0.000000,0.002000,-0.007000,0.019000,0.042000,-0.012994,1.008787,-0.909562,-0.068049,-1.051409,-0.079551,single_joint_sine,1,0.5,30.0
0.0089,0.014696,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.001000,0.000000,0.002000,-0.007000,0.019000,0.042000,-0.012994,1.008787,-0.909562,-0.068049,-1.051409,-0.079551,single_joint_sine,1,0.5,30.0
0.0111,0.018204,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.004000,-0.007000,0.019000,0.042000,-0.017719,1.014694,-0.898931,-0.068049,-1.051409,-0.079551,single_joint_sine,1,0.5,30.0
0.0131,0.021590,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.004000,-0.015000,-0.007000,-0.019000,-0.017719,1.014694,-0.898931,-0.069966,-1.037991,0.046005,single_joint_sine,1,0.5,30.0
0.0154,0.025325,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.000000,0.000000,-0.004000,-0.015000,-0.007000,-0.019000,-0.017719,1.014694,-0.898931,-0.069966,-1.037991,0.046005,single_joint_sine,1,0.5,30.0
0.0174,0.028676,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.015000,0.000000,-0.002000,-0.015000,-0.007000,0.138000,0.076781,1.014694,-0.903656,-0.069966,-1.037991,-0.037379,single_joint_sine,1,0.5,30.0
0.0195,0.032062,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.015000,0.000000,-0.002000,-0.015000,-0.007000,0.138000,0.076781,1.014694,-0.903656,-0.069966,-1.037991,-0.037379,single_joint_sine,1,0.5,30.0
0.0216,0.035500,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.015000,0.000000,0.002000,-0.044000,-0.007000,0.138000,0.076781,1.014694,-0.919012,-0.043130,-1.037991,-0.037379,single_joint_sine,1,0.5,30.0
0.0237,0.038886,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.015000,0.000000,0.002000,-0.044000,0.009000,0.069000,0.076781,1.014694,-0.919012,-0.043130,-1.044700,-0.023961,single_joint_sine,1,0.5,30.0
0.0264,0.043441,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.060000,0.000000,0.002000,-0.003000,0.021000,0.069000,0.116944,1.021781,-0.919012,-0.084343,-1.057159,-0.023961,single_joint_sine,1,0.5,30.0
0.0285,0.046827,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.060000,0.000000,0.002000,-0.003000,0.021000,0.069000,0.116944,1.021781,-0.919012,-0.084343,-1.057159,-0.023961,single_joint_sine,1,0.5,30.0
0.0307,0.050388,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.060000,0.000000,0.002000,-0.003000,0.021000,0.069000,0.116944,1.021781,-0.919012,-0.084343,-1.057159,-0.023961,single_joint_sine,1,0.5,30.0
0.0328,0.053774,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.092000,0.000000,-0.001000,0.023000,0.021000,0.023000,0.276412,1.021781,-0.902475,-0.076675,-1.057159,-0.059423,single_joint_sine,1,0.5,30.0
0.0348,0.057160,0.000000,-0.523599,0.000000,0.000000,0.000000,0.000000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.092000,0.000000,-0.001000,0.023000,0.021000,0.023000,0.276412,1.021781,-0.902475,-0.076675,-1.057159,-0.059423,single_joint_sine,1,0.5,30.0
0.0369,0.060528,0.000000,-0.523599,0.000000,0.000000,0.000000,0.001000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.141000,0.000000,0.000000,0.023000,0.021000,0.023000,0.101587,1.014694,-0.911925,-0.076675,-1.057159,-0.059423,single_joint_sine,1,0.5,30.0
0.0389,0.063897,0.000000,-0.523599,0.000000,0.000000,0.000000,0.001000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.141000,0.000000,0.000000,0.023000,0.001000,0.046000,0.101587,1.014694,-0.911925,-0.076675,-1.056201,-0.045047,single_joint_sine,1,0.5,30.0
0.0416,0.068225,0.000000,-0.523599,0.000000,0.000000,0.000000,0.001000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.141000,0.000000,0.000000,-0.009000,-0.005000,0.046000,0.101587,1.002881,-0.911925,-0.036421,-1.039907,-0.045047,single_joint_sine,1,0.5,30.0
0.0437,0.071593,0.000000,-0.523599,0.000000,0.000000,0.000000,0.001000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.141000,0.000000,0.000000,-0.009000,-0.005000,0.046000,0.101587,1.002881,-0.911925,-0.036421,-1.039907,-0.045047,single_joint_sine,1,0.5,30.0
0.0458,0.074997,0.000000,-0.523599,0.000000,0.000000,0.000000,0.002000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.123000,0.000000,0.000000,-0.009000,-0.005000,0.046000,0.258694,1.002881,-0.911925,-0.036421,-1.039907,-0.045047,single_joint_sine,1,0.5,30.0
0.0478,0.078365,0.000000,-0.523599,0.000000,0.000000,0.000000,0.002000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.123000,0.000000,-0.001000,0.005000,0.044000,0.034000,0.258694,1.013513,-0.911925,-0.079551,-1.041824,-0.016293,single_joint_sine,1,0.5,30.0
0.0499,0.081734,0.000000,-0.523599,0.000000,0.000000,0.000000,0.002000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.123000,0.000000,-0.001000,0.005000,0.044000,0.034000,0.258694,1.013513,-0.911925,-0.079551,-1.041824,-0.016293,single_joint_sine,1,0.5,30.0
0.0520,0.085085,0.000000,-0.523599,0.000000,0.000000,0.000000,0.004000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.230000,0.000000,0.000000,0.005000,0.044000,-0.026000,0.229162,1.013513,-0.908381,-0.079551,-1.041824,-0.018210,single_joint_sine,1,0.5,30.0
0.0540,0.088436,0.000000,-0.523599,0.000000,0.000000,0.000000,0.004000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.230000,0.000000,0.000000,0.005000,0.044000,-0.026000,0.229162,1.013513,-0.908381,-0.079551,-1.041824,-0.018210,single_joint_sine,1,0.5,30.0
0.0567,0.092799,0.000000,-0.523599,0.000000,0.000000,0.000000,0.004000,0.012000,-0.530000,0.000000,-0.008000,0.000000,0.230000,0.000000,0.001000,0.001000,-0.015000,0.053000,0.229162,1.005244,-0.927281,-0.054631,-1.037032,-0.073800,single_joint_sine,1,0.5,30.0
