time_s,target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm
0.0400,-79.7990,0.000000,0.534000,-1.399000,0.873000,0.515000,0.000000,-0.001000,-0.003000,0.033000,0.007000,-0.090000,-0.001000,-0.121669,0.920194,-0.738281,0.230026,-0.739916,-0.069008
0.0421,-79.7770,0.000000,0.534000,-1.399000,0.873000,0.515000,0.000000,0.000000,-0.006000,0.033000,0.007000,-0.090000,-0.001000,-0.131119,0.915469,-0.738281,0.230026,-0.739916,-0.069008
0.0442,-79.7540,0.000000,0.534000,-1.399000,0.873000,0.515000,0.000000,0.000000,-0.006000,0.033000,0.003000,-0.090000,0.005000,-0.131119,0.915469,-0.738281,0.208940,-0.739916,-0.075717
0.0466,-79.7270,0.000000,0.534000,-1.399000,0.873000,0.515000,0.000000,0.000000,-0.006000,0.033000,0.003000,-0.090000,0.005000,-0.131119,0.915469,-0.738281,0.208940,-0.739916,-0.075717
0.0486,-79.7020,0.000000,0.534000,-1.399000,0.873000,0.515000,0.000000,0.001000,-0.002000,0.084000,0.000000,0.011000,0.000000,-0.124031,0.921375,-0.570544,0.212774,-0.784962,-0.030670
0.0510,-79.6730,0.000000,0.534000,-1.399000,0.873000,0.515000,0.000000,0.001000,-0.002000,0.084000,0.000000,0.011000,0.000000,-0.124031,0.921375,-0.570544,0.212774,-0.784962,-0.030670
0.0531,-79.6440,0.000000,0.534000,-1.398000,0.873000,0.515000,0.000000,0.000000,-0.007000,0.034000,0.000000,-0.011000,0.000000,-0.131119,0.881212,-0.442969,0.212774,-0.755251,-0.030670
0.0552,-79.6160,0.000000,0.534000,-1.398000,0.873000,0.515000,0.000000,0.000000,-0.007000,0.034000,0.000000,-0.011000,0.000000,-0.131119,0.881212,-0.442969,0.212774,-0.755251,-0.030670
0.0573,-79.5860,0.000000,0.534000,-1.397000,0.873000,0.515000,0.000000,0.000000,-0.007000,0.109000,0.015000,-0.011000,0.000000,-0.131119,0.881212,-0.439425,0.224275,-0.755251,-0.030670
0.0594,-79.5560,0.000000,0.534000,-1.397000,0.873000,0.515000,0.000000,0.000000,-0.007000,0.109000,0.015000,-0.011000,-0.009000,-0.131119,0.881212,-0.439425,0.224275,-0.755251,-0.057506
0.0615,-79.5240,0.000000,0.534000,-1.397000,0.873000,0.515000,0.000000,0.002000,-0.004000,0.109000,0.015000,-0.011000,-0.009000,-0.140569,0.911925,-0.439425,0.224275,-0.755251,-0.057506
0.0635,-79.4920,0.000000,0.534000,-1.397000,0.873000,0.515000,0.000000,0.002000,-0.004000,0.109000,0.013000,-0.007000,0.001000,-0.140569,0.911925,-0.439425,0.211815,-0.757168,-0.054631
0.0656,-79.4580,0.000000,0.534000,-1.397000,0.873000,0.515000,0.000000,0.002000,-0.004000,0.109000,0.013000,-0.007000,0.001000,-0.140569,0.911925,-0.439425,0.211815,-0.757168,-0.054631
0.0677,-79.4220,0.000000,0.533000,-1.397000,0.873000,0.515000,0.000000,0.001000,-0.006000,0.114000,0.000000,0.009000,0.015000,-0.119306,0.954450,-0.236250,0.206065,-0.776336,-0.080509
0.0698,-79.3870,0.000000,0.533000,-1.397000,0.873000,0.515000,0.000000,0.001000,-0.006000,0.114000,0.000000,0.009000,0.015000,-0.119306,0.954450,-0.236250,0.206065,-0.776336,-0.080509
0.0719,-79.3480,0.000000,0.533000,-1.396000,0.873000,0.515000,0.000000,0.001000,-0.006000,0.180000,0.000000,0.003000,0.015000,-0.119306,0.954450,-0.367369,0.206065,-0.763877,-0.080509
0.0740,-79.3100,0.000000,0.533000,-1.396000,0.873000,0.515000,0.000000,0.001000,-0.006000,0.180000,0.000000,0.003000,0.015000,-0.119306,0.954450,-0.367369,0.206065,-0.763877,-0.080509
0.0764,-79.2650,0.000000,0.533000,-1.396000,0.873000,0.515000,0.000000,0.001000,-0.006000,0.180000,0.000000,0.003000,0.015000,-0.133481,0.954450,-0.367369,0.206065,-0.763877,-0.080509
0.0785,-79.2250,0.000000,0.533000,-1.396000,0.873000,0.515000,0.000000,0.001000,-0.026000,0.180000,0.024000,0.003000,-0.019000,-0.133481,1.019419,-0.367369,0.211815,-0.763877,-0.049839
0.0805,-79.1840,0.000000,0.533000,-1.396000,0.873000,0.515000,0.000000,0.001000,-0.026000,0.180000,0.024000,0.003000,-0.019000,-0.133481,1.019419,-0.367369,0.211815,-0.763877,-0.049839
0.0827,-79.1400,0.000000,0.533000,-1.395000,0.873000,0.514000,0.000000,0.000000,-0.027000,0.157000,0.000000,-0.051000,0.000000,-0.132300,1.059581,-0.225619,0.207981,-0.698703,-0.063257
0.0847,-79.0970,0.000000,0.533000,-1.395000,0.873000,0.514000,0.000000,0.000000,-0.027000,0.157000,0.000000,-0.051000,0.000000,-0.132300,1.059581,-0.225619,0.207981,-0.698703,-0.063257
0.0868,-79.0510,0.000000,0.533000,-1.393000,0.873000,0.514000,0.000000,-0.002000,-0.005000,0.197000,0.000000,-0.051000,0.000000,-0.121669,1.028869,-0.305944,0.207981,-0.698703,-0.063257
0.0889,-79.0060,0.000000,0.533000,-1.393000,0.873000,0.514000,0.000000,-0.002000,-0.005000,0.197000,0.000000,-0.047000,0.000000,-0.121669,1.028869,-0.305944,0.207981,-0.650781,-0.063257
0.0910,-78.9590,0.000000,0.533000,-1.393000,0.873000,0.514000,0.000000,-0.002000,-0.005000,0.197000,0.000000,-0.047000,0.000000,-0.121669,1.028869,-0.305944,0.207981,-0.650781,-0.063257
0.0931,-78.9120,0.000000,0.533000,-1.391000,0.873000,0.514000,0.000000,-0.002000,-0.005000,0.230000,0.023000,-0.047000,-0.017000,-0.121669,1.028869,-0.401625,0.226192,-0.650781,-0.062299
0.0952,-78.8620,0.000000,0.533000,-1.391000,0.873000,0.514000,0.000000,-0.002000,-0.005000,0.230000,0.023000,-0.047000,-0.017000,-0.121669,1.028869,-0.401625,0.226192,-0.650781,-0.062299
0.0973,-78.8110,0.000000,0.533000,-1.391000,0.873000,0.514000,0.000000,0.000000,-0.013000,0.230000,-0.017000,-0.030000,0.017000,-0.133481,1.079662,-0.401625,0.195522,-0.650781,-0.062299
0.0994,-78.7600,0.000000,0.533000,-1.391000,0.873000,0.514000,0.000000,0.000000,-0.013000,0.230000,-0.017000,-0.030000,0.017000,-0.133481,1.079662,-0.401625,0.195522,-0.650781,-0.062299
0.1014,-78.7080,0.000000,0.533000,-1.389000,0.873000,0.514000,0.000000,0.000000,-0.006000,0.272000,-0.007000,0.051000,0.017000,-0.132300,1.060762,-0.497306,0.198397,-0.666116,-0.062299
0.1035,-78.6550,0.000000,0.533000,-1.389000,0.873000,0.514000,0.000000,0.000000,-0.006000,0.272000,-0.007000,0.051000,0.001000,-0.132300,1.060762,-0.497306,0.198397,-0.666116,-0.062299
0.1055,-78.6020,0.000000,0.533000,-1.389000,0.873000,0.514000,0.000000,0.000000,-0.006000,0.272000,-0.007000,0.051000,0.001000,-0.132300,1.060762,-0.497306,0.198397,-0.666116,-0.062299
0.1076,-78.5460,0.000000,0.533000,-1.388000,0.873000,0.514000,0.000000,-0.001000,-0.006000,0.253000,-0.007000,0.000000,0.001000,-0.139387,1.060762,-0.440606,0.198397,-0.678576,-0.062299
0.1097,-78.4900,0.000000,0.533000,-1.388000,0.873000,0.514000,0.000000,-0.001000,-0.006000,0.253000,-0.007000,0.000000,0.001000,-0.139387,1.060762,-0.440606,0.198397,-0.678576,-0.062299
0.1117,-78.4340,0.000000,0.533000,-1.388000,0.873000,0.514000,0.000000,-0.001000,-0.017000,0.253000,-0.007000,0.000000,0.001000,-0.139387,1.044225,-0.440606,0.198397,-0.678576,-0.062299
0.1138,-78.3750,0.000000,0.533000,-1.388000,0.873000,0.514000,0.000000,-0.001000,-0.017000,0.253000,0.000000,0.000000,-0.042000,-0.139387,1.044225,-0.440606,0.197439,-0.678576,-0.083384
0.1163,-78.3040,0.000000,0.533000,-1.388000,0.873000,0.514000,0.000000,-0.001000,-0.017000,0.253000,0.000000,0.000000,-0.042000,-0.139387,1.044225,-0.440606,0.197439,-0.678576,-0.083384
0.1183,-78.2440,0.000000,0.533000,-1.386000,0.873000,0.514000,0.000000,0.002000,-0.005000,0.288000,-0.069000,0.021000,0.013000,-0.128756,1.066669,-0.392175,0.242485,-0.729373,-0.067091
0.1204,-78.1830,0.000000,0.533000,-1.386000,0.873000,0.514000,0.000000,0.002000,-0.005000,0.288000,-0.069000,0.021000,0.013000,-0.128756,1.066669,-0.392175,0.242485,-0.729373,-0.067091
0.1225,-78.1190,0.000000,0.533000,-1.383000,0.873000,0.515000,0.000000,0.000000,-0.009000,0.311000,-0.069000,0.021000,0.013000,-0.128756,1.027688,-0.328387,0.242485,-0.746625,-0.067091
0.1246,-78.0560,0.000000,0.533000,-1.383000,0.873000,0.515000,0.000000,0.000000,-0.009000,0.311000,-0.069000,0.021000,0.013000,-0.128756,1.027688,-0.328387,0.242485,-0.746625,-0.067091
0.1267,-77.9890,0.000000,0.533000,-1.381000,0.873000,0.515000,0.000000,0.000000,-0.009000,0.335000,-0.069000,0.021000,0.013000,-0.128756,1.027688,-0.416981,0.242485,-0.746625,-0.067091
0.1288,-77.9240,0.000000,0.533000,-1.381000,0.873000,0.515000,0.000000,0.000000,-0.009000,0.335000,-0.007000,0.021000,0.021000,-0.128756,1.027688,-0.416981,0.218524,-0.746625,-0.069966
0.1308,-77.8570,0.000000,0.533000,-1.381000,0.873000,0.515000,0.000000,0.000000,-0.009000,0.335000,-0.007000,0.021000,0.021000,-0.128756,1.027688,-0.416981,0.218524,-0.746625,-0.069966
0.1332,-77.7790,0.000000,0.533000,-1.381000,0.873000,0.515000,0.000000,0.000000,0.000000,0.335000,0.017000,-0.005000,-0.026000,-0.128756,0.998156,-0.416981,0.209898,-0.739916,-0.067091
0.1353,-77.7110,0.000000,0.533000,-1.381000,0.873000,0.515000,0.000000,0.000000,0.000000,0.335000,0.017000,-0.005000,-0.026000,-0.128756,0.998156,-0.416981,0.209898,-0.739916,-0.067091
0.1374,-77.6390,0.000000,0.533000,-1.379000,0.873000,0.515000,0.000000,0.000000,0.004000,0.335000,-0.003000,-0.036000,0.003000,-0.129938,0.957994,-0.451237,0.221400,-0.685285,-0.046005
0.1395,-77.5680,0.000000,0.533000,-1.379000,0.873000,0.515000,0.000000,0.000000,0.004000,0.335000,-0.003000,-0.036000,0.003000,-0.129938,0.957994,-0.451237,0.221400,-0.685285,-0.046005
0.1415,-77.4970,0.000000,0.533000,-1.379000,0.873000,0.515000,0.000000,0.000000,0.004000,0.335000,-0.003000,-0.036000,0.003000,-0.125213,0.957994,-0.451237,0.221400,-0.685285,-0.046005
0.1436,-77.4250,0.000000,0.533000,-1.376000,0.873000,0.515000,0.000000,0.000000,0.004000,0.339000,-0.003000,-0.005000,0.003000,-0.125213,0.957994,-0.283500,0.221400,-0.706370,-0.046005
0.1456,-77.3510,0.000000,0.533000,-1.376000,0.873000,0.515000,0.000000,0.000000,0.004000,0.339000,-0.003000,-0.005000,0.003000,-0.125213,0.957994,-0.283500,0.221400,-0.706370,-0.046005
0.1477,-77.2760,0.000000,0.533000,-1.376000,0.873000,0.515000,0.000000,0.000000,0.000000,0.339000,-0.009000,-0.005000,0.011000,-0.125213,0.916650,-0.283500,0.230026,-0.706370,-0.064215
0.1498,-77.2000,0.000000,0.533000,-1.376000,0.873000,0.515000,0.000000,0.000000,0.000000,0.339000,-0.009000,-0.005000,0.011000,-0.125213,0.916650,-0.283500,0.230026,-0.706370,-0.064215
0.1519,-77.1220,0.000000,0.533000,-1.373000,0.873000,0.515000,0.000000,0.000000,-0.005000,0.397000,0.003000,-0.005000,0.011000,-0.129938,0.888300,-0.402806,0.215649,-0.706370,-0.064215
0.1539,-77.0440,0.000000,0.533000,-1.373000,0.873000,0.515000,0.000000,0.000000,-0.005000,0.397000,0.003000,0.000000,0.007000,-0.129938,0.888300,-0.402806,0.215649,-0.690077,-0.052714
0.1561,-76.9600,0.000000,0.533000,-1.373000,0.873000,0.515000,0.000000,0.000000,-0.005000,0.397000,0.003000,0.000000,0.007000,-0.129938,0.888300,-0.402806,0.215649,-0.690077,-0.052714
0.1582,-76.8810,0.000000,0.533000,-1.371000,0.873000,0.514000,0.000000,0.000000,0.002000,0.432000,0.003000,0.000000,0.007000,-0.127575,0.826875,-0.507937,0.215649,-0.651739,-0.052714
0.1603,-76.8000,0.000000,0.533000,-1.371000,0.873000,0.514000,0.000000,0.000000,0.002000,0.432000,0.003000,0.000000,0.007000,-0.127575,0.826875,-0.507937,0.215649,-0.651739,-0.052714
0.1623,-76.7170,0.000000,0.533000,-1.368000,0.873000,0.514000,0.000000,0.000000,0.002000,0.423000,0.005000,0.000000,0.007000,-0.127575,0.826875,-0.409894,0.204148,-0.651739,-0.065174
0.1644,-76.6340,0.000000,0.533000,-1.368000,0.873000,0.514000,0.000000,0.000000,0.002000,0.423000,0.005000,0.000000,0.007000,-0.127575,0.826875,-0.409894,0.204148,-0.651739,-0.065174
0.1665,-76.5490,0.000000,0.533000,-1.368000,0.873000,0.514000,0.000000,0.000000,0.002000,0.423000,0.005000,0.000000,0.007000,-0.127575,0.816244,-0.409894,0.204148,-0.651739,-0.065174
0.1685,-76.4660,0.000000,0.533000,-1.368000,0.873000,0.514000,0.000000,0.000000,0.002000,0.423000,-0.007000,-0.017000,0.001000,-0.127575,0.816244,-0.409894,0.220441,-0.685285,-0.055590
0.1706,-76.3800,0.000000,0.533000,-1.368000,0.873000,0.514000,0.000000,0.000000,0.002000,0.423000,-0.007000,-0.017000,0.001000,-0.127575,0.816244,-0.409894,0.220441,-0.685285,-0.055590
0.1727,-76.2910,0.000000,0.533000,-1.365000,0.873000,0.515000,0.000000,-0.001000,0.007000,0.441000,0.013000,0.032000,-0.017000,-0.122850,0.773719,-0.421706,0.228109,-0.720747,-0.053673
0.1748,-76.2030,0.000000,0.533000,-1.365000,0.873000,0.515000,0.000000,-0.001000,0.007000,0.441000,0.013000,0.032000,-0.017000,-0.122850,0.773719,-0.421706,0.228109,-0.720747,-0.053673
0.1769,-76.1120,0.000000,0.533000,-1.361000,0.873000,0.515000,0.000000,0.000000,0.007000,0.464000,0.013000,0.032000,-0.017000,-0.135844,0.773719,-0.504394,0.228109,-0.720747,-0.053673
0.1790,-76.0220,0.000000,0.533000,-1.361000,0.873000,0.515000,0.000000,0.000000,0.007000,0.464000,0.013000,0.015000,-0.017000,-0.135844,0.773719,-0.504394,0.228109,-0.736082,-0.053673
0.1813,-75.9190,0.000000,0.533000,-1.361000,0.873000,0.515000,0.000000,0.000000,-0.005000,0.464000,0.013000,0.015000,-0.017000,-0.135844,0.758362,-0.504394,0.228109,-0.736082,-0.053673
0.1834,-75.8270,0.000000,0.533000,-1.361000,0.873000,0.515000,0.000000,0.000000,-0.005000,0.464000,-0.009000,0.015000,-0.001000,-0.135844,0.758362,-0.504394,0.256862,-0.736082,-0.062299
0.1855,-75.7340,0.000000,0.533000,-1.361000,0.873000,0.515000,0.000000,0.000000,-0.005000,0.464000,-0.009000,0.015000,-0.001000,-0.135844,0.758362,-0.504394,0.256862,-0.736082,-0.062299
0.1876,-75.6370,0.000000,0.532000,-1.358000,0.873000,0.515000,0.000000,0.000000,-0.017000,0.502000,0.007000,-0.005000,0.028000,-0.126394,0.731194,-0.613069,0.237693,-0.737040,-0.074758
0.1897,-75.5420,0.000000,0.532000,-1.358000,0.873000,0.515000,0.000000,0.000000,-0.017000,0.502000,0.007000,-0.005000,0.028000,-0.126394,0.731194,-0.613069,0.237693,-0.737040,-0.074758
0.1917,-75.4460,0.000000,0.532000,-1.358000,0.873000,0.515000,0.000000,0.000000,-0.001000,0.502000,0.007000,-0.005000,0.028000,-0.124031,0.685125,-0.613069,0.237693,-0.737040,-0.074758
0.1938,-75.3490,0.000000,0.532000,-1.354000,0.873000,0.515000,0.000000,0.000000,-0.001000,0.501000,0.007000,0.007000,0.028000,-0.124031,0.685125,-0.478406,0.237693,-0.738957,-0.074758
0.1962,-75.2350,0.000000,0.532000,-1.354000,0.873000,0.515000,0.000000,0.000000,-0.001000,0.501000,0.007000,0.007000,0.028000,-0.124031,0.685125,-0.478406,0.237693,-0.738957,-0.074758
0.1983,-75.1360,0.000000,0.532000,-1.351000,0.873000,0.515000,0.000000,0.000000,-0.001000,0.529000,-0.005000,0.007000,-0.030000,-0.124031,0.685125,-0.640238,0.259737,-0.738957,-0.039296
0.2003,-75.0360,0.000000,0.532000,-1.351000,0.873000,0.515000,0.000000,0.000000,-0.001000,0.529000,-0.005000,0.007000,-0.030000,-0.124031,0.685125,-0.640238,0.259737,-0.738957,-0.039296
0.2024,-74.9340,0.000000,0.532000,-1.351000,0.873000,0.515000,0.000000,0.003000,-0.006000,0.529000,0.001000,0.009000,-0.030000,-0.127575,0.655594,-0.640238,0.245361,-0.748542,-0.039296
0.2045,-74.8310,0.000000,0.532000,-1.351000,0.873000,0.515000,0.000000,0.003000,-0.006000,0.529000,0.001000,0.009000,-0.003000,-0.127575,0.655594,-0.640238,0.245361,-0.748542,-0.067091
0.2066,-74.7260,0.000000,0.532000,-1.347000,0.873000,0.515000,0.000000,0.000000,-0.007000,0.526000,0.001000,0.009000,-0.003000,-0.128756,0.631969,-0.479587,0.245361,-0.748542,-0.067091
0.2087,-74.6220,0.000000,0.532000,-1.347000,0.873000,0.515000,0.000000,0.000000,-0.007000,0.526000,0.013000,0.009000,0.000000,-0.128756,0.631969,-0.479587,0.254945,-0.730331,-0.073800
0.2108,-74.5180,0.000000,0.532000,-1.347000,0.873000,0.515000,0.000000,0.000000,-0.007000,0.526000,0.013000,0.009000,0.000000,-0.128756,0.631969,-0.479587,0.254945,-0.730331,-0.073800
0.2130,-74.4050,0.000000,0.532000,-1.343000,0.873000,0.515000,0.000000,0.000000,-0.007000,0.531000,0.013000,0.001000,0.000000,-0.132300,0.631969,-0.453600,0.254945,-0.732248,-0.073800
0.2151,-74.2980,0.000000,0.532000,-1.343000,0.873000,0.515000,0.000000,0.000000,-0.007000,0.531000,0.013000,0.001000,0.000000,-0.132300,0.631969,-0.453600,0.254945,-0.732248,-0.073800
0.2172,-74.1890,0.000000,0.532000,-1.343000,0.873000,0.515000,0.000000,0.000000,-0.006000,0.531000,-0.007000,0.001000,0.000000,-0.132300,0.578813,-0.453600,0.242485,-0.732248,-0.073800
0.2192,-74.0810,0.000000,0.532000,-1.343000,0.873000,0.515000,0.000000,0.000000,-0.006000,0.531000,-0.007000,0.001000,-0.001000,-0.132300,0.578813,-0.453600,0.242485,-0.732248,-0.080509
0.2214,-73.9680,0.000000,0.532000,-1.343000,0.873000,0.515000,0.000000,0.000000,-0.006000,0.531000,-0.007000,0.001000,-0.001000,-0.132300,0.578813,-0.453600,0.242485,-0.732248,-0.080509
0.2234,-73.8580,0.000000,0.532000,-1.339000,0.873000,0.515000,0.000000,0.000000,-0.018000,0.600000,0.009000,-0.007000,-0.013000,-0.133481,0.634331,-0.663863,0.238652,-0.713079,-0.047922
0.2255,-73.7470,0.000000,0.532000,-1.339000,0.873000,0.515000,0.000000,0.000000,-0.018000,0.600000,0.009000,-0.007000,-0.013000,-0.133481,0.634331,-0.663863,0.238652,-0.713079,-0.047922
0.2275,-73.6380,0.000000,0.532000,-1.335000,0.873000,0.515000,0.000000,0.000000,-0.026000,0.527000,0.009000,0.001000,-0.013000,-0.126394,0.627244,-0.361462,0.238652,-0.677617,-0.047922
0.2296,-73.5250,0.000000,0.532000,-1.335000,0.873000,0.515000,0.000000,0.000000,-0.026000,0.527000,0.009000,0.001000,-0.013000,-0.126394,0.627244,-0.361462,0.238652,-0.677617,-0.047922
0.2316,-73.4120,0.000000,0.532000,-1.331000,0.873000,0.515000,0.000000,0.000000,-0.026000,0.617000,0.009000,0.001000,-0.013000,-0.126394,0.627244,-0.568181,0.238652,-0.677617,-0.047922
0.2337,-73.2970,0.000000,0.532000,-1.331000,0.873000,0.515000,0.000000,0.000000,-0.026000,0.617000,0.042000,0.001000,-0.011000,-0.126394,0.627244,-0.568181,0.215649,-0.677617,-0.060382
0.2358,-73.1820,0.000000,0.532000,-1.331000,0.873000,0.515000,0.000000,0.000000,-0.026000,0.617000,0.042000,0.001000,-0.011000,-0.126394,0.627244,-0.568181,0.215649,-0.677617,-0.060382
0.2378,-73.0650,0.000000,0.532000,-1.331000,0.873000,0.515000,0.000000,-0.002000,-0.010000,0.617000,-0.024000,0.044000,-0.019000,-0.127575,0.655594,-0.568181,0.263571,-0.734165,-0.203189
0.2399,-72.9470,0.000000,0.532000,-1.331000,0.873000,0.515000,0.000000,-0.002000,-0.010000,0.617000,-0.024000,0.044000,-0.019000,-0.127575,0.655594,-0.568181,0.263571,-0.734165,-0.203189
0.2420,-72.8270,0.000000,0.532000,-1.331000,0.873000,0.515000,0.000000,0.000000,-0.083000,0.617000,-0.024000,0.044000,-0.019000,-0.120487,0.754819,-0.568181,0.263571,-0.734165,-0.203189
0.2441,-72.7080,0.000000,0.532000,-1.327000,0.873000,0.515000,0.000000,0.000000,-0.083000,0.621000,0.017000,-0.030000,0.028000,-0.120487,0.754819,-0.484312,0.246319,-0.707329,-0.073800
0.2461,-72.5870,0.000000,0.532000,-1.327000,0.873000,0.515000,0.000000,0.000000,-0.083000,0.621000,0.017000,-0.030000,0.028000,-0.120487,0.754819,-0.484312,0.246319,-0.707329,-0.073800
0.2482,-72.4670,0.000000,0.532000,-1.322000,0.873000,0.515000,0.000000,0.000000,-0.083000,0.659000,0.017000,0.007000,0.028000,-0.133481,0.754819,-0.570544,0.246319,-0.725539,-0.073800
0.2503,-72.3450,0.000000,0.532000,-1.322000,0.873000,0.515000,0.000000,0.000000,-0.083000,0.659000,0.017000,0.007000,0.028000,-0.133481,0.754819,-0.570544,0.246319,-0.725539,-0.073800
0.2523,-72.2230,0.000000,0.531000,-1.322000,0.873000,0.515000,0.000000,0.000000,0.000000,0.659000,-0.038000,0.007000,0.028000,-0.133481,0.670950,-0.570544,0.253987,-0.725539,-0.073800
0.2544,-72.0990,0.000000,0.531000,-1.322000,0.873000,0.515000,0.000000,0.000000,0.000000,0.659000,-0.038000,0.007000,-0.036000,-0.133481,0.670950,-0.570544,0.253987,-0.725539,-0.057506
0.2567,-71.9600,0.000000,0.531000,-1.318000,0.873000,0.515000,0.000000,0.000000,-0.024000,0.662000,0.000000,0.007000,-0.036000,-0.120487,0.695756,-0.552825,0.262613,-0.725539,-0.057506
0.2588,-71.8340,0.000000,0.531000,-1.318000,0.873000,0.515000,0.000000,0.000000,-0.024000,0.662000,0.000000,0.001000,-0.013000,-0.120487,0.695756,-0.552825,0.262613,-0.746625,-0.050797
0.2612,-71.6850,0.000000,0.531000,-1.318000,0.873000,0.515000,0.000000,0.000000,-0.024000,0.662000,0.000000,0.001000,-0.013000,-0.120487,0.695756,-0.552825,0.262613,-0.746625,-0.050797
