t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,tau_ff_target_nm,tau_total_target_est_nm
0.376132,0.144000,0.100000,0.156000,2.974651,2.734651
0.386432,0.145000,0.100000,0.157000,2.973091,2.733091
0.396763,0.146000,0.100000,0.156000,2.974651,2.774651
0.406807,0.147000,0.100000,0.154000,2.977764,2.837764
0.417016,0.148000,0.100000,0.151000,2.982411,2.922411
0.427186,0.149000,0.100000,0.143000,2.994671,3.114671
0.437353,0.150000,0.100000,0.140000,2.999220,3.199220
0.447570,0.151000,0.100000,0.135000,3.006740,3.326740
0.457805,0.152000,0.100000,0.134000,3.008235,3.368235
0.467975,0.153000,0.100000,0.135000,3.006740,3.366740
0.477889,0.154000,0.100000,0.141000,2.997707,3.257707
0.488174,0.155000,0.100000,0.145000,2.991624,3.191624
0.498291,0.156000,0.100000,0.153000,2.979316,3.039316
0.508422,0.157000,0.100000,0.157000,2.973091,2.973091
0.518505,0.158000,0.100000,0.161000,2.966817,2.906817
0.528612,0.159000,0.100000,0.167000,2.957319,2.797319
0.538728,0.160000,0.100000,0.168000,2.955725,2.795725
0.548843,0.161000,0.100000,0.168000,2.955725,2.815725
0.558970,0.162000,0.100000,0.167000,2.957319,2.857319
0.569084,0.163000,0.100000,0.163000,2.963663,2.963663
0.579212,0.164000,0.100000,0.161000,2.966817,3.026817
0.589270,0.165000,0.100000,0.158000,2.971527,3.111527
0.599851,0.166000,0.100000,0.155000,2.976209,3.196209
0.609891,0.167000,0.100000,0.154000,2.977764,3.237764
0.619877,0.168000,0.100000,0.154000,2.977764,3.257764
0.630180,0.169000,0.100000,0.156000,2.974651,3.234651
0.639991,0.170000,0.100000,0.160000,2.968390,3.168390
0.650691,0.171000,0.100000,0.163000,2.963663,3.123663
0.660767,0.172000,0.100000,0.166000,2.958909,3.078909
0.670407,0.173000,0.100000,0.171000,2.950927,2.990927
0.681071,0.174000,0.100000,0.174000,2.946102,2.946102
0.691311,0.175000,0.100000,0.177000,2.941251,2.901251
0.701642,0.176000,0.100000,0.178000,2.939628,2.899628
0.711889,0.177000,0.100000,0.178000,2.939628,2.919628
0.722182,0.178000,0.100000,0.177000,2.941251,2.961251
0.732708,0.179000,0.100000,0.176000,2.942871,3.002871
0.742876,0.180000,0.100000,0.174000,2.946102,3.066102
0.753426,0.181000,0.100000,0.174000,2.946102,3.086102
0.763572,0.182000,0.100000,0.174000,2.946102,3.106102
0.773667,0.183000,0.100000,0.174000,2.946102,3.126102
0.783562,0.184000,0.100000,0.175000,2.944488,3.124488
0.793642,0.185000,0.100000,0.177000,2.941251,3.101251
0.803780,0.186000,0.100000,0.178000,2.939628,3.099628
0.813905,0.187000,0.100000,0.181000,2.934741,3.054741
0.824501,0.188000,0.100000,0.182000,2.933107,3.053107
0.834391,0.189000,0.100000,0.185000,2.928185,3.008185
0.844538,0.190000,0.100000,0.187000,2.924889,2.984889
0.854543,0.191000,0.100000,0.187000,2.924889,3.004889
0.864826,0.192000,0.100000,0.189000,2.921582,2.981582
0.876498,0.193000,0.100000,0.190000,2.919923,2.979923
0.886557,0.194000,0.100000,0.190000,2.919923,2.999923
0.895030,0.195000,0.100000,0.190000,2.919923,3.019923
0.906278,0.196000,0.100000,0.190000,2.919923,3.039923
0.916391,0.197000,0.100000,0.190000,2.919923,3.059923
0.926052,0.198000,0.100000,0.190000,2.919923,3.079923
0.936330,0.199000,0.100000,0.190000,2.919923,3.099923
0.946504,0.200000,0.100000,0.191000,2.918262,3.098262
0.956697,0.201000,0.100000,0.192000,2.916598,3.096598
0.966966,0.202000,0.100000,0.193000,2.914931,3.094931
0.977228,0.203000,0.100000,0.196000,2.909913,3.049913
0.987759,0.204000,0.100000,0.197000,2.908235,3.048235
0.997774,0.205000,0.100000,0.199000,2.904869,3.024869
1.007938,0.206000,0.100000,0.203000,2.898102,2.958102
1.018314,0.207000,0.100000,0.204000,2.896404,2.956404
1.028526,0.208000,0.100000,0.205000,2.894702,2.954702
1.038577,0.209000,0.100000,0.206000,2.892997,2.952997
1.048262,0.210000,0.100000,0.206000,2.892997,2.972997
1.058407,0.211000,0.100000,0.206000,2.892997,2.992997
1.068501,0.212000,0.100000,0.206000,2.892997,3.012997
1.079070,0.213000,0.100000,0.207000,2.891290,3.011290
1.089199,0.214000,0.100000,0.207000,2.891290,3.031290
1.099359,0.215000,0.100000,0.208000,2.889579,3.029579
1.109367,0.216000,0.100000,0.209000,2.887866,3.027866
1.119347,0.217000,0.100000,0.210000,2.886150,3.026150
1.129431,0.218000,0.100000,0.212000,2.882709,3.002709
1.139505,0.219000,0.100000,0.213000,2.880984,3.000984
1.150031,0.220000,0.100000,0.215000,2.877525,2.977525
1.160544,0.221000,0.100000,0.216000,2.875792,2.975792
1.171632,0.222000,0.100000,0.216000,2.875792,2.995792
1.180378,0.223000,0.100000,0.218000,2.872316,2.972316
1.190790,0.224000,0.100000,0.219000,2.870574,2.970574
1.200425,0.225000,0.100000,0.219000,2.870574,2.990574
1.211157,0.226000,0.100000,0.220000,2.868829,2.988829
1.220857,0.227000,0.100000,0.221000,2.867081,2.987081
1.231334,0.228000,0.100000,0.222000,2.865330,2.985330
1.241568,0.229000,0.100000,0.223000,2.863577,2.983577
1.251832,0.230000,0.100000,0.224000,2.861820,2.981820
1.262068,0.231000,0.100000,0.225000,2.860061,2.980061
1.272372,0.232000,0.100000,0.226000,2.858299,2.978299
1.282766,0.233000,0.100000,0.227000,2.856535,2.976535
1.292952,0.234000,0.100000,0.228000,2.854767,2.974767
1.303093,0.235000,0.100000,0.230000,2.851223,2.951223
1.313314,0.236000,0.100000,0.231000,2.849446,2.949446
1.323586,0.237000,0.100000,0.232000,2.847667,2.947667
1.333797,0.238000,0.100000,0.233000,2.845885,2.945885
1.343659,0.239000,0.100000,0.234000,2.844100,2.944100
1.353768,0.240000,0.100000,0.235000,2.842312,2.942312
1.363893,0.241000,0.100000,0.236000,2.840521,2.940521
1.374011,0.242000,0.100000,0.237000,2.838728,2.938728
1.384152,0.243000,0.100000,0.238000,2.836931,2.936931
1.394276,0.244000,0.100000,0.239000,2.835131,2.935131
1.404397,0.245000,0.100000,0.239000,2.835131,2.955131
1.414522,0.246000,0.100000,0.240000,2.833329,2.953329
1.424619,0.247000,0.100000,0.241000,2.831524,2.951524
1.434762,0.248000,0.100000,0.241000,2.831524,2.971524
1.444846,0.249000,0.100000,0.242000,2.829716,2.969716
1.455112,0.250000,0.100000,0.243000,2.827906,2.967906
1.465419,0.251000,0.100000,0.244000,2.826092,2.966092
1.476165,0.252000,0.100000,0.245000,2.824276,2.964276
1.485830,0.253000,0.100000,0.246000,2.822457,2.962457
1.496117,0.254000,0.100000,0.248000,2.818811,2.938811
1.506383,0.255000,0.100000,0.249000,2.816983,2.936983
1.516605,0.256000,0.100000,0.251000,2.813320,2.913320
1.526741,0.257000,0.100000,0.251000,2.813320,2.933320
1.536903,0.258000,0.100000,0.253000,2.809645,2.909645
1.547097,0.259000,0.100000,0.254000,2.807803,2.907803
1.557344,0.260000,0.100000,0.254000,2.807803,2.927803
1.567488,0.261000,0.100000,0.254000,2.807803,2.947803
1.577787,0.262000,0.100000,0.256000,2.804112,2.924112
1.588044,0.263000,0.100000,0.256000,2.804112,2.944112
1.598380,0.264000,0.100000,0.256000,2.804112,2.964112
1.608653,0.265000,0.100000,0.257000,2.802262,2.962262
1.618856,0.266000,0.100000,0.260000,2.796695,2.916695
1.629129,0.267000,0.100000,0.261000,2.794836,2.914836
1.639268,0.268000,0.100000,0.262000,2.792972,2.912972
1.649418,0.269000,0.100000,0.263000,2.791105,2.911105
1.659414,0.270000,0.100000,0.266000,2.785488,2.865488
1.669422,0.271000,0.100000,0.267000,2.783610,2.863610
1.679644,0.272000,0.100000,0.267000,2.783610,2.883610
1.690288,0.273000,0.100000,0.268000,2.781729,2.881729
1.700816,0.274000,0.100000,0.269000,2.779846,2.879846
1.710756,0.275000,0.100000,0.271000,2.776071,2.856071
1.721663,0.276000,0.100000,0.271000,2.776071,2.876071
1.731813,0.277000,0.100000,0.271000,2.776071,2.896071
1.742078,0.278000,0.100000,0.271000,2.776071,2.916071
1.752307,0.279000,0.100000,0.272000,2.774179,2.914179
1.762702,0.280000,0.100000,0.272000,2.774179,2.934179
1.772824,0.281000,0.100000,0.273000,2.772284,2.932284
1.782957,0.282000,0.100000,0.274000,2.770387,2.930387
1.793290,0.283000,0.100000,0.276000,2.766584,2.906584
1.803674,0.284000,0.100000,0.277000,2.764678,2.904678
1.813917,0.285000,0.100000,0.280000,2.758945,2.858945
1.824005,0.286000,0.100000,0.281000,2.757028,2.857028
1.834187,0.287000,0.100000,0.283000,2.753187,2.833187
1.844126,0.288000,0.100000,0.285000,2.749334,2.809334
1.854615,0.289000,0.100000,0.286000,2.747403,2.807403
1.864330,0.290000,0.100000,0.287000,2.745470,2.805470
1.874510,0.291000,0.100000,0.288000,2.743534,2.803534
1.884609,0.292000,0.100000,0.289000,2.741596,2.801596
1.897042,0.293000,0.100000,0.289000,2.741596,2.821596
1.906114,0.294000,0.100000,0.289000,2.741596,2.841596
1.915007,0.295000,0.100000,0.290000,2.739654,2.839654
1.928165,0.296000,0.100000,0.290000,2.739654,2.859654
1.935397,0.297000,0.100000,0.291000,2.737710,2.857710
1.946431,0.298000,0.100000,0.291000,2.737710,2.877710
1.957022,0.299000,0.100000,0.292000,2.735763,2.875763
1.967213,0.300000,0.100000,0.293000,2.733813,2.873813
1.977681,0.301000,0.100000,0.294000,2.731861,2.871861
1.987787,0.302000,0.100000,0.296000,2.727948,2.847948
1.998086,0.303000,0.100000,0.297000,2.725987,2.845987
2.008196,0.304000,0.100000,0.300000,2.720089,2.800089
2.018348,0.305000,0.100000,0.301000,2.718118,2.798118
2.028276,0.306000,0.100000,0.302000,2.716144,2.796144
