time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint1_acc_rad_s2,joint2_acc_rad_s2,joint3_acc_rad_s2,joint4_acc_rad_s2,joint5_acc_rad_s2,joint6_acc_rad_s2
1.8772,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0573552615477728e-13,0.0,-1.6917684184764365e-12,0.0
1.8793,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,5.526443500356471e-12,-2.995839907718899e-14,0.0,0.0,0.0
1.8817,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,-2.220446049250313e-16,0.0,0.0,0.0,0.0,5.526443500356471e-12,-2.995839907718899e-14,0.0,0.0,0.0
1.8838,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,2.842170943040401e-14,0.0,0.0,0.0,0.0,0.0,-8.700523295020949e-12,9.440671978104968e-14,0.0,0.0,0.0
1.8866,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,-2.842170943040401e-14,2.220446049250313e-16,0.0,0.0,0.0,0.0,-9.667248105570655e-13,-2.6433881538698514e-14,0.0,0.0,0.0
1.8887,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.767073673905746e-12,0.0,0.0,-1.6917684184764365e-12,0.0
1.8908,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,-7.105427357601002e-15,0.0,0.0,0.0,-4.448492538012913e-14,0.0,1.4235176121641322e-12,0.0
1.893,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,-2.220446049250313e-16,0.0,7.105427357601002e-15,0.0,0.0,0.0,-4.448492538012913e-14,0.0,1.4235176121641322e-12,0.0
1.8951,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0573552615477728e-13,0.0,-3.383536836952873e-12,0.0
1.8972,0.0,0.701,-0.007,0.0,0.254,0.0,0.0,0.0,2.220446049250313e-16,0.0,-7.105427357601002e-15,0.0,0.0,6.309258964466079e-12,-4.448492538012913e-14,0.0,-1.5379712895238778e-13,0.0
