t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
0.455215,0.047500,0.100000,0.006000,0.000000,3.179574,1.474286,4.653860,2.326930
0.460625,0.048000,0.100000,0.006000,0.000000,3.179574,1.490138,4.669712,2.334856
0.465565,0.048500,0.100000,0.006000,0.000000,3.179574,1.505991,4.685565,2.342782
0.470814,0.049000,0.100000,0.006000,0.000000,3.179574,1.521843,4.701417,2.350709
0.475631,0.049500,0.100000,0.006000,0.000000,3.179574,1.537696,4.717270,2.358635
0.480684,0.050000,0.100000,0.006000,0.016000,3.179574,1.528184,4.707758,2.353879
0.486351,0.050500,0.100000,0.006000,0.008000,3.179574,1.556719,4.736293,2.368146
0.491345,0.051000,0.100000,0.006000,0.008000,3.179574,1.572571,4.752146,2.376073
0.496733,0.051500,0.100000,0.006000,0.000000,3.179574,1.601106,4.780680,2.390340
0.504618,0.052000,0.100000,0.006000,0.011000,3.179574,1.599521,4.779095,2.389547
0.509934,0.052500,0.100000,0.006000,0.000000,3.179574,1.632811,4.812385,2.406193
0.515249,0.053000,0.100000,0.006000,0.000000,3.179574,1.648663,4.828238,2.414119
0.520282,0.053500,0.100000,0.006000,0.001000,3.179574,1.662931,4.842505,2.421252
0.525714,0.054000,0.100000,0.006000,0.001000,3.179574,1.678783,4.858357,2.429179
0.530566,0.054500,0.100000,0.006000,0.000000,3.179574,1.696221,4.875795,2.437898
0.535784,0.055000,0.100000,0.006000,0.000000,3.179574,1.712074,4.891648,2.445824
0.541073,0.055500,0.100000,0.006000,0.000000,3.179574,1.727926,4.907500,2.453750
0.545854,0.056000,0.100000,0.006000,0.000000,3.179574,1.743779,4.923353,2.461676
0.551547,0.056500,0.100000,0.006000,0.000000,3.179555,1.759585,4.939140,2.469570
0.556739,0.057000,0.100000,0.006000,0.000000,3.179555,1.775437,4.954992,2.477496
0.562413,0.057500,0.100000,0.006000,0.000000,3.179555,1.791289,4.970844,2.485422
0.567499,0.058000,0.100000,0.006000,0.000000,3.179555,1.807141,4.986696,2.493348
0.572710,0.058500,0.100000,0.006000,0.000000,3.179536,1.822945,5.002481,2.501241
0.577914,0.059000,0.100000,0.006000,0.000000,3.179536,1.838797,5.018333,2.509166
0.583327,0.059500,0.100000,0.006000,0.004000,3.179536,1.848308,5.027844,2.513922
0.588501,0.060000,0.100000,0.006000,0.007000,3.179536,1.859404,5.038940,2.519470
0.593682,0.060500,0.100000,0.006000,0.000000,3.179518,1.886302,5.065819,2.532910
0.598875,0.061000,0.100000,0.006000,0.000000,3.179499,1.902103,5.081602,2.540801
0.604107,0.061500,0.100000,0.007000,0.001000,3.178236,1.884667,5.062903,2.531451
0.611022,0.062000,0.100000,0.007000,0.008000,3.178200,1.889322,5.067523,2.533761
0.616198,0.062500,0.100000,0.007000,0.015000,3.178200,1.894077,5.072278,2.536139
0.622452,0.063000,0.100000,0.007000,0.032000,3.178200,1.882982,5.061183,2.530591
0.626849,0.063500,0.100000,0.008000,0.097000,3.176934,1.764107,4.941041,2.470521
0.632565,0.064000,0.100000,0.008000,0.097000,3.176900,1.779863,4.956763,2.478382
0.640361,0.064500,0.100000,0.009000,0.129000,3.175615,1.713251,4.888866,2.444433
0.645515,0.065000,0.100000,0.009000,0.129000,3.175615,1.729100,4.904715,2.452357
0.650344,0.065500,0.100000,0.010000,0.136000,3.174343,1.702157,4.876500,2.438250
0.655431,0.066000,0.100000,0.011000,0.186000,3.173068,1.607064,4.780132,2.390066
0.661299,0.066500,0.100000,0.013000,0.196000,3.170509,1.543669,4.714178,2.357089
0.666496,0.067000,0.100000,0.013000,0.196000,3.170509,1.559518,4.730027,2.365013
0.671844,0.067500,0.100000,0.014000,0.205000,3.169224,1.529405,4.698629,2.349315
0.676632,0.068000,0.100000,0.016000,0.237000,3.166645,1.431143,4.597789,2.298894
0.681732,0.068500,0.100000,0.016000,0.237000,3.166660,1.447030,4.613690,2.306845
0.687071,0.069000,0.100000,0.018000,0.242000,3.164068,1.391558,4.555626,2.277813
0.692444,0.069500,0.100000,0.019000,0.230000,3.162768,1.394728,4.557496,2.278748
0.697650,0.070000,0.100000,0.021000,0.265000,3.160157,1.291708,4.451865,2.225933
0.702820,0.070500,0.100000,0.021000,0.265000,3.160157,1.307557,4.467715,2.233857
0.708111,0.071000,0.100000,0.023000,0.283000,3.157534,1.231481,4.389015,2.194508
0.715358,0.071500,0.100000,0.025000,0.241000,3.154898,1.250500,4.405398,2.202699
0.720562,0.072000,0.100000,0.027000,0.305000,3.152249,1.101518,4.253767,2.126884
0.725288,0.072500,0.100000,0.029000,0.302000,3.149588,1.058725,4.208313,2.104157
0.730645,0.073000,0.100000,0.031000,0.256000,3.146914,1.084084,4.230998,2.115499
0.735526,0.073500,0.100000,0.031000,0.256000,3.146914,1.099933,4.246847,2.123424
0.740577,0.074000,0.100000,0.033000,0.280000,3.144228,1.014347,4.158575,2.079288
0.745647,0.074500,0.100000,0.035000,0.292000,3.141529,0.947781,4.089310,2.044655
0.751287,0.075000,0.100000,0.035000,0.292000,3.141529,0.963630,4.105159,2.052580
0.756828,0.075500,0.100000,0.037000,0.278000,3.138818,0.938271,4.077089,2.038544
0.761481,0.076000,0.100000,0.039000,0.310000,3.136093,0.840007,3.976100,1.988050
0.766928,0.076500,0.100000,0.041000,0.289000,3.133357,0.825742,3.959099,1.979550
0.772698,0.077000,0.100000,0.041000,0.289000,3.133357,0.841591,3.974948,1.987474
0.777899,0.077500,0.100000,0.042000,0.208000,3.131984,0.954121,4.086104,2.043052
0.783304,0.078000,0.100000,0.044000,0.223000,3.129228,0.882799,4.012028,2.006014
0.788251,0.078500,0.100000,0.044000,0.223000,3.129228,0.898648,4.027877,2.013938
0.793334,0.079000,0.100000,0.046000,0.259000,3.126460,0.794044,3.920504,1.960252
0.798525,0.079500,0.100000,0.048000,0.255000,3.123680,0.752836,3.876516,1.938258
0.803670,0.080000,0.100000,0.049000,0.271000,3.122285,0.711628,3.833913,1.916957
0.808878,0.080500,0.100000,0.049000,0.271000,3.122285,0.727477,3.849763,1.924881
0.814497,0.081000,0.100000,0.052000,0.175000,3.118082,0.800384,3.918465,1.959233
0.820395,0.081500,0.100000,0.052000,0.175000,3.118082,0.816233,3.934314,1.967157
0.825877,0.082000,0.100000,0.053000,0.126000,3.116674,0.878045,3.994719,1.997359
0.830711,0.082500,0.100000,0.055000,0.195000,3.113850,0.721138,3.834988,1.917494
0.835951,0.083000,0.100000,0.056000,0.224000,3.112433,0.659326,3.771759,1.885880
0.841202,0.083500,0.100000,0.056000,0.224000,3.112433,0.675175,3.787609,1.893804
0.846430,0.084000,0.100000,0.057000,0.201000,3.111014,0.695779,3.806793,1.903396
0.851868,0.084500,0.100000,0.059000,0.107000,3.108165,0.797214,3.905378,1.952689
0.856889,0.085000,0.100000,0.059000,0.107000,3.108165,0.813063,3.921228,1.960614
0.862060,0.085500,0.100000,0.059000,0.121000,3.108165,0.806723,3.914888,1.957444
0.867454,0.086000,0.100000,0.060000,0.117000,3.106735,0.797214,3.903949,1.951975
0.875248,0.086500,0.100000,0.061000,0.193000,3.105303,0.660911,3.766214,1.883107
0.880078,0.087000,0.100000,0.062000,0.132000,3.103868,0.741742,3.845609,1.922805
0.885754,0.087500,0.100000,0.063000,0.085000,3.102429,0.800384,3.902813,1.951406
0.890948,0.088000,0.100000,0.063000,0.085000,3.102429,0.816233,3.918662,1.959331
0.895993,0.088500,0.100000,0.064000,0.039000,3.100988,0.873290,3.974278,1.987139
0.902337,0.089000,0.100000,0.064000,0.066000,3.100988,0.846346,3.947334,1.973667
0.909740,0.089500,0.100000,0.065000,0.054000,3.099543,0.849516,3.949059,1.974530
0.915113,0.090000,0.100000,0.065000,0.004000,3.099543,0.944611,4.044154,2.022077
0.919882,0.090500,0.100000,0.065000,0.000000,3.099543,0.966800,4.066343,2.033171
0.925236,0.091000,0.100000,0.065000,0.000000,3.099543,0.982649,4.082192,2.041096
0.930346,0.091500,0.100000,0.065000,0.000000,3.099543,0.998498,4.098041,2.049021
0.935676,0.092000,0.100000,0.064000,-0.025000,3.100988,1.085669,4.186657,2.093328
0.940649,0.092500,0.100000,0.064000,-0.011000,3.100988,1.079329,4.180317,2.090158
0.945738,0.093000,0.100000,0.064000,-0.011000,3.100988,1.095178,4.196166,2.098083
0.950799,0.093500,0.100000,0.064000,-0.002000,3.100988,1.096763,4.197751,2.098875
0.955870,0.094000,0.100000,0.064000,0.000000,3.100988,1.109443,4.210430,2.105215
0.960931,0.094500,0.100000,0.064000,0.000000,3.100988,1.125292,4.226279,2.113140
0.965981,0.095000,0.100000,0.064000,0.000000,3.100988,1.141141,4.242129,2.121064
0.971943,0.095500,0.100000,0.064000,0.000000,3.100988,1.156990,4.257978,2.128989
0.979836,0.096000,0.100000,0.064000,0.011000,3.100988,1.155405,4.256393,2.128196
0.984703,0.096500,0.100000,0.064000,0.001000,3.100988,1.187104,4.288091,2.144046
0.990388,0.097000,0.100000,0.064000,0.001000,3.100988,1.202953,4.303940,2.151970
0.995152,0.097500,0.100000,0.064000,0.001000,3.100988,1.218802,4.319790,2.159895
1.000977,0.098000,0.100000,0.064000,0.000000,3.100988,1.236236,4.337224,2.168612
1.005824,0.098500,0.100000,0.064000,0.000000,3.100988,1.252085,4.353073,2.176536
1.010918,0.099000,0.100000,0.064000,0.000000,3.100988,1.267934,4.368922,2.184461
1.016117,0.099500,0.100000,0.064000,0.000000,3.100988,1.283784,4.384771,2.192386
1.021294,0.100000,0.100000,0.064000,-0.032000,3.100988,1.350350,4.451338,2.225669
1.026157,0.100500,0.100000,0.064000,0.000000,3.100988,1.315482,4.416470,2.208235
1.034461,0.101000,0.100000,0.064000,0.000000,3.100988,1.331331,4.432319,2.216159
1.038382,0.101500,0.100000,0.064000,0.000000,3.100988,1.347180,4.448168,2.224084
1.045436,0.102000,0.100000,0.064000,0.000000,3.100988,1.363029,4.464017,2.232009
1.049979,0.102500,0.100000,0.064000,0.000000,3.100988,1.378879,4.479866,2.239933
1.055190,0.103000,0.100000,0.064000,0.019000,3.100988,1.364614,4.465602,2.232801
1.060094,0.103500,0.100000,0.064000,0.000000,3.100988,1.410577,4.511565,2.255782
1.065306,0.104000,0.100000,0.064000,0.000000,3.100988,1.426426,4.527414,2.263707
1.070358,0.104500,0.100000,0.064000,0.000000,3.100988,1.442275,4.543263,2.271632
1.075981,0.105000,0.100000,0.064000,0.000000,3.100988,1.458125,4.559112,2.279556
1.080845,0.105500,0.100000,0.064000,0.000000,3.100988,1.473974,4.574961,2.287481
1.085995,0.106000,0.100000,0.064000,0.000000,3.100988,1.489823,4.590811,2.295405
1.091139,0.106500,0.100000,0.064000,0.000000,3.100988,1.505672,4.606660,2.303330
1.096269,0.107000,0.100000,0.064000,0.000000,3.100988,1.521521,4.622509,2.311254
1.102390,0.107500,0.100000,0.064000,0.000000,3.100988,1.537370,4.638358,2.319179
1.107196,0.108000,0.100000,0.064000,0.000000,3.100988,1.553220,4.654207,2.327104
1.112444,0.108500,0.100000,0.064000,0.000000,3.100988,1.569069,4.670057,2.335028
1.117708,0.109000,0.100000,0.064000,0.000000,3.100988,1.584918,4.685906,2.342953
1.123377,0.109500,0.100000,0.064000,0.000000,3.100988,1.600767,4.701755,2.350877
1.128549,0.110000,0.100000,0.064000,0.000000,3.100988,1.616616,4.717604,2.358802
1.135435,0.110500,0.100000,0.064000,0.000000,3.100988,1.632465,4.733453,2.366727
1.140266,0.111000,0.100000,0.064000,0.000000,3.100988,1.648315,4.749302,2.374651
1.145478,0.111500,0.100000,0.064000,0.000000,3.100988,1.664164,4.765152,2.382576
1.150998,0.112000,0.100000,0.064000,0.000000,3.100988,1.680013,4.781001,2.390500
1.156048,0.112500,0.100000,0.064000,0.000000,3.100988,1.695862,4.796850,2.398425
1.161007,0.113000,0.100000,0.064000,0.000000,3.100988,1.711711,4.812699,2.406350
1.166613,0.113500,0.100000,0.064000,0.000000,3.100988,1.727561,4.828548,2.414274
1.171789,0.114000,0.100000,0.064000,0.000000,3.100988,1.743410,4.844397,2.422199
1.176678,0.114500,0.100000,0.064000,0.000000,3.100988,1.759259,4.860247,2.430123
1.182218,0.115000,0.100000,0.065000,0.002000,3.099543,1.740240,4.839783,2.419891
1.190164,0.115500,0.100000,0.065000,0.000000,3.099543,1.759259,4.858802,2.429401
1.195316,0.116000,0.100000,0.065000,0.000000,3.099543,1.775108,4.874651,2.437326
1.200218,0.116500,0.100000,0.065000,0.000000,3.099543,1.790957,4.890500,2.445250
1.205622,0.117000,0.100000,0.065000,0.000000,3.099543,1.806806,4.906350,2.453175
1.210456,0.117500,0.100000,0.065000,0.000000,3.099543,1.822656,4.922199,2.461099
1.215504,0.118000,0.100000,0.065000,0.000000,3.099543,1.838505,4.938048,2.469024
1.220828,0.118500,0.100000,0.065000,0.000000,3.099543,1.854354,4.953897,2.476949
1.225806,0.119000,0.100000,0.065000,0.000000,3.099543,1.870203,4.969746,2.484873
1.231461,0.119500,0.100000,0.065000,0.000000,3.099543,1.886052,4.985595,2.492798
1.236125,0.120000,0.100000,0.065000,0.000000,3.099543,1.901902,5.001445,2.500722
1.242402,0.120500,0.100000,0.065000,0.005000,3.099543,1.909826,5.009369,2.504685
1.249757,0.121000,0.100000,0.065000,0.002000,3.099543,1.930430,5.029973,2.514987
1.255042,0.121500,0.100000,0.065000,0.002000,3.099543,1.946279,5.045822,2.522911
1.259956,0.122000,0.100000,0.065000,0.002000,3.099543,1.962128,5.061671,2.530836
1.265477,0.122500,0.100000,0.065000,0.000000,3.099543,1.981147,5.080690,2.540345
1.270199,0.123000,0.100000,0.065000,0.007000,3.099543,1.985902,5.085445,2.542723
1.275273,0.123500,0.100000,0.065000,0.000000,3.099543,2.012846,5.112389,2.556194
1.280628,0.124000,0.100000,0.065000,0.000000,3.099543,2.028695,5.128238,2.564119
1.285435,0.124500,0.100000,0.065000,0.004000,3.099543,2.038204,5.137748,2.568874
1.290501,0.125000,0.100000,0.065000,0.009000,3.099543,2.046129,5.145672,2.572836
1.295562,0.125500,0.100000,0.065000,0.009000,3.099543,2.061978,5.161521,2.580761
1.300633,0.126000,0.100000,0.065000,0.002000,3.099543,2.088922,5.188465,2.594232
1.305969,0.126500,0.100000,0.065000,0.012000,3.099543,2.088922,5.188465,2.594232
1.310809,0.127000,0.100000,0.065000,0.050000,3.099543,2.044544,5.144087,2.572044
1.315860,0.127500,0.100000,0.065000,0.050000,3.099543,2.060393,5.159936,2.579968
1.321088,0.128000,0.100000,0.066000,0.110000,3.098095,1.949449,5.047544,2.523772
1.326414,0.128500,0.100000,0.067000,0.083000,3.096644,1.976393,5.073037,2.536519
1.331525,0.129000,0.100000,0.067000,0.083000,3.096644,1.992242,5.088886,2.544443
1.336555,0.129500,0.100000,0.068000,0.145000,3.095190,1.878128,4.973318,2.486659
1.341987,0.130000,0.100000,0.069000,0.187000,3.093733,1.795712,4.889445,2.444723
1.348936,0.130500,0.100000,0.071000,0.216000,3.090810,1.702202,4.793012,2.396506
1.354186,0.131000,0.100000,0.072000,0.237000,3.089344,1.653069,4.742413,2.371206
1.360146,0.131500,0.100000,0.074000,0.273000,3.086402,1.548465,4.634866,2.317433
1.365077,0.132000,0.100000,0.074000,0.273000,3.086402,1.564314,4.650716,2.325358
1.370898,0.132500,0.100000,0.076000,0.275000,3.083447,1.513597,4.597044,2.298522
1.375782,0.133000,0.100000,0.078000,0.304000,3.080481,1.420086,4.500567,2.250284
1.380957,0.133500,0.100000,0.080000,0.338000,3.077502,1.318652,4.396153,2.198077
1.385800,0.134000,0.100000,0.080000,0.338000,3.077502,1.334501,4.412002,2.206001
1.390886,0.134500,0.100000,0.083000,0.309000,3.073010,1.301218,4.374228,2.187114
1.395952,0.135000,0.100000,0.085000,0.333000,3.070000,1.215632,4.285632,2.142816
1.401391,0.135500,0.100000,0.085000,0.333000,3.070000,1.231481,4.301482,2.150741
1.406324,0.136000,0.100000,0.087000,0.337000,3.066978,1.177594,4.244572,2.122286
1.411394,0.136500,0.100000,0.089000,0.324000,3.063944,1.150650,4.214594,2.107297
1.416564,0.137000,0.100000,0.092000,0.342000,3.059370,1.042876,4.102246,2.051123
1.421858,0.137500,0.100000,0.092000,0.342000,3.059370,1.058725,4.118095,2.059047
1.427398,0.138000,0.100000,0.094000,0.315000,3.056305,1.053970,4.110275,2.055138
1.432611,0.138500,0.100000,0.096000,0.335000,3.053228,0.974725,4.027952,2.013976
1.437807,0.139000,0.100000,0.096000,0.335000,3.053228,0.990574,4.043801,2.021901
1.442967,0.139500,0.100000,0.099000,0.339000,3.048589,0.904988,3.953577,1.976789
1.448169,0.140000,0.100000,0.101000,0.304000,3.045481,0.912913,3.958394,1.979197
1.453276,0.140500,0.100000,0.103000,0.300000,3.042362,0.871705,3.914066,1.957033
1.458477,0.141000,0.100000,0.103000,0.300000,3.042362,0.887554,3.929916,1.964958
1.465745,0.141500,0.100000,0.107000,0.282000,3.036085,0.805138,3.841224,1.920612
1.471160,0.142000,0.100000,0.107000,0.282000,3.036085,0.820988,3.857073,1.928536
1.476044,0.142500,0.100000,0.109000,0.295000,3.032929,0.752836,3.785765,1.892883
1.481430,0.143000,0.100000,0.111000,0.275000,3.029761,0.736987,3.766748,1.883374
1.486507,0.143500,0.100000,0.113000,0.240000,3.026580,0.744911,3.771492,1.885746
1.491629,0.144000,0.100000,0.113000,0.240000,3.026580,0.760761,3.787341,1.893670
1.496564,0.144500,0.100000,0.114000,0.227000,3.024985,0.765515,3.790501,1.895250
1.504653,0.145000,0.100000,0.116000,0.247000,3.021786,0.686270,3.708057,1.854028
1.508360,0.145500,0.100000,0.116000,0.247000,3.021786,0.702119,3.723906,1.861953
1.511701,0.146000,0.100000,0.117000,0.193000,3.020183,0.771856,3.792038,1.896019
1.517677,0.146500,0.100000,0.119000,0.219000,3.016965,0.683102,3.700067,1.850034
1.524377,0.147000,0.100000,0.120000,0.165000,3.015352,0.752840,3.768191,1.884096
1.529555,0.147500,0.100000,0.121000,0.149000,3.013736,0.762349,3.776085,1.888042
1.535077,0.148000,0.100000,0.122000,0.112000,3.012117,0.805141,3.817258,1.908629
1.539947,0.148500,0.100000,0.122000,0.112000,3.012117,0.820990,3.833108,1.916554
1.544835,0.149000,0.100000,0.123000,0.105000,3.010495,0.816236,3.826731,1.913365
1.550461,0.149500,0.100000,0.123000,0.093000,3.010495,0.851104,3.861599,1.930800
1.555106,0.150000,0.100000,0.124000,0.120000,3.008870,0.792462,3.801332,1.900666
1.560548,0.150500,0.100000,0.124000,0.120000,3.008870,0.808311,3.817181,1.908591
1.565627,0.151000,0.100000,0.125000,0.091000,3.007242,0.838425,3.845667,1.922833
1.570557,0.151500,0.100000,0.126000,0.090000,3.005611,0.824160,3.829771,1.914886
1.576130,0.152000,0.100000,0.126000,0.090000,3.005611,0.840010,3.845621,1.922810
1.581038,0.152500,0.100000,0.126000,0.046000,3.005611,0.925595,3.931206,1.965603
1.586271,0.153000,0.100000,0.126000,0.034000,3.005611,0.960464,3.966075,1.983037
1.591481,0.153500,0.100000,0.127000,0.086000,3.003977,0.862198,3.866175,1.933088
1.596382,0.154000,0.100000,0.127000,0.086000,3.003977,0.878048,3.882025,1.941012
1.601455,0.154500,0.100000,0.128000,0.146000,3.002340,0.767103,3.769443,1.884721
1.608226,0.155000,0.100000,0.129000,0.065000,3.000700,0.879633,3.880333,1.940166
1.613070,0.155500,0.100000,0.129000,0.065000,3.000700,0.895482,3.896182,1.948091
1.618885,0.156000,0.100000,0.129000,0.072000,3.000700,0.900237,3.900937,1.950468
1.623499,0.156500,0.100000,0.130000,0.089000,2.999057,0.857444,3.856501,1.928250
1.629794,0.157000,0.100000,0.131000,0.155000,2.997411,0.736989,3.734400,1.867200
1.634890,0.157500,0.100000,0.132000,0.088000,2.995762,0.827330,3.823092,1.911546
1.640659,0.158000,0.100000,0.132000,0.127000,2.995762,0.781367,3.777129,1.888565
1.645476,0.158500,0.100000,0.132000,0.127000,2.995762,0.797217,3.792978,1.896489
