time_s,tau_j1,tau_j2,tau_j3,tau_j4,tau_j5,tau_j6
0.00011998973786830902,-4.553649124439119e-18,3.210225110422731,-2.801869041640183,0.0014325449487881804,-0.2270294075280419,-2.8974898686372202e-06
0.010203730314970016,-4.553649124439119e-18,3.210225110422731,-2.801869041640183,0.0014325449487881804,-0.2270294075280419,-2.8974898686372202e-06
0.020286425948143005,-4.553649124439119e-18,3.210225110422731,-2.801869041640183,0.0014325449487881804,-0.2270294075280419,-2.8974898686372202e-06
0.030341167002916336,-6.5052130349130266e-18,3.210651793159076,-2.801442358903838,0.0014324178417687407,-0.2270956351668929,-2.8981111179085934e-06
0.041206059977412224,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.05141195468604565,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.06167108193039894,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.07245186157524586,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.08359645865857601,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.09376977011561394,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.10406705550849438,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.11413763463497162,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.12434815242886543,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.13443521969020367,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.14452082477509975,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.15459193848073483,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.16470647417008877,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.17486390098929405,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.18490030243992805,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.19505633600056171,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.20514437928795815,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.21518460102379322,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.22525491565465927,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.23530358262360096,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.2454683631658554,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.2555523533374071,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.26615042239427567,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.2773025929927826,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.2874374110251665,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.29826202057302,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.3086243811994791,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.31887073442339897,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.329107441008091,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.33915315568447113,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.34922996535897255,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.3592631481587887,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.36946938186883926,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.3795997854322195,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.3896458111703396,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
0.39965588226914406,-7.806255641895632e-18,3.210718021952739,-2.8013761301101745,0.0014649006204743116,-0.22703054616528962,-2.8974508209260303e-06
