time_s,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_vel_rad_s,joint2_vel_rad_s,joint3_vel_rad_s,joint4_vel_rad_s,joint5_vel_rad_s,joint6_vel_rad_s,joint1_acc_rad_s2,joint2_acc_rad_s2,joint3_acc_rad_s2,joint4_acc_rad_s2,joint5_acc_rad_s2,joint6_acc_rad_s2
0.4331,0.159075943,0.721610679,-0.2974234,0.261307716,-0.239216301,0.307289918,0.390253162,0.470756588,0.565908239,0.64530062,0.663918078,0.618188303,-0.103999454,0.064149196,-0.461193838,-1.008891895,-2.303539298,-4.371378899
0.4383,0.161059561,0.724015269,-0.294576499,0.264498129,-0.235586814,0.310367782,0.38908261,0.471717076,0.568442449,0.639048188,0.64920546,0.610392183,-0.026242853,0.10934522,-0.345044916,-0.974873382,-2.753555625,-4.291192405
0.4434,0.163057842,0.726611386,-0.291665184,0.267919709,-0.232244716,0.313315098,0.383394739,0.473115991,0.565363943,0.630536732,0.643016374,0.592274264,0.037420364,-0.153569287,-0.352820576,-1.349077023,-2.865330738,-4.209547974
0.4485,0.165053089,0.729038831,-0.288588634,0.271107898,-0.229017191,0.31627566,0.391651664,0.477471211,0.564793186,0.627931375,0.630260599,0.56725078,0.103999454,-0.161344947,-0.643435871,-1.405936538,-2.928993955,-4.326668854
0.4537,0.167068662,0.731438973,-0.285721205,0.274295278,-0.22578016,0.319270199,0.397856737,0.478329765,0.569824596,0.618164903,0.609574986,0.536559788,0.120036752,-0.142877754,-0.64003402,-1.524029375,-3.125815351,-4.662480174
0.4588,0.169078168,0.733886743,-0.282863282,0.277413389,-0.222761553,0.321928405,0.398414568,0.472043849,0.564541133,0.601085763,0.606000539,0.516389702,0.141905796,-0.201195204,-0.658501213,-1.575543123,-3.112693924,-4.644012981
0.4639,0.17123511,0.736313277,-0.279978461,0.28042886,-0.219839215,0.324563454,0.400249843,0.479663339,0.554223148,0.60292908,0.593276498,0.492484868,-0.070952898,-0.239101547,-0.73382792,-1.528403184,-3.100058477,-4.789320629
0.469,0.173232481,0.738690768,-0.277148751,0.283447164,-0.216840934,0.327052685,0.403467386,0.48323278,0.560392235,0.601765331,0.577453588,0.459805081,-0.037420364,-0.229867951,-0.756182942,-1.577001059,-3.346449706,-4.887488337
0.4744,0.17526484,0.741095156,-0.274358378,0.286443928,-0.21381535,0.329229447,0.403712806,0.479471256,0.561829493,0.592770059,0.556570619,0.442830208,-0.068523004,-0.277493869,-0.771734263,-1.666907129,-3.77411101,-4.685321175
0.4796,0.177306806,0.743628779,-0.271584589,0.289576701,-0.211130751,0.331359288,0.397128644,0.477891218,0.558261072,0.581586473,0.541483239,0.4238315,-0.108859241,-0.54235229,-0.802350924,-2.042568706,-3.812017353,-4.624087852
0.485,0.179342704,0.745974517,-0.268623723,0.292431085,-0.20847295,0.333467489,0.402246899,0.478999322,0.552130936,0.574875131,0.52495187,0.3988597,-0.143363733,-0.533604673,-1.167806948,-2.057634048,-3.979194044,-4.728087305
0.4902,0.181341187,0.748373546,-0.265885125,0.295289817,-0.205866822,0.335528668,0.407068149,0.475055435,0.549173683,0.562628296,0.494966956,0.367438647,-0.141905796,-0.638090105,-1.226610377,-2.16989514,-4.220725485,-4.941917958
0.4953,0.183374659,0.750750329,-0.263178785,0.298135605,-0.203519062,0.337279907,0.401953611,0.465034456,0.539969901,0.539934157,0.477443048,0.346228469,-0.205083035,-0.721192472,-1.285413806,-2.331726066,-4.213921783,-4.857843633
0.5003,0.18550086,0.753080089,-0.260477905,0.300849429,-0.20121984,0.338947214,0.400133426,0.468097337,0.524088504,0.532037683,0.457670249,0.321270519,-0.419399665,-0.759098815,-1.36997411,-2.366716536,-4.315491343,-4.848124058
0.5054,0.187495905,0.755394782,-0.257858429,0.303492163,-0.198959551,0.340597431,0.401939542,0.462745641,0.523557742,0.521373462,0.432619575,0.292368172,-0.445642518,-0.813528436,-1.376291834,-2.395389282,-4.534667761,-5.008011068
0.511,0.18945859,0.75767661,-0.255298513,0.306075943,-0.196723531,0.341922035,0.397166356,0.452108733,0.517560546,0.507551036,0.399052391,0.272586164,-0.440782731,-0.836369437,-1.356366705,-2.429407795,-4.885544422,-4.85492776
0.5161,0.191462332,0.760071999,-0.252671554,0.308753767,-0.19477571,0.343199211,0.388454045,0.443635426,0.504518431,0.490711823,0.373244465,0.2505012,-0.506389862,-1.0613776,-1.493898692,-2.708845579,-4.959413193,-4.842292313
0.5212,0.193436748,0.762266862,-0.249977045,0.311163414,-0.192947821,0.344353423,0.390791627,0.438076971,0.493372994,0.480505978,0.344832543,0.223800603,-0.543810227,-1.000630256,-1.789373775,-2.668509343,-5.042029581,-4.83548861
0.5263,0.195368187,0.76450541,-0.247536151,0.313543028,-0.191133987,0.345467691,0.386241116,0.427885413,0.485731562,0.463662319,0.311189473,0.187391756,-0.539922397,-1.043882365,-1.748065581,-2.692322302,-5.297168427,-4.945319809
0.5314,0.197331075,0.766715138,-0.245055011,0.315969562,-0.189644757,0.346387501,0.377617399,0.412175421,0.471062269,0.440479504,0.28534505,0.16230665,-0.59726789,-1.059433685,-1.838457629,-2.885255867,-5.240308913,-4.930254467
0.5366,0.199369501,0.768874305,-0.242653251,0.318224694,-0.188301749,0.347320154,0.372142168,0.410195301,0.451661559,0.429081601,0.257477619,0.137426749,-0.789229498,-1.02638713,-1.852551013,-2.913442635,-5.166926121,-5.144571098
0.5417,0.201220548,0.770961169,-0.240358681,0.320285671,-0.187045707,0.348063505,0.368066264,0.404443839,0.4477037,0.41406391,0.229289199,0.11049179,-0.708071046,-0.923845613,-1.763616901,-2.755013561,-5.164982206,-5.269953617
0.5468,0.203081808,0.773042067,-0.238101325,0.322356659,-0.185853372,0.3484595,0.361489538,0.398312464,0.441116622,0.401690843,0.192109248,0.088096066,-0.667734809,-0.846574991,-1.700925642,-2.730228644,-5.256832191,-5.061468731
0.5519,0.204930933,0.775209728,-0.235901001,0.324491354,-0.184964405,0.348756902,0.348956365,0.395776894,0.42848533,0.384825679,0.162685252,0.062918333,-0.615735082,-0.945714657,-1.614421423,-2.921704274,-5.057094922,-4.913245211
0.557,0.206755284,0.777153099,-0.233596623,0.326341693,-0.18411983,0.34911174,0.349348161,0.398025153,0.416792608,0.373520404,0.141750575,0.039675427,-0.539922397,-0.736257814,-1.751953411,-2.777854562,-5.000721387,-5.068272434
0.5621,0.208526545,0.779119426,-0.231502275,0.328185357,-0.18347113,0.349240267,0.350962509,0.397893648,0.412384538,0.36334464,0.118693337,0.009854045,-0.413081942,-0.610875295,-1.625598935,-2.75161171,-4.849096015,-5.067786455
