time_s,joint1_target_angle_rad,joint2_target_angle_rad,joint3_target_angle_rad,joint4_target_angle_rad,joint5_target_angle_rad,joint6_target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm,mode,excited_joint,freq_hz,amp_deg
0.2113,0,0.523599,-0.201002,0,-0.523599,0,0,0.53,-0.429,0,-0.532,0,-0.004,0.003,0.981,0.001,0,0.042,0.043706,0.439425,-0.702844,-0.119805,-0.775378,-0.037379,single_joint_sine,3,0.5,30
0.2164,0,0.523599,-0.194402,0,-0.523599,0,0,0.53,-0.429,0,-0.532,0,0.008,0.003,0.981,-0.021,-0.015,-0.03,0.038981,0.439425,-0.702844,-0.106387,-0.722664,-0.001917,single_joint_sine,3,0.5,30
0.2215,0,0.523599,-0.187887,0,-0.523599,0,0,0.53,-0.422,0,-0.532,0,0.01,0.008,0.965,-0.021,0.017,-0.03,0.036619,0.40635,-0.544556,-0.106387,-0.736082,-0.001917,single_joint_sine,3,0.5,30
0.2267,0,0.523599,-0.18146,0,-0.523599,0,0,0.53,-0.414,0,-0.532,0,0.01,0.008,1.088,-0.003,-0.019,-0.009,0.036619,0.395719,-0.800887,-0.12268,-0.741833,-0.011501,single_joint_sine,3,0.5,30
0.2318,0,0.523599,-0.175175,0,-0.523599,0,0,0.53,-0.407,0,-0.532,0,0.008,0,1.108,0.017,-0.019,-0.017,0.042525,0.382725,-0.70875,-0.12268,-0.741833,-0.001917,single_joint_sine,3,0.5,30
0.2368,0,0.523599,-0.168978,0,-0.523599,0,0,0.53,-0.407,0,-0.532,0,-0.003,0,1.108,-0.007,0.021,0.021,0.063787,0.382725,-0.70875,-0.120763,-0.714996,-0.01246,single_joint_sine,3,0.5,30
0.242,0,0.523599,-0.162821,0,-0.523599,0,0,0.53,-0.399,0,-0.532,0,-0.003,0.002,1.1,-0.007,0.017,0.021,0.063787,0.376819,-0.602437,-0.120763,-0.73704,-0.01246,single_joint_sine,3,0.5,30
0.2471,0,0.523599,-0.156805,0,-0.523599,0,0,0.53,-0.391,0,-0.532,0,-0.006,0.009,1.162,-0.021,0.017,-0.005,0.0567,0.361462,-0.654412,-0.119805,-0.73704,-0.008626,single_joint_sine,3,0.5,30
0.2522,0,0.523599,-0.150798,0,-0.523599,0,0,0.53,-0.391,0,-0.532,0,0,0.009,1.162,0.003,-0.005,-0.017,0.051975,0.361462,-0.654412,-0.136098,-0.724581,-0.009584,single_joint_sine,3,0.5,30
0.2573,0,0.523599,-0.144912,0,-0.523599,0,0,0.53,-0.383,0,-0.532,0,0,0.004,1.207,0.003,0.024,-0.017,0.0378,0.362644,-0.666225,-0.136098,-0.755251,-0.009584,single_joint_sine,3,0.5,30
0.2625,0,0.523599,-0.13914,0,-0.523599,0,0,0.53,-0.374,0,-0.532,0,0,0,1.248,0,0.017,0.028,0.0378,0.357919,-0.709931,-0.12268,-0.777295,-0.032587,single_joint_sine,3,0.5,30
0.2676,0,0.523599,-0.133439,0,-0.523599,0,0,0.53,-0.365,0,-0.532,0,0.019,-0.001,1.323,0,0.017,0.003,0.020081,0.366187,-0.882394,-0.11693,-0.777295,-0.015335,single_joint_sine,3,0.5,30
0.2727,0,0.523599,-0.127867,0,-0.523599,0,0,0.53,-0.365,0,-0.532,0,0.005,-0.001,1.323,-0.003,0.038,0.032,0.035438,0.366187,-0.882394,-0.112137,-0.806048,-0.062299,single_joint_sine,3,0.5,30
0.2779,0,0.523599,-0.122397,0,-0.523599,0,0,0.53,-0.356,0,-0.532,0,0.005,-0.001,1.315,-0.003,0.023,0.032,0.035438,0.369731,-0.867037,-0.112137,-0.8233,-0.062299,single_joint_sine,3,0.5,30
0.283,0,0.523599,-0.117042,0,-0.523599,0,0,0.53,-0.347,0,-0.532,0,-0.009,0.004,1.345,0.011,0.023,-0.072,0.054337,0.363825,-0.885937,-0.119805,-0.8233,-0.038338,single_joint_sine,3,0.5,30
0.2881,0,0.523599,-0.111748,0,-0.523599,0,0,0.53,-0.347,0,-0.531,0,-0.014,0.004,1.345,-0.03,0.063,-0.019,0.072056,0.363825,-0.885937,-0.103512,-0.8971,-0.024919,single_joint_sine,3,0.5,30
0.2933,0,0.523599,-0.106598,0,-0.523599,0,0,0.53,-0.337,0,-0.531,0,0.005,0.003,1.374,-0.03,0.026,-0.019,0.031894,0.352013,-0.809156,-0.103512,-0.911476,-0.024919,single_joint_sine,3,0.5,30
0.2984,0,0.523599,-0.101598,0,-0.523599,0,0,0.53,-0.327,0,-0.531,0,0.005,0.007,1.4,-0.009,-0.003,-0.038,0.031894,0.334294,-0.825694,-0.118847,-0.890391,-0.006709,single_joint_sine,3,0.5,30
0.3035,0,0.523599,-0.096615,0,-0.523599,0,0,0.53,-0.317,0,-0.531,0,0.014,0.005,1.434,0.019,-0.003,0.001,0.0378,0.320119,-0.786713,-0.123639,-0.890391,-0.026836,single_joint_sine,3,0.5,30
0.3087,0,0.523599,-0.091772,0,-0.523599,0,0,0.53,-0.317,0,-0.531,0,0,0.005,1.434,0,-0.026,0.053,0.0567,0.320119,-0.786713,-0.11693,-0.854928,-0.032587,single_joint_sine,3,0.5,30
0.3138,0,0.523599,-0.087052,0,-0.523599,0,0,0.53,-0.307,0,-0.531,0,0,0.004,1.431,0,0.005,0.053,0.0567,0.301219,-0.89775,-0.11693,-0.856845,-0.032587,single_joint_sine,3,0.5,30
0.3189,0,0.523599,-0.082455,0,-0.523599,0,0,0.53,-0.297,0,-0.531,0,-0.008,0.002,1.404,0.03,0.005,-0.047,0.060244,0.307125,-0.942637,-0.134182,-0.856845,-0.023003,single_joint_sine,3,0.5,30
0.3241,0,0.523599,-0.077942,0,-0.523599,0,0,0.53,-0.297,0,-0.531,0,-0.01,0.002,1.404,-0.042,0.055,0.003,0.053156,0.307125,-0.942637,-0.106387,-0.936396,-0.020127,single_joint_sine,3,0.5,30
0.3292,0,0.523599,-0.073568,0,-0.523599,0,0,0.53,-0.287,0,-0.531,0,0,0,1.408,-0.042,0.051,0.003,0.057881,0.309487,-1.012331,-0.106387,-0.990069,-0.020127,single_joint_sine,3,0.5,30
0.3346,0,0.523599,-0.069098,0,-0.523599,0,0,0.53,-0.278,0,-0.53,0,0,0.004,1.402,0.001,0.105,-0.019,0.057881,0.288225,-1.047769,-0.119805,-1.083996,-0.002875,single_joint_sine,3,0.5,30
0.3397,0,0.523599,-0.06498,0,-0.523599,0,0,0.531,-0.268,0,-0.53,0,0,0.002,1.365,-0.011,0.105,0.007,0.053156,0.291769,-1.024144,-0.109262,-1.083996,-0.035462,single_joint_sine,3,0.5,30
0.345,0,0.523599,-0.060893,0,-0.523599,0,0,0.531,-0.268,0,-0.529,0,0,0.002,1.365,0.015,0.101,0.011,0.053156,0.291769,-1.024144,-0.11693,-1.205718,-0.044088,single_joint_sine,3,0.5,30
0.3504,0,0.523599,-0.056765,0,-0.523599,0,0,0.531,-0.258,0,-0.529,0,-0.005,0.005,1.365,0.015,0.084,0.011,0.044887,0.263419,-1.138725,-0.11693,-1.291977,-0.044088,single_joint_sine,3,0.5,30
0.3555,0,0.523599,-0.053009,0,-0.523599,0,0,0.531,-0.249,0,-0.529,0,0.001,0.013,1.357,0.013,0.084,0.009,0.042525,0.206719,-1.144631,-0.12268,-1.291977,-0.042171,single_joint_sine,3,0.5,30
0.3606,0,0.523599,-0.049401,0,-0.523599,0,0,0.531,-0.239,0,-0.528,0,0.002,0.016,1.325,0,-0.009,0.019,0.053156,0.19845,-1.167075,-0.125556,-1.328398,-0.038338,single_joint_sine,3,0.5,30
0.3657,0,0.523599,-0.045929,0,-0.523599,0,0,0.531,-0.23,0,-0.528,0,0.002,-0.012,1.271,0.007,-0.011,0.019,0.053156,0.204356,-1.028869,-0.131306,-1.32073,-0.038338,single_joint_sine,3,0.5,30
0.3711,0,0.523599,-0.042351,0,-0.523599,0,0,0.531,-0.221,0,-0.528,0,0.002,0,1.285,-0.003,-0.011,0.024,0.049612,0.159469,-1.066669,-0.123639,-1.32073,-0.04888,single_joint_sine,3,0.5,30
0.3762,0,0.523599,-0.039098,0,-0.523599,0,0,0.531,-0.221,0,-0.528,0,0.005,0,1.285,0.011,-0.026,0.03,0.051975,0.159469,-1.066669,-0.129389,-1.321689,-0.051756,single_joint_sine,3,0.5,30
0.3813,0,0.523599,-0.035999,0,-0.523599,0,0,0.531,-0.212,0,-0.529,0,0.005,0.016,1.255,0.011,-0.065,0.03,0.051975,0.153562,-0.978075,-0.129389,-1.265141,-0.051756,single_joint_sine,3,0.5,30
0.3864,0,0.523599,-0.033017,0,-0.523599,0,0,0.531,-0.203,0,-0.529,0,-0.006,0.005,1.265,0.017,-0.065,0.038,0.059062,0.158287,-1.064306,-0.132265,-1.265141,-0.069008,single_joint_sine,3,0.5,30
0.3914,0,0.523599,-0.030158,0,-0.523599,0,0,0.531,-0.203,0,-0.529,0,-0.006,0.005,1.265,0.005,-0.034,0.036,0.046069,0.158287,-1.064306,-0.126514,-1.266099,-0.062299,single_joint_sine,3,0.5,30
0.3966,0,0.523599,-0.027402,0,-0.523599,0,0,0.531,-0.195,0,-0.529,0,-0.002,-0.002,1.234,0.005,-0.053,0.036,0.038981,0.191362,-1.012331,-0.126514,-1.212427,-0.062299,single_joint_sine,3,0.5,30
0.4017,0,0.523599,-0.024775,0,-0.523599,0,0,0.531,-0.186,0,-0.53,0,-0.002,-0.011,1.239,0.001,-0.023,-0.005,0.038981,0.189,-1.060762,-0.128431,-1.211468,-0.031629,single_joint_sine,3,0.5,30
0.4068,0,0.523599,-0.022281,0,-0.523599,0,0,0.531,-0.178,0,-0.53,0,-0.002,-0.005,1.211,-0.005,-0.023,0.013,0.041344,0.196087,-1.03005,-0.11693,-1.211468,-0.019169,single_joint_sine,3,0.5,30
0.4119,0,0.523599,-0.019914,0,-0.523599,0,0,0.531,-0.178,0,-0.53,0,-0.009,-0.005,1.211,0.003,0.023,-0.011,0.041344,0.196087,-1.03005,-0.128431,-1.243097,-0.005751,single_joint_sine,3,0.5,30
0.4171,0,0.523599,-0.017675,0,-0.523599,0,0,0.531,-0.169,0,-0.53,0,-0.009,0,1.176,0.003,0,-0.011,0.041344,0.243337,-1.065487,-0.128431,-1.214343,-0.005751,single_joint_sine,3,0.5,30
0.4222,0,0.523599,-0.015569,0,-0.523599,0,0,0.531,-0.161,0,-0.53,0,0.002,-0.014,1.144,-0.013,-0.042,-0.007,0.030713,0.296494,-0.946181,-0.119805,-1.255556,-0.041213,single_joint_sine,3,0.5,30
0.4273,0,0.523599,-0.013593,0,-0.523599,0,0,0.531,-0.161,0,-0.53,0,0.003,-0.014,1.144,-0.032,-0.042,-0.011,0.02835,0.296494,-0.946181,-0.115971,-1.255556,-0.046005,single_joint_sine,3,0.5,30
0.4324,0,0.523599,-0.01177,0,-0.523599,0,0,0.53,-0.153,0,-0.53,0,0.003,-0.002,1.148,-0.032,-0.009,-0.011,0.053156,0.290587,-0.99225,-0.115971,-1.21626,-0.046005,single_joint_sine,3,0.5,30
0.4375,0,0.523599,-0.010058,0,-0.523599,0,0,0.53,-0.145,0,-0.53,0,0.003,-0.011,1.144,0.001,0.024,0.003,0.053156,0.3024,-1.119825,-0.109262,-1.267058,0.064215,single_joint_sine,3,0.5,30
0.4426,0,0.523599,-0.008479,0,-0.523599,0,0,0.53,-0.137,0,-0.53,0,-0.004,-0.005,1.141,0.013,0.024,0.153,0.063787,0.294131,-1.1529,-0.117888,-1.267058,-0.04313,single_joint_sine,3,0.5,30
0.4477,0,0.523599,-0.007046,0,-0.523599,0,0,0.53,-0.137,0,-0.53,0,-0.005,-0.005,1.141,0.024,0.001,-0.057,0.060244,0.294131,-1.1529,-0.125556,-1.266099,-0.039296,single_joint_sine,3,0.5,30
0.4528,0,0.523599,-0.005735,0,-0.523599,0,0,0.53,-0.13,0,-0.53,0,-0.005,0,1.027,0.024,-0.059,-0.057,0.060244,0.268144,-0.937912,-0.125556,-1.221053,-0.039296,single_joint_sine,3,0.5,30
0.458,0,0.523599,-0.004557,0,-0.523599,0,0,0.53,-0.123,0,-0.53,0,0.004,0.004,1.034,-0.036,-0.005,-0.026,0.050794,0.239794,-1.022962,-0.117888,-1.239263,-0.040254,single_joint_sine,3,0.5,30
0.4631,0,0.523599,-0.003514,0,-0.523599,0,0,0.53,-0.115,0,-0.53,0,-0.003,0.004,1.037,0.021,-0.005,0.021,0.050794,0.239794,-1.056037,-0.138015,-1.239263,-0.037379,single_joint_sine,3,0.5,30
0.4682,0,0.523599,-0.002606,0,-0.523599,0,0,0.53,-0.115,0,-0.53,0,-0.003,0.002,1.037,0.021,0.005,0.021,0.055519,0.243337,-1.056037,-0.138015,-1.268016,-0.037379,single_joint_sine,3,0.5,30
0.4734,0,0.523599,-0.00183,0,-0.523599,0,0,0.53,-0.108,0,-0.53,0,-0.003,0.004,1.008,0.003,-0.019,0.013,0.055519,0.237431,-1.100925,-0.129389,-1.242138,-0.040254,single_joint_sine,3,0.5,30
0.4785,0,0.523599,-0.00119,0,-0.523599,0,0,0.53,-0.102,0,-0.53,0,0,0.005,0.958,-0.001,-0.019,0.005,0.051975,0.23625,-1.064306,-0.129389,-1.242138,-0.025878,single_joint_sine,3,0.5,30
0.4837,0,0.523599,-0.00069,0,-0.523599,0,0,0.53,-0.102,0,-0.53,0,-0.004,0.005,0.958,0.001,0.034,-0.015,0.055519,0.23625,-1.064306,-0.128431,-1.311146,-0.025878,single_joint_sine,3,0.5,30
0.4888,0,0.523599,-0.000325,0,-0.523599,0,0,0.53,-0.095,0,-0.53,0,-0.004,0.002,0.927,0.001,0.011,-0.015,0.055519,0.239794,-1.072575,-0.128431,-1.364819,-0.025878,single_joint_sine,3,0.5,30
0.4939,0,0.523599,-0.000095,0,-0.523599,0,0,0.53,-0.088,0,-0.529,0,0.005,-0.003,0.958,0.001,0.072,-0.005,0.040162,0.244519,-1.3608,-0.131306,-1.402198,-0.035462,single_joint_sine,3,0.5,30
0.499,0,0.523599,-0.000003,0,-0.523599,0,0,0.53,-0.082,0,-0.529,0,0,-0.003,0.842,-0.017,0.072,-0.019,0.051975,0.244519,-1.089112,-0.118847,-1.402198,-0.026836,single_joint_sine,3,0.5,30
0.504,0,0.523599,-0.000042,0,-0.523599,0,0,0.53,-0.082,0,-0.529,0,0.008,0,0.842,0.001,-0.023,-0.019,0.038981,0.23625,-1.089112,-0.128431,-1.402198,-0.026836,single_joint_sine,3,0.5,30
0.5091,0,0.523599,-0.000214,0,-0.523599,0,0,0.53,-0.076,0,-0.529,0,0.008,0,0.877,0.001,-0.023,-0.013,0.038981,0.239794,-1.325362,-0.128431,-1.402198,-0.035462,single_joint_sine,3,0.5,30
0.5142,0,0.523599,-0.000522,0,-0.523599,0,0,0.53,-0.071,0,-0.529,0,0.008,0,0.814,-0.013,-0.023,0.049,0.034256,0.23625,-1.189519,-0.12268,-1.402198,-0.050797,single_joint_sine,3,0.5,30
0.5193,0,0.523599,-0.00096,0,-0.523599,0,0,0.53,-0.071,0,-0.529,0,0.001,0,0.814,-0.003,0.034,-0.005,0.048431,0.23625,-1.189519,-0.126514,-1.461621,-0.004792,single_joint_sine,3,0.5,30
0.5247,0,0.523599,-0.00157,0,-0.523599,0,0,0.53,-0.065,0,-0.529,0,0.001,0,0.754,-0.003,-0.057,-0.005,0.048431,0.232706,-1.180069,-0.126514,-1.421367,-0.004792,single_joint_sine,3,0.5,30
0.5297,0,0.523599,-0.002285,0,-0.523599,0,0,0.53,-0.06,0,-0.53,0,0.002,0,0.739,0.013,-0.047,-0.005,0.038981,0.23625,-1.201331,-0.146641,-1.361943,-0.044088,single_joint_sine,3,0.5,30
0.5353,0,0.523599,-0.003215,0,-0.523599,0,0,0.53,-0.055,0,-0.53,0,0,0,0.657,-0.017,-0.047,0.017,0.038981,0.23625,-1.038319,-0.125556,-1.361943,-0.063257,single_joint_sine,3,0.5,30
0.5404,0,0.523599,-0.004214,0,-0.523599,0,0,0.53,-0.05,0,-0.53,0,0,0,0.681,0.013,-0.001,0.017,0.038981,0.246881,-1.129275,-0.132265,-1.410824,-0.063257,single_joint_sine,3,0.5,30
0.5459,0,0.523599,-0.00543,0,-0.523599,0,0,0.53,-0.046,0,-0.53,0,-0.003,-0.002,0.636,0.005,-0.001,0.013,0.044887,0.252787,-1.110375,-0.128431,-1.410824,-0.037379,single_joint_sine,3,0.5,30
0.551,0,0.523599,-0.006705,0,-0.523599,0,0,0.53,-0.046,0,-0.53,0,0,-0.002,0.636,0,-0.099,0.013,0.044887,0.252787,-1.110375,-0.133223,-1.306354,-0.037379,single_joint_sine,3,0.5,30
