t_s,phase,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,tau_ff_target_nm,tau_total_target_est_nm,q1_rad,q2_rad,q3_rad,q4_rad,q5_rad,q6_rad,tau_ff_1_nm,tau_ff_2_nm,tau_ff_3_nm,tau_ff_4_nm,tau_ff_5_nm,tau_ff_6_nm
2.700873,const_vel,0.280000,0.100000,-0.034000,2.755283,4.325283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.710260,const_vel,0.281000,0.100000,-0.034000,2.755283,4.330283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.720176,const_vel,0.282000,0.100000,-0.034000,2.755283,4.335283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.730185,const_vel,0.283000,0.100000,-0.034000,2.755283,4.340283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.740164,const_vel,0.284000,0.100000,-0.034000,2.755283,4.345283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.750141,const_vel,0.285000,0.100000,-0.034000,2.755283,4.350283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.760510,const_vel,0.286000,0.100000,-0.034000,2.755283,4.355283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.770155,const_vel,0.287000,0.100000,-0.034000,2.755283,4.360283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.780103,const_vel,0.288000,0.100000,-0.034000,2.755283,4.365283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.790148,const_vel,0.289000,0.100000,-0.034000,2.755283,4.370283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.800430,const_vel,0.290000,0.100000,-0.034000,2.755283,4.375283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.810150,const_vel,0.291000,0.100000,-0.034000,2.755283,4.380283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.820098,const_vel,0.292000,0.100000,-0.034000,2.755283,4.385283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.830543,const_vel,0.293000,0.100000,-0.034000,2.755283,4.390283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.840395,const_vel,0.294000,0.100000,-0.034000,2.755283,4.395283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.850362,const_vel,0.295000,0.100000,-0.034000,2.755283,4.400283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.860228,const_vel,0.296000,0.100000,-0.034000,2.755283,4.405283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.870101,const_vel,0.297000,0.100000,-0.034000,2.755283,4.410283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.880433,const_vel,0.298000,0.100000,-0.034000,2.755283,4.415283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.890071,const_vel,0.299000,0.100000,-0.034000,2.755283,4.420283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.900252,const_vel,0.300000,0.100000,-0.034000,2.755283,4.425283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.911506,const_vel,0.301000,0.100000,-0.034000,2.755283,4.430283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.920115,const_vel,0.302000,0.100000,-0.034000,2.755283,4.435283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.930574,const_vel,0.303000,0.100000,-0.034000,2.755283,4.440283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.940127,const_vel,0.304000,0.100000,-0.034000,2.755283,4.445283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.950233,const_vel,0.305000,0.100000,-0.034000,2.755283,4.450283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.960121,const_vel,0.306000,0.100000,-0.034000,2.755283,4.455283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.970596,const_vel,0.307000,0.100000,-0.034000,2.755283,4.460283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.980121,const_vel,0.308000,0.100000,-0.034000,2.755283,4.465283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
2.990176,const_vel,0.309000,0.100000,-0.034000,2.755283,4.470283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.000135,const_vel,0.310000,0.100000,-0.034000,2.755283,4.475283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.010130,const_vel,0.311000,0.100000,-0.034000,2.755283,4.480283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.020091,const_vel,0.312000,0.100000,-0.034000,2.755283,4.485283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.030199,const_vel,0.313000,0.100000,-0.034000,2.755283,4.490283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.040166,const_vel,0.314000,0.100000,-0.034000,2.755283,4.495283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.050150,const_vel,0.315000,0.100000,-0.034000,2.755283,4.500283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.060233,const_vel,0.316000,0.100000,-0.034000,2.755283,4.505283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.070711,const_vel,0.317000,0.100000,-0.034000,2.755283,4.510283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.080217,const_vel,0.318000,0.100000,-0.034000,2.755283,4.515283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.090204,const_vel,0.319000,0.100000,-0.034000,2.755283,4.520283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.100173,const_vel,0.320000,0.100000,-0.034000,2.755283,4.525283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.110170,const_vel,0.321000,0.100000,-0.034000,2.755283,4.530283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.120193,const_vel,0.322000,0.100000,-0.034000,2.755283,4.535283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.130241,const_vel,0.323000,0.100000,-0.034000,2.755283,4.540283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.140215,const_vel,0.324000,0.100000,-0.034000,2.755283,4.545283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.150293,const_vel,0.325000,0.100000,-0.034000,2.755283,4.550283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.160220,const_vel,0.326000,0.100000,-0.034000,2.755283,4.555283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.170160,const_vel,0.327000,0.100000,-0.034000,2.755283,4.560283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.180203,const_vel,0.328000,0.100000,-0.034000,2.755283,4.565283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.190268,const_vel,0.329000,0.100000,-0.034000,2.755283,4.570283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.200068,const_vel,0.330000,0.100000,-0.034000,2.755283,4.575283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.211247,const_vel,0.331000,0.100000,-0.034000,2.755283,4.580283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.220172,const_vel,0.332000,0.100000,-0.034000,2.755283,4.585283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.230264,const_vel,0.333000,0.100000,-0.034000,2.755283,4.590283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.240803,const_vel,0.334000,0.100000,-0.034000,2.755283,4.595283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.250210,const_vel,0.335000,0.100000,-0.034000,2.755283,4.600283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.260155,const_vel,0.336000,0.100000,-0.034000,2.755283,4.605283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.270204,const_vel,0.337000,0.100000,-0.034000,2.755283,4.610283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.280216,const_vel,0.338000,0.100000,-0.034000,2.755283,4.615283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.291226,const_vel,0.339000,0.100000,-0.034000,2.755283,4.620283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.300266,const_vel,0.340000,0.100000,-0.034000,2.755283,4.625283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.310271,const_vel,0.341000,0.100000,-0.034000,2.755283,4.630283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.320157,const_vel,0.342000,0.100000,-0.034000,2.755283,4.635283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.330239,const_vel,0.343000,0.100000,-0.034000,2.755283,4.640283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.340145,const_vel,0.344000,0.100000,-0.034000,2.755283,4.645283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.350162,const_vel,0.345000,0.100000,-0.034000,2.755283,4.650283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.360129,const_vel,0.346000,0.100000,-0.034000,2.755283,4.655283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.370118,const_vel,0.347000,0.100000,-0.034000,2.755283,4.660283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.380205,const_vel,0.348000,0.100000,-0.034000,2.755283,4.665283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.390121,const_vel,0.349000,0.100000,-0.034000,2.755283,4.670283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.400167,const_vel,0.350000,0.100000,-0.034000,2.755283,4.675283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.410625,const_vel,0.351000,0.100000,-0.034000,2.755283,4.680283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.420069,const_vel,0.352000,0.100000,-0.034000,2.755283,4.685283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.430134,const_vel,0.353000,0.100000,-0.034000,2.755283,4.690283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.440272,const_vel,0.354000,0.100000,-0.034000,2.755283,4.695283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.450111,const_vel,0.355000,0.100000,-0.034000,2.755283,4.700283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.460768,const_vel,0.356000,0.100000,-0.034000,2.755283,4.705283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.470113,const_vel,0.357000,0.100000,-0.034000,2.755283,4.710283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.480159,const_vel,0.358000,0.100000,-0.034000,2.755283,4.715283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.490155,const_vel,0.359000,0.100000,-0.034000,2.755283,4.720283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.500169,const_vel,0.360000,0.100000,-0.034000,2.755283,4.725283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.510229,const_vel,0.361000,0.100000,-0.034000,2.755283,4.730283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.520237,const_vel,0.362000,0.100000,-0.034000,2.755283,4.735283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.530109,const_vel,0.363000,0.100000,-0.034000,2.755283,4.740283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.540281,const_vel,0.364000,0.100000,-0.034000,2.755283,4.745283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.550206,const_vel,0.365000,0.100000,-0.034000,2.755283,4.750283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.560207,const_vel,0.366000,0.100000,-0.034000,2.755283,4.755283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.570232,const_vel,0.367000,0.100000,-0.034000,2.755283,4.760283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.580278,const_vel,0.368000,0.100000,-0.034000,2.755283,4.765283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.590340,const_vel,0.369000,0.100000,-0.034000,2.755283,4.770283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.600240,const_vel,0.370000,0.100000,-0.034000,2.755283,4.775283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.611283,const_vel,0.371000,0.100000,-0.034000,2.755283,4.780283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.620348,const_vel,0.372000,0.100000,-0.034000,2.755283,4.785283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.630292,const_vel,0.373000,0.100000,-0.034000,2.755283,4.790283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.640145,const_vel,0.374000,0.100000,-0.034000,2.755283,4.795283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.650137,const_vel,0.375000,0.100000,-0.034000,2.755283,4.800283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.660247,const_vel,0.376000,0.100000,-0.034000,2.755283,4.805283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.670223,const_vel,0.377000,0.100000,-0.034000,2.755283,4.810283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.680209,const_vel,0.378000,0.100000,-0.034000,2.755283,4.815283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.690111,const_vel,0.379000,0.100000,-0.034000,2.755283,4.820283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.701159,const_vel,0.380000,0.100000,-0.034000,2.755283,4.825283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.711386,const_vel,0.381000,0.100000,-0.034000,2.755283,4.830283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.720840,const_vel,0.382000,0.100000,-0.034000,2.755283,4.835283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.730402,const_vel,0.383000,0.100000,-0.034000,2.755283,4.840283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.740828,const_vel,0.384000,0.100000,-0.034000,2.755283,4.845283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.750368,const_vel,0.385000,0.100000,-0.034000,2.755283,4.850283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.760109,const_vel,0.386000,0.100000,-0.034000,2.755283,4.855283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.770198,const_vel,0.387000,0.100000,-0.034000,2.755283,4.860283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.780751,const_vel,0.388000,0.100000,-0.034000,2.755283,4.865283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.790149,const_vel,0.389000,0.100000,-0.034000,2.755283,4.870283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.800809,const_vel,0.390000,0.100000,-0.034000,2.755283,4.875283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.810265,const_vel,0.391000,0.100000,-0.034000,2.755283,4.880283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.821511,const_vel,0.392000,0.100000,-0.034000,2.755283,4.885283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.830271,const_vel,0.393000,0.100000,-0.034000,2.755283,4.890283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.840223,const_vel,0.394000,0.100000,-0.034000,2.755283,4.895283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.850248,const_vel,0.395000,0.100000,-0.034000,2.755283,4.900283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.860503,const_vel,0.396000,0.100000,-0.034000,2.755283,4.905283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.871119,const_vel,0.397000,0.100000,-0.034000,2.755283,4.910283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.880758,const_vel,0.398000,0.100000,-0.034000,2.755283,4.915283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.890731,const_vel,0.399000,0.100000,-0.034000,2.755283,4.920283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.900338,const_vel,0.400000,0.100000,-0.034000,2.755283,4.925283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.910276,const_vel,0.401000,0.100000,-0.034000,2.755283,4.930283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.920818,const_vel,0.402000,0.100000,-0.034000,2.755283,4.935283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.930668,const_vel,0.403000,0.100000,-0.034000,2.755283,4.940283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.940879,const_vel,0.404000,0.100000,-0.034000,2.755283,4.945283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.950245,const_vel,0.405000,0.100000,-0.034000,2.755283,4.950283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.960266,const_vel,0.406000,0.100000,-0.034000,2.755283,4.955283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.970193,const_vel,0.407000,0.100000,-0.034000,2.755283,4.960283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.980893,const_vel,0.408000,0.100000,-0.034000,2.755283,4.965283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
3.990293,const_vel,0.409000,0.100000,-0.034000,2.755283,4.970283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
4.000133,const_vel,0.410000,0.100000,-0.034000,2.755283,4.975283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
4.010226,const_vel,0.411000,0.100000,-0.034000,2.755283,4.980283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
4.021190,const_vel,0.412000,0.100000,-0.034000,2.755283,4.985283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
4.030204,const_vel,0.413000,0.100000,-0.034000,2.755283,4.990283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
4.040209,const_vel,0.414000,0.100000,-0.034000,2.755283,4.995283,0.001000,-0.034000,0.033000,0.062000,0.352000,-0.401000,0.000000,2.755283,-4.763222,-0.005459,-0.876222,-0.013198
