time_s,tau_cmd_j1,tau_cmd_j2,tau_cmd_j3,tau_cmd_j4,tau_cmd_j5,tau_cmd_j6,tau_meas_j1,tau_meas_j2,tau_meas_j3,tau_meas_j4,tau_meas_j5,tau_meas_j6
0.004821401089429855,5.149960319306146e-19,0.803567412329216,-0.7004077446470047,-0.01934139117800147,-0.28874874238338377,5.1196899434066604e-06,0.023625,-0.0189,-0.004725,-0.001533504,-0.001533504,0.0023002559999999997
0.013563225045800209,5.149960319306146e-19,0.803567412329216,-0.7004077446470047,-0.01934139117800147,-0.28874874238338377,5.1196899434066604e-06,0.014174999999999998,0.0,-0.004725,0.0,-0.001533504,-0.001533504
0.023879529908299446,2.4123498337802474e-18,0.8033253524723603,-0.7005183697966559,-0.019343170260913718,-0.28867453783788927,5.118435918810965e-06,0.028349999999999997,0.9639,-0.7607249999999999,0.009201023999999999,-0.022235808000000003,0.001533504
0.03395857475697994,7.724940478959219e-19,0.8034359776220115,-0.7004077446470047,-0.01934139117800147,-0.28874874238338377,5.1196899434066604e-06,0.05197499999999999,1.1198249999999998,-1.3655249999999999,0.020702303999999998,-0.114246048,0.01150128
0.04486497864127159,2.358139725155972e-18,0.8031924139215587,-0.7005183697966559,-0.019343170260913718,-0.28867453783788927,5.118435918810965e-06,0.10394999999999999,2.017575,-1.40805,0.02300256,-0.132648096,0.023769312
0.05581865645945072,2.358139725155972e-18,0.8031924139215587,-0.7005183697966559,-0.019343170260913718,-0.28867453783788927,5.118435918810965e-06,0.165375,1.5923249999999998,-1.384425,0.025302816,-0.185553984,-0.07590844799999999
0.06655985116958618,2.358139725155972e-18,0.8031924139215587,-0.7005183697966559,-0.019343170260913718,-0.28867453783788927,5.118435918810965e-06,0.127575,1.6301249999999998,-1.37025,0.046771872,-0.119613312,0.025302816
0.07548047788441181,9.75781955236954e-19,0.8029480470287591,-0.7006282944279956,-0.019344930001021478,-0.2886000446178277,5.117176775788214e-06,0.108675,1.6915499999999999,-1.3891499999999999,0.0191688,-0.118079808,0.037570848000000004
0.08483386039733887,9.75781955236954e-19,0.8029480470287591,-0.7006282944279956,-0.019344930001021478,-0.2886000446178277,5.117176775788214e-06,0.089775,1.6679249999999999,-1.3749749999999998,0.024536064,-0.11577955199999998,0.034503839999999994
0.09547854214906693,2.358139725155972e-18,0.8031924139215587,-0.7005183697966559,-0.019343170260913718,-0.28867453783788927,5.118435918810965e-06,0.12285,1.5498,-1.3608,0.023769312,-0.12268031999999998,0.021469056
