t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
1.932054,0.297000,0.100000,0.258000,0.321000,2.761667,0.753900,3.515567,1.757783
1.934214,0.297500,0.100000,0.260000,0.304000,2.757548,0.731696,3.489244,1.744622
1.939298,0.298000,0.100000,0.262000,0.236000,2.753416,0.750009,3.503426,1.751713
1.945582,0.298500,0.100000,0.262000,0.236000,2.753416,0.761927,3.515343,1.757672
1.950761,0.299000,0.100000,0.263000,0.187000,2.751326,0.788982,3.540308,1.770154
1.956564,0.299500,0.100000,0.265000,0.224000,2.747197,0.723849,3.471047,1.735523
1.962465,0.300000,0.100000,0.267000,0.232000,2.743057,0.681756,3.424813,1.712407
1.967588,0.300500,0.100000,0.268000,0.211000,2.740972,0.686542,3.427514,1.713757
1.973310,0.301000,0.100000,0.270000,0.153000,2.736836,0.696872,3.433708,1.716854
1.978110,0.301500,0.100000,0.270000,0.153000,2.736836,0.708791,3.445627,1.722814
1.983130,0.302000,0.100000,0.271000,0.175000,2.734742,0.679409,3.414151,1.707075
1.988299,0.302500,0.100000,0.271000,0.071000,2.734721,0.773991,3.508711,1.754356
1.993245,0.303000,0.100000,0.272000,0.144000,2.732645,0.704061,3.436707,1.718353
1.998674,0.303500,0.100000,0.272000,0.144000,2.732645,0.715981,3.448626,1.724313
2.005171,0.304000,0.100000,0.273000,0.145000,2.730545,0.703286,3.433831,1.716916
2.010012,0.304500,0.100000,0.274000,0.075000,2.728443,0.747013,3.475456,1.737728
2.015812,0.305000,0.100000,0.274000,0.075000,2.728443,0.758934,3.487376,1.743688
2.019326,0.305500,0.100000,0.274000,0.016000,2.728443,0.817741,3.546183,1.773092
2.024444,0.306000,0.100000,0.274000,0.000000,2.728421,0.842399,3.570820,1.785410
2.031886,0.306500,0.100000,0.274000,0.000000,2.728421,0.854320,3.582741,1.791371
2.036891,0.307000,0.100000,0.274000,0.000000,2.728421,0.866241,3.594662,1.797331
2.042864,0.307500,0.100000,0.274000,-0.023000,2.728421,0.896440,3.624861,1.812431
2.048055,0.308000,0.100000,0.274000,-0.023000,2.728421,0.908361,3.636782,1.818391
2.053370,0.308500,0.100000,0.274000,-0.010000,2.728421,0.909950,3.638371,1.819186
2.058338,0.309000,0.100000,0.274000,-0.007000,2.728421,0.919487,3.647908,1.823954
2.063756,0.309500,0.100000,0.274000,0.000000,2.728421,0.925845,3.654266,1.827133
2.068696,0.310000,0.100000,0.274000,0.000000,2.728421,0.937765,3.666186,1.833093
2.076846,0.310500,0.100000,0.274000,0.000000,2.728421,0.949686,3.678107,1.839054
2.079839,0.311000,0.100000,0.274000,0.000000,2.728421,0.961607,3.690028,1.845014
2.084536,0.311500,0.100000,0.274000,0.000000,2.728421,0.973528,3.701949,1.850974
2.092583,0.312000,0.100000,0.274000,0.000000,2.728421,0.985448,3.713869,1.856935
2.097382,0.312500,0.100000,0.274000,0.000000,2.728421,0.997369,3.725790,1.862895
2.102855,0.313000,0.100000,0.274000,0.000000,2.728421,1.009290,3.737711,1.868855
2.107677,0.313500,0.100000,0.274000,0.000000,2.728421,1.021210,3.749632,1.874816
2.113496,0.314000,0.100000,0.274000,0.000000,2.728421,1.033131,3.761552,1.880776
2.118366,0.314500,0.100000,0.274000,0.000000,2.728421,1.045052,3.773473,1.886737
2.123652,0.315000,0.100000,0.274000,0.000000,2.728421,1.056973,3.785394,1.892697
2.128652,0.315500,0.100000,0.274000,0.000000,2.728421,1.068893,3.797315,1.898657
2.133790,0.316000,0.100000,0.274000,0.000000,2.728421,1.080814,3.809235,1.904618
2.140809,0.316500,0.100000,0.274000,0.000000,2.728421,1.092735,3.821156,1.910578
2.146819,0.317000,0.100000,0.274000,0.000000,2.728421,1.104656,3.833077,1.916538
2.148970,0.317500,0.100000,0.274000,0.000000,2.728421,1.116576,3.844998,1.922499
2.154633,0.318000,0.100000,0.274000,0.000000,2.728421,1.128497,3.856918,1.928459
2.162864,0.318500,0.100000,0.274000,0.000000,2.728421,1.140418,3.868839,1.934419
2.168174,0.319000,0.100000,0.274000,0.000000,2.728421,1.152339,3.880760,1.940380
2.173113,0.319500,0.100000,0.274000,0.000000,2.728421,1.164259,3.892680,1.946340
2.178220,0.320000,0.100000,0.274000,0.000000,2.728421,1.176180,3.904601,1.952301
2.183294,0.320500,0.100000,0.274000,0.000000,2.728421,1.188101,3.916522,1.958261
2.188710,0.321000,0.100000,0.274000,0.000000,2.728421,1.200022,3.928443,1.964221
2.193408,0.321500,0.100000,0.274000,0.000000,2.728421,1.211942,3.940363,1.970182
2.198736,0.322000,0.100000,0.274000,0.000000,2.728421,1.223863,3.952284,1.976142
2.203542,0.322500,0.100000,0.274000,0.000000,2.728421,1.235784,3.964205,1.982102
2.208955,0.323000,0.100000,0.274000,0.000000,2.728421,1.247705,3.976126,1.988063
2.216298,0.323500,0.100000,0.274000,0.000000,2.728421,1.259625,3.988046,1.994023
