t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
1.677303,0.299000,0.100000,0.283000,0.154000,2.753754,0.788453,3.542207,1.771104
1.682499,0.299500,0.100000,0.283000,0.154000,2.753754,0.815722,3.569476,1.784738
1.687642,0.300000,0.100000,0.284000,0.156000,2.751830,0.785337,3.537167,1.768583
1.694291,0.300500,0.100000,0.285000,0.149000,2.749903,0.768976,3.518879,1.759439
1.699325,0.301000,0.100000,0.286000,0.128000,2.747973,0.774429,3.522403,1.761201
1.704832,0.301500,0.100000,0.287000,0.159000,2.746041,0.698856,3.444897,1.722449
1.709866,0.302000,0.100000,0.288000,0.144000,2.744106,0.694961,3.439066,1.719533
1.714851,0.302500,0.100000,0.288000,0.144000,2.743977,0.722244,3.466221,1.733111
1.720802,0.303000,0.100000,0.289000,0.084000,2.742039,0.788469,3.530508,1.765254
1.725323,0.303500,0.100000,0.290000,0.049000,2.740098,0.815738,3.555836,1.777918
1.730625,0.304000,0.100000,0.290000,0.049000,2.739970,0.843024,3.582994,1.791497
1.735937,0.304500,0.100000,0.290000,0.127000,2.739970,0.748749,3.488718,1.744359
1.740783,0.305000,0.100000,0.291000,0.060000,2.738026,0.825883,3.563909,1.781954
1.745839,0.305500,0.100000,0.291000,0.052000,2.738026,0.865619,3.603645,1.801822
1.750923,0.306000,0.100000,0.291000,0.052000,2.738026,0.892889,3.630914,1.815457
1.757412,0.306500,0.100000,0.291000,0.014000,2.738026,0.979373,3.717398,1.858699
1.764515,0.307000,0.100000,0.291000,0.017000,2.738026,1.001968,3.739993,1.869997
1.770736,0.307500,0.100000,0.291000,0.017000,2.738026,1.029237,3.767263,1.883632
1.780122,0.308000,0.100000,0.292000,0.000000,2.736082,1.028457,3.764539,1.882269
1.785515,0.308500,0.100000,0.292000,0.000000,2.736082,1.055727,3.791809,1.895904
1.790135,0.309000,0.100000,0.292000,0.000000,2.736082,1.082997,3.819078,1.909539
1.795793,0.309500,0.100000,0.292000,0.000000,2.736082,1.110266,3.846348,1.923174
1.801867,0.310000,0.100000,0.292000,0.000000,2.736082,1.137536,3.873618,1.936809
1.807909,0.310500,0.100000,0.292000,0.000000,2.736082,1.164806,3.900887,1.950444
1.813367,0.311000,0.100000,0.292000,0.000000,2.736082,1.192075,3.928157,1.964079
1.819797,0.311500,0.100000,0.292000,0.016000,2.736082,1.194413,3.930494,1.965247
1.825209,0.312000,0.100000,0.292000,0.002000,2.736082,1.243498,3.979580,1.989790
1.830049,0.312500,0.100000,0.292000,0.000000,2.736082,1.273885,4.009966,2.004983
1.835616,0.313000,0.100000,0.292000,0.000000,2.736082,1.301154,4.037236,2.018618
1.840545,0.313500,0.100000,0.292000,0.000000,2.736082,1.328424,4.064506,2.032253
1.849220,0.314000,0.100000,0.292000,0.000000,2.736082,1.355694,4.091775,2.045888
1.850676,0.314500,0.100000,0.292000,0.000000,2.736082,1.382963,4.119045,2.059522
1.856211,0.315000,0.100000,0.292000,0.000000,2.736082,1.410233,4.146315,2.073157
1.860883,0.315500,0.100000,0.292000,0.000000,2.736082,1.437503,4.173584,2.086792
1.868924,0.316000,0.100000,0.292000,0.000000,2.736082,1.464772,4.200854,2.100427
1.873330,0.316500,0.100000,0.292000,0.000000,2.736082,1.492042,4.228124,2.114062
1.876834,0.317000,0.100000,0.292000,0.009000,2.736082,1.505287,4.241369,2.120685
1.882404,0.317500,0.100000,0.292000,0.003000,2.736082,1.541907,4.277988,2.138994
1.887880,0.318000,0.100000,0.292000,0.002000,2.736084,1.570733,4.306817,2.153409
1.894172,0.318500,0.100000,0.292000,0.001000,2.736084,1.599561,4.335645,2.167823
1.899361,0.319000,0.100000,0.292000,0.016000,2.736084,1.603457,4.339541,2.169770
1.904239,0.319500,0.100000,0.292000,0.016000,2.736084,1.630727,4.366811,2.183405
1.909398,0.320000,0.100000,0.293000,0.048000,2.734135,1.553592,4.287727,2.143863
1.914893,0.320500,0.100000,0.293000,0.043000,2.734135,1.588653,4.322788,2.161394
1.920200,0.321000,0.100000,0.294000,0.078000,2.732183,1.506844,4.239027,2.119513
1.925062,0.321500,0.100000,0.294000,0.078000,2.732183,1.534114,4.266297,2.133148
1.930184,0.322000,0.100000,0.294000,0.027000,2.732183,1.640855,4.373038,2.186519
1.935818,0.322500,0.100000,0.294000,0.029000,2.732183,1.665008,4.397191,2.198596
1.940725,0.323000,0.100000,0.294000,0.029000,2.732183,1.692278,4.424461,2.212230
1.946381,0.323500,0.100000,0.295000,0.045000,2.730228,1.640076,4.370304,2.185152
1.953373,0.324000,0.100000,0.296000,0.149000,2.728270,1.450747,4.179017,2.089509
1.958577,0.324500,0.100000,0.297000,0.165000,2.726310,1.398545,4.124855,2.062427
1.963940,0.325000,0.100000,0.298000,0.128000,2.724347,1.428931,4.153278,2.076639
1.969163,0.325500,0.100000,0.298000,0.114000,2.724347,1.478016,4.202363,2.101182
1.974357,0.326000,0.100000,0.298000,0.114000,2.724347,1.505286,4.229633,2.114817
1.979241,0.326500,0.100000,0.299000,0.197000,2.722381,1.348680,4.071062,2.035531
1.984422,0.327000,0.100000,0.300000,0.198000,2.720413,1.319852,4.040265,2.020133
1.989578,0.327500,0.100000,0.302000,0.210000,2.716468,1.219344,3.935812,1.967906
1.994985,0.328000,0.100000,0.302000,0.210000,2.716468,1.246614,3.963082,1.981541
2.000168,0.328500,0.100000,0.303000,0.173000,2.714491,1.277000,3.991491,1.995746
2.005574,0.329000,0.100000,0.304000,0.180000,2.712512,1.238822,3.951334,1.975667
2.010599,0.329500,0.100000,0.304000,0.180000,2.712512,1.266092,3.978604,1.989302
2.015609,0.330000,0.100000,0.306000,0.238000,2.708545,1.093904,3.802449,1.901224
2.020688,0.330500,0.100000,0.308000,0.265000,2.704568,0.970021,3.674589,1.837295
2.025802,0.331000,0.100000,0.309000,0.235000,2.702575,0.989500,3.692075,1.846037
2.030874,0.331500,0.100000,0.309000,0.235000,2.702575,1.016769,3.719344,1.859672
2.037196,0.332000,0.100000,0.310000,0.184000,2.700579,1.068971,3.769551,1.884775
2.041003,0.332500,0.100000,0.312000,0.189000,2.696580,0.979371,3.675951,1.837976
2.046090,0.333000,0.100000,0.312000,0.189000,2.696580,1.006641,3.703221,1.851610
2.051155,0.333500,0.100000,0.313000,0.190000,2.694577,0.977813,3.672389,1.836195
2.057526,0.334000,0.100000,0.315000,0.197000,2.690561,0.885096,3.575657,1.787829
2.063415,0.334500,0.100000,0.316000,0.172000,2.688550,0.896783,3.585332,1.792666
2.068552,0.335000,0.100000,0.317000,0.222000,2.686535,0.791600,3.478135,1.739067
2.073794,0.335500,0.100000,0.319000,0.208000,2.682498,0.731606,3.414105,1.707052
2.078971,0.336000,0.100000,0.319000,0.208000,2.682498,0.758876,3.441374,1.720687
2.084055,0.336500,0.100000,0.320000,0.170000,2.680479,0.790820,3.471298,1.735649
2.089389,0.337000,0.100000,0.321000,0.066000,2.678453,0.925610,3.604063,1.802032
2.094414,0.337500,0.100000,0.321000,0.079000,2.678453,0.932622,3.611075,1.805538
2.099555,0.338000,0.100000,0.321000,0.079000,2.678453,0.959892,3.638345,1.819173
2.104957,0.338500,0.100000,0.323000,0.164000,2.674395,0.745630,3.420025,1.710013
2.110046,0.339000,0.100000,0.324000,0.183000,2.672362,0.688753,3.361115,1.680558
2.115499,0.339500,0.100000,0.324000,0.183000,2.672362,0.716023,3.388385,1.694193
2.120206,0.340000,0.100000,0.325000,0.097000,2.670326,0.822764,3.493091,1.746545
2.125257,0.340500,0.100000,0.325000,0.105000,2.670326,0.837568,3.507894,1.753947
2.130675,0.341000,0.100000,0.326000,0.017000,2.668288,0.947426,3.615713,1.807857
2.135450,0.341500,0.100000,0.326000,0.017000,2.668288,0.974695,3.642983,1.821491
2.140564,0.342000,0.100000,0.326000,0.045000,2.668288,0.958333,3.626621,1.813311
2.146210,0.342500,0.100000,0.326000,0.059000,2.668288,0.963787,3.632075,1.816038
2.150757,0.343000,0.100000,0.326000,0.059000,2.668288,0.991057,3.659345,1.829672
2.156391,0.343500,0.100000,0.327000,0.117000,2.666111,0.873425,3.539536,1.769768
2.164445,0.344000,0.100000,0.328000,0.124000,2.664067,0.835247,3.499314,1.749657
2.167269,0.344500,0.100000,0.329000,0.109000,2.662020,0.831351,3.493372,1.746686
2.173570,0.345000,0.100000,0.329000,0.109000,2.662020,0.858622,3.520642,1.760321
2.179398,0.345500,0.100000,0.329000,0.000000,2.662020,1.055746,3.717766,1.858883
