time_s,target_angle_rad,joint1_angle_rad,joint2_angle_rad,joint3_angle_rad,joint4_angle_rad,joint5_angle_rad,joint6_angle_rad,joint1_velocity_rad_s,joint2_velocity_rad_s,joint3_velocity_rad_s,joint4_velocity_rad_s,joint5_velocity_rad_s,joint6_velocity_rad_s,joint1_torque_nm,joint2_torque_nm,joint3_torque_nm,joint4_torque_nm,joint5_torque_nm,joint6_torque_nm
0.0251,-119.8810,0.000000,0.711000,-2.101000,0.349000,-0.864000,0.000000,0.000000,0.002000,0.058000,0.000000,0.000000,0.009000,0.062606,1.547437,0.242156,-0.083384,0.784004,0.004792
0.0272,-119.8600,0.000000,0.711000,-2.101000,0.349000,-0.864000,0.000000,0.000000,0.002000,0.058000,0.000000,0.000000,0.009000,0.062606,1.547437,0.242156,-0.083384,0.784004,0.004792
0.0292,-119.8380,0.000000,0.711000,-2.101000,0.349000,-0.864000,0.000000,0.011000,0.002000,0.058000,0.000000,0.000000,0.009000,0.051975,1.547437,0.242156,-0.083384,0.784004,0.004792
0.0313,-119.8150,0.000000,0.711000,-2.101000,0.349000,-0.864000,0.000000,0.011000,0.002000,0.058000,-0.030000,0.000000,0.001000,0.051975,1.547437,0.242156,-0.065174,0.784004,0.008626
0.0335,-119.7880,0.000000,0.711000,-2.101000,0.349000,-0.864000,0.000000,0.011000,0.002000,0.058000,-0.030000,0.000000,0.001000,0.051975,1.547437,0.242156,-0.065174,0.784004,0.008626
0.0356,-119.7610,0.000000,0.711000,-2.100000,0.349000,-0.864000,0.000000,0.011000,-0.001000,0.102000,-0.030000,-0.003000,0.001000,0.051975,1.550981,0.165375,-0.065174,0.796464,0.008626
0.0376,-119.7320,0.000000,0.711000,-2.100000,0.349000,-0.864000,0.000000,0.011000,-0.001000,0.102000,-0.030000,-0.003000,0.001000,0.051975,1.550981,0.165375,-0.065174,0.796464,0.008626
0.0401,-119.6970,0.000000,0.711000,-2.100000,0.349000,-0.864000,0.000000,0.002000,-0.005000,0.089000,-0.001000,-0.013000,-0.005000,0.069694,1.573425,0.357919,-0.072841,0.798381,0.012460
0.0421,-119.6650,0.000000,0.711000,-2.100000,0.349000,-0.864000,0.000000,0.002000,-0.005000,0.089000,-0.001000,-0.013000,-0.005000,0.069694,1.573425,0.357919,-0.072841,0.798381,0.012460
0.0448,-119.6210,0.000000,0.711000,-2.100000,0.349000,-0.864000,0.000000,-0.011000,-0.005000,0.089000,-0.003000,-0.013000,-0.003000,0.072056,1.573425,0.357919,-0.072841,0.798381,0.008626
0.0468,-119.5860,0.000000,0.711000,-2.100000,0.349000,-0.864000,0.000000,-0.011000,-0.005000,0.089000,-0.003000,-0.013000,-0.003000,0.072056,1.573425,0.357919,-0.072841,0.798381,0.008626
0.0489,-119.5470,0.000000,0.711000,-2.100000,0.349000,-0.864000,0.000000,-0.011000,-0.005000,0.089000,-0.003000,-0.013000,-0.003000,0.072056,1.573425,0.357919,-0.072841,0.798381,0.008626
0.0510,-119.5080,0.000000,0.711000,-2.099000,0.349000,-0.864000,0.000000,-0.008000,-0.011000,0.184000,-0.003000,-0.005000,0.011000,0.057881,1.595869,0.109856,-0.072841,0.802214,0.009584
0.0531,-119.4670,0.000000,0.711000,-2.099000,0.349000,-0.864000,0.000000,-0.008000,-0.011000,0.184000,-0.003000,-0.005000,0.011000,0.057881,1.595869,0.109856,-0.072841,0.802214,0.009584
0.0552,-119.4250,0.000000,0.711000,-2.098000,0.348000,-0.865000,0.000000,-0.008000,-0.005000,0.089000,-0.024000,-0.024000,0.011000,0.057881,1.594687,0.442969,-0.067091,0.828092,0.009584
0.0572,-119.3810,0.000000,0.711000,-2.098000,0.348000,-0.865000,0.000000,-0.008000,-0.005000,0.089000,-0.024000,-0.024000,0.011000,0.057881,1.594687,0.442969,-0.067091,0.828092,0.009584
0.0595,-119.3310,0.000000,0.711000,-2.096000,0.348000,-0.865000,0.000000,-0.002000,-0.004000,0.201000,-0.023000,-0.024000,0.011000,0.062606,1.624219,0.271688,-0.035462,0.828092,0.009584
0.0615,-119.2840,0.000000,0.711000,-2.096000,0.348000,-0.865000,0.000000,-0.002000,-0.004000,0.201000,-0.023000,-0.069000,-0.011000,0.062606,1.624219,0.271688,-0.035462,0.872180,0.025878
0.0638,-119.2320,0.000000,0.711000,-2.096000,0.348000,-0.865000,0.000000,-0.002000,-0.004000,0.201000,-0.023000,-0.069000,-0.011000,0.062606,1.624219,0.271688,-0.035462,0.872180,0.025878
0.0658,-119.1810,0.000000,0.711000,-2.096000,0.348000,-0.865000,0.000000,-0.006000,-0.004000,0.201000,0.013000,-0.069000,0.009000,0.062606,1.624219,0.271688,-0.053673,0.872180,0.009584
0.0679,-119.1290,0.000000,0.711000,-2.096000,0.348000,-0.865000,0.000000,-0.006000,-0.004000,0.201000,0.013000,-0.069000,0.009000,0.062606,1.624219,0.271688,-0.053673,0.872180,0.009584
0.0700,-119.0750,0.000000,0.711000,-2.095000,0.348000,-0.865000,0.000000,-0.006000,-0.015000,0.200000,0.013000,-0.009000,0.009000,0.062606,1.673831,0.388631,-0.053673,0.872180,0.009584
0.0720,-119.0200,0.000000,0.711000,-2.095000,0.348000,-0.865000,0.000000,-0.006000,-0.015000,0.200000,0.013000,-0.009000,0.009000,0.062606,1.673831,0.388631,-0.053673,0.872180,0.009584
0.0741,-118.9620,0.000000,0.711000,-2.094000,0.348000,-0.865000,0.000000,0.000000,-0.001000,0.187000,0.013000,-0.009000,0.009000,0.041344,1.669106,0.626062,-0.053673,0.872180,0.009584
0.0762,-118.9030,0.000000,0.711000,-2.094000,0.348000,-0.865000,0.000000,0.000000,-0.001000,0.187000,0.011000,0.011000,0.000000,0.041344,1.669106,0.626062,-0.049839,0.879848,0.011501
0.0784,-118.8400,0.000000,0.711000,-2.094000,0.348000,-0.865000,0.000000,0.000000,-0.001000,0.187000,0.011000,0.011000,0.000000,0.041344,1.669106,0.626062,-0.049839,0.879848,0.011501
0.0805,-118.7780,0.000000,0.711000,-2.094000,0.348000,-0.865000,0.000000,0.007000,-0.001000,0.187000,0.000000,0.011000,-0.001000,0.038981,1.669106,0.626062,-0.042171,0.879848,0.012460
0.0825,-118.7150,0.000000,0.711000,-2.094000,0.348000,-0.865000,0.000000,0.007000,-0.001000,0.187000,0.000000,0.011000,-0.001000,0.038981,1.669106,0.626062,-0.042171,0.879848,0.012460
0.0849,-118.6400,0.000000,0.711000,-2.092000,0.348000,-0.865000,0.000000,0.004000,-0.003000,0.233000,0.000000,-0.049000,0.000000,0.060244,1.697456,0.538650,-0.042171,0.894225,0.011501
0.0869,-118.5740,0.000000,0.711000,-2.092000,0.348000,-0.865000,0.000000,0.004000,-0.003000,0.233000,0.000000,-0.049000,0.000000,0.060244,1.697456,0.538650,-0.042171,0.894225,0.011501
0.0892,-118.5010,0.000000,0.711000,-2.092000,0.348000,-0.865000,0.000000,0.004000,-0.003000,0.233000,0.000000,-0.049000,0.000000,0.060244,1.697456,0.538650,-0.042171,0.894225,0.011501
0.0912,-118.4310,0.000000,0.711000,-2.090000,0.348000,-0.865000,0.000000,0.004000,-0.005000,0.282000,-0.009000,-0.067000,0.000000,0.060244,1.698637,0.536287,-0.036421,0.951731,0.011501
0.0936,-118.3490,0.000000,0.711000,-2.090000,0.348000,-0.865000,0.000000,0.004000,-0.005000,0.282000,-0.009000,-0.067000,0.000000,0.060244,1.698637,0.536287,-0.036421,0.951731,0.011501
0.0956,-118.2750,0.000000,0.711000,-2.088000,0.348000,-0.865000,0.000000,0.001000,0.000000,0.332000,-0.001000,-0.003000,-0.001000,0.082687,1.703362,0.448875,-0.034504,0.963232,0.141849
0.0977,-118.2010,0.000000,0.711000,-2.088000,0.348000,-0.865000,0.000000,0.001000,0.000000,0.332000,-0.001000,-0.003000,-0.001000,0.082687,1.703362,0.448875,-0.034504,0.963232,0.141849
0.0999,-118.1200,0.000000,0.711000,-2.088000,0.348000,-0.865000,0.000000,-0.002000,0.000000,0.332000,-0.001000,-0.003000,-0.001000,0.083869,1.703362,0.448875,-0.034504,0.963232,0.141849
0.1019,-118.0420,0.000000,0.711000,-2.088000,0.348000,-0.865000,0.000000,-0.002000,0.000000,0.332000,-0.005000,-0.003000,-0.024000,0.083869,1.703362,0.448875,-0.031629,0.963232,0.003834
0.1040,-117.9620,0.000000,0.711000,-2.086000,0.348000,-0.865000,0.000000,-0.002000,-0.010000,0.367000,-0.005000,-0.003000,-0.024000,0.083869,1.735256,0.415800,-0.031629,0.963232,0.003834
0.1061,-117.8810,0.000000,0.711000,-2.086000,0.348000,-0.866000,0.000000,-0.002000,-0.010000,0.367000,-0.005000,-0.032000,-0.024000,0.083869,1.735256,0.415800,-0.031629,0.991027,0.003834
0.1082,-117.7980,0.000000,0.711000,-2.086000,0.348000,-0.866000,0.000000,-0.002000,-0.010000,0.367000,-0.005000,-0.032000,-0.024000,0.083869,1.735256,0.415800,-0.031629,0.991027,0.003834
0.1103,-117.7110,0.000000,0.711000,-2.083000,0.348000,-0.866000,0.000000,0.000000,-0.005000,0.336000,0.009000,-0.019000,0.040000,0.088594,1.730531,0.634331,-0.039296,0.994861,-0.020127
0.1123,-117.6250,0.000000,0.711000,-2.083000,0.348000,-0.866000,0.000000,0.000000,-0.005000,0.336000,0.009000,-0.019000,0.040000,0.088594,1.730531,0.634331,-0.039296,0.994861,-0.020127
0.1146,-117.5300,0.000000,0.711000,-2.083000,0.348000,-0.866000,0.000000,-0.002000,-0.005000,0.336000,0.009000,-0.019000,0.040000,0.073237,1.730531,0.634331,-0.039296,0.994861,-0.020127
0.1166,-117.4410,0.000000,0.711000,-2.083000,0.348000,-0.866000,0.000000,-0.002000,-0.005000,0.336000,-0.001000,-0.019000,-0.036000,0.073237,1.730531,0.634331,-0.034504,0.994861,0.047922
0.1188,-117.3470,0.000000,0.711000,-2.083000,0.348000,-0.866000,0.000000,-0.002000,-0.005000,0.336000,-0.001000,-0.019000,-0.036000,0.073237,1.730531,0.634331,-0.034504,0.994861,0.047922
0.1208,-117.2550,0.000000,0.711000,-2.081000,0.348000,-0.866000,0.000000,0.003000,0.000000,0.387000,-0.001000,0.007000,-0.007000,0.068512,1.715175,0.604800,-0.034504,0.965149,0.030670
0.1229,-117.1620,0.000000,0.711000,-2.081000,0.348000,-0.866000,0.000000,0.003000,0.000000,0.387000,-0.001000,0.007000,-0.007000,0.068512,1.715175,0.604800,-0.034504,0.965149,0.030670
0.1250,-117.0630,0.000000,0.711000,-2.078000,0.348000,-0.866000,0.000000,0.003000,-0.004000,0.429000,0.013000,0.000000,-0.007000,0.068512,1.709269,0.529200,-0.055590,0.972817,0.030670
0.1271,-116.9660,0.000000,0.711000,-2.078000,0.348000,-0.866000,0.000000,0.003000,-0.004000,0.429000,0.013000,0.000000,-0.007000,0.068512,1.709269,0.529200,-0.055590,0.972817,0.030670
0.1292,-116.8640,0.000000,0.711000,-2.078000,0.348000,-0.866000,0.000000,-0.004000,0.002000,0.429000,0.013000,0.000000,-0.007000,0.075600,1.686825,0.529200,-0.055590,0.972817,0.030670
0.1313,-116.7640,0.000000,0.711000,-2.075000,0.348000,-0.866000,0.000000,-0.004000,0.002000,0.444000,0.007000,-0.042000,0.005000,0.075600,1.686825,0.565819,-0.054631,1.015946,0.000000
0.1334,-116.6600,0.000000,0.711000,-2.075000,0.348000,-0.866000,0.000000,-0.004000,0.002000,0.444000,0.007000,-0.042000,0.005000,0.075600,1.686825,0.565819,-0.054631,1.015946,0.000000
0.1359,-116.5340,0.000000,0.711000,-2.075000,0.348000,-0.866000,0.000000,0.004000,0.002000,0.444000,0.011000,-0.042000,-0.001000,0.053156,1.686825,0.565819,-0.042171,1.015946,0.017252
0.1380,-116.4290,0.000000,0.711000,-2.075000,0.348000,-0.866000,0.000000,0.004000,0.002000,0.444000,0.011000,-0.042000,-0.001000,0.053156,1.686825,0.565819,-0.042171,1.015946,0.017252
0.1400,-116.3230,0.000000,0.711000,-2.071000,0.348000,-0.866000,0.000000,0.004000,0.000000,0.462000,0.011000,-0.001000,-0.001000,0.053156,1.691550,0.621337,-0.042171,1.012113,0.017252
0.1421,-116.2140,0.000000,0.711000,-2.071000,0.348000,-0.866000,0.000000,0.004000,0.000000,0.462000,0.011000,-0.001000,-0.001000,0.053156,1.691550,0.621337,-0.042171,1.012113,0.017252
0.1443,-116.0960,0.000000,0.711000,-2.071000,0.348000,-0.866000,0.000000,0.004000,0.000000,0.462000,0.011000,-0.001000,-0.001000,0.053156,1.691550,0.621337,-0.042171,1.012113,0.017252
0.1464,-115.9840,0.000000,0.711000,-2.068000,0.348000,-0.865000,0.000000,0.011000,0.000000,0.546000,-0.024000,0.044000,-0.009000,0.057881,1.676194,0.378000,-0.005751,0.943105,0.005751
0.1485,-115.8670,0.000000,0.711000,-2.068000,0.348000,-0.865000,0.000000,0.011000,0.000000,0.546000,-0.024000,0.044000,-0.009000,0.057881,1.676194,0.378000,-0.005751,0.943105,0.005751
0.1506,-115.7530,0.000000,0.711000,-2.068000,0.348000,-0.865000,0.000000,0.005000,0.000000,0.546000,0.003000,0.044000,0.001000,0.062606,1.676194,0.378000,-0.040254,0.943105,0.023961
0.1527,-115.6380,0.000000,0.711000,-2.068000,0.348000,-0.865000,0.000000,0.005000,0.000000,0.546000,0.003000,0.044000,0.001000,0.062606,1.676194,0.378000,-0.040254,0.943105,0.023961
0.1548,-115.5160,0.000000,0.711000,-2.064000,0.348000,-0.865000,0.000000,-0.002000,0.000000,0.496000,0.003000,0.036000,0.001000,0.064969,1.644300,0.561094,-0.040254,0.920102,0.023961
0.1569,-115.3970,0.000000,0.711000,-2.064000,0.348000,-0.865000,0.000000,-0.002000,0.000000,0.496000,0.003000,0.036000,-0.015000,0.064969,1.644300,0.561094,-0.040254,0.920102,0.002875
0.1592,-115.2620,0.000000,0.711000,-2.064000,0.348000,-0.865000,0.000000,-0.002000,0.000000,0.496000,0.003000,0.036000,-0.015000,0.064969,1.644300,0.561094,-0.040254,0.920102,0.002875
0.1613,-115.1390,0.000000,0.711000,-2.060000,0.348000,-0.865000,0.000000,-0.002000,0.002000,0.566000,-0.001000,0.036000,-0.015000,0.064969,1.647844,0.422887,-0.037379,0.896141,0.002875
0.1635,-115.0040,0.000000,0.711000,-2.060000,0.348000,-0.865000,0.000000,-0.002000,0.002000,0.566000,-0.001000,0.036000,-0.015000,0.064969,1.647844,0.422887,-0.037379,0.896141,0.002875
0.1656,-114.8780,0.000000,0.711000,-2.056000,0.348000,-0.865000,0.000000,-0.002000,-0.001000,0.618000,0.009000,0.036000,0.023000,0.082687,1.630125,0.330750,-0.049839,0.896141,0.000958
0.1677,-114.7510,0.000000,0.711000,-2.056000,0.348000,-0.865000,0.000000,-0.002000,-0.001000,0.618000,0.009000,0.036000,0.023000,0.082687,1.630125,0.330750,-0.049839,0.896141,0.000958
0.1698,-114.6220,0.000000,0.711000,-2.056000,0.348000,-0.865000,0.000000,0.000000,-0.001000,0.618000,0.009000,0.036000,0.023000,0.074419,1.630125,0.330750,-0.049839,0.896141,0.000958
0.1718,-114.4930,0.000000,0.711000,-2.056000,0.348000,-0.865000,0.000000,0.000000,-0.001000,0.618000,0.007000,0.036000,-0.001000,0.074419,1.630125,0.330750,-0.055590,0.896141,0.016293
0.1739,-114.3590,0.000000,0.711000,-2.056000,0.348000,-0.865000,0.000000,0.000000,0.000000,0.618000,0.007000,0.036000,-0.001000,0.074419,1.627762,0.330750,-0.055590,0.896141,0.016293
0.1760,-114.2260,0.000000,0.711000,-2.052000,0.348000,-0.865000,0.000000,0.000000,0.000000,0.582000,0.007000,0.042000,-0.001000,0.074419,1.627762,0.447694,-0.055590,0.914352,0.016293
0.1781,-114.0920,0.000000,0.711000,-2.052000,0.348000,-0.865000,0.000000,0.000000,0.000000,0.582000,0.007000,0.042000,-0.001000,0.074419,1.627762,0.447694,-0.055590,0.914352,0.016293
0.1802,-113.9510,0.000000,0.711000,-2.047000,0.349000,-0.865000,0.000000,0.000000,0.006000,0.639000,0.000000,0.009000,0.001000,0.074419,1.575787,0.276412,-0.063257,0.907643,0.010543
0.1823,-113.8140,0.000000,0.711000,-2.047000,0.349000,-0.865000,0.000000,0.000000,0.006000,0.639000,0.000000,0.009000,0.001000,0.074419,1.575787,0.276412,-0.063257,0.907643,0.010543
0.1846,-113.6560,0.000000,0.711000,-2.047000,0.349000,-0.865000,0.000000,-0.005000,0.006000,0.639000,0.000000,0.009000,0.001000,0.061425,1.575787,0.276412,-0.063257,0.907643,0.010543
0.1867,-113.5170,0.000000,0.711000,-2.047000,0.349000,-0.865000,0.000000,-0.005000,0.006000,0.639000,0.082000,0.009000,0.001000,0.061425,1.575787,0.276412,-0.115971,0.907643,0.017252
0.1888,-113.3680,0.000000,0.711000,-2.047000,0.349000,-0.865000,0.000000,-0.005000,0.006000,0.639000,0.082000,0.009000,0.001000,0.061425,1.575787,0.276412,-0.115971,0.907643,0.017252
0.1909,-113.2250,0.000000,0.711000,-2.043000,0.349000,-0.865000,0.000000,0.001000,0.003000,0.636000,0.082000,0.051000,-0.003000,0.060244,1.566337,0.431156,-0.115971,0.844386,0.015335
0.1930,-113.0810,0.000000,0.711000,-2.043000,0.349000,-0.865000,0.000000,0.001000,0.003000,0.636000,0.082000,0.051000,-0.003000,0.060244,1.566337,0.431156,-0.115971,0.844386,0.015335
0.1950,-112.9350,0.000000,0.711000,-2.038000,0.349000,-0.864000,0.000000,0.001000,0.001000,0.702000,0.009000,0.040000,-0.003000,0.060244,1.519087,0.204356,-0.112137,0.835760,0.015335
0.1971,-112.7880,0.000000,0.711000,-2.038000,0.349000,-0.864000,0.000000,0.001000,0.001000,0.702000,0.009000,0.040000,-0.003000,0.060244,1.519087,0.204356,-0.112137,0.835760,0.015335
0.1992,-112.6360,0.000000,0.711000,-2.033000,0.349000,-0.864000,0.000000,0.002000,0.012000,0.678000,0.046000,0.040000,-0.003000,0.057881,1.465931,0.405169,-0.104470,0.835760,0.015335
0.2013,-112.4850,0.000000,0.711000,-2.033000,0.349000,-0.864000,0.000000,0.002000,0.012000,0.678000,0.046000,-0.013000,-0.005000,0.057881,1.465931,0.405169,-0.104470,0.821383,0.020127
0.2035,-112.3240,0.000000,0.711000,-2.033000,0.349000,-0.864000,0.000000,0.002000,0.012000,0.678000,0.046000,-0.013000,-0.005000,0.057881,1.465931,0.405169,-0.104470,0.821383,0.020127
0.2056,-112.1700,0.000000,0.711000,-2.033000,0.349000,-0.864000,0.000000,0.006000,0.012000,0.678000,-0.009000,-0.013000,0.000000,0.072056,1.465931,0.405169,-0.073800,0.821383,0.017252
0.2076,-112.0160,0.000000,0.711000,-2.033000,0.349000,-0.864000,0.000000,0.006000,0.012000,0.678000,-0.009000,-0.013000,0.000000,0.072056,1.465931,0.405169,-0.073800,0.821383,0.017252
0.2097,-111.8550,0.000000,0.711000,-2.028000,0.349000,-0.864000,0.000000,0.006000,0.000000,0.752000,-0.009000,-0.013000,0.000000,0.072056,1.467113,0.137025,-0.073800,0.821383,0.017252
0.2118,-111.6980,0.000000,0.711000,-2.028000,0.349000,-0.864000,0.000000,0.006000,0.000000,0.752000,-0.009000,0.019000,0.000000,0.072056,1.467113,0.137025,-0.073800,0.774420,0.017252
0.2142,-111.5160,0.000000,0.711000,-2.028000,0.349000,-0.864000,0.000000,0.006000,0.000000,0.752000,-0.009000,0.019000,0.000000,0.072056,1.467113,0.137025,-0.073800,0.774420,0.017252
0.2162,-111.3560,0.000000,0.711000,-2.023000,0.349000,-0.864000,0.000000,0.000000,0.003000,0.700000,-0.017000,0.003000,-0.003000,0.056700,1.455300,0.416981,-0.086260,0.782087,-0.004792
0.2187,-111.1590,0.000000,0.711000,-2.023000,0.349000,-0.864000,0.000000,0.000000,0.003000,0.700000,-0.017000,0.003000,-0.003000,0.056700,1.455300,0.416981,-0.086260,0.782087,-0.004792
0.2208,-110.9960,0.000000,0.711000,-2.023000,0.349000,-0.864000,0.000000,0.005000,-0.005000,0.700000,0.030000,0.003000,-0.001000,0.067331,1.423406,0.416981,-0.087218,0.782087,0.007668
0.2229,-110.8310,0.000000,0.711000,-2.023000,0.349000,-0.864000,0.000000,0.005000,-0.005000,0.700000,0.030000,0.003000,-0.001000,0.067331,1.423406,0.416981,-0.087218,0.782087,0.007668
0.2252,-110.6480,0.000000,0.711000,-2.018000,0.349000,-0.864000,0.000000,-0.005000,-0.005000,0.805000,0.030000,0.013000,0.074000,0.081506,1.423406,0.112219,-0.087218,0.755251,-0.002875
0.2272,-110.4800,0.000000,0.711000,-2.018000,0.349000,-0.864000,0.000000,-0.005000,-0.005000,0.805000,0.030000,0.013000,0.074000,0.081506,1.423406,0.112219,-0.087218,0.755251,-0.002875
0.2294,-110.3030,0.000000,0.711000,-2.012000,0.349000,-0.864000,0.000000,-0.005000,0.002000,0.750000,0.009000,-0.003000,0.074000,0.081506,1.438762,0.407531,-0.062299,0.737040,-0.002875
0.2314,-110.1330,0.000000,0.711000,-2.012000,0.349000,-0.864000,0.000000,-0.005000,0.002000,0.750000,0.009000,-0.003000,0.074000,0.081506,1.438762,0.407531,-0.062299,0.737040,-0.002875
0.2340,-109.9190,0.000000,0.711000,-2.012000,0.349000,-0.864000,0.000000,-0.005000,0.002000,0.750000,0.009000,-0.003000,0.074000,0.081506,1.438762,0.407531,-0.062299,0.737040,-0.002875
0.2361,-109.7460,0.000000,0.711000,-2.006000,0.349000,-0.864000,0.000000,-0.007000,0.002000,0.847000,-0.019000,-0.001000,-0.021000,0.085050,1.383244,0.139387,-0.097761,0.719788,0.023003
0.2381,-109.5710,0.000000,0.711000,-2.006000,0.349000,-0.864000,0.000000,-0.007000,0.002000,0.847000,-0.019000,-0.001000,-0.021000,0.085050,1.383244,0.139387,-0.097761,0.719788,0.023003
0.2403,-109.3870,0.000000,0.711000,-2.006000,0.349000,-0.864000,0.000000,-0.002000,0.002000,0.847000,0.038000,-0.001000,-0.005000,0.077962,1.383244,0.139387,-0.106387,0.719788,0.011501
0.2424,-109.2090,0.000000,0.711000,-2.006000,0.349000,-0.864000,0.000000,-0.002000,0.002000,0.847000,0.038000,-0.001000,-0.005000,0.077962,1.383244,0.139387,-0.106387,0.719788,0.011501
0.2446,-109.0160,0.000000,0.711000,-2.001000,0.349000,-0.864000,0.000000,-0.002000,-0.001000,0.830000,0.038000,-0.001000,-0.005000,0.077962,1.383244,0.383906,-0.106387,0.719788,0.011501
0.2467,-108.8350,0.000000,0.711000,-2.001000,0.349000,-0.864000,0.000000,-0.002000,-0.001000,0.830000,0.038000,-0.015000,-0.005000,0.077962,1.383244,0.383906,-0.106387,0.712121,0.011501
0.2489,-108.6400,0.000000,0.711000,-2.001000,0.349000,-0.864000,0.000000,-0.002000,-0.001000,0.830000,0.038000,-0.015000,-0.005000,0.077962,1.383244,0.383906,-0.106387,0.712121,0.011501
0.2510,-108.4570,0.000000,0.711000,-1.994000,0.349000,-0.864000,0.000000,0.000000,-0.002000,0.875000,-0.044000,-0.030000,0.023000,0.057881,1.379700,0.217350,-0.054631,0.713079,-0.006709
0.2530,-108.2730,0.000000,0.711000,-1.994000,0.349000,-0.864000,0.000000,0.000000,-0.002000,0.875000,-0.044000,-0.030000,0.023000,0.057881,1.379700,0.217350,-0.054631,0.713079,-0.006709
0.2553,-108.0670,0.000000,0.711000,-1.994000,0.349000,-0.864000,0.000000,0.006000,-0.005000,0.875000,0.007000,-0.030000,0.011000,0.062606,1.351350,0.217350,-0.086260,0.713079,-0.012460
0.2574,-107.8800,0.000000,0.711000,-1.994000,0.349000,-0.864000,0.000000,0.006000,-0.005000,0.875000,0.007000,-0.030000,0.011000,0.062606,1.351350,0.217350,-0.086260,0.713079,-0.012460
0.2597,-107.6630,0.000000,0.711000,-1.988000,0.349000,-0.864000,0.000000,0.003000,-0.005000,0.907000,0.007000,-0.030000,0.011000,0.069694,1.351350,0.240975,-0.086260,0.713079,-0.012460
0.2618,-107.4730,0.000000,0.711000,-1.988000,0.349000,-0.865000,0.000000,0.003000,-0.005000,0.907000,0.007000,-0.034000,-0.003000,0.069694,1.351350,0.240975,-0.086260,0.714038,0.006709
0.2640,-107.2690,0.000000,0.711000,-1.988000,0.349000,-0.865000,0.000000,0.003000,-0.005000,0.907000,0.007000,-0.034000,-0.003000,0.069694,1.351350,0.240975,-0.086260,0.714038,0.006709
0.2661,-107.0770,0.000000,0.711000,-1.982000,0.349000,-0.865000,0.000000,0.003000,-0.006000,0.879000,0.000000,-0.080000,-0.003000,0.069694,1.351350,0.383906,-0.089135,0.758126,0.006709
0.2682,-106.8820,0.000000,0.711000,-1.982000,0.349000,-0.865000,0.000000,0.003000,-0.006000,0.879000,0.000000,-0.080000,-0.003000,0.069694,1.351350,0.383906,-0.089135,0.758126,0.006709
