t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,tau_ff_target_nm,tau_total_target_est_nm
0.323386,0.036000,0.100000,0.033000,3.145895,3.217895
0.333526,0.037000,0.100000,0.033000,3.145895,3.241895
0.343442,0.038000,0.100000,0.033000,3.145894,3.265894
0.353841,0.039000,0.100000,0.033000,3.145894,3.289894
0.363822,0.040000,0.100000,0.033000,3.145894,3.313894
0.374061,0.041000,0.100000,0.033000,3.145894,3.337894
0.384099,0.042000,0.100000,0.034000,3.144599,3.336599
0.394290,0.043000,0.100000,0.035000,3.143300,3.335300
0.404434,0.044000,0.100000,0.037000,3.140692,3.308692
0.415266,0.045000,0.100000,0.039000,3.138072,3.282072
0.425182,0.046000,0.100000,0.040000,3.136757,3.280757
0.435513,0.047000,0.100000,0.042000,3.134119,3.254119
0.445860,0.048000,0.100000,0.044000,3.131468,3.227468
0.456085,0.049000,0.100000,0.047000,3.127507,3.175507
0.466265,0.050000,0.100000,0.047000,3.127507,3.199507
0.476459,0.051000,0.100000,0.048000,3.126167,3.198167
0.486618,0.052000,0.100000,0.048000,3.126167,3.222167
0.496913,0.053000,0.100000,0.048000,3.126167,3.246167
0.507276,0.054000,0.100000,0.048000,3.126207,3.270207
0.517552,0.055000,0.100000,0.049000,3.124865,3.268865
0.528111,0.056000,0.100000,0.050000,3.123520,3.267520
0.538272,0.057000,0.100000,0.051000,3.122171,3.266171
0.548168,0.058000,0.100000,0.052000,3.120819,3.264819
0.558293,0.059000,0.100000,0.054000,3.118106,3.238106
0.568963,0.060000,0.100000,0.055000,3.116745,3.236745
0.578683,0.061000,0.100000,0.057000,3.114013,3.210013
0.589257,0.062000,0.100000,0.058000,3.112643,3.208643
0.599146,0.063000,0.100000,0.059000,3.111269,3.207269
0.609478,0.064000,0.100000,0.060000,3.109892,3.205892
0.619913,0.065000,0.100000,0.061000,3.108513,3.204513
0.629715,0.066000,0.100000,0.061000,3.108513,3.228513
0.640769,0.067000,0.100000,0.061000,3.108513,3.252513
0.650711,0.068000,0.100000,0.062000,3.107130,3.251130
0.662062,0.069000,0.100000,0.062000,3.107130,3.275130
0.672369,0.070000,0.100000,0.062000,3.107130,3.299130
0.682682,0.071000,0.100000,0.064000,3.104354,3.272354
0.693084,0.072000,0.100000,0.064000,3.104354,3.296354
0.703202,0.073000,0.100000,0.067000,3.100168,3.244168
0.713266,0.074000,0.100000,0.069000,3.097362,3.217362
0.723806,0.075000,0.100000,0.070000,3.095954,3.215954
0.733900,0.076000,0.100000,0.073000,3.091712,3.163712
0.743893,0.077000,0.100000,0.074000,3.090292,3.162292
0.754522,0.078000,0.100000,0.076000,3.087443,3.135443
0.764875,0.079000,0.100000,0.076000,3.087443,3.159443
0.774414,0.080000,0.100000,0.076000,3.087443,3.183443
0.786231,0.081000,0.100000,0.076000,3.087443,3.207443
0.795439,0.082000,0.100000,0.076000,3.087443,3.231443
0.805843,0.083000,0.100000,0.076000,3.087443,3.255443
0.816000,0.084000,0.100000,0.076000,3.087443,3.279443
0.826204,0.085000,0.100000,0.077000,3.086013,3.278013
0.836528,0.086000,0.100000,0.078000,3.084581,3.276581
0.846855,0.087000,0.100000,0.081000,3.080265,3.224265
0.857166,0.088000,0.100000,0.082000,3.078820,3.222820
0.867470,0.089000,0.100000,0.083000,3.077372,3.221372
0.877897,0.090000,0.100000,0.088000,3.070086,3.118086
0.887933,0.091000,0.100000,0.089000,3.068620,3.116620
0.898380,0.092000,0.100000,0.089000,3.068620,3.140620
0.908260,0.093000,0.100000,0.091000,3.065678,3.113678
0.918421,0.094000,0.100000,0.091000,3.065678,3.137678
0.928537,0.095000,0.100000,0.091000,3.065678,3.161678
0.938696,0.096000,0.100000,0.091000,3.065678,3.185678
0.948831,0.097000,0.100000,0.091000,3.065678,3.209678
0.958970,0.098000,0.100000,0.091000,3.065678,3.233678
0.969128,0.099000,0.100000,0.091000,3.065678,3.257678
0.979210,0.100000,0.100000,0.093000,3.062724,3.230724
0.989354,0.101000,0.100000,0.093000,3.062724,3.254724
0.999981,0.102000,0.100000,0.095000,3.059757,3.227757
1.011125,0.103000,0.100000,0.097000,3.056779,3.200779
1.020266,0.104000,0.100000,0.099000,3.053788,3.173788
1.030250,0.105000,0.100000,0.100000,3.052288,3.172288
1.040408,0.106000,0.100000,0.101000,3.050785,3.170785
1.050629,0.107000,0.100000,0.104000,3.046257,3.118257
1.060982,0.108000,0.100000,0.105000,3.044742,3.116742
1.072470,0.109000,0.100000,0.105000,3.044742,3.140742
1.081392,0.110000,0.100000,0.105000,3.044742,3.164742
1.091545,0.111000,0.100000,0.105000,3.044742,3.188742
1.101912,0.112000,0.100000,0.105000,3.044742,3.212742
1.111944,0.113000,0.100000,0.105000,3.044742,3.236742
1.122170,0.114000,0.100000,0.106000,3.043224,3.235224
1.132511,0.115000,0.100000,0.107000,3.041702,3.233702
1.142675,0.116000,0.100000,0.109000,3.038650,3.206650
1.152694,0.117000,0.100000,0.111000,3.035641,3.179641
1.162836,0.118000,0.100000,0.113000,3.032566,3.152566
1.172980,0.119000,0.100000,0.117000,3.026378,3.074378
1.183130,0.120000,0.100000,0.118000,3.024823,3.072823
1.193239,0.121000,0.100000,0.120000,3.021705,3.045705
1.203836,0.122000,0.100000,0.121000,3.020142,3.044142
1.213952,0.123000,0.100000,0.121000,3.020142,3.068142
1.223828,0.124000,0.100000,0.121000,3.020142,3.092142
1.233985,0.125000,0.100000,0.121000,3.020142,3.116142
1.244188,0.126000,0.100000,0.121000,3.020142,3.140142
1.254835,0.127000,0.100000,0.121000,3.020142,3.164142
1.265181,0.128000,0.100000,0.121000,3.020142,3.188142
1.274957,0.129000,0.100000,0.122000,3.018575,3.186575
1.286182,0.130000,0.100000,0.122000,3.018575,3.210575
1.295682,0.131000,0.100000,0.124000,3.015433,3.183433
1.305977,0.132000,0.100000,0.125000,3.013857,3.181857
1.316282,0.133000,0.100000,0.128000,3.009112,3.129112
1.326472,0.134000,0.100000,0.129000,3.007524,3.127524
1.336664,0.135000,0.100000,0.132000,3.002743,3.074743
1.346838,0.136000,0.100000,0.133000,3.001143,3.073143
1.356964,0.137000,0.100000,0.134000,2.999541,3.071541
1.367196,0.138000,0.100000,0.135000,2.997935,3.069935
1.377791,0.139000,0.100000,0.135000,2.997935,3.093935
1.387682,0.140000,0.100000,0.134000,2.999541,3.143541
1.397818,0.141000,0.100000,0.134000,2.999541,3.167541
1.407995,0.142000,0.100000,0.134000,2.999541,3.191541
1.418264,0.143000,0.100000,0.135000,2.997935,3.189935
1.428177,0.144000,0.100000,0.135000,2.997935,3.213935
1.438371,0.145000,0.100000,0.139000,2.991482,3.135482
1.448462,0.146000,0.100000,0.140000,2.989861,3.133861
1.459153,0.147000,0.100000,0.142000,2.986611,3.106611
1.469294,0.148000,0.100000,0.145000,2.981650,3.053650
1.479210,0.149000,0.100000,0.147000,2.978370,3.026370
1.489278,0.150000,0.100000,0.149000,2.975078,2.999078
1.499502,0.151000,0.100000,0.150000,2.973427,2.997427
1.510615,0.152000,0.100000,0.151000,2.971773,2.995773
1.523582,0.153000,0.100000,0.151000,2.971773,3.019773
1.531197,0.154000,0.100000,0.151000,2.971773,3.043773
1.540783,0.155000,0.100000,0.151000,2.971773,3.067773
1.551046,0.156000,0.100000,0.151000,2.971773,3.091773
1.561152,0.157000,0.100000,0.151000,2.971773,3.115773
1.571350,0.158000,0.100000,0.151000,2.971773,3.139773
1.581574,0.159000,0.100000,0.152000,2.970117,3.138117
1.591817,0.160000,0.100000,0.153000,2.968457,3.136457
1.602131,0.161000,0.100000,0.155000,2.965129,3.109129
1.612425,0.162000,0.100000,0.157000,2.961789,3.081789
1.622601,0.163000,0.100000,0.158000,2.960114,3.080114
1.632757,0.164000,0.100000,0.161000,2.955073,3.027073
1.643053,0.165000,0.100000,0.162000,2.953387,3.025387
1.653293,0.166000,0.100000,0.163000,2.951697,3.023697
1.664470,0.167000,0.100000,0.163000,2.951697,3.047697
1.674355,0.168000,0.100000,0.164000,2.950005,3.046005
1.685512,0.169000,0.100000,0.164000,2.950005,3.070005
1.695425,0.170000,0.100000,0.164000,2.950005,3.094005
1.705482,0.171000,0.100000,0.164000,2.950005,3.118005
1.717920,0.172000,0.100000,0.164000,2.950005,3.142005
1.728245,0.173000,0.100000,0.164000,2.950005,3.166005
1.737761,0.174000,0.100000,0.167000,2.944911,3.112911
1.748066,0.175000,0.100000,0.168000,2.943207,3.111207
1.758444,0.176000,0.100000,0.170000,2.939790,3.083790
1.768429,0.177000,0.100000,0.172000,2.936361,3.056361
1.778840,0.178000,0.100000,0.174000,2.932921,3.028921
1.789165,0.179000,0.100000,0.176000,2.929539,3.001539
1.799211,0.180000,0.100000,0.177000,2.927809,2.999809
1.809312,0.181000,0.100000,0.178000,2.926076,2.998076
1.819720,0.182000,0.100000,0.178000,2.926076,3.022076
1.831146,0.183000,0.100000,0.179000,2.924340,3.020340
1.841284,0.184000,0.100000,0.179000,2.924340,3.044340
1.850488,0.185000,0.100000,0.179000,2.924340,3.068340
1.861121,0.186000,0.100000,0.180000,2.922601,3.066601
1.870351,0.187000,0.100000,0.180000,2.922601,3.090601
1.880757,0.188000,0.100000,0.181000,2.920859,3.088859
1.891136,0.189000,0.100000,0.181000,2.920859,3.112859
1.901309,0.190000,0.100000,0.182000,2.919114,3.111114
1.913256,0.191000,0.100000,0.185000,2.913862,3.057862
1.923708,0.192000,0.100000,0.186000,2.912105,3.056105
1.933575,0.193000,0.100000,0.187000,2.910346,3.054346
1.944257,0.194000,0.100000,0.190000,2.905050,3.001050
1.954415,0.195000,0.100000,0.191000,2.903279,2.999279
1.964473,0.196000,0.100000,0.193000,2.899728,2.971728
1.974290,0.197000,0.100000,0.193000,2.899728,2.995728
1.986304,0.198000,0.100000,0.193000,2.899728,3.019728
1.995055,0.199000,0.100000,0.194000,2.897949,3.017949
2.005797,0.200000,0.100000,0.194000,2.897949,3.041949
2.016463,0.201000,0.100000,0.194000,2.897949,3.065949
2.026257,0.202000,0.100000,0.194000,2.897949,3.089949
2.036509,0.203000,0.100000,0.196000,2.894381,3.062381
2.046847,0.204000,0.100000,0.197000,2.892592,3.060592
