t_s,q_ref_target_rad,omega_ref_target_rad_s,q_target_rad,qd_target_rad_s,tau_ff_target_nm,tau_pd_target_nm,tau_total_target_model_nm,tau_total_target_actual_nm
0.203721,0.024500,0.100000,0.003000,0.000000,3.183371,0.040901,3.224272,1.612136
0.208846,0.025000,0.100000,0.003000,0.000000,3.183371,0.041852,3.225223,1.612612
0.213987,0.025500,0.100000,0.003000,0.000000,3.183371,0.042803,3.226175,1.613087
0.219253,0.026000,0.100000,0.003000,0.031000,3.183351,0.043753,3.227105,1.613552
0.224456,0.026500,0.100000,0.003000,0.031000,3.183351,0.044704,3.228056,1.614028
0.229345,0.027000,0.100000,0.003000,0.000000,3.183351,0.045655,3.229007,1.614503
0.234561,0.027500,0.100000,0.003000,0.000000,3.183351,0.046607,3.229958,1.614979
0.239982,0.028000,0.100000,0.003000,0.000000,3.183351,0.047558,3.230909,1.615455
0.245474,0.028500,0.100000,0.003000,0.000000,3.183351,0.048509,3.231860,1.615930
0.250270,0.029000,0.100000,0.003000,-0.035000,3.183351,0.049460,3.232812,1.616406
0.255527,0.029500,0.100000,0.003000,0.000000,3.183351,0.050411,3.233763,1.616881
0.260317,0.030000,0.100000,0.003000,0.000000,3.183351,0.051362,3.234714,1.617357
0.265475,0.030500,0.100000,0.003000,0.000000,3.183351,0.052314,3.235665,1.617833
0.270618,0.031000,0.100000,0.003000,0.000000,3.183351,0.053265,3.236616,1.618308
0.275685,0.031500,0.100000,0.003000,0.000000,3.183351,0.054216,3.237567,1.618784
0.280858,0.032000,0.100000,0.003000,0.000000,3.183351,0.055167,3.238519,1.619259
0.285892,0.032500,0.100000,0.003000,0.000000,3.183351,0.056118,3.239470,1.619735
0.291491,0.033000,0.100000,0.003000,0.000000,3.183351,0.057069,3.240421,1.620210
0.297634,0.033500,0.100000,0.003000,0.000000,3.183351,0.058020,3.241372,1.620686
0.302871,0.034000,0.100000,0.003000,0.000000,3.183351,0.058972,3.242323,1.621162
0.308020,0.034500,0.100000,0.003000,0.000000,3.183351,0.059923,3.243274,1.621637
0.313260,0.035000,0.100000,0.003000,0.000000,3.183351,0.060874,3.244225,1.622113
0.318328,0.035500,0.100000,0.003000,0.000000,3.183351,0.061825,3.245177,1.622588
0.323423,0.036000,0.100000,0.003000,0.000000,3.183351,0.062776,3.246128,1.623064
0.328661,0.036500,0.100000,0.003000,0.000000,3.183351,0.063727,3.247079,1.623539
0.333823,0.037000,0.100000,0.003000,0.000000,3.183351,0.064679,3.248030,1.624015
0.339600,0.037500,0.100000,0.003000,0.000000,3.183351,0.065630,3.248981,1.624491
0.344982,0.038000,0.100000,0.003000,0.020000,3.183351,0.066581,3.249932,1.624966
0.350166,0.038500,0.100000,0.003000,0.020000,3.183351,0.067532,3.250884,1.625442
0.355173,0.039000,0.100000,0.003000,0.000000,3.183351,0.068483,3.251835,1.625917
0.360802,0.039500,0.100000,0.003000,0.000000,3.183351,0.069434,3.252786,1.626393
0.365614,0.040000,0.100000,0.003000,0.000000,3.183351,0.070386,3.253737,1.626868
0.370970,0.040500,0.100000,0.003000,0.000000,3.183351,0.071337,3.254688,1.627344
0.376190,0.041000,0.100000,0.003000,0.000000,3.183351,0.072288,3.255639,1.627820
0.381066,0.041500,0.100000,0.003000,0.000000,3.183351,0.073239,3.256590,1.628295
0.388029,0.042000,0.100000,0.003000,0.000000,3.183351,0.074190,3.257542,1.628771
0.391488,0.042500,0.100000,0.003000,0.000000,3.183351,0.075141,3.258493,1.629246
0.396821,0.043000,0.100000,0.003000,0.000000,3.183351,0.076092,3.259444,1.629722
0.402009,0.043500,0.100000,0.003000,0.000000,3.183351,0.077044,3.260395,1.630198
0.407197,0.044000,0.100000,0.003000,0.000000,3.183351,0.077995,3.261346,1.630673
0.412261,0.044500,0.100000,0.003000,0.000000,3.183351,0.078946,3.262297,1.631149
0.420077,0.045000,0.100000,0.003000,0.000000,3.183351,0.079897,3.263249,1.631624
0.424880,0.045500,0.100000,0.003000,0.000000,3.183351,0.080848,3.264200,1.632100
0.429960,0.046000,0.100000,0.003000,0.000000,3.183351,0.081799,3.265151,1.632575
0.435315,0.046500,0.100000,0.003000,0.000000,3.183351,0.082751,3.266102,1.633051
0.440390,0.047000,0.100000,0.003000,0.000000,3.183351,0.083702,3.267053,1.633527
0.445555,0.047500,0.100000,0.003000,0.000000,3.183351,0.084653,3.268004,1.634002
0.450424,0.048000,0.100000,0.003000,0.000000,3.183351,0.085604,3.268955,1.634478
0.456057,0.048500,0.100000,0.003000,0.000000,3.183351,0.086555,3.269907,1.634953
0.460919,0.049000,0.100000,0.003000,0.000000,3.183351,0.087506,3.270858,1.635429
0.465690,0.049500,0.100000,0.003000,0.000000,3.183351,0.088457,3.271809,1.635904
0.470924,0.050000,0.100000,0.003000,0.000000,3.183351,0.089409,3.272760,1.636380
0.475878,0.050500,0.100000,0.003000,0.000000,3.183351,0.090360,3.273711,1.636856
0.484322,0.051000,0.100000,0.003000,0.000000,3.183351,0.091311,3.274662,1.637331
0.488258,0.051500,0.100000,0.003000,0.000000,3.183351,0.092262,3.275614,1.637807
0.491148,0.052000,0.100000,0.003000,0.000000,3.183351,0.093213,3.276565,1.638282
0.496679,0.052500,0.100000,0.003000,0.000000,3.183351,0.094164,3.277516,1.638758
0.501839,0.053000,0.100000,0.003000,0.000000,3.183351,0.095116,3.278467,1.639234
0.509330,0.053500,0.100000,0.003000,0.000000,3.183351,0.096067,3.279418,1.639709
0.514784,0.054000,0.100000,0.003000,0.000000,3.183351,0.097018,3.280369,1.640185
0.520156,0.054500,0.100000,0.003000,0.000000,3.183351,0.097969,3.281320,1.640660
0.525048,0.055000,0.100000,0.003000,0.000000,3.183351,0.098920,3.282272,1.641136
0.530055,0.055500,0.100000,0.003000,0.000000,3.183351,0.099871,3.283223,1.641611
0.535277,0.056000,0.100000,0.003000,0.000000,3.183351,0.100822,3.284174,1.642087
0.540226,0.056500,0.100000,0.003000,0.000000,3.183351,0.101774,3.285125,1.642563
0.545825,0.057000,0.100000,0.003000,0.000000,3.183351,0.102725,3.286076,1.643038
0.551157,0.057500,0.100000,0.003000,0.000000,3.183351,0.103676,3.287027,1.643514
0.555932,0.058000,0.100000,0.003000,0.000000,3.183351,0.104627,3.287979,1.643989
0.564173,0.058500,0.100000,0.003000,0.000000,3.183351,0.105578,3.288930,1.644465
0.569086,0.059000,0.100000,0.003000,0.000000,3.183351,0.106529,3.289881,1.644940
0.571855,0.059500,0.100000,0.003000,0.000000,3.183351,0.107481,3.290832,1.645416
0.579087,0.060000,0.100000,0.003000,0.000000,3.183351,0.108432,3.291783,1.645892
0.584260,0.060500,0.100000,0.003000,0.000000,3.183351,0.109383,3.292734,1.646367
0.589616,0.061000,0.100000,0.003000,0.000000,3.183351,0.110334,3.293686,1.646843
0.594668,0.061500,0.100000,0.003000,0.000000,3.183351,0.111285,3.294637,1.647318
0.600384,0.062000,0.100000,0.003000,0.000000,3.183351,0.112236,3.295588,1.647794
0.605169,0.062500,0.100000,0.003000,0.000000,3.183351,0.113187,3.296539,1.648269
0.610538,0.063000,0.100000,0.003000,0.000000,3.183351,0.114139,3.297490,1.648745
0.615709,0.063500,0.100000,0.003000,0.000000,3.183351,0.115090,3.298441,1.649221
0.620477,0.064000,0.100000,0.003000,0.000000,3.183351,0.116041,3.299392,1.649696
0.626654,0.064500,0.100000,0.003000,0.000000,3.183351,0.116992,3.300344,1.650172
0.633533,0.065000,0.100000,0.003000,0.000000,3.183351,0.117943,3.301295,1.650647
0.638655,0.065500,0.100000,0.003000,0.000000,3.183351,0.118894,3.302246,1.651123
0.643471,0.066000,0.100000,0.003000,0.000000,3.183351,0.119846,3.303197,1.651599
0.648853,0.066500,0.100000,0.003000,0.000000,3.183351,0.120797,3.304148,1.652074
0.653951,0.067000,0.100000,0.003000,0.000000,3.183351,0.121748,3.305099,1.652550
0.659221,0.067500,0.100000,0.003000,0.000000,3.183351,0.122699,3.306051,1.653025
0.664428,0.068000,0.100000,0.003000,0.000000,3.183351,0.123650,3.307002,1.653501
0.669918,0.068500,0.100000,0.003000,0.000000,3.183351,0.124601,3.307953,1.653976
0.674466,0.069000,0.100000,0.003000,0.000000,3.183351,0.125553,3.308904,1.654452
0.679678,0.069500,0.100000,0.003000,0.000000,3.183351,0.126504,3.309855,1.654928
0.685019,0.070000,0.100000,0.003000,0.000000,3.183351,0.127455,3.310806,1.655403
0.690009,0.070500,0.100000,0.003000,0.000000,3.183351,0.128406,3.311757,1.655879
0.695661,0.071000,0.100000,0.003000,0.000000,3.183351,0.129357,3.312709,1.656354
0.700587,0.071500,0.100000,0.003000,0.000000,3.183351,0.130308,3.313660,1.656830
0.705776,0.072000,0.100000,0.003000,0.000000,3.183351,0.131259,3.314611,1.657305
0.710823,0.072500,0.100000,0.003000,0.000000,3.183351,0.132211,3.315562,1.657781
0.715871,0.073000,0.100000,0.003000,0.000000,3.183351,0.133162,3.316513,1.658257
0.720932,0.073500,0.100000,0.003000,0.000000,3.183351,0.134113,3.317464,1.658732
0.726628,0.074000,0.100000,0.003000,0.000000,3.183351,0.135064,3.318416,1.659208
0.734981,0.074500,0.100000,0.003000,0.000000,3.183351,0.136015,3.319367,1.659683
0.739873,0.075000,0.100000,0.003000,0.000000,3.183351,0.136966,3.320318,1.660159
0.745518,0.075500,0.100000,0.003000,0.000000,3.183351,0.137918,3.321269,1.660635
0.750502,0.076000,0.100000,0.003000,0.000000,3.183351,0.138869,3.322220,1.661110
0.755632,0.076500,0.100000,0.003000,0.000000,3.183351,0.139820,3.323171,1.661586
0.760666,0.077000,0.100000,0.003000,0.000000,3.183351,0.140771,3.324122,1.662061
0.765802,0.077500,0.100000,0.003000,0.000000,3.183351,0.141722,3.325074,1.662537
0.771181,0.078000,0.100000,0.003000,0.000000,3.183351,0.142673,3.326025,1.663012
0.776593,0.078500,0.100000,0.003000,0.000000,3.183351,0.143624,3.326976,1.663488
0.781153,0.079000,0.100000,0.003000,0.000000,3.183351,0.144576,3.327927,1.663964
0.786625,0.079500,0.100000,0.003000,0.000000,3.183351,0.145527,3.328878,1.664439
0.791615,0.080000,0.100000,0.003000,0.000000,3.183351,0.146478,3.329829,1.664915
0.797047,0.080500,0.100000,0.003000,0.000000,3.183351,0.147429,3.330781,1.665390
0.802118,0.081000,0.100000,0.003000,0.000000,3.183351,0.148380,3.331732,1.665866
0.807363,0.081500,0.100000,0.003000,0.000000,3.183351,0.149331,3.332683,1.666341
0.812462,0.082000,0.100000,0.003000,0.000000,3.183351,0.150283,3.333634,1.666817
0.817566,0.082500,0.100000,0.003000,0.000000,3.183351,0.151234,3.334585,1.667293
0.822834,0.083000,0.100000,0.003000,0.000000,3.183351,0.152185,3.335536,1.667768
0.828001,0.083500,0.100000,0.003000,0.000000,3.183351,0.153136,3.336488,1.668244
0.833098,0.084000,0.100000,0.003000,0.000000,3.183351,0.154087,3.337439,1.668719
0.840284,0.084500,0.100000,0.003000,0.000000,3.183351,0.155038,3.338390,1.669195
0.845225,0.085000,0.100000,0.003000,0.000000,3.183351,0.155989,3.339341,1.669670
0.850415,0.085500,0.100000,0.003000,0.000000,3.183351,0.156941,3.340292,1.670146
0.855305,0.086000,0.100000,0.003000,0.000000,3.183351,0.157892,3.341243,1.670622
0.860413,0.086500,0.100000,0.003000,0.000000,3.183351,0.158843,3.342194,1.671097
0.866403,0.087000,0.100000,0.003000,0.000000,3.183351,0.159794,3.343146,1.671573
0.871042,0.087500,0.100000,0.003000,0.000000,3.183351,0.160745,3.344097,1.672048
0.879040,0.088000,0.100000,0.003000,0.000000,3.183351,0.161696,3.345048,1.672524
0.881902,0.088500,0.100000,0.003000,0.000000,3.183351,0.162648,3.345999,1.673000
0.889678,0.089000,0.100000,0.003000,0.000000,3.183351,0.163599,3.346950,1.673475
0.894662,0.089500,0.100000,0.003000,0.000000,3.183351,0.164550,3.347901,1.673951
0.900296,0.090000,0.100000,0.003000,0.000000,3.183351,0.165501,3.348853,1.674426
0.905150,0.090500,0.100000,0.003000,0.000000,3.183351,0.166452,3.349804,1.674902
0.910777,0.091000,0.100000,0.003000,0.000000,3.183351,0.167403,3.350755,1.675377
0.915567,0.091500,0.100000,0.003000,0.000000,3.183351,0.168355,3.351706,1.675853
0.920789,0.092000,0.100000,0.003000,0.000000,3.183351,0.169306,3.352657,1.676329
0.926162,0.092500,0.100000,0.003000,0.000000,3.183351,0.170257,3.353608,1.676804
0.931711,0.093000,0.100000,0.003000,0.000000,3.183351,0.171208,3.354559,1.677280
0.936762,0.093500,0.100000,0.003000,0.000000,3.183351,0.172159,3.355511,1.677755
0.944636,0.094000,0.100000,0.003000,0.000000,3.183351,0.173110,3.356462,1.678231
0.949476,0.094500,0.100000,0.003000,0.000000,3.183351,0.174061,3.357413,1.678706
0.954721,0.095000,0.100000,0.003000,0.000000,3.183351,0.175013,3.358364,1.679182
0.960295,0.095500,0.100000,0.003000,0.000000,3.183351,0.175964,3.359315,1.679658
0.965245,0.096000,0.100000,0.003000,0.000000,3.183351,0.176915,3.360266,1.680133
0.970259,0.096500,0.100000,0.003000,0.000000,3.183351,0.177866,3.361218,1.680609
0.975372,0.097000,0.100000,0.003000,0.000000,3.183351,0.178817,3.362169,1.681084
0.980416,0.097500,0.100000,0.003000,0.000000,3.183351,0.179768,3.363120,1.681560
0.986388,0.098000,0.100000,0.003000,0.000000,3.183351,0.180720,3.364071,1.682036
0.994295,0.098500,0.100000,0.003000,0.000000,3.183351,0.181671,3.365022,1.682511
0.999330,0.099000,0.100000,0.003000,0.000000,3.183351,0.182622,3.365973,1.682987
1.004685,0.099500,0.100000,0.003000,0.000000,3.183351,0.183573,3.366924,1.683462
1.009936,0.100000,0.100000,0.003000,0.000000,3.183351,0.184524,3.367876,1.683938
1.015029,0.100500,0.100000,0.003000,0.000000,3.183351,0.185475,3.368827,1.684413
1.020124,0.101000,0.100000,0.003000,0.000000,3.183351,0.186426,3.369778,1.684889
1.025289,0.101500,0.100000,0.003000,0.000000,3.183351,0.187378,3.370729,1.685365
1.030655,0.102000,0.100000,0.003000,0.000000,3.183351,0.188329,3.371680,1.685840
1.035643,0.102500,0.100000,0.003000,0.000000,3.183351,0.189280,3.372631,1.686316
1.040709,0.103000,0.100000,0.003000,0.000000,3.183351,0.190231,3.373583,1.686791
1.046334,0.103500,0.100000,0.003000,0.000000,3.183351,0.191182,3.374534,1.687267
1.054149,0.104000,0.100000,0.003000,0.000000,3.183351,0.192133,3.375485,1.687742
1.059343,0.104500,0.100000,0.003000,0.000000,3.183351,0.193085,3.376436,1.688218
1.064595,0.105000,0.100000,0.003000,0.000000,3.183351,0.194036,3.377387,1.688694
1.069366,0.105500,0.100000,0.003000,0.000000,3.183351,0.194987,3.378338,1.689169
1.074521,0.106000,0.100000,0.003000,0.000000,3.183351,0.195938,3.379290,1.689645
1.079714,0.106500,0.100000,0.003000,0.000000,3.183351,0.196889,3.380241,1.690120
1.084737,0.107000,0.100000,0.003000,0.000000,3.183351,0.197840,3.381192,1.690596
1.089924,0.107500,0.100000,0.003000,0.000000,3.183351,0.198791,3.382143,1.691071
1.095544,0.108000,0.100000,0.003000,0.000000,3.183351,0.199743,3.383094,1.691547
1.100640,0.108500,0.100000,0.003000,0.000000,3.183351,0.200694,3.384045,1.692023
1.105924,0.109000,0.100000,0.003000,0.000000,3.183351,0.201645,3.384996,1.692498
1.110834,0.109500,0.100000,0.003000,0.000000,3.183351,0.202596,3.385948,1.692974
1.116205,0.110000,0.100000,0.003000,0.000000,3.183351,0.203547,3.386899,1.693449
1.120960,0.110500,0.100000,0.003000,0.000000,3.183351,0.204498,3.387850,1.693925
1.127007,0.111000,0.100000,0.003000,0.000000,3.183351,0.205450,3.388801,1.694401
1.131524,0.111500,0.100000,0.003000,0.000000,3.183351,0.206401,3.389752,1.694876
1.136683,0.112000,0.100000,0.003000,0.000000,3.183351,0.207352,3.390703,1.695352
1.142615,0.112500,0.100000,0.003000,0.000000,3.183351,0.208303,3.391655,1.695827
1.150029,0.113000,0.100000,0.003000,0.000000,3.183351,0.209254,3.392606,1.696303
1.154873,0.113500,0.100000,0.003000,0.000000,3.183351,0.210205,3.393557,1.696778
1.160111,0.114000,0.100000,0.003000,0.000000,3.183351,0.211157,3.394508,1.697254
1.165567,0.114500,0.100000,0.003000,0.000000,3.183351,0.212108,3.395459,1.697730
1.170430,0.115000,0.100000,0.003000,0.000000,3.183351,0.213059,3.396410,1.698205
1.175963,0.115500,0.100000,0.003000,0.000000,3.183351,0.214010,3.397361,1.698681
1.181376,0.116000,0.100000,0.003000,0.000000,3.183351,0.214961,3.398313,1.699156
1.185820,0.116500,0.100000,0.003000,0.000000,3.183351,0.215912,3.399264,1.699632
1.190875,0.117000,0.100000,0.003000,0.000000,3.183351,0.216863,3.400215,1.700107
1.195996,0.117500,0.100000,0.003000,0.000000,3.183351,0.217815,3.401166,1.700583
1.201387,0.118000,0.100000,0.003000,0.000000,3.183351,0.218766,3.402117,1.701059
1.207053,0.118500,0.100000,0.003000,0.000000,3.183351,0.219717,3.403068,1.701534
1.212486,0.119000,0.100000,0.003000,0.000000,3.183351,0.220668,3.404020,1.702010
1.219007,0.119500,0.100000,0.003000,0.000000,3.183351,0.221619,3.404971,1.702485
1.224209,0.120000,0.100000,0.003000,0.000000,3.183351,0.222570,3.405922,1.702961
1.229609,0.120500,0.100000,0.003000,0.000000,3.183351,0.223522,3.406873,1.703437
1.234447,0.121000,0.100000,0.003000,0.000000,3.183351,0.224473,3.407824,1.703912
1.239903,0.121500,0.100000,0.003000,0.000000,3.183351,0.225424,3.408775,1.704388
1.244657,0.122000,0.100000,0.003000,0.000000,3.183351,0.226375,3.409726,1.704863
1.250003,0.122500,0.100000,0.003000,0.000000,3.183351,0.227326,3.410678,1.705339
1.255152,0.123000,0.100000,0.003000,0.000000,3.183351,0.228277,3.411629,1.705814
1.260709,0.123500,0.100000,0.003000,0.000000,3.183351,0.229228,3.412580,1.706290
1.266180,0.124000,0.100000,0.003000,0.000000,3.183351,0.230180,3.413531,1.706766
1.272019,0.124500,0.100000,0.003000,0.000000,3.183352,0.231131,3.414484,1.707242
1.277024,0.125000,0.100000,0.003000,0.000000,3.183352,0.232082,3.415435,1.707717
1.282685,0.125500,0.100000,0.003000,0.000000,3.183352,0.233033,3.416386,1.708193
1.287796,0.126000,0.100000,0.003000,0.000000,3.183352,0.233985,3.417337,1.708669
1.293000,0.126500,0.100000,0.003000,0.000000,3.183352,0.234936,3.418288,1.709144
1.299943,0.127000,0.100000,0.003000,0.000000,3.183352,0.235887,3.419239,1.709620
1.305295,0.127500,0.100000,0.003000,0.000000,3.183352,0.236838,3.420190,1.710095
1.309959,0.128000,0.100000,0.003000,0.000000,3.183352,0.237789,3.421142,1.710571
1.315382,0.128500,0.100000,0.003000,0.000000,3.183352,0.238740,3.422093,1.711046
1.320329,0.129000,0.100000,0.003000,0.000000,3.183352,0.239691,3.423044,1.711522
1.325399,0.129500,0.100000,0.003000,0.000000,3.183352,0.240643,3.423995,1.711998
1.331428,0.130000,0.100000,0.003000,0.000000,3.183352,0.241594,3.424946,1.712473
1.336194,0.130500,0.100000,0.003000,0.000000,3.183352,0.242545,3.425897,1.712949
1.342290,0.131000,0.100000,0.003000,0.000000,3.183352,0.243496,3.426849,1.713424
1.346685,0.131500,0.100000,0.003000,0.000000,3.183352,0.244447,3.427800,1.713900
1.351872,0.132000,0.100000,0.003000,0.000000,3.183352,0.245398,3.428751,1.714375
1.360182,0.132500,0.100000,0.003000,0.000000,3.183352,0.246350,3.429702,1.714851
1.365424,0.133000,0.100000,0.003000,0.000000,3.183352,0.247301,3.430653,1.715327
1.371467,0.133500,0.100000,0.003000,0.000000,3.183352,0.248252,3.431604,1.715802
1.376031,0.134000,0.100000,0.003000,0.000000,3.183352,0.249203,3.432556,1.716278
1.380812,0.134500,0.100000,0.003000,0.000000,3.183352,0.250154,3.433507,1.716753
1.385912,0.135000,0.100000,0.003000,0.000000,3.183352,0.251105,3.434458,1.717229
1.392082,0.135500,0.100000,0.003000,0.000000,3.183352,0.252056,3.435409,1.717704
1.396355,0.136000,0.100000,0.003000,0.000000,3.183352,0.253008,3.436360,1.718180
1.404519,0.136500,0.100000,0.003000,0.000000,3.183352,0.253959,3.437311,1.718656
1.406545,0.137000,0.100000,0.003000,0.000000,3.183352,0.254910,3.438262,1.719131
1.411344,0.137500,0.100000,0.003000,0.000000,3.183352,0.255861,3.439214,1.719607
1.419210,0.138000,0.100000,0.003000,0.000000,3.183352,0.256812,3.440165,1.720082
1.424375,0.138500,0.100000,0.003000,0.000000,3.183352,0.257763,3.441116,1.720558
1.429527,0.139000,0.100000,0.003000,0.000000,3.183352,0.258715,3.442067,1.721034
1.434662,0.139500,0.100000,0.003000,0.000000,3.183352,0.259666,3.443018,1.721509
1.439827,0.140000,0.100000,0.003000,0.000000,3.183352,0.260617,3.443969,1.721985
1.445406,0.140500,0.100000,0.003000,0.000000,3.183352,0.261568,3.444921,1.722460
1.450121,0.141000,0.100000,0.003000,0.000000,3.183352,0.262519,3.445872,1.722936
1.455352,0.141500,0.100000,0.003000,0.000000,3.183352,0.263470,3.446823,1.723411
1.460304,0.142000,0.100000,0.003000,0.000000,3.183352,0.264422,3.447774,1.723887
1.465552,0.142500,0.100000,0.003000,0.000000,3.183352,0.265373,3.448725,1.724363
1.470827,0.143000,0.100000,0.003000,0.000000,3.183352,0.266324,3.449676,1.724838
1.475706,0.143500,0.100000,0.003000,0.000000,3.183352,0.267275,3.450627,1.725314
1.480806,0.144000,0.100000,0.003000,0.000000,3.183352,0.268226,3.451579,1.725789
1.485847,0.144500,0.100000,0.003000,0.000000,3.183352,0.269177,3.452530,1.726265
1.491451,0.145000,0.100000,0.003000,0.000000,3.183352,0.270128,3.453481,1.726740
1.496000,0.145500,0.100000,0.003000,0.000000,3.183352,0.271080,3.454432,1.727216
1.501084,0.146000,0.100000,0.003000,0.000000,3.183352,0.272031,3.455383,1.727692
1.506392,0.146500,0.100000,0.003000,0.000000,3.183352,0.272982,3.456334,1.728167
1.511615,0.147000,0.100000,0.003000,0.000000,3.183352,0.273933,3.457286,1.728643
1.519602,0.147500,0.100000,0.003000,0.000000,3.183352,0.274884,3.458237,1.729118
1.524475,0.148000,0.100000,0.003000,0.000000,3.183352,0.275835,3.459188,1.729594
1.529828,0.148500,0.100000,0.003000,0.000000,3.183352,0.276787,3.460139,1.730070
1.535055,0.149000,0.100000,0.003000,0.000000,3.183352,0.277738,3.461090,1.730545
1.540153,0.149500,0.100000,0.003000,0.000000,3.183352,0.278689,3.462041,1.731021
1.544963,0.150000,0.100000,0.003000,0.000000,3.183352,0.279640,3.462993,1.731496
1.550593,0.150500,0.100000,0.003000,0.000000,3.183352,0.280591,3.463944,1.731972
1.555324,0.151000,0.100000,0.003000,0.000000,3.183352,0.281542,3.464895,1.732447
1.560670,0.151500,0.100000,0.003000,0.000000,3.183352,0.282493,3.465846,1.732923
1.565820,0.152000,0.100000,0.003000,0.000000,3.183352,0.283445,3.466797,1.733399
1.571162,0.152500,0.100000,0.003000,0.000000,3.183352,0.284396,3.467748,1.733874
1.576986,0.153000,0.100000,0.003000,0.000000,3.183352,0.285347,3.468699,1.734350
1.582154,0.153500,0.100000,0.003000,0.000000,3.183352,0.286298,3.469651,1.734825
1.587402,0.154000,0.100000,0.003000,0.000000,3.183352,0.287249,3.470602,1.735301
1.594290,0.154500,0.100000,0.003000,0.000000,3.183352,0.288200,3.471553,1.735776
1.599650,0.155000,0.100000,0.003000,0.000000,3.183352,0.289152,3.472504,1.736252
1.604634,0.155500,0.100000,0.003000,0.000000,3.183352,0.290103,3.473455,1.736728
1.609791,0.156000,0.100000,0.003000,0.000000,3.183352,0.291054,3.474406,1.737203
1.615226,0.156500,0.100000,0.003000,0.000000,3.183352,0.292005,3.475358,1.737679
1.620016,0.157000,0.100000,0.003000,0.000000,3.183352,0.292956,3.476309,1.738154
1.625082,0.157500,0.100000,0.003000,0.000000,3.183352,0.293907,3.477260,1.738630
1.630730,0.158000,0.100000,0.003000,0.000000,3.183352,0.294859,3.478211,1.739106
1.635667,0.158500,0.100000,0.003000,0.000000,3.183352,0.295810,3.479162,1.739581
